Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,recommend_seminar_overall_Yes,recommend_seminar_overall_No,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_seminar_material_well_Strongly_Disagree,instructor_explains_seminar_material_well_Disagree,instructor_explains_seminar_material_well_Neither_Agree_nor_Disagree,instructor_explains_seminar_material_well_Agree,instructor_explains_seminar_material_well_Strongly_Agree,instructor_explains_seminar_material_well_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Neither_Agree_nor_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Not_Applicable,instructor_provides_equal_opportunity_student_participate_Strongly_Disagree,instructor_provides_equal_opportunity_student_participate_Disagree,instructor_provides_equal_opportunity_student_participate_Neither_Agree_nor_Disagree,instructor_provides_equal_opportunity_student_participate_Agree,instructor_provides_equal_opportunity_student_participate_Strongly_Agree,instructor_provides_equal_opportunity_student_participate_Not_Applicable,instructor_facilitates_active_discussions_among_students_Strongly_Disagree,instructor_facilitates_active_discussions_among_students_Disagree,instructor_facilitates_active_discussions_among_students_Neither_Agree_nor_Disagree,instructor_facilitates_active_discussions_among_students_Agree,instructor_facilitates_active_discussions_among_students_Strongly_Agree,instructor_facilitates_active_discussions_among_students_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable
"Goodall,GrantTodd",WARR1-FirstYearExperience(A),FA16,98,54,79.2%,98.1%,1.29,A(4.00),N/A,98,2,0,0,0,0,0,4,0,2,29,65,36,0,0,0,0,64,0,81,9,2,6,0,2,0,0,0,0,0,0,0,2,0,0,28,70,0,0,0,0,0,0,0,2,0,0,45,53,0,2,4,6,42,47,0,2,0,4,36,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,8,13,15,38,26,0,0,6,94,11,9,8,45,26,0,9,9,6,43,25,8,9,8,15,43,21,4,51,21,6,9,6,8,2,0,15,31,13,38,79,21,2,0,0,34,64,0,2,0,0,36,62,0,2,0,0,40,58,0,6,17,9,25,43,0,9,11,21,21,30,8,2,0,21,38,34,6,2,0,0,49,49,0,2,0,8,37,50,4
"Trigilio,Michael",WARR2-TransferYearExperience(A),FA16,35,14,85.7%,100.0%,0.96,A(4.00),N/A,0,0,100,0,0,0,0,0,0,8,23,69,8,0,0,0,0,92,0,77,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,77,0,0,0,0,0,0,0,0,0,0,31,69,0,0,0,0,23,77,0,0,0,0,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,8,8,0,50,33,0,0,8,92,0,8,8,46,38,0,8,0,8,38,46,0,8,8,17,33,25,8,38,23,8,8,15,8,0,0,8,8,31,54,86,14,0,0,0,23,77,0,0,0,0,23,77,0,0,0,0,23,77,0,0,0,8,23,69,0,0,8,8,31,54,0,0,0,8,15,54,23,0,0,0,23,77,0,0,0,8,23,62,8
"Lamey,AndyM.",WARR87-FreshmanSeminar(A),FA16,12,7,83.3%,83.3%,4.90,A(4.00),N/A,100,0,0,0,0,0,0,0,0,0,0,100,40,0,0,0,0,60,0,20,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,20,80,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,17,0,0,20,40,40,0,0,0,100,0,20,0,40,40,0,0,20,0,40,40,0,0,0,0,40,60,0,40,20,20,0,20,0,0,0,40,0,20,40,83,17,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,20,80,0,0,20,0,40,20,20,0,20,20,20,20,20,0,0,40,20,20,20,0,0,0,60,40,0,0,0,0,60,20,20
"Hargens,Alan",WARR87-FreshmanSeminar(A),WI16,15,9,100.0%,100.0%,0.75,A(4.00),N/A,88,12,0,0,0,0,0,0,0,0,0,100,25,0,0,0,0,75,0,88,12,0,0,0,0,0,0,0,0,0,100,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,12,25,62,0,0,0,0,25,75,0,0,0,12,25,62,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goodall,GrantTodd",WARR1-FirstYearExperience(A),FA15,56,37,75.0%,91.7%,0.72,A(4.00),N/A,100,0,0,0,0,0,0,3,0,0,25,72,14,0,0,0,0,83,3,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,61,0,0,0,0,0,0,0,0,0,14,40,46,0,0,0,11,44,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,8,3,8,19,44,22,3,0,3,97,0,8,19,42,31,0,0,0,17,53,28,3,0,0,31,47,19,3,47,28,6,8,8,3,0,0,22,17,14,47,75,25,0,0,3,53,44,0,0,0,3,50,47,0,0,0,6,50,44,0,3,8,22,28,39,0,3,8,22,33,28,6,0,8,22,25,39,6,0,0,3,44,53,0,0,0,0,51,49,0
"Adler,Steven",WARR2-TransferYearExperience(A),FA15,15,9,100.0%,100.0%,2.50,B(3.00),N/A,0,0,100,0,0,0,0,0,0,25,0,75,12,0,12,0,0,75,0,25,62,0,12,0,0,0,0,0,0,0,0,0,0,0,12,12,75,0,0,0,0,0,0,0,0,0,12,12,75,0,0,0,12,25,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,50,50,0,0,0,100,12,0,25,25,38,0,12,0,12,12,38,25,12,12,0,25,38,12,50,0,0,0,12,38,12,0,0,0,12,75,100,0,0,0,12,12,75,0,0,0,12,12,75,0,0,0,12,12,75,0,12,0,0,12,75,0,0,12,38,12,38,0,0,0,25,12,62,0,0,0,25,12,62,0,0,0,12,12,75,0
"Hargens,Alan",WARR87-FreshmanSeminar(A),SP15,11,6,83.3%,83.3%,1.50,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,83,17,0,17,17,33,33,0,0,0,0,83,17,0,0,0,17,50,33,0,0,17,0,67,17,0,0,0,0,0,0,0,0,0,17,50,17,17,0,0,17,67,17,0,0,33,17,33,17,0,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goodall,GrantTodd",WARR1-FirstYearExperience(A),FA14,82,55,68.5%,98.1%,1.22,A(4.00),N/A,96,4,0,0,0,0,0,2,0,4,23,72,23,0,0,0,0,77,0,70,25,6,0,0,0,0,0,0,0,0,0,0,0,0,2,41,57,0,0,0,0,0,0,0,0,0,9,39,52,0,2,4,9,46,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,2,8,28,43,19,0,0,2,98,4,7,24,37,28,0,2,11,20,44,22,0,4,9,20,37,24,6,31,30,17,11,7,4,0,0,25,21,15,40,69,31,0,0,0,41,57,2,0,0,0,43,57,0,0,0,4,44,50,2,4,15,9,31,41,0,2,2,19,35,35,7,0,4,30,24,31,11,2,2,7,46,43,0,0,0,6,35,59,0
"Hauger,RichardL",WARR192-WarrenCollegeSeniorSeminar(A),SP13,7,3,100.0%,100.0%,1.17,A(4.00),N/A,0,0,50,50,0,0,0,0,0,0,33,67,33,0,0,0,0,67,0,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,67,33,0,0,0,100,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,67,0,0,33,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,33,0,67,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,0,100,0
"Tomaszewski,ChristianAlberto",WARR87-FreshmanSeminar(A),SP13,16,11,100.0%,100.0%,1.41,A(4.00),N/A,60,40,0,0,0,0,0,0,0,0,10,90,10,0,0,0,0,90,0,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,91,0,0,0,0,0,0,0,0,0,9,9,82,0,0,0,0,9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,20,80,0,0,0,100,0,0,0,27,73,0,0,0,0,27,64,9,0,0,0,18,55,27,36,27,0,0,9,27,0,0,9,0,27,64,100,0,0,0,0,18,82,0,0,0,0,27,73,0,0,0,0,9,91,0,0,0,0,9,91,0,0,0,27,0,45,27,0,0,18,9,64,9,0,0,0,18,82,0,0,0,9,0,55,36
