Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No,recommend_seminar_overall_Yes,recommend_seminar_overall_No,instructor_explains_seminar_material_well_Strongly_Disagree,instructor_explains_seminar_material_well_Disagree,instructor_explains_seminar_material_well_Neither_Agree_nor_Disagree,instructor_explains_seminar_material_well_Agree,instructor_explains_seminar_material_well_Strongly_Agree,instructor_explains_seminar_material_well_Not_Applicable,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Neither_Agree_nor_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Not_Applicable,instructor_provides_equal_opportunity_student_participate_Strongly_Disagree,instructor_provides_equal_opportunity_student_participate_Disagree,instructor_provides_equal_opportunity_student_participate_Neither_Agree_nor_Disagree,instructor_provides_equal_opportunity_student_participate_Agree,instructor_provides_equal_opportunity_student_participate_Strongly_Agree,instructor_provides_equal_opportunity_student_participate_Not_Applicable,instructor_facilitates_active_discussions_among_students_Strongly_Disagree,instructor_facilitates_active_discussions_among_students_Disagree,instructor_facilitates_active_discussions_among_students_Neither_Agree_nor_Disagree,instructor_facilitates_active_discussions_among_students_Agree,instructor_facilitates_active_discussions_among_students_Strongly_Agree,instructor_facilitates_active_discussions_among_students_Not_Applicable,wilderness_outing_enhanced_course_experience_erc87_b00_Strongly_Disagree,wilderness_outing_enhanced_course_experience_erc87_b00_Disagree,wilderness_outing_enhanced_course_experience_erc87_b00_Neither_Agree_nor_Disagree,wilderness_outing_enhanced_course_experience_erc87_b00_Agree,wilderness_outing_enhanced_course_experience_erc87_b00_Strongly_Agree,wilderness_outing_enhanced_course_experience_erc87_b00_Not_Applicable
"Evans,IvanT",ERC190GS-EnvironSustainability/Zambia(A),S118,24,5,100.0%,100.0%,1.50,A(4.00),A(4.00),0,40,40,20,0,0,0,25,0,25,0,50,100,0,0,0,0,0,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,75,25,0,0,0,50,50,0,0,25,25,50,0,0,0,0,0,25,50,25,0,100,0,0,0,0,75,25,0,0,0,33,67,0,0,0,0,0,25,75,0,0,0,0,75,25,0,0,0,25,50,25,0,0,0,0,50,25,25,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,25,75,0,0,0,50,50,0,0,0,0,25,0,50,25,0,0,0,25,75,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ERC87-FreshmanSeminar(A),SP18,11,8,100.0%,100.0%,1.00,A(4.00),N/A,0,88,12,0,0,0,0,0,0,0,25,75,25,0,0,0,0,75,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,86,0,0,0,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,14,86,0,0,0,0,12,88,0,0,0,0,29,71,0,0,0,12,0,88,0,0,0,0,0,0,0
"Evans,IvanT",ERC89-PracticuminMathTutoring(A),SP18,5,3,100.0%,66.7%,3.83,N/A,N/A,0,0,33,67,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,33,33,33,0,33,33,0,0,33,0,0,0,0,0,0,0,0,100,0,0,33,67,0,0,0,0,67,0,0,33,0,0,67,0,0,33,50,0,0,0,0,50,0,0,33,0,0,67,100,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,67,33,0,0,33,0,33,33,0,0,33,0,67,0,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,33,0,33,0,0,33,67,0,0,0,0,33,0,0,67,0,0,67,0,0,33,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans,IvanT",ERC192-ERCSeniorSeminar(A),WI18,20,10,100.0%,100.0%,1.30,A(4.00),N/A,0,0,40,40,20,0,0,0,0,0,10,90,20,0,0,0,0,80,0,0,0,20,50,30,0,80,0,20,0,0,0,0,0,0,0,0,0,11,89,0,0,20,50,30,0,0,0,10,50,40,0,10,0,10,40,30,10,80,0,20,0,0,0,0,0,0,70,10,20,100,0,0,0,0,40,60,0,0,0,0,50,50,0,0,0,0,40,60,0,0,0,0,40,60,0,0,0,10,40,50,0,10,20,20,0,20,30,0,0,0,40,60,0,0,0,0,30,70,0,0,0,20,50,30,0,0,0,0,50,50,0,0,0,0,40,60,0,0,0,0,30,60,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans,IvanT",ERC192A-GlobalServicePrepSeminar(A),WI18,26,15,85.7%,78.6%,1.64,B+(3.50),B+(3.59),0,27,40,33,0,0,0,0,0,0,21,79,14,14,0,0,0,71,0,0,14,0,64,21,0,43,57,0,0,0,0,0,0,0,0,0,0,0,100,0,14,7,57,21,0,0,7,14,57,21,0,0,29,7,50,14,0,29,36,7,14,14,0,0,0,14,21,29,36,86,14,0,7,0,29,43,21,0,8,0,46,31,15,0,0,0,38,46,15,0,8,8,42,25,17,0,23,8,23,31,15,0,42,17,17,17,8,0,8,0,38,38,15,0,8,8,31,38,15,0,0,15,23,31,31,0,23,0,38,23,15,0,0,0,46,31,23,0,0,0,42,42,17,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans,IvanT",ERC20-FrshmnHonorsSem:IntntlTheme(A),WI18,20,11,100.0%,88.9%,0.50,N/A,N/A,27,73,0,0,0,0,0,0,0,0,22,78,0,0,0,0,0,100,0,0,0,11,44,44,0,100,0,0,0,0,0,0,0,0,0,0,0,11,89,0,0,11,22,67,0,0,0,11,33,0,56,0,0,22,22,11,44,44,33,22,0,0,0,0,0,22,0,0,78,100,0,0,11,0,11,67,11,0,0,22,22,56,0,0,0,0,44,56,0,0,0,0,22,56,22,0,22,0,11,56,11,0,11,22,0,11,56,0,0,11,33,56,0,0,11,0,22,67,0,0,0,33,33,33,0,22,0,22,33,22,0,0,0,11,11,33,44,0,11,11,22,56,0,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ERC87-FreshmanSeminar(B),WI18,7,7,100.0%,100.0%,1.64,A(4.00),N/A,43,57,0,0,0,0,0,0,0,0,0,100,29,0,0,0,0,71,0,0,0,0,0,0,0,71,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,86,0,0,0,0,14,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,86,0,100,0,100,0,0,0,0,14,86,0,0,0,0,29,71,0,0,0,0,14,86,0,0,0,0,29,71,0,0,0,0,0,0,0
"Herbst,Matthew",ERC1-FirstYearExperience(A),FA17,94,63,91.5%,100.0%,0.84,A-(3.92),N/A,84,16,0,0,0,0,0,2,0,3,32,63,19,2,0,0,0,80,0,0,5,14,58,24,0,88,7,5,0,0,0,0,0,0,0,0,0,3,97,2,3,36,41,14,5,3,7,21,48,14,7,3,14,12,47,12,12,76,15,0,3,2,3,3,0,22,7,3,64,92,8,0,0,5,37,54,3,0,0,2,39,59,0,0,0,0,22,78,0,0,0,0,37,59,3,3,7,10,29,51,0,5,9,36,10,10,29,0,0,5,41,54,0,0,0,3,42,54,0,0,2,17,31,44,7,0,0,0,42,58,0,0,0,2,29,59,10,0,0,0,31,67,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans,IvanT",ERC2-TransferYearExperience(A),FA17,43,23,78.3%,100.0%,1.20,A(4.00),N/A,0,4,96,0,0,0,0,0,0,13,17,70,35,0,0,0,0,61,4,4,17,4,52,22,0,74,17,9,0,0,0,0,0,0,0,0,0,4,96,0,18,27,41,5,9,0,17,22,39,9,13,0,9,26,52,4,9,57,22,0,0,9,13,4,4,30,4,4,52,78,22,4,0,9,43,43,0,0,0,17,43,39,0,0,0,4,52,43,0,0,0,13,48,39,0,0,9,17,39,35,0,9,9,35,22,4,22,0,0,4,48,43,4,0,0,0,43,57,0,0,0,26,39,30,4,9,4,22,39,26,0,0,0,4,39,48,9,0,0,0,48,48,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans,IvanT",ERC20-FrshmnHonorsSem:IntntlTheme(A),FA17,15,10,100.0%,100.0%,0.70,A(4.00),N/A,60,40,0,0,0,0,0,0,0,0,30,70,10,0,0,0,0,90,0,0,0,10,60,30,0,90,10,0,0,0,0,0,0,0,0,0,10,0,90,0,0,0,30,70,0,0,0,10,40,50,0,0,10,0,50,30,10,40,30,0,20,0,10,0,0,10,20,10,60,100,0,0,0,0,20,80,0,0,10,0,50,40,0,0,0,0,20,80,0,0,0,10,30,60,0,0,0,10,40,50,0,0,10,30,10,20,30,0,0,0,40,60,0,0,0,10,20,70,0,0,0,40,20,40,0,10,20,10,30,30,0,0,0,10,20,50,20,0,0,10,10,80,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans,IvanT",ERC20-FrshmnHonorsSem:IntntlTheme(B),FA17,15,6,100.0%,100.0%,0.50,A(4.00),N/A,33,67,0,0,0,0,0,0,0,0,17,83,17,0,0,0,0,83,0,0,0,0,50,50,0,100,0,0,0,0,0,0,0,0,0,0,17,0,83,0,17,0,33,50,0,0,0,0,67,17,17,0,0,0,67,33,0,33,17,33,0,0,17,17,0,17,0,0,67,100,0,0,0,0,0,100,0,0,0,0,50,50,0,0,0,0,33,67,0,0,0,0,67,33,0,0,0,0,50,50,0,33,33,0,0,0,33,0,0,33,17,50,0,0,0,0,33,67,0,0,0,67,17,17,0,33,50,17,0,0,0,0,0,33,17,0,50,0,0,17,0,83,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ERC87-FreshmanSeminar(A),FA17,13,10,100.0%,90.0%,1.10,A(4.00),N/A,80,20,0,0,0,0,0,0,0,10,30,60,20,0,0,0,0,80,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,80,0,0,10,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,80,0,90,10,100,0,0,0,0,20,80,0,0,10,10,10,70,0,0,0,10,20,70,0,0,10,0,10,80,0,0,0,0,0,0,0
"Herbst,Matthew",ERC87-FreshmanSeminar(B),FA17,10,6,100.0%,100.0%,1.50,A(4.00),N/A,50,50,0,0,0,0,0,0,0,0,0,100,33,0,0,0,0,50,17,0,0,0,0,0,0,83,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,17,83,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
"Evans,IvanT",ERC20-FrshmnHonorsSem:IntntlTheme(A),SP17,22,4,100.0%,100.0%,0.50,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,67,33,0,100,0,0,0,0,0,0,0,0,0,0,33,0,67,0,0,0,0,100,0,0,0,0,0,67,33,0,0,0,0,33,67,67,0,0,0,33,0,0,0,0,0,33,67,100,0,0,0,0,0,67,33,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,67,33,0,0,0,33,67,0,0,0,0,0,33,67,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,67,33,0,33,0,0,67,0,0,0,0,0,67,33,0,0,0,33,67,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ERC87-FreshmanSeminar(A),SP17,10,4,100.0%,100.0%,1.17,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100
"Herbst,Matthew",ERC87-FreshmanSeminar(B),SP17,13,6,100.0%,100.0%,1.30,A(4.00),N/A,100,0,0,0,0,0,0,0,0,0,20,80,20,0,0,0,0,80,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,100,0,100,0,0,0,0,0,100,0,0,0,0,40,60,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,40,60,0
"Evans,IvanT",ERC192A-GlobalServicePrepSeminar(A),WI17,14,4,100.0%,75.0%,0.50,A(4.00),N/A,25,0,50,25,0,0,0,0,0,0,0,100,25,0,0,0,0,75,0,0,0,0,50,25,25,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25,0,50,25,0,0,25,0,25,25,25,0,0,0,0,25,75,50,50,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,25,0,75,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans,IvanT",ERC20-FrshmnHonorsSem:IntntlTheme(A),WI17,35,10,100.0%,87.5%,0.50,A(4.00),N/A,100,0,0,0,0,0,0,0,0,0,25,75,12,0,0,0,0,88,0,0,0,25,25,50,0,100,0,0,0,0,0,0,0,0,0,0,0,12,88,0,0,0,25,75,0,0,0,12,12,38,38,0,0,25,0,38,38,38,0,38,0,12,12,0,0,25,0,25,50,100,0,0,0,12,12,50,25,0,0,0,12,75,12,0,0,0,12,88,0,0,0,12,0,62,25,0,0,12,12,62,12,0,0,25,0,38,38,0,0,0,25,75,0,0,0,12,12,75,0,0,0,25,12,50,12,0,12,38,0,50,0,0,0,12,0,62,25,0,0,0,25,62,12,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ERC87-FreshmanSeminar(A),WI17,6,5,100.0%,100.0%,0.90,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,25,75,0,80,20,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,20,20,60,0,40,0,0,0,60,0,0,0,0,0,60,40,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,20,0,60,20,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,20,80,0,0,0,0,40,60,0,0,0,0,0,80,20,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ERC87-FreshmanSeminar(B),WI17,12,6,100.0%,100.0%,0.83,N/A,N/A,80,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,50,50,0,83,17,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,17,0,83,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,17,67,17,0,0,0,17,67,17,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,83,17,0,0,0,0,100,0,0,0,0,0,80,20,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans,IvanT",ERC89-PracticuminMathTutoring(A),WI17,9,5,75.0%,75.0%,4.00,A(4.00),N/A,100,0,0,0,0,0,0,0,0,0,0,100,25,0,0,0,0,75,0,25,0,0,25,50,0,50,0,0,25,25,0,0,0,0,0,0,0,0,100,0,0,25,25,50,0,0,0,25,0,50,25,0,0,0,0,25,75,50,0,25,0,25,0,0,0,0,0,25,75,75,25,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,25,25,50,0,0,25,0,25,50,0,0,0,0,25,75,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,25,25,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ERC1-FirstYearExperience(A),FA16,87,42,89.7%,97.4%,1.63,A-(3.92),N/A,100,0,0,0,0,0,0,3,0,8,13,77,28,3,0,0,0,69,0,0,3,13,50,34,0,67,23,5,0,3,3,0,0,0,0,0,0,3,97,0,10,23,33,28,5,0,8,13,36,41,3,0,10,15,33,38,3,36,21,5,13,5,21,0,0,13,8,16,63,90,10,0,0,3,28,67,3,0,0,0,28,72,0,0,0,0,23,77,0,0,0,0,31,69,0,0,5,8,36,51,0,0,3,26,18,41,13,0,0,3,29,68,0,0,0,8,28,64,0,0,0,5,33,51,10,0,0,0,28,72,0,0,0,0,26,74,0,0,0,5,18,74,3,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brydges,Stacey",ERC2-TransferYearExperience(A),FA16,12,7,100.0%,100.0%,0.50,A(4.00),N/A,0,0,100,0,0,0,0,0,0,14,29,57,14,0,0,0,0,86,0,0,0,0,14,86,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,43,57,0,0,0,14,0,86,0,0,0,0,14,71,14,57,0,0,0,43,0,0,0,0,0,29,71,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,86,14,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,14,14,0,71,0,0,0,0,14,86,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
