Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No,readings_back_sources_helpful_Strongly_Disagree,readings_back_sources_helpful_Disagree,readings_back_sources_helpful_Neither_Agree_nor_Disagree,readings_back_sources_helpful_Agree,readings_back_sources_helpful_Strongly_Agree,readings_back_sources_helpful_Not_Applicable,readings_contemporary_jewish_religious_thought_helpful_Strongly_Disagree,readings_contemporary_jewish_religious_thought_helpful_Disagree,readings_contemporary_jewish_religious_thought_helpful_Neither_Agree_nor_Disagree,readings_contemporary_jewish_religious_thought_helpful_Agree,readings_contemporary_jewish_religious_thought_helpful_Strongly_Agree,readings_contemporary_jewish_religious_thought_helpful_Not_Applicable
"Shuster,Alana",JUDA1-BeginningHebrew(A),FA16,7,4,100.0%,75.0%,3.50,A-(3.75),N/A,50,25,0,0,25,0,0,0,0,50,0,50,75,25,0,0,0,0,0,0,0,0,50,50,0,25,25,25,25,0,0,0,0,0,0,0,0,0,100,0,0,25,50,25,0,0,0,0,50,50,0,0,0,50,25,0,25,25,50,0,25,0,0,0,0,0,0,100,0,100,0,0,0,0,25,75,0,0,0,0,50,50,0,0,0,25,50,25,0,0,0,25,25,50,0,0,0,25,75,0,0,0,75,25,0,0,0,0,25,25,25,25,0,0,0,25,50,25,0,25,0,50,25,0,0,0,0,0,75,25,0,0,0,0,67,33,0,0,0,25,25,50,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0
"Propp,WilliamHenry",JUDA101-IntroductiontoHebrewTexts(A),FA16,6,3,100.0%,100.0%,3.17,A(4.00),N/A,0,33,0,67,0,0,0,33,0,33,33,0,67,0,0,0,0,33,0,0,0,0,33,67,0,0,67,33,0,0,0,0,0,0,0,0,0,0,100,0,0,0,67,33,0,0,0,0,33,67,0,33,0,0,0,67,0,0,50,0,50,0,0,0,0,33,33,33,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,67,33,0,0,0,0,67,33,0,0,0,33,33,33,0,0,0,0,0,67,33,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lampert-Weissig,Lisa",JUDA87-FreshmanSeminar(A),FA16,7,3,50.0%,50.0%,0.50,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,50,0,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,50,50,0,0,0,0,100,0,0,50,0,0,50,0,0,100,0,0,0,0,0,0,0,0,0,0,100,50,50,0,0,0,50,0,50,0,0,0,0,50,50,0,0,50,0,50,0,0,0,0,0,50,50,0,50,0,50,0,0,0,0,0,0,0,100,0,0,0,0,50,50,0,0,0,50,50,0,0,0,50,0,0,50,0,0,0,50,0,50,0,0,0,0,0,100,0,0,0,0,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0
"Propp,WilliamHenry",JUDA130-IntroOldTestament:Historical(A),SP16,5,3,33.3%,66.7%,3.17,N/A,N/A,0,0,100,0,0,0,0,0,0,0,67,33,0,0,0,0,0,100,0,0,33,33,0,0,33,33,33,0,33,0,0,0,0,0,0,0,33,0,67,0,0,67,0,0,33,0,0,67,0,0,33,0,0,33,33,0,33,0,0,33,0,33,33,0,0,0,67,0,33,33,67,0,33,0,0,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,33,33,0,33,0,33,33,0,0,33,0,0,33,33,0,33,0,0,33,33,0,33,0,0,0,67,0,33,0,0,0,67,0,33,0,0,0,67,0,33,0,0,0,67,0,33,0,0,0,0,0,0,67,33,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA3-IntermediateHebrewContinued(A),SP16,10,7,100.0%,100.0%,4.17,B+(3.50),N/A,29,14,43,0,0,14,0,43,0,29,0,29,50,50,0,0,0,0,0,0,0,0,17,83,0,17,33,17,17,17,0,0,0,0,0,0,0,0,100,0,0,0,29,71,0,0,0,0,29,71,0,0,0,0,14,71,14,0,29,14,14,43,0,0,0,0,14,86,0,100,0,0,0,0,29,71,0,0,0,14,14,71,0,0,0,0,14,86,0,0,0,0,29,71,0,0,0,0,29,71,0,0,14,0,29,57,0,0,0,0,29,71,0,0,14,0,29,57,0,0,0,29,0,57,14,0,0,0,29,71,0,0,14,0,29,57,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA2-IntermediateHebrew(A),WI16,11,6,100.0%,100.0%,3.17,A-(3.80),N/A,17,0,50,0,33,0,0,17,0,33,0,50,67,17,0,0,0,17,0,0,0,0,0,100,0,17,50,17,17,0,0,0,0,0,0,0,0,0,100,0,0,0,33,67,0,0,0,0,50,50,0,0,0,0,17,50,33,33,17,17,17,17,0,0,0,0,17,83,0,100,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,33,67,0,0,0,17,0,83,0,0,0,0,17,83,0,0,17,0,50,17,17,0,0,17,0,83,0,0,0,0,17,83,0,0,17,0,17,50,17,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA1-BeginningHebrew(A),FA15,15,10,100.0%,100.0%,1.70,A(4.00),N/A,20,30,30,10,10,0,0,10,0,30,0,60,100,0,0,0,0,0,0,0,0,0,22,78,0,50,40,10,0,0,0,0,0,0,0,0,0,10,90,0,0,0,20,80,0,0,0,10,10,80,0,0,0,0,0,70,30,10,40,0,10,30,10,0,0,0,10,90,0,100,0,0,0,0,0,100,0,0,0,0,10,90,0,0,0,0,0,100,0,0,0,10,10,80,0,0,0,0,30,70,0,10,10,0,10,70,0,0,0,10,0,90,0,0,0,10,10,80,0,0,0,10,20,60,10,0,0,0,20,80,0,0,0,10,30,60,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goodblatt,David",JUDA103-AdvancedHebrewTexts(A),SP15,5,3,100.0%,100.0%,2.50,B+(3.33),N/A,0,0,33,67,0,0,0,33,67,0,0,0,33,67,0,0,0,0,0,0,0,0,33,67,0,33,33,33,0,0,0,0,0,0,0,0,0,0,100,0,0,0,67,33,0,0,33,0,33,33,0,0,0,0,0,100,0,33,0,33,0,33,0,0,0,33,0,33,33,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,67,33,0,0,33,0,0,67,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA3-IntermediateHebrewContinued(A),SP15,16,7,83.3%,100.0%,4.17,B+(3.60),N/A,67,17,0,0,17,0,0,0,0,100,0,0,50,33,0,0,0,17,0,0,0,0,67,33,0,0,50,17,33,0,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,0,0,0,50,50,0,0,0,17,33,50,0,0,0,50,0,50,0,0,0,0,33,67,0,83,17,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,33,67,0,0,0,17,17,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,17,17,67,0,0,0,33,17,50,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA2-IntermediateHebrew(A),WI15,16,8,100.0%,100.0%,5.00,B+(3.43),N/A,25,38,12,12,12,0,0,25,12,38,0,25,50,25,12,0,0,12,0,0,12,0,38,50,0,0,38,0,62,0,0,0,0,0,0,0,0,0,100,0,0,25,12,62,0,0,0,12,50,38,0,0,12,0,25,50,12,0,12,25,38,12,12,0,0,12,38,38,12,100,0,0,0,12,12,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,38,62,0,0,0,0,25,62,12,0,0,0,38,50,12,0,0,0,50,50,0,0,0,0,38,50,12,0,12,12,25,38,12,0,0,0,25,62,12,0,0,0,25,62,12,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA1-BeginningHebrew(A),FA14,19,4,100.0%,100.0%,7.50,A(4.00),N/A,50,0,25,0,25,0,0,0,0,25,0,75,75,0,0,0,0,25,0,0,0,25,25,50,0,0,50,25,0,0,0,0,0,0,0,25,0,0,100,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,75,25,0,0,50,25,0,25,0,0,0,0,50,50,0,100,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,50,50,0,0,0,0,25,75,0,0,0,25,0,50,25,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,25,75,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propp,WilliamHenry",JUDA101-IntroductiontoHebrewTexts(A),FA14,10,10,100.0%,100.0%,3.25,B+(3.60),N/A,0,25,50,25,0,0,0,12,50,25,12,0,38,25,0,0,0,38,0,0,38,0,25,38,0,0,75,12,12,0,0,0,0,0,0,0,0,25,75,0,0,12,50,38,0,0,0,12,50,38,0,0,0,12,62,25,0,0,12,38,25,25,0,0,0,0,62,38,0,100,0,0,0,0,12,88,0,0,0,0,25,75,0,0,0,0,38,62,0,0,12,0,62,25,0,0,12,12,50,25,0,12,38,12,25,12,0,0,0,0,75,25,0,0,0,0,75,25,0,0,0,0,75,25,0,0,0,0,50,50,0,0,0,0,38,62,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimchi,RamiN",JUDA111-TopicsinJudaicStudies(A),FA14,5,3,100.0%,100.0%,4.50,B+(3.50),N/A,0,0,0,100,0,0,0,50,50,0,0,0,50,50,0,0,0,0,0,0,0,0,50,50,0,0,50,0,50,0,0,0,0,0,0,0,0,0,100,0,50,0,0,50,0,0,0,0,50,50,0,0,0,0,0,100,0,0,50,0,0,50,0,0,0,0,0,50,50,100,0,0,0,0,50,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,0,0,50,50,0,0,50,0,0,50,0,0,0,50,0,50,0,0,0,0,0,100,0,0,0,0,50,50,0,0,0,0,0,100,0,0,0,0,50,50,0,0,0,50,0,50,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA3-IntermediateHebrewContinued(A),SP14,13,4,75.0%,75.0%,4.00,A(4.00),N/A,50,0,25,25,0,0,0,0,0,100,0,0,75,0,0,0,0,25,0,25,0,0,50,25,0,0,25,75,0,0,0,0,0,0,0,0,0,0,100,0,25,0,75,0,0,0,25,0,75,0,0,0,25,25,0,50,0,0,0,75,25,0,0,0,0,0,50,50,0,75,25,0,0,0,50,50,0,0,25,0,50,25,0,0,25,0,25,50,0,0,0,0,25,50,25,25,0,0,25,50,0,50,0,0,25,25,0,25,0,0,50,25,0,25,0,0,25,50,0,0,25,0,25,50,0,0,25,0,25,50,0,0,25,0,50,25,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA2-IntermediateHebrew(A),WI14,12,7,85.7%,85.7%,3.64,A(4.00),B+(3.59),57,29,0,14,0,0,0,0,29,71,0,0,100,0,0,0,0,0,0,0,14,0,14,71,0,14,43,29,0,14,0,0,0,0,0,0,0,0,100,0,14,0,14,71,0,0,14,14,0,71,0,0,14,14,0,57,14,0,14,29,29,14,14,0,0,0,29,71,0,86,14,0,0,0,29,71,0,0,14,0,29,57,0,0,0,14,14,71,0,0,29,0,0,71,0,0,14,0,14,71,0,0,14,0,14,71,0,0,14,0,14,71,0,0,14,0,14,71,0,0,0,29,14,43,14,14,0,0,14,71,0,0,0,14,29,57,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA1-BeginningHebrew(A),FA13,22,10,88.9%,88.9%,5.83,A-(3.88),A-(3.74),56,22,11,0,11,0,0,0,22,67,0,11,78,11,0,0,0,11,0,0,11,0,11,78,0,0,33,22,22,11,0,0,11,0,0,0,0,0,100,0,11,0,22,67,0,0,11,0,22,67,0,11,0,11,11,33,33,0,22,44,22,11,0,0,0,0,33,67,0,89,11,0,0,0,22,78,0,0,11,0,22,67,0,11,11,0,11,67,0,11,0,11,11,67,0,11,0,11,11,67,0,11,11,22,11,44,0,11,0,11,0,78,0,11,11,11,0,67,0,0,0,33,11,44,11,11,0,0,22,67,0,0,0,11,33,56,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,0,0,0,0
"Lampert-Weissig,Lisa",JUDA87-WhatisJudaicStudies?(A),FA13,12,7,85.7%,85.7%,0.50,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,29,29,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,14,0,0,43,43,0,0,0,14,29,14,43,0,0,0,29,29,43,29,57,0,14,0,0,14,0,0,14,14,57,86,14,0,0,14,71,14,0,0,0,14,14,57,14,0,0,14,14,71,0,0,14,14,14,43,14,0,14,14,14,57,0,0,14,29,14,14,29,0,0,29,14,57,0,0,0,14,43,43,0,0,0,43,29,14,14,0,0,29,14,57,0,0,0,14,43,14,29,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,0,0,0,0
"Goodblatt,David",JUDA103-AdvancedHebrewTexts(A),SP13,6,3,100.0%,100.0%,7.83,B+(3.67),N/A,0,0,0,0,0,0,0,0,67,33,0,0,67,33,0,0,0,0,0,0,0,0,0,100,0,0,33,33,0,0,0,0,0,33,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA3-IntermediateHebrewContinued(A),SP13,10,5,100.0%,100.0%,3.30,A-(3.80),N/A,0,0,0,100,0,0,0,40,0,20,20,20,80,20,0,0,0,0,0,0,0,0,0,100,0,0,60,40,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,20,80,0,0,0,0,0,80,20,0,0,20,80,0,0,0,0,0,20,80,0,100,0,0,0,0,0,100,0,0,0,0,40,60,0,0,0,20,0,80,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,20,0,80,0,0,0,20,20,60,0,0,0,20,0,80,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propp,WilliamHenry",JUDA100A-IntrototheOldTestament(A),WI13,10,3,100.0%,100.0%,7.17,B(3.00),N/A,0,0,0,100,0,0,0,0,33,0,67,0,0,100,0,0,0,0,0,0,0,0,33,67,0,0,0,67,0,0,0,33,0,0,0,0,0,33,67,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,67,33,0,0,33,33,0,33,0,0,0,33,0,33,33,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cherry,MichaelShai",JUDA110-IntroductiontoJudaism(A),WI13,8,6,100.0%,100.0%,4.90,A-(3.80),N/A,0,0,50,50,0,0,0,0,33,50,0,17,67,17,0,0,0,17,0,0,17,0,50,33,0,0,20,60,0,20,0,0,0,0,0,0,0,0,100,0,0,17,50,33,0,0,17,17,33,33,0,0,0,0,50,50,0,17,0,67,17,0,0,0,0,17,33,50,0,100,0,0,0,0,17,83,0,0,0,0,67,33,0,0,0,0,17,83,0,0,0,17,17,67,0,0,17,0,50,33,0,0,20,0,60,20,0,0,0,0,17,83,0,0,0,17,33,50,0,0,0,0,67,33,0,0,0,0,50,50,0,0,0,0,83,17,0,0,0,0,0,0,0,100,0,0,0,50,25,25,0,0,0,67,0,33,0
"Shuster,Alana",JUDA2-IntermediateHebrew(A),WI13,14,5,100.0%,80.0%,5.30,B(3.20),N/A,50,0,0,50,0,0,0,20,20,0,20,40,20,80,0,0,0,0,0,0,0,0,40,60,0,0,20,60,0,0,20,0,0,0,0,0,0,0,100,0,0,0,40,60,0,0,20,0,20,60,0,0,0,40,20,40,0,20,20,40,0,20,0,0,0,0,40,60,0,100,0,0,20,0,0,80,0,0,0,0,20,80,0,20,0,0,0,80,0,20,0,0,0,80,0,0,0,20,20,60,0,0,0,20,20,60,0,20,0,0,0,80,0,0,0,20,0,80,0,0,20,0,20,60,0,0,0,0,40,60,0,0,0,0,40,60,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0
"Shuster,Alana",JUDA1-BeginningHebrew(A),FA12,21,10,100.0%,100.0%,5.61,A(4.00),B+(3.62),50,25,0,25,0,0,0,11,0,44,0,44,100,0,0,0,0,0,0,0,0,0,12,88,0,11,33,33,0,11,0,0,0,0,0,11,0,0,100,0,0,0,11,89,0,0,0,0,11,89,0,0,0,0,11,89,0,22,11,33,11,22,0,0,0,0,11,89,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,22,78,0,0,0,0,22,78,0,0,0,0,11,89,0,0,0,0,22,78,0,0,0,0,11,89,0,0,0,0,11,89,0,0,0,0,33,67,0,0,0,0,11,89,0,0,0,0,11,89,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sherman,Miriam",JUDA101-IntroductiontoHebrewTexts(A),FA12,9,7,71.4%,71.4%,3.93,A-(3.71),N/A,0,43,14,43,0,0,0,0,57,43,0,0,71,29,0,0,0,0,0,29,0,14,29,29,0,29,29,14,14,0,14,0,0,0,0,0,0,14,86,14,14,0,29,43,0,14,29,0,29,29,0,14,0,14,29,29,14,0,29,14,14,43,0,0,0,14,43,43,0,71,29,14,14,0,0,71,0,14,0,0,14,71,0,14,0,0,14,71,0,14,14,0,0,71,0,14,14,0,14,57,0,14,29,0,0,57,0,0,0,14,14,71,0,14,0,29,0,57,0,0,14,14,14,57,0,0,0,0,29,71,0,14,0,14,0,71,0,0,0,0,0,0,0,71,29,0,0,0,0,0,0,0,0,0,0,0,0
