Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No,minilecture_question_session_field_start_class_served_good_review_material_Strongly_Disagree,minilecture_question_session_field_start_class_served_good_review_material_Disagree,minilecture_question_session_field_start_class_served_good_review_material_Neither_Agree_nor_Disagree,minilecture_question_session_field_start_class_served_good_review_material_Agree,minilecture_question_session_field_start_class_served_good_review_material_Strongly_Agree,minilecture_question_session_field_start_class_served_good_review_material_Not_Applicable,written_discussion_questions_due_start_field_class_effective_way_getting_prepare_class_ie_getting_read_class_notes_textbook_field_guides_Strongly_Disagree,written_discussion_questions_due_start_field_class_effective_way_getting_prepare_class_ie_getting_read_class_notes_textbook_field_guides_Disagree,written_discussion_questions_due_start_field_class_effective_way_getting_prepare_class_ie_getting_read_class_notes_textbook_field_guides_Neither_Agree_nor_Disagree,written_discussion_questions_due_start_field_class_effective_way_getting_prepare_class_ie_getting_read_class_notes_textbook_field_guides_Agree,written_discussion_questions_due_start_field_class_effective_way_getting_prepare_class_ie_getting_read_class_notes_textbook_field_guides_Strongly_Agree,written_discussion_questions_due_start_field_class_effective_way_getting_prepare_class_ie_getting_read_class_notes_textbook_field_guides_Not_Applicable,preferred_independent_takehome_midterm_exam_inclass_exam_Strongly_Disagree,preferred_independent_takehome_midterm_exam_inclass_exam_Disagree,preferred_independent_takehome_midterm_exam_inclass_exam_Neither_Agree_nor_Disagree,preferred_independent_takehome_midterm_exam_inclass_exam_Agree,preferred_independent_takehome_midterm_exam_inclass_exam_Strongly_Agree,preferred_independent_takehome_midterm_exam_inclass_exam_Not_Applicable
"Talley,TheresaS.",ENVR120-CoastalEcology(A),SP18,18,4,100.0%,100.0%,4.00,B+(3.67),N/A,0,0,0,100,0,0,0,25,50,25,0,0,50,25,0,0,0,25,0,0,0,0,25,75,0,0,50,25,25,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,25,75,0,0,0,25,0,50,25,0,25,25,25,25,0,0,0,0,25,75,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,75,25,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ENVR140-WildernessandHumanValues(A),SP18,48,21,85.0%,84.2%,4.90,B+(3.44),B(3.11),5,5,43,48,0,0,0,20,25,25,10,20,45,40,5,0,0,10,0,5,0,10,30,55,0,10,25,15,35,15,0,0,0,0,0,0,5,0,95,0,10,5,25,60,0,5,5,10,30,50,0,0,5,20,20,55,0,5,20,40,25,10,0,0,0,5,25,70,0,85,15,0,5,0,0,95,0,5,0,0,16,79,0,0,0,0,0,100,0,0,0,0,32,68,0,0,5,11,16,68,0,11,0,6,56,28,0,0,5,11,32,53,0,0,0,11,42,47,0,0,5,32,16,32,16,0,16,5,32,47,0,0,5,16,26,53,0,0,11,5,11,74,0,84,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henter,HeatherJ.",ENVR102-SelectedTopics/EnvironmntlSt(A),WI18,22,18,72.2%,83.3%,4.06,B+(3.35),B+(3.34),0,11,17,72,0,0,0,17,28,11,28,17,50,28,17,0,0,6,0,6,6,28,44,17,0,17,28,33,11,6,6,0,0,0,0,0,0,0,100,0,17,11,50,22,0,0,6,17,56,22,0,0,17,11,39,33,0,0,53,35,6,6,0,6,6,22,39,17,11,72,28,6,0,12,41,41,0,6,0,6,47,41,0,0,6,0,41,53,0,6,12,6,47,29,0,6,18,12,53,12,0,6,18,35,18,12,12,6,6,6,38,44,0,0,0,27,40,33,0,6,0,12,47,35,0,6,18,12,29,35,0,0,0,18,29,53,0,6,0,12,41,41,0,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ochoa,EdwardHenry",ENVR110-EnvironmentalLaw(A),WI18,63,20,100.0%,94.4%,5.94,B(3.23),B-(2.78),0,5,25,65,5,0,0,17,44,17,6,17,33,33,0,0,6,28,0,6,0,0,39,56,0,0,6,44,28,17,6,0,0,0,0,0,0,0,100,0,0,0,67,33,0,0,0,0,61,39,0,0,0,0,28,72,0,0,6,17,33,44,0,0,0,6,39,56,0,100,0,0,0,0,17,83,0,0,0,0,35,65,0,0,0,0,24,76,0,0,0,6,33,61,0,6,6,22,33,33,0,0,17,28,28,28,0,0,0,6,33,61,0,0,0,6,28,67,0,0,0,11,61,28,0,0,0,0,28,72,0,0,0,6,44,50,0,0,0,6,50,33,11,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gowan,Jennifer",ENVR30-EnvironmentalIssues:NatSci(A),FA17,118,63,88.5%,89.8%,4.25,B+(3.47),A-(3.71),51,24,13,13,0,0,0,5,27,54,6,8,44,40,3,0,0,13,0,2,10,10,45,34,0,11,32,35,14,2,2,5,0,0,0,0,0,2,98,3,2,13,48,34,0,2,7,10,39,43,0,0,2,8,44,46,0,10,30,39,13,8,0,0,3,0,44,52,0,89,11,0,2,0,27,72,0,2,3,0,25,69,0,0,0,3,17,80,0,0,5,3,25,67,0,2,10,8,42,38,0,0,9,16,34,41,0,0,2,5,37,57,0,0,0,5,17,78,0,0,3,10,30,43,13,0,0,0,42,58,0,0,2,10,40,47,2,2,2,8,33,53,2,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ENVR140-WildernessandHumanValues(A),S217,10,8,87.5%,87.5%,10.00,B+(3.50),N/A,0,0,25,75,0,0,0,0,25,50,0,25,38,38,0,0,0,25,0,0,0,0,12,88,0,0,0,12,12,25,12,12,25,0,0,0,0,0,100,0,0,0,25,75,0,0,0,12,25,62,0,0,0,12,25,62,0,0,12,62,0,25,0,0,0,12,25,25,38,88,12,0,0,0,12,88,0,0,0,0,12,88,0,0,0,0,0,100,0,0,0,0,12,88,0,0,0,12,25,62,0,0,0,25,62,12,0,0,0,0,50,50,0,0,0,0,25,75,0,0,0,25,25,38,12,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,62,12,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Talley,TheresaS.",ENVR120-CoastalEcology(A),SP17,22,22,100.0%,100.0%,3.83,B+(3.57),A-(3.89),0,0,40,60,0,0,0,20,25,5,10,40,57,43,0,0,0,0,0,0,0,10,15,75,0,10,38,33,14,5,0,0,0,0,0,0,0,0,100,0,0,0,14,86,0,0,0,0,14,86,0,5,5,19,14,43,14,14,19,24,24,19,0,0,0,5,29,67,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,10,90,0,0,0,0,10,86,5,0,10,5,14,57,14,0,0,0,0,100,0,0,0,0,19,81,0,0,0,5,5,86,5,0,0,0,14,86,0,0,0,0,10,86,5,0,0,5,0,86,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ENVR140-WildernessandHumanValues(A),SP17,21,12,100.0%,100.0%,6.17,B+(3.38),B+(3.44),0,8,33,58,0,0,0,8,25,8,17,42,27,45,0,0,0,27,0,0,0,18,0,82,0,0,8,42,25,8,17,0,0,0,0,0,0,0,100,0,0,0,17,83,0,0,0,8,17,75,0,0,0,0,17,83,0,0,17,42,25,17,0,0,8,0,17,75,0,100,0,0,0,0,0,100,0,0,0,0,8,92,0,0,0,0,0,100,0,0,0,0,8,92,0,0,0,0,25,75,0,0,8,8,25,58,0,0,0,0,8,92,0,0,0,0,8,92,0,0,0,8,8,75,8,0,0,8,8,83,0,0,0,0,8,92,0,0,0,0,17,83,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ochoa,EdwardHenry",ENVR110-EnvironmentalLaw(A),WI17,66,27,92.0%,88.0%,6.74,B-(2.95),C+(2.59),0,12,44,40,4,0,0,38,38,4,12,8,28,32,20,0,4,16,0,4,0,8,40,48,0,0,4,36,32,16,8,0,0,0,4,0,0,16,84,0,0,12,52,36,0,0,0,20,44,36,0,0,0,8,44,48,0,0,0,4,52,44,0,4,8,16,36,36,0,92,8,0,0,0,32,68,0,0,0,4,44,52,0,0,0,4,44,52,0,0,12,12,36,40,0,4,20,20,20,36,0,8,16,8,36,32,0,0,0,8,40,52,0,0,0,8,36,56,0,0,4,8,36,52,0,0,0,4,48,48,0,0,0,8,36,56,0,0,4,12,36,44,4,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbst,Matthew",ENVR141-Wilderness&HumanValueWorksh(A),WI17,5,5,100.0%,100.0%,6.90,A(4.00),N/A,0,20,40,40,0,0,0,0,0,0,0,100,40,0,0,0,0,60,0,0,0,0,0,100,0,0,20,20,20,0,40,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,20,80,0,0,0,0,25,75,0,0,25,25,25,0,25,0,0,0,0,20,80,100,0,0,0,0,0,100,0,0,0,0,20,80,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,80,20,0,0,0,0,60,40,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gowan,Jennifer",ENVR30-EnvironmentalIssues:NatSci(A),FA16,115,56,78.6%,64.3%,4.28,B(3.24),B(3.18),16,29,29,27,0,0,0,18,33,24,13,13,32,55,9,0,0,4,0,12,11,23,34,18,2,5,38,33,18,2,0,2,2,0,0,0,7,13,80,5,9,7,55,24,0,5,20,11,42,22,0,7,5,27,45,14,2,4,13,35,31,18,0,21,16,20,39,4,0,79,21,5,4,5,54,32,0,5,11,7,48,29,0,4,0,4,52,41,0,11,18,14,36,21,0,7,16,25,25,27,0,9,14,14,41,21,0,9,11,18,36,27,0,9,2,14,46,29,0,7,4,27,36,13,13,2,0,14,48,34,2,4,0,14,46,34,2,9,2,15,36,38,0,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eckles,MeganAlma",ENVR102-SelectedTopics/EnvironmntlSt(A),SP16,27,13,100.0%,100.0%,3.58,B+(3.67),A-(3.76),8,31,46,15,0,0,0,15,31,8,15,31,62,31,0,0,0,8,0,0,8,8,23,62,0,8,46,38,0,8,0,0,0,0,0,0,0,0,100,0,0,8,23,69,0,0,0,8,31,62,0,0,0,17,0,33,50,8,15,31,15,23,8,0,0,15,0,46,38,100,0,0,0,0,15,85,0,0,8,0,15,77,0,0,0,0,8,92,0,0,0,0,8,92,0,0,0,0,31,69,0,0,0,8,23,69,0,0,0,0,31,69,0,0,0,0,31,69,0,0,8,23,15,54,0,0,8,0,31,62,0,0,0,0,15,77,8,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eckles,MeganAlma",ENVR140-WildernessandHumanValues(B),SP16,27,18,100.0%,100.0%,5.79,B+(3.60),B(3.18),6,29,41,24,0,0,0,6,62,6,6,19,56,38,0,0,0,6,0,0,0,6,6,88,0,0,24,35,18,12,0,12,0,0,0,0,0,0,100,0,0,6,18,76,0,0,0,12,12,65,12,0,0,6,12,82,0,0,18,24,29,29,0,0,0,6,18,76,0,100,0,0,0,0,6,94,0,0,0,0,12,88,0,0,0,0,12,88,0,0,0,0,6,94,0,0,0,0,6,94,0,0,0,0,6,94,0,0,0,6,6,88,0,0,0,6,6,88,0,6,0,12,6,76,0,0,0,6,18,76,0,0,0,6,12,82,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ochoa,EdwardHenry",ENVR110-EnvironmentalLaw(A),WI16,54,29,92.9%,92.9%,5.46,B-(2.90),B(3.19),4,15,35,46,0,0,0,8,50,15,12,15,19,42,8,4,4,23,0,8,4,4,36,48,0,0,33,33,15,7,4,4,0,0,4,0,0,14,86,0,4,4,26,67,0,4,4,0,30,63,0,4,4,0,30,63,0,0,7,22,41,30,0,0,8,0,50,42,0,93,7,0,0,0,19,81,0,0,0,4,15,81,0,0,4,0,26,70,0,0,7,0,22,70,0,4,4,15,33,44,0,4,11,4,30,52,0,4,4,0,22,70,0,4,7,0,15,74,0,0,4,15,26,52,4,0,4,0,22,74,0,0,0,7,33,59,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Talley,TheresaS.",ENVR120-CoastalEcology(A),WI16,17,12,100.0%,100.0%,3.50,B+(3.55),N/A,0,0,58,33,8,0,0,33,33,8,0,25,50,42,0,0,0,8,0,0,0,0,58,42,0,8,42,42,8,0,0,0,0,0,0,0,0,0,100,0,0,0,8,92,0,0,0,0,25,75,0,0,0,17,42,42,0,0,25,42,8,25,0,0,0,17,50,33,0,100,0,0,0,0,8,92,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,8,83,8,0,0,8,0,83,8,0,0,17,25,50,8,0,0,0,0,100,0,0,0,0,17,83,0,0,0,8,8,75,8,0,0,0,0,100,0,0,0,0,8,92,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eckles,MeganAlma",ENVR141-Wilderness&HumanValueWorksh(A),WI16,9,5,100.0%,100.0%,4.50,N/A,N/A,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,60,40,0,0,20,60,20,0,0,0,0,0,0,0,0,0,100,0,0,0,60,40,0,0,0,20,40,40,0,0,0,0,60,40,0,0,0,40,40,0,20,0,0,0,20,0,80,100,0,0,0,0,40,60,0,0,0,0,60,40,0,0,0,0,60,40,0,0,0,0,60,40,0,0,0,0,60,40,0,0,0,20,60,20,0,0,0,0,60,40,0,0,0,0,40,60,0,0,0,0,60,20,20,0,0,0,60,40,0,0,0,0,60,20,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eckles,MeganAlma",ENVR30-EnvironmentalIssues:NatSci(A),FA15,119,66,96.8%,96.8%,4.07,B+(3.42),B-(2.91),35,18,24,21,0,2,0,19,21,35,6,18,47,44,6,0,0,2,2,0,5,7,34,54,0,15,46,20,7,5,0,7,0,0,2,0,2,11,87,2,0,3,20,74,2,2,7,7,25,51,10,0,5,16,21,30,28,8,23,33,18,18,0,0,5,5,28,62,0,97,3,0,0,2,11,87,0,0,3,0,16,81,0,0,0,0,10,90,0,0,0,2,13,85,0,2,2,6,21,69,0,0,6,5,16,73,0,2,0,8,16,74,0,0,2,2,18,79,0,3,3,21,26,40,6,3,8,6,27,55,0,0,2,2,15,82,0,0,0,0,0,0,0,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eckles,MeganAlma",ENVR102-SelectedTopics/EnvironmntlSt(A),SP15,30,14,91.7%,83.3%,3.17,A-(3.75),A-(3.93),8,25,67,0,0,0,0,25,42,33,0,0,75,25,0,0,0,0,0,0,0,9,27,64,0,17,50,25,0,8,0,0,0,0,0,0,0,0,100,0,0,0,33,67,0,0,0,0,25,75,0,0,0,8,8,25,58,8,25,42,0,25,0,0,0,18,0,27,55,92,8,0,0,0,8,92,0,8,8,0,8,75,0,0,0,0,8,92,0,0,8,8,0,83,0,0,0,0,17,83,0,0,0,0,25,75,0,0,0,8,8,83,0,0,8,0,8,83,0,8,0,8,33,50,0,8,0,0,25,67,0,0,0,8,17,75,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niles,JohnO.",ENVR102-SelectedTopics/EnvironmntlSt(B),SP15,23,16,100.0%,100.0%,4.00,B+(3.64),B(3.21),0,19,44,38,0,0,0,25,25,19,6,25,44,25,0,0,0,31,0,0,0,0,47,53,0,0,50,31,12,6,0,0,0,0,0,0,0,0,100,0,0,0,25,75,0,0,6,0,31,62,0,0,6,25,12,56,0,0,31,38,6,25,0,0,0,0,31,69,0,100,0,0,0,0,19,81,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,31,69,0,0,0,0,38,62,0,0,0,0,31,69,0,0,0,0,12,88,0,0,0,0,19,81,0,0,0,0,12,88,0,0,0,0,12,88,0,0,0,6,12,81,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Talley,TheresaS.",ENVR120-CoastalEcology(A),SP15,17,15,100.0%,100.0%,3.83,B+(3.67),N/A,0,0,13,80,0,7,0,27,20,0,27,27,67,33,0,0,0,0,0,0,0,7,21,71,0,13,27,47,7,7,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,13,80,7,13,20,33,0,33,0,0,0,0,20,80,0,100,0,0,0,0,0,100,0,0,0,0,7,93,0,0,0,0,7,93,0,0,0,0,13,87,0,0,0,0,7,93,0,0,0,0,20,73,7,0,0,0,7,93,0,0,0,0,7,93,0,0,0,7,7,87,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hineline,MarkLawrence",ENVR140-WildernessandHumanValues(A),SP15,89,30,92.6%,77.8%,4.13,A-(3.78),B+(3.70),7,22,26,41,0,4,0,0,23,31,15,31,72,20,0,0,0,8,0,4,17,12,54,12,0,11,30,44,11,0,0,0,0,4,0,0,11,37,52,4,4,11,56,26,0,0,4,15,59,22,0,0,15,15,33,37,0,22,30,26,11,11,0,4,4,19,22,11,41,93,7,0,0,22,48,30,0,4,7,7,52,30,0,0,0,4,59,37,0,0,0,30,48,22,0,7,11,26,30,26,0,7,15,22,33,22,0,0,4,15,48,33,0,0,7,11,30,52,0,4,11,30,26,22,7,0,0,4,59,37,0,0,0,15,48,30,7,0,0,0,0,0,0,78,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ochoa,EdwardHenry",ENVR110-EnvironmentalLaw(A),WI15,39,15,73.3%,73.3%,6.50,B+(3.33),B(3.22),13,13,33,40,0,0,0,29,29,14,14,14,43,29,14,0,0,14,0,0,7,13,27,53,0,0,7,33,20,33,7,0,0,0,0,0,0,7,93,0,13,0,20,67,0,0,7,0,47,47,0,0,0,13,20,67,0,7,0,7,13,73,0,0,0,13,20,67,0,73,27,0,0,0,13,87,0,0,0,7,20,73,0,0,0,7,20,73,0,0,7,13,20,60,0,0,20,7,27,47,0,0,13,20,13,53,0,0,0,7,13,80,0,0,0,7,13,80,0,7,0,0,13,80,0,0,7,0,20,73,0,0,0,7,27,67,0,0,0,0,0,0,0,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eckles,MeganAlma",ENVR141-Wilderness&HumanValueWorksh(A),WI15,6,3,100.0%,100.0%,3.83,A(4.00),N/A,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,33,67,0,0,67,0,33,0,0,0,0,0,0,0,0,33,67,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,33,33,0,33,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,67,33,0,0,0,0,67,33,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hunefeldt,Christine",ENVR87-FreshmanSeminar(A),WI15,10,3,66.7%,66.7%,0.50,N/A,N/A,100,0,0,0,0,0,0,0,0,0,33,67,0,0,0,0,0,67,33,33,0,33,33,0,0,100,0,0,0,0,0,0,0,0,0,0,33,0,67,33,0,33,33,0,0,33,0,0,0,0,67,33,0,0,0,0,67,33,0,0,0,0,67,0,0,0,0,0,100,67,33,0,0,33,0,67,0,0,0,0,67,33,0,0,67,0,0,33,0,0,33,0,33,33,0,33,33,0,33,0,0,0,33,33,0,33,0,0,0,33,33,33,0,33,0,0,33,33,0,0,33,0,0,0,67,33,33,33,0,0,0,0,33,0,0,0,67,0,0,0,0,0,0,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eckles,MeganAlma",ENVR30-EnvironmentalIssues:NatSci(A),FA14,117,50,98.0%,100.0%,3.60,B+(3.42),B(3.15),27,29,27,15,0,2,0,12,15,48,8,17,51,34,11,0,0,4,0,0,4,6,43,47,0,10,41,35,12,2,0,0,0,0,0,0,2,4,94,0,0,2,33,65,0,0,0,2,41,53,4,0,2,14,20,39,24,4,22,35,20,18,0,0,0,6,31,63,0,98,2,0,0,2,18,80,0,0,0,2,18,80,0,0,0,2,16,82,0,0,0,2,16,82,0,0,0,6,29,65,0,0,2,6,27,65,0,0,0,0,29,71,0,0,0,2,29,69,0,0,2,14,39,41,4,0,0,2,31,67,0,0,0,0,29,71,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
