Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No
"Rahimi,Babak",TWS26-ThirdWorldLiteratures(A),FA16,67,30,82.8%,93.1%,2.84,B+(3.57),A-(3.83),3,52,24,21,0,0,0,4,0,93,0,4,45,34,0,0,0,21,0,7,4,32,29,29,0,38,24,28,7,0,3,0,0,0,0,0,0,10,90,0,4,14,50,32,0,3,0,24,45,28,0,3,10,14,55,17,0,10,28,24,31,7,0,4,0,14,54,11,18,83,17,0,0,0,45,52,3,0,7,7,38,45,3,0,0,0,52,45,3,0,0,4,46,46,4,0,0,10,41,45,3,0,17,7,52,21,3,0,3,0,41,52,3,0,7,7,38,45,3,3,7,24,31,31,3,3,10,17,31,34,3,0,3,7,41,45,3,0,0,4,46,43,7,93,7
"Cancel,Robert",TWS21GS-TWS:AfricanLiterature(A),S116,22,5,100.0%,80.0%,4.90,A(4.00),B+(3.64),0,40,40,20,0,0,0,0,0,80,20,0,60,0,0,0,0,40,0,0,20,0,20,60,0,0,0,80,20,0,0,0,0,0,0,0,0,0,100,0,20,0,20,60,0,0,0,0,60,40,0,0,0,0,40,60,0,0,60,0,40,0,0,0,0,20,40,20,20,100,0,0,0,0,40,60,0,0,0,0,40,60,0,0,0,20,20,60,0,0,0,0,60,40,0,0,20,0,40,40,0,0,0,0,80,20,0,0,0,0,60,40,0,0,0,20,60,20,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,20,40,40,0,0,0,20,60,20,0,80,20
"Zhang,Yingjin",TWS23-ThirdWorldLiteratures(A),SP16,63,28,89.3%,89.3%,3.31,B+(3.43),B-(2.92),14,39,21,25,0,0,0,4,0,85,7,4,25,21,4,0,0,50,0,4,7,15,37,33,4,22,26,41,11,0,0,0,0,0,0,0,0,41,59,4,7,4,37,48,0,4,4,0,33,59,0,11,7,4,30,48,0,11,22,15,22,30,0,4,4,4,33,44,11,89,11,4,0,11,32,54,0,4,0,11,25,61,0,4,4,14,36,43,0,4,0,18,29,50,0,7,14,14,21,43,0,7,18,14,18,43,0,4,7,18,32,39,0,4,11,11,36,39,0,4,0,18,29,39,11,4,4,7,32,54,0,4,4,14,25,50,4,0,0,0,0,0,0,89,11
"Zhiri,Oumelbanine",TWS25-ThirdWorldLiteratures(A),WI16,64,29,74.1%,77.8%,4.19,B+(3.47),B(3.24),8,27,42,23,0,0,0,8,0,85,4,4,39,30,4,0,0,26,0,4,12,31,42,12,0,12,35,35,8,8,0,0,4,0,0,0,8,31,62,0,15,23,46,15,0,8,8,12,54,19,0,4,8,8,54,27,0,0,35,27,31,8,0,4,4,12,50,15,15,74,26,4,0,0,35,62,0,4,4,0,42,50,0,8,8,12,46,27,0,4,8,27,27,35,0,12,35,15,23,15,0,12,12,15,42,19,0,8,4,23,38,27,0,12,19,23,27,19,0,0,4,23,27,15,31,4,8,0,50,38,0,4,4,19,31,38,4,0,0,0,0,0,0,78,22
"Cancel,Robert",TWS21-ThirdWorldLiteratures(A),FA15,61,25,73.9%,69.6%,5.28,B+(3.45),B(3.16),48,26,13,13,0,0,0,5,0,91,5,0,43,39,4,0,0,13,0,9,18,0,23,50,0,4,35,26,22,4,0,0,4,0,4,0,0,0,100,13,13,4,17,52,0,4,22,4,30,39,0,4,4,0,26,65,0,13,30,17,30,9,0,9,17,0,30,43,0,74,26,4,0,0,30,65,0,0,9,9,30,52,0,0,0,13,35,52,0,4,9,9,30,48,0,22,13,4,30,30,0,9,17,4,26,43,0,4,9,17,35,35,0,9,17,17,22,35,0,0,0,13,43,43,0,0,0,0,35,65,0,0,0,4,35,61,0,0,0,0,0,0,0,70,30
"Woodhull,WinifredJohanna",TWS24-ThirdWorldLiteratures(A),SP15,24,10,70.0%,70.0%,4.50,A(4.00),A-(3.96),22,44,22,11,0,0,0,11,0,89,0,0,67,0,0,0,0,33,0,25,0,0,62,0,12,22,11,22,33,11,0,0,0,0,0,0,0,0,100,22,11,11,44,11,0,11,11,11,56,11,0,11,11,0,22,56,0,22,33,22,22,0,0,11,0,11,56,11,11,70,30,11,0,22,33,33,0,0,11,11,44,33,0,11,0,11,44,33,0,11,0,22,44,22,0,11,22,11,44,11,0,11,22,22,33,11,0,11,0,11,56,22,0,11,0,11,33,44,0,11,0,11,56,22,0,11,11,0,44,33,0,11,0,11,56,22,0,0,0,0,0,0,0,70,30
"Chacon,GloriaElizabeth",TWS22-ThirdWorldLiteratures(A),WI15,88,40,75.7%,67.6%,3.15,A-(3.80),A-(3.73),43,19,24,14,0,0,0,5,5,78,8,3,54,14,0,0,0,32,0,8,11,14,43,22,3,24,35,27,11,3,0,0,0,0,0,0,3,22,76,11,16,16,35,22,0,5,11,16,41,24,3,5,14,16,41,22,3,14,35,27,14,8,3,3,0,11,54,30,3,76,24,5,0,14,41,41,0,14,14,27,38,8,0,3,16,14,49,19,0,8,24,5,43,16,3,16,32,16,16,16,3,14,24,22,27,11,3,6,3,19,36,36,0,3,5,3,68,22,0,3,5,30,38,19,5,3,3,14,50,31,0,3,0,19,54,24,0,0,0,0,0,0,0,68,32
"Zhiri,Oumelbanine",TWS25-ThirdWorldLiteratures(A),FA14,130,44,81.0%,73.8%,2.50,A-(3.89),A-(3.94),29,36,24,12,0,0,0,12,0,81,5,2,78,10,0,0,0,12,0,10,10,10,49,18,3,34,39,22,2,2,0,0,0,0,0,0,15,17,68,7,7,20,49,17,0,2,5,17,54,22,0,5,5,15,46,29,0,12,39,22,17,7,2,2,0,7,51,32,7,81,19,0,0,10,34,56,0,0,2,10,39,49,0,0,17,27,32,24,0,0,7,17,46,29,0,12,20,22,24,20,2,7,15,20,27,32,0,0,2,24,44,29,0,5,12,22,32,27,2,2,5,29,32,24,7,2,0,5,49,44,0,0,0,22,41,29,7,0,0,0,0,0,0,74,26
"Zhang,Yingjin",TWS23-ThirdWorldLiteratures(A),SP14,128,47,84.8%,93.5%,4.33,B+(3.48),B(3.05),57,13,15,15,0,0,0,2,2,96,0,0,30,20,4,0,0,46,0,5,14,14,44,19,5,15,28,35,9,4,7,0,0,2,0,0,9,37,54,0,5,19,40,35,2,0,5,9,51,35,0,0,2,9,49,40,0,0,21,26,26,28,0,0,2,10,40,29,19,85,15,0,0,4,42,53,0,0,0,11,38,51,0,4,7,7,49,33,0,2,4,7,44,42,0,4,7,13,42,33,0,0,2,13,42,42,0,0,0,20,42,38,0,0,2,22,38,38,0,0,0,16,38,47,0,2,0,2,53,42,0,0,0,9,50,41,0,0,0,0,0,0,0,93,7
"Sanchez,Rosaura",TWS22-ThirdWorldLiteratures(A),WI14,118,45,81.8%,81.8%,3.85,B+(3.32),B(3.10),48,25,16,11,0,0,0,12,2,76,5,5,27,39,5,0,0,30,0,8,5,20,40,20,8,9,42,30,14,2,0,2,0,0,0,0,9,16,74,11,7,20,23,39,0,9,0,16,34,36,5,9,0,5,36,48,2,9,23,25,30,14,0,5,7,2,34,52,0,82,18,5,0,9,34,52,0,7,0,9,36,48,0,14,20,11,25,27,2,14,2,20,20,43,0,14,16,18,23,30,0,16,23,5,30,27,0,5,2,23,32,36,2,5,7,25,36,23,5,7,0,27,27,32,7,7,0,7,39,48,0,7,0,9,42,42,0,0,0,0,0,0,0,82,18
"Cancel,Robert",TWS21-ThirdWorldLiteratures(A),FA13,111,54,71.7%,79.2%,4.66,B(3.15),B-(2.97),57,27,8,8,0,0,0,8,0,88,4,0,22,33,12,0,0,33,0,2,10,20,38,28,2,12,26,22,26,10,4,0,0,0,0,0,4,2,94,4,12,8,38,36,2,2,2,10,42,42,2,2,0,10,34,50,4,4,12,32,36,14,2,4,8,10,48,28,2,72,28,2,2,0,27,67,2,2,0,2,33,61,2,4,4,16,24,49,2,2,6,12,33,45,2,6,20,18,25,29,2,4,10,12,39,33,2,2,6,20,39,31,2,2,2,14,45,35,2,2,0,25,33,29,10,2,0,2,35,59,2,2,0,8,41,47,2,0,0,0,0,0,0,79,21
