Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No
"Janusz,AndrewJames",LATI50-IntroductiontoLatinAmerica(A),WI17,72,61,88.3%,88.3%,5.04,B+(3.31),B(3.23),42,30,10,18,0,0,0,2,0,93,0,5,25,35,5,0,0,35,0,2,4,18,48,27,2,14,27,29,12,3,8,2,3,0,0,2,2,15,83,0,10,12,49,29,0,0,8,17,46,27,2,7,7,8,44,34,0,5,25,32,25,12,0,0,2,7,50,41,0,88,12,0,2,7,47,44,0,0,2,8,49,41,0,0,2,3,41,54,0,0,5,8,51,36,0,0,12,27,37,24,0,2,2,14,53,31,0,0,2,12,39,47,0,0,0,5,41,53,0,0,0,8,42,36,14,0,0,7,51,42,0,0,0,9,48,40,3,0,0,10,48,38,3,88,12
"Wong,TakKei",LATI122A-FldRsrchMth/MigrtnStdy:Sem(A),FA16,8,3,100.0%,100.0%,5.83,B+(3.33),N/A,0,0,33,33,33,0,0,33,67,0,0,0,67,0,33,0,0,0,0,0,0,33,0,67,0,0,0,67,0,33,0,0,0,0,0,0,0,0,100,0,0,0,33,67,0,0,0,0,0,67,33,0,0,0,0,100,0,0,0,33,33,33,0,0,0,0,0,33,67,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,100,0
"Janusz,AndrewJames",LATI50-IntroductiontoLatinAmerica(A),S116,15,4,100.0%,100.0%,9.00,B+(3.50),N/A,25,0,75,0,0,0,0,0,0,67,0,33,25,25,0,0,0,50,0,0,0,0,75,25,0,0,0,50,25,0,0,0,0,0,0,25,0,0,100,0,0,50,25,25,0,0,0,25,50,25,0,0,0,50,25,25,0,0,25,25,25,25,0,0,0,0,50,50,0,100,0,0,0,0,75,25,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,50,25,25,0,0,25,50,0,25,0,0,0,25,25,50,0,0,0,25,25,50,0,0,0,25,25,50,0,0,0,25,25,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,25,50,25,0,100,0
"Ojeda,VictoriaD.",LATI122C-FldRsrchMth/Migr:DataAnaly(B),SP16,8,4,100.0%,100.0%,5.17,A(4.00),N/A,0,33,0,67,0,0,0,33,33,0,0,33,67,0,0,0,0,33,0,0,0,0,33,67,0,0,0,67,33,0,0,0,0,0,0,0,33,0,67,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0
"Smith,PeterH",LATI50-IntroductiontoLatinAmerica(A),WI16,56,25,91.7%,91.7%,4.33,B+(3.48),B+(3.52),50,25,17,8,0,0,0,8,0,83,0,8,46,50,0,0,0,4,0,0,4,9,57,30,0,8,29,38,17,4,4,0,0,0,0,0,0,8,92,0,0,17,46,38,0,0,0,33,38,21,8,0,8,4,46,42,0,4,21,42,25,4,4,4,0,8,50,38,0,92,8,4,0,0,25,71,0,4,0,4,35,57,0,4,0,8,33,54,0,4,0,17,38,42,0,4,17,29,17,33,0,4,4,8,38,46,0,0,0,17,29,54,0,0,4,26,30,39,0,0,0,38,21,33,8,4,0,4,38,54,0,4,0,12,42,42,0,0,0,0,0,0,0,92,8
"Muse-Orlinoff,LeahR",LATI122A-FldRsrchMth/MigrtnStdy:Sem(A),FA15,10,5,66.7%,66.7%,4.50,B+(3.67),N/A,0,0,0,100,0,0,0,33,0,0,0,67,67,33,0,0,0,0,0,33,0,0,33,33,0,33,0,33,0,33,0,0,0,0,0,0,0,0,100,33,0,33,0,33,0,0,33,0,33,33,0,0,67,0,0,33,0,0,0,50,50,0,0,0,0,33,0,0,67,67,33,0,0,33,33,33,0,0,33,0,33,33,0,0,0,0,67,33,0,0,0,67,0,33,0,0,33,0,67,0,0,33,0,0,33,33,0,33,0,0,33,33,0,33,0,0,33,33,0,0,33,0,0,67,0,0,33,0,33,33,0,0,0,0,33,67,0,0,0,0,0,0,0,67,33
"Zamosc,Leon",LATI50-IntroductiontoLatinAmerica(A),S115,16,4,100.0%,100.0%,5.00,B(3.00),N/A,0,50,25,25,0,0,0,0,0,100,0,0,0,75,0,0,0,25,0,0,0,0,33,67,0,0,25,50,0,25,0,0,0,0,0,0,0,0,100,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,0,100,0,0,0,25,0,75,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0
"Cornelius,WayneA",LATI122C-FldRsrchMth/Migr:DataAnaly(A),SP15,12,3,33.3%,33.3%,3.83,A(4.00),N/A,0,33,33,33,0,0,0,0,33,0,33,33,100,0,0,0,0,0,0,33,0,0,33,0,33,33,0,33,33,0,0,0,0,0,0,0,0,0,100,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,0,0,33,0,33,67,0,0,0,0,33,33,0,0,33,33,67,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,0,0,0,0,0,33,67
"Soper,RachelS",LATI180-SpecialTopic/LatAmerStudies(A),SP15,8,3,66.7%,66.7%,3.83,B+(3.67),N/A,0,0,67,33,0,0,0,67,0,33,0,0,67,33,0,0,0,0,0,0,0,33,33,33,0,0,67,0,33,0,0,0,0,0,0,0,0,0,100,0,0,0,67,33,0,0,0,33,67,0,0,0,0,0,67,33,0,0,0,33,67,0,0,0,0,0,33,0,67,67,33,0,0,0,33,67,0,0,0,0,33,67,0,0,33,0,33,33,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,67,0,33,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,33,33,33,0,0,0,0,33,67,0,0,0,0,67,33,0,0,0,0,0,0,0,67,33
"Cornelius,WayneA",LATI122B-FldRsrchMth/Migrtn:Practicum(A),WI15,13,3,100.0%,50.0%,5.50,A(4.00),N/A,0,0,50,50,0,0,0,0,50,0,0,50,100,0,0,0,0,0,0,0,0,0,100,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,50,0,50,0,0,0,0,50,0,0,50,100,0,0,0,0,100,0,0,0,50,0,50,0,0,0,0,0,100,0,0,0,0,50,50,0,0,0,50,0,50,0,0,0,0,0,100,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,50,50
