Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No,recommend_seminar_overall_Yes,recommend_seminar_overall_No,instructor_explains_seminar_material_well_Strongly_Disagree,instructor_explains_seminar_material_well_Disagree,instructor_explains_seminar_material_well_Neither_Agree_nor_Disagree,instructor_explains_seminar_material_well_Agree,instructor_explains_seminar_material_well_Strongly_Agree,instructor_explains_seminar_material_well_Not_Applicable,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Neither_Agree_nor_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Not_Applicable,instructor_provides_equal_opportunity_student_participate_Strongly_Disagree,instructor_provides_equal_opportunity_student_participate_Disagree,instructor_provides_equal_opportunity_student_participate_Neither_Agree_nor_Disagree,instructor_provides_equal_opportunity_student_participate_Agree,instructor_provides_equal_opportunity_student_participate_Strongly_Agree,instructor_provides_equal_opportunity_student_participate_Not_Applicable,instructor_facilitates_active_discussions_among_students_Strongly_Disagree,instructor_facilitates_active_discussions_among_students_Disagree,instructor_facilitates_active_discussions_among_students_Neither_Agree_nor_Disagree,instructor_facilitates_active_discussions_among_students_Agree,instructor_facilitates_active_discussions_among_students_Strongly_Agree,instructor_facilitates_active_discussions_among_students_Not_Applicable,wellprepared_classdiscussion_sections_Strongly_Disagree,wellprepared_classdiscussion_sections_Disagree,wellprepared_classdiscussion_sections_Neither_Agree_nor_Disagree,wellprepared_classdiscussion_sections_Agree,wellprepared_classdiscussion_sections_Strongly_Agree,wellprepared_classdiscussion_sections_Not_Applicable,instructor_effectively_organized_facilitated_wellrun_learning_activities_Strongly_Disagree,instructor_effectively_organized_facilitated_wellrun_learning_activities_Disagree,instructor_effectively_organized_facilitated_wellrun_learning_activities_Neither_Agree_nor_Disagree,instructor_effectively_organized_facilitated_wellrun_learning_activities_Agree,instructor_effectively_organized_facilitated_wellrun_learning_activities_Strongly_Agree,instructor_effectively_organized_facilitated_wellrun_learning_activities_Not_Applicable,instructor_encouraged_student_participation_class_Strongly_Disagree,instructor_encouraged_student_participation_class_Disagree,instructor_encouraged_student_participation_class_Neither_Agree_nor_Disagree,instructor_encouraged_student_participation_class_Agree,instructor_encouraged_student_participation_class_Strongly_Agree,instructor_encouraged_student_participation_class_Not_Applicable
"Whitley,LeilaMarie",CGS2B-Intro/CGS:SocialFormations(A),SP19,40,31,100.0%,100.0%,3.79,A-(3.74),B+(3.67),19,39,19,23,0,0,0,10,29,45,3,13,65,23,0,0,0,13,0,6,0,0,26,68,0,19,26,39,6,6,3,0,0,0,0,0,0,0,100,0,0,0,16,84,0,0,0,0,29,71,0,0,0,0,16,84,0,0,23,45,16,16,0,0,0,10,42,39,10,100,0,0,0,0,3,97,0,0,0,0,0,100,0,0,3,0,30,67,0,0,0,7,13,80,0,0,0,7,37,57,0,0,0,17,33,50,0,0,0,0,3,97,0,0,0,0,10,90,0,0,0,3,23,70,3,0,0,0,10,90,0,0,0,0,7,87,7,0,0,0,3,97,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,40,47,0,0,0,0,27,73,0,0,0,3,20,77,0
"Hankins,JosephD.",CGS87-FreshmanSeminar(A),SP19,16,9,100.0%,100.0%,1.07,A(4.00),N/A,33,44,11,11,0,0,0,0,0,14,14,71,14,0,0,0,0,86,0,0,0,0,43,57,0,71,29,0,0,0,0,0,0,0,0,0,0,14,86,0,0,0,33,67,0,0,0,0,33,50,17,0,0,0,33,67,0,33,33,17,0,17,0,0,0,0,0,17,83,100,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,20,80,0,0,20,40,20,0,20,0,0,0,20,80,0,0,0,0,20,80,0,0,0,20,40,40,0,0,0,0,40,60,0,0,0,0,40,40,20,0,0,0,25,75,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Whitley,LeilaMarie","CGS101-Gender,Modernity&Globalization(A)",WI19,44,18,76.5%,76.5%,4.74,A-(3.77),B+(3.57),11,6,39,44,0,0,0,12,12,59,12,6,65,6,6,0,0,24,0,0,12,12,53,24,0,0,29,41,18,12,0,0,0,0,0,0,0,6,94,0,12,12,53,24,0,6,18,12,47,18,0,0,12,6,41,41,0,0,18,53,12,18,0,0,6,0,47,24,24,76,24,0,6,0,35,59,0,0,6,0,35,59,0,0,6,18,24,53,0,12,0,6,41,41,0,12,19,0,25,44,0,12,12,18,41,18,0,6,6,6,41,41,0,6,0,0,53,41,0,0,0,29,24,41,6,0,0,0,53,47,0,0,0,6,35,59,0,0,0,12,41,47,0,76,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wesling,MeganE.",CGS105-QueerTheory(A),WI19,49,28,89.3%,85.7%,6.14,B(3.08),B(3.09),0,11,57,32,0,0,0,0,0,57,36,7,29,43,21,0,0,7,0,4,4,7,32,54,0,4,7,46,25,4,4,0,11,0,0,0,0,4,96,4,7,0,39,50,0,4,4,11,46,36,0,4,0,4,32,61,0,0,0,21,64,14,0,0,4,7,32,57,0,89,11,0,0,0,32,68,0,0,7,0,32,61,0,0,4,0,25,71,0,4,4,7,39,46,0,7,7,7,43,36,0,7,7,7,36,43,0,0,4,4,32,61,0,0,7,4,39,50,0,0,7,7,43,36,7,0,4,0,39,57,0,0,4,0,43,54,0,4,4,0,30,63,0,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Whitley,LeilaMarie",CGS106-Gender&theLaw(A),WI19,33,14,92.9%,92.9%,4.93,A-(3.79),B+(3.42),7,14,29,50,0,0,0,14,50,0,7,29,79,21,0,0,0,0,0,7,7,7,14,64,0,7,36,21,14,7,14,0,0,0,0,0,0,7,93,7,0,7,21,64,0,7,0,7,29,57,0,0,7,0,29,64,0,0,29,36,29,7,0,0,0,0,36,57,7,93,7,0,0,0,36,64,0,0,0,0,29,71,0,0,7,0,29,64,0,0,7,0,36,57,0,14,7,0,29,50,0,7,7,14,21,50,0,0,0,0,36,64,0,0,0,0,21,79,0,0,0,0,43,50,7,0,0,0,21,79,0,0,0,0,36,64,0,0,0,0,23,77,0,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"elTayeb,Fatima","CGS108-Gender,Race,&ArtificialInt(A)",WI19,11,9,88.9%,88.9%,3.61,B+(3.40),N/A,0,11,22,67,0,0,0,44,11,33,0,11,22,33,0,0,0,44,0,11,0,0,56,33,0,11,33,44,11,0,0,0,0,0,0,0,0,0,100,11,0,0,22,67,0,0,22,0,56,22,0,11,0,11,33,44,0,0,33,33,22,11,0,0,0,44,22,11,22,89,11,0,11,0,33,56,0,0,0,11,33,56,0,0,0,22,33,44,0,0,11,22,33,33,0,11,0,11,44,33,0,11,0,56,0,33,0,0,11,0,56,33,0,0,0,11,33,56,0,0,0,22,44,22,11,0,0,0,44,56,0,0,11,0,22,56,11,0,11,0,22,67,0,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Icreverzi,KimberlyHeathe",CGS122-Adv.Top/Compar.Perspectives(A),WI19,5,3,100.0%,100.0%,3.17,A(4.00),N/A,0,33,0,67,0,0,0,33,0,33,0,33,67,0,0,0,0,33,0,0,0,0,33,67,0,0,67,33,0,0,0,0,0,0,0,0,0,0,100,0,0,33,0,67,0,0,0,0,67,33,0,0,0,0,33,67,0,0,0,33,67,0,0,0,0,0,33,33,33,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,67,33,0,0,0,0,33,67,0,0,0,33,33,33,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,33,67,0,0,0,0,0,67,33,0,0,0,0,67,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Perez,CrystalRoxanaRamirez",CGS137-LatinaIssues&CulturalProd.(A),WI19,11,4,100.0%,100.0%,5.00,A-(3.75),N/A,25,0,50,25,0,0,0,50,25,0,0,25,75,25,0,0,0,0,0,0,0,0,0,100,0,0,25,50,0,25,0,0,0,0,0,0,0,0,100,0,0,0,25,75,0,0,0,0,75,25,0,0,0,0,50,50,0,0,25,25,50,0,0,0,0,0,75,25,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,75,25,0,0,0,0,50,50,0,0,0,0,25,75,0,0,0,0,75,25,0,0,0,0,75,25,0,0,0,0,50,50,0,0,0,0,25,75,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taylor-Garcia,Daphne","CGS150-Visuality,Sexuality,andRace(A)",WI19,12,5,80.0%,80.0%,5.30,A-(3.75),N/A,0,20,20,60,0,0,0,60,40,0,0,0,60,20,0,0,0,20,0,0,0,0,40,60,0,0,20,60,0,0,20,0,0,0,0,0,0,0,100,0,20,0,20,60,0,0,0,0,40,60,0,0,20,0,20,60,0,0,0,20,60,20,0,0,0,20,20,40,20,80,20,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,20,80,0,0,20,0,0,80,0,20,0,0,20,60,0,0,0,0,40,60,0,0,0,20,0,80,0,0,20,0,20,60,0,0,20,0,20,60,0,0,0,20,20,60,0,0,0,0,40,60,0,0,0,0,40,60,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hankins,JosephD.",CGS87-FreshmanSeminar(A),WI19,16,10,100.0%,100.0%,1.39,N/A,N/A,80,20,0,0,0,0,0,0,0,0,11,89,0,0,0,0,0,100,0,0,0,11,11,78,0,56,44,0,0,0,0,0,0,0,0,0,0,11,89,0,0,0,22,78,0,0,0,0,33,67,0,0,0,0,11,78,11,44,33,22,0,0,0,0,0,12,0,0,88,100,0,0,0,0,22,78,0,0,0,0,22,78,0,0,0,0,11,89,0,0,0,0,22,78,0,0,0,11,0,78,11,0,38,25,12,12,12,0,0,0,44,56,0,0,0,0,11,89,0,0,12,12,38,38,0,0,0,0,44,56,0,0,0,11,44,33,11,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Whitley,LeilaMarie",CGS100A-ConceptualizingGndr:Theories(A),FA18,24,11,90.0%,100.0%,4.14,B+(3.55),B+(3.56),0,9,64,27,0,0,0,27,55,9,9,0,73,9,18,0,0,0,0,9,0,9,18,64,0,9,27,45,9,9,0,0,0,0,0,0,0,9,91,9,0,0,27,64,0,0,0,10,20,70,0,0,0,0,10,90,0,0,20,50,20,10,0,0,0,10,10,20,60,90,10,0,0,0,10,90,0,0,0,0,20,80,0,10,10,30,40,10,0,0,10,0,40,50,0,10,10,0,50,30,0,10,40,0,20,30,0,0,0,10,20,70,0,0,0,0,30,70,0,0,0,0,40,60,0,0,0,0,33,67,0,0,0,0,30,60,10,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Whitley,LeilaMarie",CGS111-GenderandtheBody(A),FA18,31,13,83.3%,81.8%,5.67,A-(3.75),B+(3.30),8,23,31,38,0,0,0,50,17,0,25,8,75,25,0,0,0,0,0,0,8,0,33,58,0,0,25,42,0,17,17,0,0,0,0,0,0,17,83,8,0,0,25,67,0,8,0,8,17,67,0,0,8,0,17,75,0,0,25,25,33,17,0,0,0,8,17,33,42,83,17,0,9,0,36,55,0,0,9,0,27,64,0,0,9,27,27,36,0,9,18,9,18,45,0,0,27,9,55,9,0,18,0,9,55,18,0,0,0,9,27,64,0,9,0,0,18,73,0,0,0,18,36,45,0,0,0,0,27,73,0,0,0,9,36,55,0,0,9,0,18,73,0,82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Icreverzi,KimberlyHeathe",CGS122-Adv.Top/Compar.Perspectives(A),FA18,10,4,75.0%,75.0%,4.00,B+(3.33),N/A,0,0,50,50,0,0,0,0,0,25,25,50,25,50,0,0,0,0,25,25,0,0,0,75,0,0,25,75,0,0,0,0,0,0,0,0,0,0,100,25,0,0,0,75,0,25,0,0,25,50,0,25,0,0,25,50,0,0,0,25,50,25,0,25,0,25,25,25,0,75,25,0,0,33,0,67,0,0,25,0,0,75,0,0,0,0,0,100,0,0,0,0,25,75,0,0,25,0,0,75,0,0,0,25,50,25,0,0,0,25,0,75,0,0,0,0,0,100,0,0,0,25,25,50,0,25,0,25,25,25,0,25,0,0,25,50,0,25,0,0,0,75,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaplan,SaraClarke",CGS190-HonorsSeminar(A),FA18,4,3,100.0%,100.0%,16.50,B+(3.67),N/A,0,0,33,67,0,0,0,33,67,0,0,0,67,33,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,33,0,0,0,0,0,67,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,33,33,33,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Icreverzi,KimberlyHeathe","CGS2A-Intro/CGS:KeyTerms,Concepts(A)",FA18,100,46,75.0%,83.7%,5.32,B+(3.31),B(3.20),39,30,24,7,0,0,0,5,11,66,5,14,36,36,7,2,0,18,0,5,5,14,37,40,0,7,18,39,23,5,5,2,0,0,0,2,2,7,91,2,2,7,41,48,0,2,7,14,45,32,0,2,5,9,36,48,0,0,7,25,41,27,0,0,7,2,52,39,0,75,25,0,0,5,33,63,0,2,0,2,30,65,0,2,2,5,31,60,0,5,14,16,33,33,0,2,17,26,31,24,0,0,19,19,40,23,0,0,5,5,35,56,0,2,7,12,40,38,0,0,0,9,37,42,12,2,2,7,44,44,0,0,0,5,47,49,0,0,2,2,21,74,0,84,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wesling,MeganE.",CGS87-FreshmanSeminar(B),FA18,11,8,100.0%,100.0%,0.50,N/A,N/A,25,50,12,12,0,0,0,0,14,0,0,86,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,57,0,0,0,14,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,71,0,100,0,100,0,0,0,0,29,71,0,0,0,14,14,43,29,0,0,0,29,71,0,0,0,14,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nguyen,HoangTan",CGS87-FreshmanSeminar(C),FA18,11,7,100.0%,100.0%,1.64,A(4.00),N/A,100,0,0,0,0,0,0,0,0,0,0,100,29,0,0,0,0,71,0,0,0,0,43,57,0,43,57,0,0,0,0,0,0,0,0,0,0,14,86,0,0,0,29,71,0,0,0,0,43,57,0,0,0,0,43,57,0,29,57,0,14,0,0,0,0,14,14,0,71,100,0,0,0,0,29,71,0,0,0,0,29,71,0,0,0,0,29,71,0,0,0,0,29,71,0,0,0,0,14,86,0,29,29,29,0,14,0,0,0,14,14,71,0,0,0,0,14,86,0,0,0,43,29,14,14,0,14,14,43,29,0,0,0,29,29,29,14,0,0,14,57,29,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abusneineh,BayanAbdelmajid",CGS123-Gender&ReproductivePolitics(A),S218,9,9,100.0%,100.0%,6.06,A-(3.88),N/A,0,22,22,56,0,0,0,44,33,11,0,11,78,11,0,0,0,11,0,0,0,0,11,89,0,0,11,33,33,11,11,0,0,0,0,0,0,0,100,0,12,0,0,88,0,0,0,0,25,75,0,0,0,0,0,100,0,0,0,75,0,25,0,0,0,12,12,50,25,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,12,12,75,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MartinSandino,AmandaMariaYoland","CGS2A-Intro/CGS:KeyTerms,Concepts(A)",S218,30,10,90.0%,100.0%,2.30,A-(3.88),A-(3.79),10,20,50,20,0,0,0,0,10,90,0,0,70,10,0,0,0,20,0,0,0,10,70,20,0,30,50,20,0,0,0,0,0,0,0,0,0,0,100,0,20,10,50,20,0,0,0,20,70,10,0,0,0,30,60,10,0,10,70,10,10,0,0,0,0,0,30,10,60,90,10,0,0,10,40,50,0,0,0,20,40,40,0,0,0,0,50,50,0,0,0,10,60,30,0,0,20,30,50,0,0,0,20,30,40,10,0,0,0,0,40,60,0,0,0,10,70,20,0,0,0,10,30,40,20,0,0,0,70,30,0,0,0,0,60,30,10,0,0,0,30,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kheshti,Roshanak",CGS105-QueerTheory(A),S118,14,4,100.0%,75.0%,9.00,A-(3.75),N/A,0,0,0,100,0,0,0,25,25,50,0,0,75,25,0,0,0,0,0,0,0,0,75,25,0,0,0,25,25,0,25,0,25,0,0,0,0,0,100,0,0,0,50,50,0,0,0,50,0,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,0,50,50,100,0,0,25,0,0,75,0,0,0,25,0,75,0,0,0,0,0,100,0,25,0,0,0,75,0,25,0,0,50,25,0,0,0,25,75,0,0,0,25,0,0,75,0,0,25,0,0,75,0,0,0,25,25,25,25,0,25,0,50,25,0,0,0,0,50,25,25,0,0,25,0,75,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Celleri,Maria",CGS112-Sexuality&Nation(A),S118,12,3,100.0%,100.0%,5.17,A(4.00),N/A,0,0,67,33,0,0,0,0,33,33,33,0,100,0,0,0,0,0,0,0,0,0,33,67,0,0,33,0,67,0,0,0,0,0,0,0,0,0,100,0,0,0,67,33,0,0,0,0,67,33,0,0,0,0,67,33,0,0,0,100,0,0,0,0,0,0,33,0,67,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,67,33,0,0,0,33,0,67,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,67,33,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
