Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No,recommend_seminar_overall_Yes,recommend_seminar_overall_No,instructor_explains_seminar_material_well_Strongly_Disagree,instructor_explains_seminar_material_well_Disagree,instructor_explains_seminar_material_well_Neither_Agree_nor_Disagree,instructor_explains_seminar_material_well_Agree,instructor_explains_seminar_material_well_Strongly_Agree,instructor_explains_seminar_material_well_Not_Applicable,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Neither_Agree_nor_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Not_Applicable,instructor_provides_equal_opportunity_student_participate_Strongly_Disagree,instructor_provides_equal_opportunity_student_participate_Disagree,instructor_provides_equal_opportunity_student_participate_Neither_Agree_nor_Disagree,instructor_provides_equal_opportunity_student_participate_Agree,instructor_provides_equal_opportunity_student_participate_Strongly_Agree,instructor_provides_equal_opportunity_student_participate_Not_Applicable,instructor_facilitates_active_discussions_among_students_Strongly_Disagree,instructor_facilitates_active_discussions_among_students_Disagree,instructor_facilitates_active_discussions_among_students_Neither_Agree_nor_Disagree,instructor_facilitates_active_discussions_among_students_Agree,instructor_facilitates_active_discussions_among_students_Strongly_Agree,instructor_facilitates_active_discussions_among_students_Not_Applicable,able_apply_things_learned_class_better_understand_media_technology_Strongly_Disagree,able_apply_things_learned_class_better_understand_media_technology_Disagree,able_apply_things_learned_class_better_understand_media_technology_Neither_Agree_nor_Disagree,able_apply_things_learned_class_better_understand_media_technology_Agree,able_apply_things_learned_class_better_understand_media_technology_Strongly_Agree,able_apply_things_learned_class_better_understand_media_technology_Not_Applicable,would_recommend_class_students_Strongly_Disagree,would_recommend_class_students_Disagree,would_recommend_class_students_Neither_Agree_nor_Disagree,would_recommend_class_students_Agree,would_recommend_class_students_Strongly_Agree,would_recommend_class_students_Not_Applicable,assigned_reading_material_informative_relevant_class_syllabus_Strongly_Disagree,assigned_reading_material_informative_relevant_class_syllabus_Disagree,assigned_reading_material_informative_relevant_class_syllabus_Neither_Agree_nor_Disagree,assigned_reading_material_informative_relevant_class_syllabus_Agree,assigned_reading_material_informative_relevant_class_syllabus_Strongly_Agree,assigned_reading_material_informative_relevant_class_syllabus_Not_Applicable,professor_adequately_explained_assignments_Strongly_Disagree,professor_adequately_explained_assignments_Disagree,professor_adequately_explained_assignments_Neither_Agree_nor_Disagree,professor_adequately_explained_assignments_Agree,professor_adequately_explained_assignments_Strongly_Agree,professor_adequately_explained_assignments_Not_Applicable,professor_tied_real_world_experience_learning_Strongly_Disagree,professor_tied_real_world_experience_learning_Disagree,professor_tied_real_world_experience_learning_Neither_Agree_nor_Disagree,professor_tied_real_world_experience_learning_Agree,professor_tied_real_world_experience_learning_Strongly_Agree,professor_tied_real_world_experience_learning_Not_Applicable,class_met_expectations_Strongly_Disagree,class_met_expectations_Disagree,class_met_expectations_Neither_Agree_nor_Disagree,class_met_expectations_Agree,class_met_expectations_Strongly_Agree,class_met_expectations_Not_Applicable
"Kshatriya,KristaC",INTL190-Seminar/InternationalStudies(G),SP19,25,10,90.0%,100.0%,7.30,B+(3.40),B(3.25),0,0,0,90,10,0,0,100,0,0,0,0,50,40,10,0,0,0,0,0,0,0,30,70,0,0,10,20,40,0,10,20,0,0,0,0,0,0,100,0,0,0,22,78,0,0,0,0,44,56,0,0,0,20,40,40,0,0,0,20,40,40,0,0,0,20,10,40,30,90,10,0,0,0,22,78,0,0,0,0,10,90,0,0,0,0,20,80,0,0,0,0,10,90,0,0,0,0,50,50,0,0,10,20,20,50,0,0,0,0,40,60,0,0,0,0,40,60,0,0,0,0,30,70,0,0,0,0,30,70,0,0,0,0,30,70,0,0,0,0,50,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lettieri,MichaelJoseph",INTL190-Seminar/InternationalStudies(H),SP19,25,9,100.0%,100.0%,7.83,B+(3.44),B+(3.50),0,0,0,100,0,0,0,100,0,0,0,0,56,33,11,0,0,0,0,11,0,0,33,56,0,0,11,11,33,22,0,11,11,0,0,0,0,0,100,0,0,0,33,67,0,0,0,0,50,50,0,0,0,11,22,67,0,0,0,11,67,22,0,0,0,0,33,33,33,100,0,0,0,0,22,78,0,0,0,0,22,78,0,0,0,0,22,78,0,0,0,0,22,78,0,0,0,0,33,67,0,0,0,22,22,56,0,0,0,12,38,50,0,0,0,0,33,67,0,0,0,0,44,56,0,0,0,11,33,56,0,0,0,0,44,56,0,0,0,11,33,56,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MendesSantos,FabianoGui",INTL190-Seminar/InternationalStudies(I),SP19,19,5,100.0%,80.0%,3.70,B+(3.40),N/A,0,0,0,100,0,0,0,100,0,0,0,0,60,20,20,0,0,0,0,0,0,40,60,0,0,20,20,40,20,0,0,0,0,0,0,0,0,0,100,0,0,20,40,40,0,0,0,0,60,20,20,0,20,20,60,0,0,0,20,0,80,0,0,0,0,0,40,20,40,100,0,0,20,0,60,20,0,0,0,40,40,20,0,0,20,40,40,0,0,0,0,40,60,0,0,0,40,0,60,0,0,0,40,0,40,20,0,0,0,20,60,20,0,0,0,20,60,20,0,0,0,0,100,0,0,0,0,0,60,40,0,0,0,0,60,0,40,0,0,0,40,20,40,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kshatriya,KristaC",INTL190-Seminar/InternationalStudies(J),SP19,20,8,87.5%,87.5%,5.50,B+(3.50),B(3.25),0,0,0,100,0,0,0,100,0,0,0,0,50,50,0,0,0,0,0,0,0,0,38,62,0,0,0,75,0,25,0,0,0,0,0,0,0,0,100,0,0,0,25,75,0,0,0,0,38,62,0,0,0,0,38,62,0,0,25,12,38,25,0,0,0,0,25,25,50,88,12,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,25,75,0,0,25,0,12,62,0,0,0,0,38,62,0,0,0,0,12,88,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,12,88,0,0,0,0,29,71,0,0,0,0,25,75,0,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vitz,Matthew",INTL101-Cult&Society/Intrn'lPerspec(A),WI19,270,124,85.7%,86.4%,4.95,B+(3.48),B+(3.34),4,7,27,61,1,0,0,92,2,3,3,0,57,35,8,0,0,0,0,4,6,17,40,33,0,8,27,30,22,5,5,2,0,1,1,0,3,9,88,5,8,19,36,32,0,2,6,13,46,32,1,1,6,15,40,38,0,7,26,33,18,16,0,2,3,5,52,38,1,86,14,2,3,10,34,51,0,2,3,12,35,49,0,2,3,3,40,53,0,4,3,13,36,44,0,10,21,20,24,25,0,5,15,13,38,29,1,3,3,14,41,40,0,2,4,14,38,41,1,1,2,17,39,32,9,1,0,5,45,49,0,1,0,8,42,49,1,3,0,11,36,49,2,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Broz,JamesLawrence","INTL102-Econ,Politics&Intn'lChange(A)",WI19,254,131,84.8%,82.4%,5.70,B(3.18),B(3.13),2,12,48,37,1,0,0,98,2,0,0,0,35,51,11,2,1,0,0,6,2,12,40,39,1,13,26,28,10,3,9,2,2,2,1,4,10,26,64,1,9,9,46,35,1,1,8,19,33,25,14,2,16,27,36,18,1,1,14,26,34,24,1,0,4,7,48,40,1,85,15,2,2,10,34,52,1,2,1,10,33,54,1,2,1,9,30,58,1,2,2,11,31,52,1,9,10,26,25,30,0,4,9,22,38,27,1,2,4,16,43,35,1,3,6,21,36,34,1,2,1,24,34,28,11,2,3,10,48,37,1,2,2,10,34,53,0,2,1,15,42,36,4,82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feeley,MaureenCatherine",INTL190-Seminar/InternationalStudies(A),WI19,20,7,66.7%,66.7%,8.50,B+(3.50),B+(3.43),0,0,0,100,0,0,0,100,0,0,0,0,67,17,17,0,0,0,0,17,0,0,0,83,0,0,0,17,17,17,50,0,0,0,0,0,0,0,100,17,0,0,0,83,0,17,0,0,0,83,0,17,0,0,0,83,0,17,0,17,33,33,0,17,0,17,0,17,50,67,33,17,0,0,17,67,0,17,0,0,17,67,0,0,0,0,17,67,17,17,0,17,0,67,0,20,0,20,0,60,0,17,0,17,17,50,0,17,0,0,17,67,0,17,0,0,0,83,0,0,0,0,0,83,17,0,17,0,17,50,17,17,0,0,0,83,0,20,0,20,0,60,0,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gilson,Nancy",INTL190-Seminar/InternationalStudies(B),WI19,23,9,75.0%,75.0%,7.00,B(3.29),B(3.05),0,0,0,100,0,0,0,88,0,0,0,12,25,62,0,0,0,12,0,12,0,25,25,38,0,0,25,0,38,12,12,12,0,0,0,0,0,0,100,12,0,12,25,50,0,12,0,25,12,50,0,12,0,12,12,62,0,0,0,62,25,12,0,0,0,29,14,29,29,75,25,12,0,0,38,50,0,14,0,14,14,57,0,0,0,12,38,50,0,0,0,25,25,50,0,12,0,25,12,50,0,12,0,0,50,38,0,12,0,12,38,38,0,12,0,0,38,50,0,0,0,25,25,38,12,12,12,0,38,38,0,0,0,25,38,38,0,12,0,12,25,50,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tocoian,Oana",INTL190-Seminar/InternationalStudies(C),WI19,19,10,70.0%,80.0%,6.10,B+(3.50),N/A,0,0,0,100,0,0,0,100,0,0,0,0,50,50,0,0,0,0,0,0,0,20,60,20,0,0,0,60,10,20,10,0,0,0,0,0,0,0,100,0,10,10,60,20,0,0,10,0,70,20,0,0,10,40,20,30,0,10,0,40,20,30,0,0,0,20,10,10,60,70,30,0,0,0,50,50,0,0,20,30,20,30,0,0,10,0,50,40,0,0,0,20,60,20,0,0,60,10,20,10,0,0,20,20,20,40,0,0,0,0,30,70,0,0,0,0,60,40,0,0,0,0,30,70,0,0,10,20,20,50,0,0,0,0,40,60,0,0,0,0,33,67,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Graham,JessicaLynn",INTL190-Seminar/InternationalStudies(D),WI19,19,7,100.0%,100.0%,4.50,B+(3.57),N/A,0,0,0,100,0,0,0,100,0,0,0,0,57,43,0,0,0,0,0,0,0,0,57,43,0,0,29,43,29,0,0,0,0,0,0,0,0,0,100,0,0,0,43,57,0,0,0,0,29,57,14,0,0,0,57,43,0,0,0,29,43,29,0,0,0,14,0,43,43,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,14,14,71,0,0,14,0,43,43,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,14,86,0,0,0,0,0,100,0,0,0,0,14,86,0,0,0,0,0,86,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herberg,MikkalE.",INTL190-Seminar/InternationalStudies(E),WI19,20,10,100.0%,100.0%,6.25,B+(3.38),B+(3.40),0,0,0,100,0,0,0,100,0,0,0,0,38,62,0,0,0,0,0,0,12,12,38,38,0,0,25,38,0,0,38,0,0,0,0,0,0,0,100,0,12,0,25,62,0,0,0,0,38,50,12,0,0,12,38,50,0,0,0,25,25,50,0,0,0,12,12,50,25,100,0,0,0,0,25,75,0,0,0,0,50,50,0,0,0,0,25,75,0,0,0,14,29,57,0,0,12,12,25,50,0,0,12,12,25,50,0,0,0,0,50,50,0,0,0,14,29,57,0,0,0,0,25,75,0,0,0,12,25,62,0,0,0,12,25,62,0,0,0,0,25,75,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Naoi,Megumi",INTL190-Seminar/InternationalStudies(F),WI19,20,11,100.0%,100.0%,5.77,B+(3.55),B+(3.51),0,0,0,100,0,0,0,100,0,0,0,0,55,45,0,0,0,0,0,0,0,9,45,45,0,0,18,45,18,9,0,0,9,0,0,0,0,0,100,0,0,0,36,64,0,0,0,0,9,91,0,0,0,9,9,73,9,0,0,9,45,45,0,0,0,9,9,64,18,100,0,0,0,0,20,80,0,0,0,0,18,82,0,0,0,0,20,70,10,0,0,0,20,80,0,0,0,0,27,73,0,0,0,18,18,64,0,0,0,0,27,73,0,0,0,0,27,73,0,0,0,0,27,64,9,0,0,0,18,82,0,0,0,0,27,73,0,0,0,0,27,64,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vargas,ManuelRogelio",INTL101-Cult&Society/Intrn'lPerspec(A),FA18,235,130,73.6%,82.1%,4.74,B+(3.31),B-(2.99),0,5,38,56,0,0,0,96,2,2,0,0,39,53,8,0,0,1,0,4,6,17,50,24,0,9,33,31,11,7,3,2,2,0,1,1,3,24,72,2,6,20,46,26,0,3,8,18,45,25,1,2,10,15,41,32,0,0,15,28,40,17,0,2,7,18,44,28,0,74,26,2,2,4,38,55,0,2,1,2,36,58,0,1,3,2,31,62,0,2,8,11,30,49,0,6,12,12,33,37,0,4,9,15,35,37,0,1,6,13,40,40,1,2,1,7,40,48,1,1,0,23,37,31,8,1,0,4,47,48,0,0,0,8,44,48,1,1,2,5,37,52,3,82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walter,BarbaraFlorence","INTL102-Econ,Politics&Intn'lChange(A)",FA18,246,125,95.0%,94.9%,6.92,B(3.25),B(3.00),0,9,41,50,0,1,0,97,0,1,1,0,40,46,14,0,0,0,0,4,1,6,25,64,0,2,8,36,24,12,6,3,3,4,2,0,2,6,92,0,3,7,26,64,0,1,3,4,30,62,0,0,2,3,30,64,1,2,6,21,43,27,1,1,1,8,18,32,40,95,5,2,0,3,13,83,0,1,1,2,11,85,0,1,0,1,13,85,0,2,0,3,15,81,0,3,4,6,23,63,0,2,10,13,28,48,0,3,3,7,28,60,0,2,1,3,18,77,0,2,2,11,33,43,9,2,4,2,34,58,0,1,0,4,32,63,1,2,0,5,24,68,1,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adida,Claire",INTL190-Seminar/InternationalStudies(A),FA18,18,9,100.0%,100.0%,8.50,A-(3.78),N/A,0,0,0,100,0,0,0,100,0,0,0,0,78,22,0,0,0,0,0,0,0,0,22,78,0,0,0,22,22,11,22,22,0,0,0,0,0,0,100,0,0,0,22,78,0,0,0,0,11,89,0,0,0,0,33,67,0,0,0,11,33,56,0,0,0,22,11,33,33,100,0,0,0,0,0,100,0,0,0,0,11,89,0,0,0,0,0,100,0,0,0,0,22,78,0,0,0,0,33,67,0,0,0,22,44,33,0,0,0,0,22,78,0,0,0,0,11,89,0,0,0,0,44,56,0,0,11,0,11,78,0,0,0,0,33,67,0,0,0,0,11,89,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samstad,JamesG.",INTL190-Seminar/InternationalStudies(B),FA18,19,5,75.0%,75.0%,4.00,B+(3.50),N/A,0,0,0,100,0,0,0,100,0,0,0,0,50,50,0,0,0,0,0,25,0,0,25,50,0,0,50,25,25,0,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,25,0,0,25,50,0,25,0,0,25,50,0,0,0,25,50,25,0,25,0,0,50,25,0,75,25,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,25,0,0,0,75,0,25,0,25,0,50,0,25,0,25,25,25,0,25,0,0,25,50,0,0,0,25,25,50,0,25,0,0,25,50,0,0,25,0,25,50,0,25,0,0,25,50,0,25,0,0,25,50,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Auerbach,BradfordC",INTL190-Seminar/InternationalStudies(C),FA18,20,20,100.0%,94.7%,6.40,B+(3.30),B+(3.57),0,0,0,100,0,0,0,95,0,5,0,0,40,50,10,0,0,0,0,0,0,0,0,0,0,0,15,50,10,0,10,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,72,0,0,0,0,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,59,0,95,5,100,0,0,0,0,28,72,0,0,0,0,35,65,0,0,0,0,33,67,0,0,0,0,28,72,0,0,0,0,0,0,0,0,0,6,28,67,0,0,0,0,28,72,0,0,6,6,50,39,0,0,0,0,22,78,0,0,0,6,44,50,0
"Nadkarni,Vidya",INTL190-Seminar/InternationalStudies(D),FA18,20,7,100.0%,100.0%,3.93,B(3.29),B+(3.39),0,0,0,100,0,0,0,100,0,0,0,0,29,71,0,0,0,0,0,0,0,14,29,57,0,0,57,14,29,0,0,0,0,0,0,0,14,0,86,0,0,33,50,17,0,0,0,17,67,17,0,0,0,17,83,0,0,0,0,33,67,0,0,0,0,40,20,20,20,100,0,0,0,33,17,50,0,0,0,17,33,50,0,0,0,17,33,50,0,0,17,17,17,50,0,0,0,17,67,17,0,0,0,33,67,0,0,0,17,17,33,33,0,0,0,20,40,40,0,0,17,17,33,17,17,0,0,17,50,33,0,0,0,17,67,17,0,0,0,17,50,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samphantharak,Krislert",INTL190-Seminar/InternationalStudies(E),FA18,21,9,87.5%,100.0%,6.00,B+(3.38),B+(3.43),0,0,0,100,0,0,0,100,0,0,0,0,38,62,0,0,0,0,0,0,12,0,38,50,0,0,38,12,12,12,25,0,0,0,0,0,0,0,100,12,0,12,38,38,0,12,0,0,25,62,0,0,0,38,0,25,38,0,25,38,0,38,0,0,0,25,12,25,38,88,12,0,0,0,12,88,0,0,0,0,25,75,0,0,0,0,38,62,0,0,0,12,12,75,0,12,12,0,25,50,0,0,25,25,12,38,0,0,0,0,38,62,0,0,0,0,25,75,0,0,0,0,38,62,0,0,0,12,38,50,0,0,0,0,50,50,0,0,0,0,38,62,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
