Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Shafir,Gershon",HITO119-HumanRightsI:Introduction(A),WI19,6,3,100.0%,100.0%,5.17,B+(3.33),N/A
"Schneewind,Sarah",HITO87-FreshmanSeminar(A),WI19,13,7,100.0%,100.0%,2.50,A(4.00),N/A
"Plant,RebeccaJo",HIUS112-TheU.S.CivilWar(A),WI19,103,37,94.1%,90.9%,3.74,B+(3.48),B+(3.60)
"Alvarez,LuisA","HIUS146-Race,Riots&ViolenceinU.S.(A)",WI19,143,55,92.6%,92.5%,2.99,B+(3.64),B+(3.48)
"Vandevelde,KennethJoseph",HIUS152B-ConstitutnlHist/USafter1865(A),WI19,44,22,100.0%,95.2%,2.69,A-(3.84),B+(3.59)
"Prestholdt,Jeremy",HIAF111-ModernAfricaSince1880(A),FA18,87,37,100.0%,100.0%,3.72,B+(3.58),B+(3.46)
"Lu,Weijing",HIEA137-Women&Family/ChineseHistory(A),FA18,63,31,78.6%,75.0%,5.67,B(3.18),C+(2.60)
"Henry,ToddA.",HIEA153-Social&CulturalHist/20cKorea(A),FA18,54,35,88.6%,91.4%,6.04,B(3.13),B(3.03)
"Watts,EdwardJ.",HIEU103-DeclineandFall/RomanEmpire(A),FA18,71,38,86.1%,86.1%,5.72,B+(3.30),B(3.02)
"Mylonakis,Leonidas",HIEU116A-Greece/Balkans/Age/Ottoman(A),FA18,74,65,92.3%,92.3%,4.99,B+(3.30),B(3.06)
"Edelman,RobertS.",HIEU127-SportintheModernWorld(A),FA18,69,26,92.0%,84.0%,2.50,A-(3.70),B+(3.56)
"Stout,JamesE",HIEU137-NewImperialsmtoDecoloniztn(A),FA18,24,13,83.3%,83.3%,4.67,B(3.27),B+(3.40)
"Devereux,AndrewW",HIEU144-TopicsinEuropeanHistory(A),FA18,31,22,81.0%,95.2%,6.68,B+(3.43),B+(3.37)
"Neuheiser,Joerg",HIEU154-ModGerman/BismarcktoHitler(A),FA18,64,59,91.5%,94.9%,5.55,B+(3.37),B(3.13)
"Petkas,AlexanderJ",HIEU161-TopicsinRomanHistory(A),FA18,17,8,57.1%,85.7%,5.75,B+(3.38),N/A
"MoralesFontanilla,ManuelAntonio",HILA103-Revolution/ModernLatinAmeric(A),FA18,40,39,97.4%,97.4%,4.04,B+(3.48),B+(3.62)
"Cowan,BenjaminA",HILA114-DictatorshipsinLatinAmerica(A),FA18,34,16,93.3%,93.3%,5.13,B+(3.36),B+(3.69)
"Schneewind,Sarah",HILD10-EastAsia:TheGreatTradition(A),FA18,168,132,61.8%,73.8%,6.67,B-(2.94),B-(2.87)
"Wishon,MarkT",HILD2A-UnitedStatesHistory(A),FA18,181,90,90.7%,96.5%,3.79,B+(3.32),B(3.25)
"Graham,JessicaLynn",HILD7A-Race&Ethnicity/UnitedStates(A),FA18,374,165,87.8%,93.5%,3.94,B+(3.42),B(3.29)
"Kayali,Hasan",HINE114-History/IslamicMiddleEast(A),FA18,61,19,84.2%,100.0%,4.94,B+(3.47),B(3.19)
"Provence,Michael",HINE119-U.S.Mid-EastPolicy-PostWWII(A),FA18,58,20,90.0%,100.0%,4.40,B+(3.50),B+(3.42)
"Golan,Tal",HISC107-EmergenceofModernScience(A),FA18,58,33,93.8%,93.8%,4.38,B+(3.60),B+(3.62)
"Gere,CatherinaM.",HISC116-HistoryofBioethics(A),FA18,107,41,90.0%,97.5%,3.85,B+(3.62),B+(3.43)
"Hertz,Deborah",HITO136-Jews/AfricanAmericans/Slavery(A),FA18,49,35,85.3%,88.2%,4.44,B+(3.65),B+(3.43)
"Patterson,PatrickH.",HITO87-FreshmanSeminar(A),FA18,9,7,85.7%,100.0%,1.07,N/A,N/A
"Newton,JoshuaDean",HIUS129-Race/Ethnicity-AmericanCities(A),FA18,24,10,80.0%,80.0%,2.30,B+(3.40),B+(3.66)
"Hendrickson,GeraldM.",HIUS137-MiningandAmericanHistory(A),FA18,31,14,83.3%,100.0%,4.35,A-(3.85),B+(3.55)
"Vandevelde,KennethJoseph",HIUS152A-ConstitutionalHist/USto1865(A),FA18,41,16,100.0%,100.0%,4.75,A-(3.75),B+(3.57)
"Dunai,SuzanneElizabeth",HIEU128-Europesince1945(A),S218,16,11,100.0%,100.0%,4.68,A-(3.90),N/A
"Patterson,PatrickH.",HIEU135GS-SunSeaSand&Sex:ContempTourism(A),S218,18,16,100.0%,100.0%,7.50,A-(3.93),N/A
"Vitz,Matthew",HILD14-Film&HistoryinLatinAmer(A),S218,21,7,100.0%,100.0%,3.83,B(3.20),B+(3.36)
"Kwak,Nancy",HILD7B-Race&Ethnicity/UnitedStates(A),S218,56,20,90.0%,90.0%,4.40,A-(3.71),B(3.17)
"Silverman,ReubenWilliam",HINE118-MiddleEast/TwentiethCentury(A),S218,16,4,75.0%,75.0%,7.00,B+(3.33),N/A
"Golan,Tal",HISC119-BiologyandSociety(A),S218,18,6,66.7%,83.3%,4.17,B+(3.60),N/A
"Man,SimeonS",HIUS103-UnitedStates&PacificWorld(A),S218,24,18,100.0%,100.0%,4.94,A-(3.71),B+(3.58)
"Jiao,Yupeng",HIEA130-EndofChinEmpire/1800-1911(A),S118,19,12,90.0%,90.0%,6.90,B+(3.50),N/A
"MerrillO'Keefe,AmyRoxanne",HIEA132-Hist/People'sRepublic/China(A),S118,8,4,100.0%,100.0%,11.83,B(3.00),N/A
"Gallant,ThomasW.",HIEU117GS-TradtlGreekSociety:Ethnogrph(A),S118,26,6,83.3%,100.0%,5.00,A(4.00),A(4.00)
"Parrish,MichaelE.",HIEU121GS-Scotl/EnglCivilWar1601-1689(A),S118,25,11,100.0%,100.0%,8.70,B+(3.60),B+(3.40)
"Hall,MatthewAaron",HIEU143-EuropnIntellctHst(1870-1945)(A),S118,22,9,88.9%,100.0%,6.50,B+(3.33),B+(3.55)
"Kokinis,TroyAndreas",HILA114-DictatorshipsinLatinAmerica(A),S118,15,5,80.0%,80.0%,8.10,B(3.00),N/A
"MoralesFontanilla,ManuelAntonio",HILA145-People&NatureinAmazonia(A),S118,17,10,90.0%,100.0%,4.90,A-(3.80),N/A
"Mack,Graeme",HILD2A-UnitedStatesHistory(A),S118,25,22,100.0%,100.0%,4.23,B+(3.50),A-(3.70)
"Hineline,MarkLawrence",HISC105-HistoryofEnvironmentalism(A),S118,20,13,100.0%,100.0%,3.33,A-(3.89),B+(3.45)
"Molina,Natalia",HIUS126-HistoryofRaceintheU.S.(A),S118,26,18,88.2%,88.2%,8.15,B+(3.53),A-(3.76)
"Prestholdt,Jeremy",HIAF113-SmallWarsGloblOrdr/Afrca&Asia(A),SP18,118,46,100.0%,97.8%,4.06,B+(3.59),B+(3.64)
"Braden,PeterWatson",HIEA144-TopicsinEastAsianHistory(A),SP18,35,15,73.3%,86.7%,6.10,B(3.15),B+(3.30)
"Demetriou,Denise",HIEU123-AncientGreece400-30BCE(A),SP18,63,61,93.3%,95.0%,5.98,B+(3.57),B+(3.57)
"Strasser,Ulrike",HIEU144-TopicsinEuropeanHistory(A),SP18,35,29,93.1%,100.0%,4.84,B+(3.63),B(3.20)
"Edelman,RobertS.",HIEU156-Hist.SovietUnion1905-1991(A),SP18,70,21,63.2%,63.2%,5.00,B+(3.33),B+(3.33)
"Strasser,Ulrike",HIEU164-SpecialTops/EarlyModrnEurop(A),SP18,9,4,100.0%,100.0%,5.00,A(4.00),N/A
"Hunefeldt,Christine",HILA144-Topics/LatinAmericanHistory(A),SP18,31,7,57.1%,57.1%,2.79,B(3.20),B+(3.67)
"MerrillO'Keefe,AmyRoxanne",HILD12-Twentieth-CenturyEastAsia(A),SP18,137,71,62.0%,64.8%,4.89,B+(3.42),B+(3.31)
"Cowan,BenjaminA",HILD14-Film&HistoryinLatinAmer(A),SP18,56,36,94.4%,97.2%,3.00,A-(3.73),B+(3.32)
"Hendrickson,GeraldM.",HILD2C-UnitedStatesHistory(A),SP18,190,162,88.3%,95.0%,3.61,B+(3.38),B(3.26)
"Gutierrez,DavidG",HILD7C-Race&Ethnicity/UnitedStates(A),SP18,299,110,70.4%,60.8%,3.27,B(3.29),B(3.30)
"Tasyakan,Baris",HINE116-MidEast/AgeofEuroEmpires(A),SP18,36,34,100.0%,100.0%,3.35,B+(3.54),B-(2.97)
"Peterson,JohannaLee",HINE119-U.S.Mid-EastPolicy-PostWWII(A),SP18,36,16,93.8%,81.3%,6.36,A-(3.73),B(3.19)
"Gheissari,Ali",HINE126-IranianRevolutnHistPerspctv(A),SP18,32,12,100.0%,100.0%,3.33,B+(3.60),B+(3.70)
"Westman,RobertS",HISC110-Hist.Encounters/Sci.&Religion(A),SP18,42,22,72.7%,72.7%,5.05,B(3.19),B-(2.78)
"Golan,Tal","HISC131-Science,Technology,&Law(A)",SP18,68,29,75.0%,88.9%,2.64,B+(3.30),B-(2.85)
"Edington,ClaireEllen",HITO114-HistoryofModernVietnam(A),SP18,45,20,68.4%,88.9%,5.70,B(3.17),B(3.14)
"Neuheiser,Joerg",HITO133-War&Society/SecondWorldWar(A),SP18,26,16,93.3%,100.0%,3.97,B+(3.53),B+(3.40)
"MoralesFontanilla,ManuelAntonio",HITO155-Race/Sport/Inequality20thCen(A),SP18,66,61,98.4%,96.7%,3.47,A-(3.74),A-(3.71)
"Hanna,MarkG.",HITO178-HistofSeafaring/AgeofSail(A),SP18,17,13,100.0%,100.0%,6.04,A-(3.85),N/A
"Kwak,Nancy",HITO192-SeniorSeminarinHistory(A),SP18,18,5,100.0%,100.0%,0.90,N/A,N/A
"Kwak,Nancy",HITO87-FreshmanSeminar(A),SP18,8,3,100.0%,100.0%,1.83,N/A,N/A
"Edington,ClaireEllen",HITO87-FreshmanSeminar(B),SP18,18,11,100.0%,100.0%,1.23,A(4.00),N/A
"Klein,Rachel",HIUS131-CulturalHist/1865-1917(A),SP18,53,28,84.6%,92.3%,4.35,B+(3.44),B(3.26)
"Hanna,MarkG.",HIUS133-TheGoldenAgeofPiracy(A),SP18,132,40,97.4%,97.4%,3.92,A-(3.74),B(3.27)
"Williams,RobertZachary",HIUS139-AfricanAmrcnHist/the20thC.(A),SP18,19,7,100.0%,100.0%,6.21,B+(3.57),N/A
"Alvarez,LuisA",HIUS144-TopicsinU.S.History(A),SP18,34,7,71.4%,83.3%,7.07,A(4.00),A-(3.80)
"Parrish,MichaelE.",HIUS151-AmericanLegalHistory1865-P(A),SP18,25,9,77.8%,88.9%,4.50,B+(3.57),B(3.24)
"Hendrickson,GeraldM.",HIUS186-TopicsinU.S.EconomicHistry(A),SP18,6,4,100.0%,100.0%,7.00,B+(3.33),N/A
"Prestholdt,Jeremy",HIAF111-ModernAfricaSince1880(A),WI18,65,37,97.1%,100.0%,3.64,B+(3.62),B+(3.49)
"Pickowicz,PaulG.",HIEA133-20thCChina/CulturalHistory(A),WI18,51,29,93.1%,96.4%,5.33,A-(3.77),B+(3.62)
"Kim,Hyung-Wook","HIEA150-ModernKorea,1800-1945(A)",WI18,72,30,89.3%,92.9%,3.67,B+(3.44),B(3.25)
"Gallant,ThomasW.",HIEU116C-Greece/Balkans/20thCentury(A),WI18,105,56,100.0%,100.0%,4.39,B+(3.60),B(3.04)
"Demetriou,Denise",HIEU122-AncientGreece1600-400BC(A),WI18,42,36,97.2%,91.4%,6.11,B+(3.39),B(3.20)
"Neuheiser,Joerg",HIEU128-Europesince1945(A),WI18,65,44,95.5%,95.5%,4.31,B+(3.57),B(3.25)
"Radcliff,PamelaB.",HIEU140-EuroWomen/Gender1800-present(A),WI18,47,30,86.2%,93.1%,5.10,B+(3.42),B+(3.32)
"Neuheiser,Joerg",HIEU171-Topic/TwentiethCenturyEurope(A),WI18,7,4,100.0%,100.0%,9.00,B+(3.67),N/A
"Cowan,BenjaminA",HILA101-Nation-StateFormation/LatinAm(A),WI18,30,11,90.9%,100.0%,6.86,B(3.27),B+(3.64)
"Graham,JessicaLynn",HILA121B-HistoryofBrazil1889-Present(A),WI18,45,23,100.0%,100.0%,3.95,B+(3.60),B+(3.66)
"Hunefeldt,Christine",HILA144-Topics/LatinAmericanHistory(A),WI18,27,15,93.3%,86.7%,3.83,B+(3.50),B+(3.67)
"Cowan,BenjaminA",HILA162-SpecialTopics/LatinAmerHist(B),WI18,7,3,100.0%,100.0%,8.50,B+(3.33),N/A
"MerrillO'Keefe,AmyRoxanne","HILD11-EastAsia&theWest,1279-1911(A)",WI18,141,107,58.1%,63.8%,4.46,B(3.29),B(3.06)
"Klein,Rachel",HILD2B-UnitedStatesHistory(A),WI18,192,108,86.5%,92.3%,3.74,B+(3.49),B+(3.37)
"Edington,ClaireEllen",HILD30-HistoryofPublicHealth(A),WI18,115,52,77.6%,81.6%,4.79,B+(3.42),B(3.25)
"Man,SimeonS",HILD7B-Race&Ethnicity/UnitedStates(A),WI18,327,262,89.6%,91.9%,4.13,B+(3.49),B+(3.59)
"Kayali,Hasan",HINE118-MiddleEast/TwentiethCentury(A),WI18,72,33,90.9%,93.9%,4.32,B+(3.37),B(3.18)
"Westman,RobertS",HISC106-TheScientificRevolution(A),WI18,39,25,70.8%,83.3%,3.67,B+(3.44),B-(2.74)
"Gere,CatherinaM.",HISC117-HistoryoftheNeurosciences(A),WI18,52,20,95.0%,100.0%,4.20,B+(3.67),A-(3.71)
"Edington,ClaireEllen",HISC176-History/Medicine/E&SEAsia(A),WI18,10,6,100.0%,100.0%,5.50,A(4.00),N/A
"Patterson,PatrickH.",HITO119-HumanRightsI:Introduction(A),WI18,13,12,100.0%,91.7%,8.17,A-(3.91),N/A
"Murillo,DanaV.",HITO87-FreshmanSeminar(B),WI18,16,7,100.0%,100.0%,0.50,A(4.00),N/A
"Klann,MaryCameron",HIUS108A-History/NativeAmericans/USI(A),WI18,65,58,98.3%,100.0%,4.64,B+(3.51),B+(3.38)
"Plant,RebeccaJo","HIUS157-AmericanWomen,Womanhood1870-P(A)",WI18,52,33,100.0%,100.0%,4.56,B+(3.69),B+(3.58)
"Man,SimeonS",HIUS181-Topicsin20thCenturyU.S.(A),WI18,15,6,80.0%,100.0%,7.70,B+(3.40),N/A
"Klein,Rachel",HIUS188-TopicsinCulture&Politics(A),WI18,6,3,100.0%,100.0%,5.83,B+(3.67),N/A
"MerrillO'Keefe,AmyRoxanne",HIEA131-China/War&Revolution1911-49(A),FA17,45,39,84.6%,86.8%,5.83,B(3.18),B(3.27)
"Kim,Hyung-Wook",HIEA144-TopicsinEastAsianHistory(B),FA17,41,12,91.7%,83.3%,4.83,B+(3.50),B+(3.39)
"Petkas,AlexanderJ","HIEU106-Egypt,Greece,andRome(A)",FA17,84,38,77.8%,86.1%,5.53,B+(3.56),B+(3.56)
"Brivio,Alessandra",HIEU120-TheRenaissanceinItaly(A),FA17,69,57,87.7%,96.5%,3.90,B+(3.48),B+(3.39)
"Edelman,RobertS.",HIEU127-SportintheModernWorld(A),FA17,62,19,72.2%,72.2%,2.94,B+(3.38),B+(3.32)
"Strasser,Ulrike",HIEU139-SexandGender1500-1800(A),FA17,52,46,91.3%,97.8%,4.20,B+(3.44),B-(2.97)
"Neuheiser,Joerg",HIEU154-ModGerman/BismarcktoHitler(A),FA17,42,36,97.1%,100.0%,5.76,B(3.28),B(3.09)
"Edelman,RobertS.",HIEU178-SovietHistory(A),FA17,10,5,80.0%,100.0%,6.50,A-(3.80),N/A
"Murillo,DanaV.",HILA100-Conquest/Empire:TheAmericas(A),FA17,62,22,100.0%,100.0%,7.36,B+(3.33),B(3.13)
"Monteon,MichaelP.",HILA114-DictatorshipsinLatinAmerica(A),FA17,47,18,77.8%,77.8%,6.17,B(3.07),B-(2.85)
"Schneewind,Sarah",HILD10-EastAsia:TheGreatTradition(A),FA17,158,103,66.0%,77.0%,6.54,B-(2.97),B-(2.72)
"Wishon,MarkT",HILD2A-UnitedStatesHistory(A),FA17,195,93,90.1%,93.3%,4.52,B+(3.53),B(3.27)
"Gonaver,Wendy",HILD30-HistoryofPublicHealth(A),FA17,95,58,92.9%,94.6%,3.73,B+(3.43),B+(3.54)
"Widener,Daniel",HILD7A-Race&Ethnicity/UnitedStates(A),FA17,388,159,84.3%,89.9%,4.20,B+(3.54),B+(3.52)
"Kayali,Hasan",HINE114-History/IslamicMiddleEast(A),FA17,66,30,93.3%,93.3%,5.70,B+(3.52),B(3.15)
"Golan,Tal",HISC107-EmergenceofModernScience(A),FA17,68,15,91.7%,100.0%,4.86,B+(3.33),B(3.00)
"Gere,CatherinaM.",HISC115-HistoryModernMedicine(A),FA17,135,50,95.7%,100.0%,3.66,B+(3.59),B+(3.38)
"Patterson,PatrickH.",HITO87-FreshmanSeminar(A),FA17,15,5,100.0%,100.0%,1.70,A(4.00),N/A
"Patterson,PatrickH.",HITO87-FreshmanSeminar(B),FA17,15,13,100.0%,100.0%,1.27,A(4.00),N/A
"Hanna,MarkG.",HITO87-FreshmanSeminar(C),FA17,9,5,100.0%,100.0%,1.30,A(4.00),N/A
"Hanna,MarkG.",HIUS104-TheRevolutionaryAtlantic(A),FA17,77,43,95.0%,97.5%,4.65,B+(3.65),B+(3.45)
"Man,SimeonS",HIUS125-AsianAmericanSocialMovemnts(A),FA17,38,27,88.9%,92.6%,5.31,B+(3.52),B+(3.40)
"Klein,Rachel",HIUS130-CulturalHist/1607-1865(A),FA17,65,26,96.0%,96.0%,4.58,B+(3.45),B(3.17)
"Parrish,MichaelE.",HIUS150-AmericanLegalHistoryto1865(A),FA17,34,11,80.0%,80.0%,4.70,B(3.25),B-(2.90)
