Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Figueroa,Joshua",CHEM120A-InorganicChemistryI(A),WI19,206,142,92.1%,95.0%,7.00,B(3.16),B-(2.83)
"Cohen,SethM",CHEM125-BioinorganicChemistry(A),WI19,16,7,85.7%,100.0%,4.21,B-(2.71),N/A
"Tezcan,Faik",CHEM125-BioinorganicChemistry(A),WI19,15,7,85.7%,100.0%,4.21,B-(2.71),N/A
"Paesani,Francesco",CHEM126-PhysicalChem:QuantumMech(A),WI19,172,75,77.5%,93.1%,8.50,B-(2.87),B-(2.70)
"Weare,JohnH.",CHEM131-ChemPhysics:StatThermoI(A),WI19,92,40,24.3%,16.2%,7.36,C(2.28),B-(2.98)
"Ternansky,RobertJ.",CHEM143B-OrganicChemistryLabII(A),WI19,89,36,88.6%,82.4%,7.70,B(3.06),B+(3.37)
"Schmidt,ValerieA",CHEM155-SynthesisofComplexMolecules(A),WI19,8,4,100.0%,100.0%,3.00,B+(3.50),N/A
"Yang,Jerry",CHEM156-Struct&Properties/OrgancMolec(A),WI19,7,3,100.0%,100.0%,7.83,B+(3.67),N/A
"Perrin,CharlesL.",CHEM158-AppliedSpectroscopy(A),WI19,12,3,100.0%,100.0%,5.83,B+(3.50),N/A
"McHugh,ColleenA",CHEM164-StructuralBiologyofViruses(A),WI19,26,10,70.0%,70.0%,5.70,B+(3.30),B(3.08)
"Amaro,RommieE",CHEM167-MedicinalChemistry(A),WI19,110,37,79.4%,76.5%,6.03,B(3.18),B-(2.96)
"Thiemens,MarkH",CHEM172-EnvironmentalChemistryII(A),WI19,46,19,84.2%,84.2%,6.39,B+(3.47),B(3.27)
"Bussey,ThomasJ",CHEM187-FoundnofTeach&LearnScience(A),WI19,14,6,100.0%,100.0%,4.50,A(4.00),N/A
"Newsam,John",CHEM194-SpecialTopicsinChemistry(A),WI19,15,7,100.0%,100.0%,2.21,A-(3.86),N/A
"Bertrand,Guy",CHEM40A-OrganicChemistryI(A),WI19,359,156,92.2%,97.9%,6.44,B(3.22),B-(2.89)
"Hoeger,Carl",CHEM40A-OrganicChemistryI(B),WI19,189,80,82.4%,77.0%,7.78,B-(2.83),C+(2.59)
"Ternansky,RobertJ.",CHEM40B-OrganicChemistryII(A),WI19,58,32,63.3%,75.9%,8.83,C+(2.60),C+(2.69)
"Weizman,Haim",CHEM40B-OrganicChemistryII(B),WI19,351,163,80.5%,92.7%,7.61,B-(2.94),B-(2.99)
"Schmidt,ValerieA",CHEM40B-OrganicChemistryII(C),WI19,382,333,80.6%,91.5%,8.07,B-(2.93),C+(2.63)
"Hoeger,Carl",CHEM40B-OrganicChemistryII(D),WI19,205,90,85.2%,88.6%,8.35,B-(2.90),C+(2.70)
"Weizman,Haim",CHEM40BH-HonorsOrganicChemistryII(A),WI19,67,42,97.4%,97.4%,7.71,B+(3.53),B+(3.50)
"Godula,Kamil",CHEM40C-OrganicChemistryIII(A),WI19,189,169,86.9%,96.4%,7.58,B(3.08),B-(2.89)
"Klosterman,JeremyK",CHEM43A-OrganicChemistryLaboratory(A),WI19,266,223,73.9%,78.8%,8.07,B(3.14),B-(2.88)
"Klosterman,JeremyK",CHEM43A-OrganicChemistryLaboratory(B),WI19,179,138,69.9%,69.1%,8.33,B(3.07),B-(2.88)
"Tezcan,Faik",CHEM6A-GeneralChemistryI(A),WI19,248,129,88.6%,85.8%,5.95,B-(2.82),C(2.26)
"Albizati,KimF.",CHEM6A-GeneralChemistryI(B),WI19,425,208,88.6%,85.9%,5.37,B(3.18),C+(2.68)
"Brydges,Stacey",CHEM6B-GeneralChemistryII(A),WI19,411,237,91.2%,88.8%,5.87,B(3.23),B(3.01)
"Kummel,AndrewC",CHEM6B-GeneralChemistryII(B),WI19,246,172,82.1%,78.4%,7.06,B(3.10),B-(2.78)
"Komor,AlexisC",CHEM6B-GeneralChemistryII(C),WI19,178,158,83.2%,83.8%,4.99,B(3.13),B-(2.79)
"Crowell,JohnE",CHEM6B-GeneralChemistryII(D),WI19,125,65,68.9%,57.4%,6.60,B(3.03),B-(2.75)
"Lam,TinYiu",CHEM6B-GeneralChemistryII(E),WI19,410,254,72.8%,71.8%,6.44,B-(2.99),B-(2.83)
"Young,Mark",CHEM6B-GeneralChemistryII(F),WI19,182,117,65.5%,51.4%,7.06,B-(2.85),B-(2.73)
"Schnoebelen,CarlyLynn",CHEM6B-GeneralChemistryII(G),WI19,244,153,93.2%,96.6%,4.68,B+(3.32),B-(2.72)
"Paesani,Francesco",CHEM6BH-HonorsGeneralChemistryII(A),WI19,70,53,85.7%,93.9%,7.26,B(3.24),B+(3.39)
"Ghosh,Partho",CHEM6C-GeneralChemistryIII(A),WI19,185,98,77.9%,81.5%,6.90,B-(2.78),C+(2.48)
"Leigh,Brian",CHEM7L-GeneralChemistryLaboratory(A),WI19,257,139,80.0%,96.1%,6.12,B(3.13),B(3.02)
"Leigh,Brian",CHEM7L-GeneralChemistryLaboratory(B),WI19,306,139,86.4%,99.2%,6.23,B(3.13),B(3.02)
"Brydges,Stacey",CHEM87-FreshmanSeminar(A),WI19,18,15,100.0%,100.0%,0.90,A(4.00),N/A
"Leigh,Brian",CHEM100A-AnalyticalChemistryLab(A),FA18,142,60,84.5%,93.1%,10.30,B(3.14),B(3.05)
"Crowell,JohnE",CHEM105A-PhysicalChemistryLaboratory(A),FA18,33,8,100.0%,75.0%,10.75,B+(3.50),B+(3.48)
"Crowell,JohnE",CHEM105A-PhysicalChemistryLaboratory(B),FA18,21,7,85.7%,100.0%,10.79,B(3.29),B+(3.48)
"Ghosh,Gourisankar",CHEM108-ProteinBiochemistryLab(A),FA18,47,32,93.5%,86.7%,4.76,A-(3.71),B+(3.61)
"Ghosh,Gourisankar",CHEM108-ProteinBiochemistryLab(B),FA18,48,19,87.5%,86.7%,4.38,A-(3.82),B+(3.61)
"Mrse,AnthonyAdrian",CHEM11-ThePeriodicTable(A),FA18,250,117,85.8%,91.9%,4.68,B(3.20),B-(2.76)
"Toor,Navtej",CHEM114A-BiochemicalStructure&Function(A),FA18,286,142,76.5%,70.9%,6.06,B(3.16),B(3.12)
"Ghosh,Gourisankar",CHEM114D-Molecular&CellularBiochem(A),FA18,20,8,87.5%,87.5%,6.25,B+(3.38),B+(3.35)
"Galperin,Michael",CHEM127-PhysicalChem:Thermodynamics(A),FA18,104,39,43.2%,44.4%,9.20,B-(2.76),C+(2.57)
"Sinha,Amitabha",CHEM130-ChemPhysics:QuantumMech(A),FA18,111,47,53.3%,64.4%,10.02,C+(2.50),C+(2.51)
"Esko,JeffreyD.",CHEM142-IntrotoGlycosciences(A),FA18,16,5,80.0%,100.0%,4.10,B-(2.80),N/A
"Godula,Kamil",CHEM142-IntrotoGlycosciences(A),FA18,14,5,80.0%,100.0%,4.10,B-(2.80),N/A
"Ternansky,RobertJ.",CHEM143C-OrganicChemistryLaboratory(A),FA18,63,25,87.5%,91.3%,6.58,B+(3.50),B+(3.38)
"Weizman,Haim",CHEM143D-MolecularDesign&Synthesis(A),FA18,16,7,100.0%,100.0%,9.93,B+(3.43),N/A
"Theodorakis,Emmanuel",CHEM152-SyntheticMethods/OrganicChem(A),FA18,59,21,100.0%,100.0%,4.50,B(3.10),B(3.23)
"Tor,Yitzhak",CHEM154-Mechanisms/OrganicReactions(A),FA18,64,17,92.9%,100.0%,7.17,B+(3.36),B+(3.49)
"Grassian,VickiHelene",CHEM171-EnvironmentalChemistryI(A),FA18,77,32,89.7%,89.7%,4.43,B+(3.31),B-(2.98)
"Sullivan,MichaelN",CHEM171-EnvironmentalChemistryI(A),FA18,80,31,89.3%,82.1%,4.50,B+(3.32),B-(2.98)
"Hoeger,Carl",CHEM4-BasicChemistry(A),FA18,332,188,75.0%,75.9%,6.18,C+(2.60),B-(2.96)
"Oconnor,JosephM.",CHEM40A-OrganicChemistryI(A),FA18,280,145,71.1%,73.6%,9.15,B-(2.98),C+(2.52)
"Hirschauer,SoniaS",CHEM40A-OrganicChemistryI(B),FA18,227,130,84.4%,98.3%,7.42,B-(2.92),C+(2.62)
"Klosterman,JeremyK",CHEM40A-OrganicChemistryI(C),FA18,126,96,91.6%,94.7%,7.64,B-(2.97),B-(2.79)
"Perrin,CharlesL.",CHEM40A-OrganicChemistryI(D),FA18,232,100,75.0%,72.8%,8.61,B-(2.98),C+(2.63)
"Hoeger,Carl",CHEM40A-OrganicChemistryI(E),FA18,341,167,78.6%,81.6%,9.47,B(3.01),B(3.03)
"Theodorakis,Emmanuel",CHEM40B-OrganicChemistryII(A),FA18,360,134,81.0%,85.1%,7.64,B-(2.72),C+(2.42)
"Albizati,KimF.",CHEM40C-OrganicChemistryIII(A),FA18,352,115,78.5%,93.3%,8.63,B-(2.97),C+(2.68)
"Ternansky,RobertJ.",CHEM43A-OrganicChemistryLaboratory(A),FA18,460,194,80.9%,93.5%,7.69,B(3.23),B(3.11)
"Hirschauer,SoniaS",CHEM6A-GeneralChemistryI(A),FA18,281,211,92.0%,96.4%,5.95,B-(2.97),C+(2.67)
"Zid,BrianM",CHEM6A-GeneralChemistryI(B),FA18,413,244,94.0%,92.7%,5.08,B(3.20),B(3.11)
"Brydges,Stacey",CHEM6A-GeneralChemistryI(C),FA18,416,244,87.9%,90.5%,6.95,B(3.10),B-(2.83)
"Lam,TinYiu",CHEM6A-GeneralChemistryI(D),FA18,389,235,96.4%,95.9%,5.40,B(3.29),B-(3.00)
"Lam,TinYiu",CHEM6A-GeneralChemistryI(E),FA18,352,214,91.5%,92.0%,5.45,B(3.20),B-(3.00)
"Bussey,ThomasJ",CHEM6A-GeneralChemistryI(F),FA18,409,251,93.2%,95.7%,5.94,B(3.22),B(3.04)
"Crowell,JohnE",CHEM6A-GeneralChemistryI(G),FA18,186,105,67.3%,40.8%,6.54,B-(2.82),B-(2.79)
"Albizati,KimF.",CHEM6A-GeneralChemistryI(H),FA18,407,244,93.4%,92.4%,5.04,B+(3.50),B-(2.77)
"Swift,RobertVernon",CHEM6A-GeneralChemistryI(I),FA18,140,80,89.2%,89.2%,5.11,B(3.17),C+(2.40)
"Tauber,Michael",CHEM6AH-HonorsGeneralChemistryI(A),FA18,114,92,77.5%,86.2%,8.08,B(3.09),B(3.17)
"Young,Mark",CHEM6B-GeneralChemistryII(A),FA18,228,116,73.5%,77.9%,6.80,B-(2.83),C+(2.63)
"Bussey,ThomasJ",CHEM6C-GeneralChemistryIII(A),FA18,395,202,92.2%,99.5%,6.70,B(3.01),C+(2.49)
"Kim,JudyE.",CHEM7L-GeneralChemistryLaboratory(A),FA18,285,149,67.6%,74.1%,6.82,B-(2.99),B-(2.87)
"Kim,JudyE.",CHEM7L-GeneralChemistryLaboratory(B),FA18,335,156,64.9%,72.1%,7.22,B-(2.99),B-(2.87)
"Bussey,ThomasJ",CHEM87-FreshmanSeminar(A),FA18,17,9,100.0%,100.0%,0.75,A(4.00),N/A
"Bussey,ThomasJ",CHEM96-IntroductntoTeachingScience(A),FA18,14,8,100.0%,100.0%,4.50,B+(3.63),N/A
"Bussey,ThomasJ",CHEM114A-BiochemicalStructure&Function(A),S218,61,17,100.0%,100.0%,8.03,B(3.29),B-(2.87)
"Klosterman,JeremyK",CHEM40A-OrganicChemistryI(A),S218,56,34,93.9%,97.0%,10.86,B(3.00),B-(2.73)
"Lacoske,MichelleHill",CHEM40B-OrganicChemistryII(A),S218,119,23,81.8%,95.5%,11.59,B(3.09),B-(2.86)
"Ternansky,RobertJ.",CHEM40C-OrganicChemistryIII(A),S218,56,13,83.3%,75.0%,13.58,B-(2.83),B-(2.83)
"Bussey,ThomasJ",CHEM6A-GeneralChemistryI(A),S218,134,53,97.9%,97.9%,7.02,B+(3.59),B(3.18)
"Johnson,ChristinaA",CHEM6B-GeneralChemistryII(A),S218,44,11,100.0%,100.0%,9.95,B(3.18),B-(2.82)
"Johnson,ChristinaA",CHEM6C-GeneralChemistryIII(A),S218,65,19,94.1%,94.1%,11.17,B(3.17),B-(2.92)
"Ternansky,RobertJ.",CHEM143B-OrganicChemistryLabII(A),S118,43,16,93.8%,93.8%,8.63,B(3.07),B+(3.30)
"Klosterman,JeremyK",CHEM40A-OrganicChemistryI(A),S118,78,20,80.0%,70.0%,12.10,B-(2.95),B-(2.76)
"Weizman,Haim",CHEM40B-OrganicChemistryII(A),S118,144,31,80.0%,86.7%,11.03,B-(2.72),B-(2.88)
"Klosterman,JeremyK",CHEM40C-OrganicChemistryIII(A),S118,47,13,76.9%,92.3%,14.04,B+(3.31),B-(2.87)
"Weizman,Haim",CHEM43A-OrganicChemistryLaboratory(A),S118,114,22,60.0%,95.0%,10.10,B(3.25),B(3.03)
"Katz,FaithErinHeffernan",CHEM6A-GeneralChemistryI(A),S118,43,25,84.0%,87.5%,5.70,B(3.04),B(3.23)
"Hoeger,Carl",CHEM6B-GeneralChemistryII(A),S118,49,24,77.3%,77.3%,9.80,B-(2.82),B-(2.85)
"Hoeger,Carl",CHEM6C-GeneralChemistryIII(A),S118,78,22,71.4%,76.2%,11.36,B-(2.71),B(3.10)
"Kim,JudyE.",CHEM7L-GeneralChemistryLaboratory(A),S118,64,22,68.2%,81.8%,10.23,B-(2.95),B-(2.97)
"Kim,JudyE.",CHEM7L-GeneralChemistryLaboratory(B),S118,50,12,63.6%,90.9%,8.33,C+(2.67),B-(2.97)
"Tauber,Michael",CHEM7L-GeneralChemistryLaboratory(C),S118,65,17,71.4%,64.3%,10.63,B(3.13),B-(2.97)
"Tauber,Michael",CHEM7L-GeneralChemistryLaboratory(D),S118,66,15,100.0%,71.4%,8.35,B(3.07),B-(2.97)
"Pomeroy,RobertS.",CHEM100A-AnalyticalChemistryLab(A),SP18,87,40,80.6%,97.1%,9.94,B(3.22),B(3.04)
"Pomeroy,RobertS.",CHEM100B-InstrumentalChemistryLab(A),SP18,30,11,70.0%,80.0%,8.30,B+(3.30),B(3.02)
"Sinha,Amitabha",CHEM105A-PhysicalChemistryLaboratory(A),SP18,77,27,73.1%,92.3%,8.96,B+(3.42),B+(3.32)
"Jennings,PatriciaA.",CHEM108-ProteinBiochemistryLab(A),SP18,48,18,72.2%,38.9%,8.28,A-(3.72),B+(3.70)
"Jennings,PatriciaA.",CHEM108-ProteinBiochemistryLab(B),SP18,31,11,81.8%,36.4%,6.68,A-(3.73),B+(3.70)
"Wang,Wei",CHEM11-ThePeriodicTable(A),SP18,242,197,84.2%,88.8%,3.92,B(3.27),B(3.13)
"Debelouchina,GaliaT",CHEM113-BiophysicalChemofMacromolec(B),SP18,21,9,88.9%,100.0%,6.50,A-(3.89),A(4.00)
"Komives,ElizabethA",CHEM113-BiophysicalChemofMacromolec(B),SP18,21,9,88.9%,100.0%,6.50,A-(3.89),A(4.00)
"Joseph,Simpson",CHEM114C-BiosynthesisofMacromolecules(A),SP18,214,67,76.9%,75.0%,7.39,B(3.22),C+(2.54)
"Amaro,RommieE",CHEM118-PharmacologyandToxicology(A),SP18,194,74,87.5%,80.6%,5.77,B+(3.61),B+(3.42)
"Sailor,MichaelJoseph",CHEM123-AdvancedInorganicChemLab(A),SP18,14,9,88.9%,100.0%,3.17,B+(3.67),N/A
"Crowell,JohnE",CHEM126-PhysicalChem:QuantumMech(A),SP18,57,16,64.3%,76.9%,9.30,B(3.00),B-(2.99)
"YuenZhou,Joel",CHEM127-PhysicalChem:Thermodynamics(A),SP18,71,53,75.5%,94.3%,6.81,B(3.11),B+(3.47)
"Opella,StanleyJ",CHEM13-ChemistryofLife(A),SP18,60,25,62.5%,66.7%,3.94,B-(2.80),C+(2.59)
"Xiong,Wei",CHEM132-ChemPhysics:StatThermoII(A),SP18,72,26,84.6%,96.2%,6.65,B(3.27),B(3.06)
"Xiong,Wei",CHEM135-MolecularSpectroscopy(A),SP18,4,4,75.0%,100.0%,11.50,C+(2.67),N/A
"Ternansky,RobertJ.",CHEM143B-OrganicChemistryLabII(A),SP18,77,26,91.3%,75.0%,7.54,B(3.08),B+(3.38)
"Weizman,Haim",CHEM151-MoleculesThatChangedWorld(A),SP18,56,21,85.0%,85.0%,2.60,B+(3.40),B+(3.47)
"Burkart,MichaelD",CHEM157-Bioorganic&NaturalProdChem(A),SP18,45,25,79.2%,87.5%,5.92,B-(2.95),B(3.22)
"Baker,TimothyStanley",CHEM164-StructuralBiologyofViruses(A),SP18,15,13,100.0%,100.0%,5.88,B(3.08),N/A
"Amaro,RommieE",CHEM167-MedicinalChemistry(A),SP18,89,34,94.1%,88.2%,5.89,B+(3.42),B(3.27)
"Kristensen,LouiseJ",CHEM173-AtmosphericChemistry(A),SP18,53,18,70.6%,68.8%,4.38,B(3.00),B(3.15)
"Dickson,AndrewGilmore",CHEM174-ChemPrinofMarineSystems(A),SP18,22,9,50.0%,50.0%,3.00,B(3.25),B-(2.87)
"Bafna,Vineet",CHEM182-BiologicalDatabases(A),SP18,6,3,100.0%,100.0%,11.83,B(3.00),N/A
"Gilson,MichaelK.",CHEM185-Intro/ComputationalChemistry(B),SP18,12,7,100.0%,100.0%,8.21,B(3.29),N/A
"Bussey,ThomasJ",CHEM188-CapstoneSeminScienceEductn(A),SP18,10,6,100.0%,100.0%,4.10,A(4.00),N/A
"Hoeger,Carl",CHEM40A-OrganicChemistryI(A),SP18,242,98,77.3%,76.1%,8.28,B-(2.87),B-(2.73)
"Weizman,Haim",CHEM40B-OrganicChemistryII(A),SP18,386,148,72.7%,82.4%,7.99,B-(2.79),B-(2.75)
