Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Warchall,JulianAlexander",ENG10-Fundamentals/EngineeringAppln(C),S218,30,24,60.9%,87.0%,2.17,A-(3.96),A(4.00)
"VargasConsuelos,CarlosIngram",ENG10-Fundamentals/EngineeringAppln(D),S218,21,17,37.5%,43.8%,3.13,A-(3.94),A(4.00)
"Choi,Seongcheol",ENG10-Fundamentals/EngineeringAppln(A),SP18,24,8,100.0%,100.0%,3.50,A(4.00),A-(3.83)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),SP18,52,48,77.1%,95.7%,7.92,B+(3.60),B+(3.59)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),SP18,48,39,100.0%,100.0%,7.09,B+(3.58),B+(3.59)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(D),SP18,32,30,80.0%,93.3%,8.37,B+(3.64),B+(3.59)
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(C),SP18,11,3,66.7%,33.3%,7.83,A(4.00),N/A
"Goldberg,CharlesG.",ENG100L-DesignforDevelopmentLab(D),SP18,12,4,100.0%,100.0%,3.83,A(4.00),N/A
"deOliveira,Mauricio",ENG100L-DesignforDevelopmentLab(G),SP18,12,3,100.0%,100.0%,3.83,A(4.00),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(L),SP18,15,6,100.0%,100.0%,5.50,A-(3.83),N/A
"Larson,DavidPhilip",ENG10-Fundamentals/EngineeringAppln(A),WI18,24,18,94.4%,100.0%,2.17,A-(3.88),A-(3.97)
"Choi,Seongcheol",ENG10-Fundamentals/EngineeringAppln(B),WI18,24,19,83.3%,83.3%,2.72,A(4.00),A(4.00)
"Williams,EboneeP.",ENG100B-EngineeringLeadership(A),WI18,15,6,100.0%,100.0%,2.50,A(4.00),N/A
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),WI18,46,45,82.2%,97.8%,7.12,B+(3.61),B+(3.61)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),WI18,46,44,97.7%,100.0%,6.83,B+(3.60),B+(3.61)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(D),WI18,44,43,93.0%,100.0%,7.66,B+(3.66),B+(3.61)
"Nguyen,TruongQuang",ENG100L-DesignforDevelopmentLab(F),WI18,16,6,100.0%,100.0%,5.50,A(4.00),N/A
"deOliveira,Mauricio",ENG100L-DesignforDevelopmentLab(G),WI18,8,4,100.0%,100.0%,5.00,A(4.00),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(I),WI18,12,3,100.0%,100.0%,5.17,A(4.00),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(J),WI18,8,3,100.0%,100.0%,4.50,B+(3.67),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(A),FA17,18,12,83.3%,91.7%,0.50,A(4.00),N/A
"Larson,DavidPhilip",ENG10-Fundamentals/EngineeringAppln(A),FA17,33,19,88.9%,100.0%,1.50,A-(3.89),A-(3.89)
"Choi,Seongcheol",ENG10-Fundamentals/EngineeringAppln(B),FA17,26,15,53.3%,60.0%,1.70,A-(3.86),A-(3.85)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),FA17,51,37,91.9%,91.9%,6.01,A-(3.83),B+(3.62)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),FA17,48,46,93.5%,97.8%,6.11,A-(3.82),B+(3.62)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(D),FA17,45,43,97.6%,100.0%,6.17,A-(3.71),B+(3.62)
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(0),FA17,17,3,100.0%,100.0%,5.50,A(4.00),N/A
"deOliveira,Mauricio",ENG100L-DesignforDevelopmentLab(0),FA17,7,3,100.0%,100.0%,3.83,A(4.00),N/A
"Nguyen,TruongQuang",ENG100L-DesignforDevelopmentLab(0),FA17,11,6,100.0%,100.0%,3.83,A(4.00),N/A
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(0),FA17,10,3,100.0%,66.7%,1.83,A(4.00),N/A
"Hajjar,RimaJoseph",ENG10-Fundamentals/EngineeringAppln(A),S217,22,7,0.0%,33.3%,1.83,A(4.00),N/A
"Hajjar,RimaJoseph",ENG10-Fundamentals/EngineeringAppln(B),S217,27,9,33.3%,55.6%,3.39,A(4.00),N/A
"Xu,Zihan",ENG10-Fundamentals/EngineeringAppln(C),S217,28,10,77.8%,11.1%,3.83,A-(3.78),N/A
"Choi,Seongcheol",ENG10-Fundamentals/EngineeringAppln(D),S217,17,5,100.0%,100.0%,2.50,A(4.00),N/A
"Larson,DavidPhilip",ENG10-Fundamentals/EngineeringAppln(A),SP17,15,4,100.0%,100.0%,1.83,A(4.00),N/A
"Karandikar,Keyur",ENG10-Fundamentals/EngineeringAppln(B),SP17,20,8,87.5%,75.0%,4.00,A(4.00),A-(3.71)
"Steck,JamieBradley",ENG100D-DesignforDevelopment(A),SP17,50,46,97.8%,95.7%,4.72,A-(3.71),A-(3.74)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),SP17,51,48,91.7%,91.7%,4.94,A-(3.74),A-(3.82)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),SP17,54,49,98.0%,95.9%,5.10,B+(3.69),A-(3.82)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(D),SP17,53,48,95.8%,95.8%,5.98,A-(3.83),A-(3.82)
"Cosman,PamelaC.",ENG100E-TechnicalPublicSpeaking(A),SP17,18,9,100.0%,100.0%,2.06,A-(3.86),N/A
"Griswold,WilliamG.",ENG100L-DesignforDevelopmentLab(A),SP17,12,5,100.0%,100.0%,3.00,A(4.00),N/A
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(B),SP17,18,8,100.0%,100.0%,4.50,A-(3.86),N/A
"Goldberg,CharlesG.",ENG100L-DesignforDevelopmentLab(D),SP17,10,5,80.0%,100.0%,4.50,B+(3.50),N/A
"Nguyen,TruongQuang",ENG100L-DesignforDevelopmentLab(F),SP17,15,6,100.0%,100.0%,10.00,A(4.00),N/A
"deOliveira,Mauricio",ENG100L-DesignforDevelopmentLab(G),SP17,17,6,100.0%,66.7%,4.50,A(4.00),N/A
"Stokes,MalcolmDale",ENG100L-DesignforDevelopmentLab(H),SP17,11,3,100.0%,100.0%,6.50,B+(3.67),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(I),SP17,15,4,100.0%,100.0%,2.50,A(4.00),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(J),SP17,18,11,100.0%,90.9%,4.68,A-(3.91),N/A
"Kahng,AndrewByun",ENG2-OrientationtoEngineeringII(A),SP17,11,4,100.0%,100.0%,4.00,N/A,N/A
"Karandikar,Keyur",ENG10-Fundamentals/EngineeringAppln(A),WI17,21,11,88.9%,77.8%,2.28,A(4.00),A-(3.94)
"Larson,DavidPhilip",ENG10-Fundamentals/EngineeringAppln(B),WI17,22,11,81.8%,100.0%,3.23,B+(3.64),A-(3.97)
"Williams,EboneeP.",ENG100B-EngineeringLeadership(B),WI17,30,9,85.7%,85.7%,1.64,A(4.00),A-(3.84)
"Steck,JamieBradley",ENG100D-DesignforDevelopment(A),WI17,46,44,93.0%,88.4%,5.03,B+(3.69),A-(3.81)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),WI17,53,49,93.9%,95.9%,5.68,A-(3.75),A-(3.90)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),WI17,48,48,83.3%,89.6%,6.67,A-(3.81),A-(3.90)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(D),WI17,53,49,89.8%,98.0%,5.93,A-(3.84),A-(3.90)
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(C),WI17,15,6,100.0%,100.0%,9.00,A(4.00),N/A
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(D),WI17,11,4,100.0%,100.0%,1.50,A(4.00),N/A
"Tu,Charles",ENG100L-DesignforDevelopmentLab(F),WI17,9,3,100.0%,100.0%,5.17,B+(3.67),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(G),WI17,14,5,100.0%,100.0%,3.70,A(4.00),N/A
"deOliveira,Mauricio",ENG100L-DesignforDevelopmentLab(H),WI17,13,6,100.0%,100.0%,6.50,A(4.00),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(J),WI17,14,6,100.0%,100.0%,3.50,A(4.00),N/A
"Stokes,MalcolmDale",ENG100L-DesignforDevelopmentLab(L),WI17,6,4,100.0%,100.0%,3.17,A(4.00),N/A
"Nguyen,TruongQuang",ENG100L-DesignforDevelopmentLab(M),WI17,12,4,100.0%,100.0%,2.50,A(4.00),N/A
"Kahng,AndrewByun",ENG2-OrientationtoEngineeringII(A),WI17,9,4,100.0%,100.0%,2.50,N/A,N/A
"Kahng,AndrewByun",ENG2-OrientationtoEngineeringII(B),WI17,11,6,100.0%,100.0%,4.10,A(4.00),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(A),FA16,29,16,78.6%,100.0%,0.93,A(4.00),N/A
"Choi,Seongcheol",ENG1-OrientationtoEngineeringI(B),FA16,13,6,0.0%,33.3%,1.17,N/A,N/A
"Karandikar,Keyur",ENG10-Fundamentals/EngineeringAppln(B),FA16,31,18,88.9%,72.2%,3.28,A-(3.94),A-(3.95)
"Larson,DavidPhilip",ENG10-Fundamentals/EngineeringAppln(C),FA16,29,17,88.2%,100.0%,1.91,A(4.00),A-(3.98)
"Williams,EboneeP.",ENG100A-TeamEngineering(A),FA16,10,3,100.0%,100.0%,2.50,A(4.00),N/A
"Steck,JamieBradley",ENG100D-DesignforDevelopment(A),FA16,54,48,95.8%,93.8%,4.67,B+(3.57),A-(3.74)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),FA16,54,52,90.4%,94.2%,5.38,B+(3.62),A-(3.81)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),FA16,53,46,77.8%,84.4%,7.10,B+(3.45),A-(3.81)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(D),FA16,49,44,77.3%,100.0%,6.41,B+(3.62),A-(3.81)
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(0),FA16,32,12,100.0%,81.8%,3.05,A(4.00),A-(3.83)
"deOliveira,Mauricio",ENG100L-DesignforDevelopmentLab(0),FA16,13,6,100.0%,100.0%,4.50,A(4.00),N/A
"Griswold,WilliamG.",ENG100L-DesignforDevelopmentLab(0),FA16,13,7,100.0%,66.7%,7.70,A(4.00),N/A
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(0),FA16,11,5,100.0%,100.0%,2.90,A(4.00),N/A
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(0),FA16,14,4,100.0%,100.0%,5.00,A(4.00),N/A
"Tu,Charles",ENG100L-DesignforDevelopmentLab(0),FA16,12,3,100.0%,100.0%,3.50,A(4.00),N/A
"Mesa,DiegoAlberto",ENG10-Fundamentals/EngineeringAppln(A),S216,17,17,100.0%,100.0%,6.03,A-(3.71),N/A
"Karandikar,Keyur",ENG10-Fundamentals/EngineeringAppln(B),S216,16,13,100.0%,84.6%,4.50,A-(3.85),N/A
"Kang,DaeY",ENG10-Fundamentals/EngineeringAppln(C),S216,14,13,100.0%,100.0%,6.67,A-(3.85),N/A
"Choi,Seongcheol",ENG10-Fundamentals/EngineeringAppln(D),S216,16,11,90.0%,50.0%,4.30,A-(3.70),N/A
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),SP16,19,7,83.3%,100.0%,2.83,A-(3.83),N/A
"Steck,JamieBradley",ENG100D-DesignforDevelopment(A),SP16,57,16,93.8%,93.8%,4.63,A-(3.73),B+(3.70)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),SP16,57,54,86.8%,92.5%,4.42,B+(3.60),A-(3.86)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),SP16,54,52,98.1%,98.1%,6.82,A-(3.71),A-(3.86)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(D),SP16,59,56,100.0%,98.2%,4.82,B+(3.69),A-(3.86)
"Griswold,WilliamG.",ENG100L-DesignforDevelopmentLab(A),SP16,18,5,100.0%,100.0%,4.00,A(4.00),N/A
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(C),SP16,20,7,100.0%,100.0%,4.83,A(4.00),A(4.00)
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(D),SP16,22,4,100.0%,100.0%,3.00,A(4.00),A-(3.90)
"Cruz,EdwinTeddy",ENG100L-DesignforDevelopmentLab(F),SP16,12,4,100.0%,100.0%,3.17,A(4.00),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(G),SP16,17,7,100.0%,100.0%,3.17,A(4.00),N/A
"deOliveira,Mauricio",ENG100L-DesignforDevelopmentLab(H),SP16,13,3,100.0%,100.0%,5.83,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-DesignforDevelopmentLab(I),SP16,8,3,100.0%,100.0%,3.17,B+(3.67),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(J),SP16,14,5,100.0%,100.0%,6.50,A(4.00),N/A
"Coimbra,CarlosF.",ENG100L-DesignforDevelopmentLab(K),SP16,14,4,100.0%,50.0%,9.83,A(4.00),N/A
"Coimbra,CarlosF.",ENG3-OrientationtoEngineeringIII(B),SP16,34,13,100.0%,100.0%,0.90,N/A,N/A
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),WI16,24,9,66.7%,88.9%,1.83,B+(3.50),A-(3.98)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(A),WI16,54,53,96.2%,100.0%,6.08,A-(3.71),A-(3.84)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),WI16,52,52,96.2%,98.1%,5.72,A-(3.76),A-(3.84)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),WI16,52,51,90.2%,92.2%,5.11,A-(3.86),A-(3.84)
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(0),WI16,27,18,100.0%,100.0%,4.93,A(4.00),A-(3.93)
"Coimbra,CarlosF.",ENG100L-DesignforDevelopmentLab(0),WI16,14,4,100.0%,50.0%,5.50,A(4.00),N/A
"Cruz,EdwinTeddy",ENG100L-DesignforDevelopmentLab(0),WI16,8,3,100.0%,100.0%,3.50,A(4.00),N/A
"deOliveira,Mauricio",ENG100L-DesignforDevelopmentLab(0),WI16,8,3,100.0%,100.0%,5.83,A(4.00),N/A
"Griswold,WilliamG.",ENG100L-DesignforDevelopmentLab(0),WI16,13,4,100.0%,100.0%,5.00,A(4.00),N/A
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(0),WI16,20,7,100.0%,100.0%,2.21,A(4.00),A(4.00)
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(0),WI16,20,10,100.0%,100.0%,6.00,A(4.00),A(4.00)
"Graeve,OliviaA",ENG2-OrientationtoEngineeringII(A),WI16,11,4,100.0%,100.0%,1.00,N/A,N/A
"Coimbra,CarlosF.",ENG2-OrientationtoEngineeringII(B),WI16,35,18,88.2%,100.0%,1.21,A(4.00),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(A),FA15,48,25,58.3%,91.7%,1.58,A(4.00),N/A
"Coimbra,CarlosF.",ENG1-OrientationtoEngineeringI(B),FA15,50,23,85.0%,95.0%,1.06,A(4.00),N/A
"Coleman,ToddPrentice",ENG1-OrientationtoEngineeringI(C),FA15,30,14,83.3%,75.0%,0.83,B+(3.50),N/A
"Graeve,OliviaA",ENG1-OrientationtoEngineeringI(D),FA15,10,6,50.0%,75.0%,1.00,B(3.00),N/A
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(A),FA15,54,50,85.7%,95.9%,5.79,A-(3.76),A-(3.83)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),FA15,52,51,92.2%,96.1%,4.78,A-(3.76),A-(3.83)
"Ferrante,Jeanne",ENG100D-DesignforDevelopment(D),FA15,51,50,90.0%,98.0%,4.10,A-(3.78),B+(3.54)
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(0),FA15,20,12,91.7%,83.3%,4.50,A(4.00),A-(3.95)
"Coimbra,CarlosF.",ENG100L-DesignforDevelopmentLab(0),FA15,9,6,100.0%,100.0%,2.50,A(4.00),N/A
"Griswold,WilliamG.",ENG100L-DesignforDevelopmentLab(0),FA15,7,3,100.0%,50.0%,5.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(0),FA15,9,4,100.0%,75.0%,2.00,A(4.00),N/A
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(0),FA15,14,6,100.0%,100.0%,5.00,A(4.00),N/A
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),SP15,9,5,100.0%,100.0%,3.00,A-(3.75),N/A
"Tu,Charles",ENG100D-DesignforDevelopment(A),SP15,59,29,82.1%,67.9%,3.91,B+(3.65),B+(3.42)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),SP15,57,56,92.9%,96.4%,5.02,A-(3.78),A-(3.90)
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(0),SP15,24,11,100.0%,100.0%,4.14,A-(3.91),A-(3.88)
"Coimbra,CarlosF.",ENG100L-DesignforDevelopmentLab(0),SP15,9,3,100.0%,66.7%,5.17,A(4.00),N/A
"Cruz,EdwinTeddy",ENG100L-DesignforDevelopmentLab(0),SP15,15,3,100.0%,100.0%,4.50,A(4.00),N/A
"Griswold,WilliamG.",ENG100L-DesignforDevelopmentLab(0),SP15,13,3,100.0%,100.0%,3.83,A(4.00),N/A
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(0),SP15,13,8,87.5%,75.0%,2.75,A-(3.88),N/A
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(0),SP15,19,6,100.0%,100.0%,5.70,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-DesignforDevelopmentLab(0),SP15,6,5,75.0%,50.0%,2.50,B(3.25),N/A
"Hayden,MarinaCalvet",ENG3-OrientationtoEngineeringIII(A),SP15,16,4,100.0%,100.0%,0.50,N/A,N/A
"Coimbra,CarlosF.",ENG3-OrientationtoEngineeringIII(B),SP15,35,12,100.0%,100.0%,1.10,N/A,N/A
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),WI15,19,15,86.7%,86.7%,4.04,A(4.00),N/A
"Ferrante,Jeanne",ENG100D-DesignforDevelopment(A),WI15,46,42,95.2%,97.6%,5.23,A-(3.83),A-(3.72)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(B),WI15,39,38,97.4%,100.0%,4.50,A-(3.89),A-(3.87)
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(A),WI15,23,16,100.0%,100.0%,6.21,A(4.00),A-(3.97)
"Cruz,EdwinTeddy",ENG100L-DesignforDevelopmentLab(A),WI15,16,4,100.0%,100.0%,9.00,A(4.00),N/A
"Griswold,WilliamG.",ENG100L-DesignforDevelopmentLab(A),WI15,12,5,100.0%,100.0%,8.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(A),WI15,11,7,100.0%,100.0%,3.36,A(4.00),N/A
"Pawlak,GenoRonald",ENG100L-DesignforDevelopmentLab(A),WI15,6,3,100.0%,100.0%,5.17,A(4.00),N/A
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(A),WI15,16,3,100.0%,100.0%,4.50,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-DesignforDevelopmentLab(A),WI15,5,4,100.0%,75.0%,3.00,A(4.00),N/A
"Hayden,MarinaCalvet",ENG2-OrientationtoEngineeringII(A),WI15,15,9,100.0%,100.0%,0.72,A(4.00),N/A
"Coimbra,CarlosF.",ENG2-OrientationtoEngineeringII(B),WI15,51,21,87.5%,93.8%,0.75,N/A,N/A
"Coleman,ToddPrentice",ENG2-OrientationtoEngineeringII(C),WI15,13,6,40.0%,40.0%,2.10,N/A,N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(A),FA14,91,49,55.1%,93.9%,1.02,A(4.00),N/A
"Coimbra,CarlosF.",ENG1-OrientationtoEngineeringI(C),FA14,47,22,93.3%,93.3%,0.79,A(4.00),N/A
"Coleman,ToddPrentice",ENG1-OrientationtoEngineeringI(D),FA14,16,7,71.4%,85.7%,4.21,A(4.00),N/A
"Bratton,Maryann",ENG100D-DesignforDevelopment(A),FA14,48,42,92.5%,92.5%,5.55,A-(3.87),A-(3.81)
"Reynante,BrandonMarcellino",ENG100D-DesignforDevelopment(C),FA14,36,33,93.5%,93.5%,5.53,A-(3.71),A-(3.88)
"Bartsch,Dirk-UweGuenther",ENG100L-DesignforDevelopmentLab(A),FA14,10,4,50.0%,75.0%,6.50,B(3.25),N/A
"Bratton,Maryann",ENG100L-DesignforDevelopmentLab(A),FA14,26,17,100.0%,93.8%,4.64,A(4.00),A-(3.80)
"Coimbra,CarlosF.",ENG100L-DesignforDevelopmentLab(A),FA14,10,3,100.0%,100.0%,3.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-DesignforDevelopmentLab(A),FA14,8,5,100.0%,100.0%,5.17,A(4.00),N/A
"Pawlak,GenoRonald",ENG100L-DesignforDevelopmentLab(A),FA14,5,4,100.0%,100.0%,7.83,B+(3.67),N/A
"Smith,DavidM.",ENG100L-DesignforDevelopmentLab(A),FA14,7,4,100.0%,100.0%,5.00,A-(3.75),N/A
"Voelker,GeoffreyM.",ENG100L-DesignforDevelopmentLab(A),FA14,8,4,100.0%,100.0%,5.17,A(4.00),N/A
"Tu,Charles",ENG100A-TeamEngineering(A),SP14,43,8,85.7%,42.9%,5.93,A-(3.71),N/A
"Reynante,BrandonMarcellino",ENG100A-TeamEngineering(B),SP14,47,45,95.6%,95.6%,3.52,A-(3.83),B+(3.66)
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),SP14,22,4,100.0%,75.0%,2.00,A(4.00),A-(3.99)
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLab(A),SP14,14,3,100.0%,100.0%,7.50,A(4.00),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(A),SP14,33,11,100.0%,100.0%,5.39,A-(3.91),A-(3.96)
"Griswold,WilliamG.",ENG100L-TeamEngineeringLab(A),SP14,19,5,100.0%,100.0%,5.50,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(A),SP14,14,6,100.0%,100.0%,5.70,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(A),SP14,16,3,100.0%,100.0%,3.17,A(4.00),N/A
"Pawlak,GenoRonald",ENG100L-TeamEngineeringLab(A),SP14,11,3,100.0%,100.0%,2.50,A(4.00),N/A
"Smith,DavidM.",ENG100L-TeamEngineeringLab(A),SP14,17,5,100.0%,75.0%,6.50,A(4.00),N/A
"Hayden,MarinaCalvet",ENG3-OrientationtoEngineeringIII(A),SP14,19,12,91.7%,100.0%,2.00,A(4.00),N/A
"Coimbra,CarlosF.",ENG3-OrientationtoEngineeringIII(B),SP14,11,3,100.0%,66.7%,0.50,N/A,N/A
"Coimbra,CarlosF.",ENG3-OrientationtoEngineeringIII(D),SP14,29,12,80.0%,90.0%,1.36,A(4.00),N/A
"Bratton,Maryann",ENG100A-TeamEngineering(A),WI14,52,46,91.3%,97.8%,4.50,A-(3.76),B+(3.63)
"Reynante,BrandonMarcellino",ENG100A-TeamEngineering(B),WI14,30,9,100.0%,88.9%,2.72,A-(3.89),B+(3.60)
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),WI14,16,6,100.0%,100.0%,2.17,A(4.00),A-(3.96)
