Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Tanaka,Atsunori",ECE136L-MicroelectronicsLaboratory(A),SP19,13,6,100.0%,100.0%,8.50,B(3.00),N/A
"Gessner,RichardK.",ECE140B-TheArtofProductEngII(A),SP19,39,27,66.7%,80.8%,9.17,B+(3.44),B+(3.52)
"Khoshabeh,Ramsin",ECE140B-TheArtofProductEngII(A),SP19,39,27,66.7%,92.3%,9.17,B+(3.44),B+(3.52)
"Gessner,RichardK.",ECE141B-SoftwareFoundationsII(A),SP19,48,19,94.4%,100.0%,10.61,A-(3.73),B+(3.49)
"Unpingco,JoseH.",ECE143-ProgrammingforDataAnalysis(A),SP19,100,58,100.0%,100.0%,6.46,A-(3.89),A-(3.80)
"Phan,AlexMinhGiang",ECE144-LabVIEWProgramming(A),SP19,29,18,94.1%,100.0%,12.77,B+(3.60),B+(3.69)
"Hildebrand,JohnA",ECE145CL-AcousticsLaboratory(A),SP19,12,4,100.0%,100.0%,5.83,A(4.00),N/A
"deOliveira,Mauricio",ECE148-IntrotoAutonomousVehicles(B),SP19,9,7,100.0%,83.3%,7.64,A-(3.86),N/A
"Silberman,Jack",ECE148-IntrotoAutonomousVehicles(B),SP19,9,7,100.0%,100.0%,7.64,A-(3.86),N/A
"Schurgers,Curt",ECE15-EngineeringComputation(A),SP19,99,78,91.0%,97.4%,8.99,B(3.15),B-(2.89)
"Pal,Piya",ECE153-Probability&RandomProcess/Eng(A),SP19,36,28,88.9%,96.3%,7.98,B(3.11),B(3.26)
"FazeliChaghooshi,Arman",ECE154C-CommunicationsSystemsIII(A),SP19,7,5,100.0%,100.0%,8.90,A(4.00),N/A
"Bharadia,Dinesh",ECE157B-CommunicationsSystemsLabII(A),SP19,11,6,66.7%,66.7%,8.83,B+(3.60),N/A
"Schurgers,Curt",ECE16-RapidHardware&SoftwareDsn(A),SP19,28,15,86.7%,100.0%,13.43,C+(2.67),B+(3.31)
"Harris,FrederickJoel",ECE161C-AppsofDigitalSignalProcess(A),SP19,58,20,64.7%,70.6%,8.75,B+(3.50),B+(3.51)
"Hsueh,Tzu-Chien",ECE163-ElectronicCircuits&Systems(A),SP19,42,30,85.2%,84.6%,9.14,B+(3.40),B+(3.49)
"Mercier,PatrickPhilip",ECE165-DigtlIntegratedCircuitDesgn(A),SP19,74,27,95.8%,87.0%,11.98,B+(3.39),B(3.01)
"Gessner,RichardK.",ECE17-Object-OrientedProgramming(A),SP19,41,29,100.0%,100.0%,8.81,B(3.23),B(3.07)
"Sworder,DavidD.",ECE171A-LinearControlSystemTheory(A),SP19,118,46,64.4%,48.9%,7.36,B(3.18),B(3.09)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(A),SP19,36,10,100.0%,100.0%,3.70,B+(3.50),A-(3.79)
"Mookherjea,Shayan",ECE183-OpticalElectronics(A),SP19,12,10,70.0%,90.0%,11.30,B-(2.90),N/A
"Papen,GeorgeC.",ECE185-LasersandModulators(A),SP19,7,5,80.0%,100.0%,11.30,B+(3.50),N/A
"Twomey,RobertDaniel",ECE188-TopicsinECEwithLab(A),SP19,39,14,92.3%,100.0%,6.17,A-(3.75),A-(3.90)
"Liu,Zhaowei",ECE25-IntroductiontoDigitalDesign(A),SP19,81,38,87.5%,74.2%,6.63,B(3.03),B-(2.91)
"MirArabbaygi,Siavash",ECE30-IntrotoComputerEngineering(A),SP19,159,83,64.6%,72.5%,7.29,B-(2.76),C+(2.58)
"Ford,JosephEarl",ECE35-IntroductiontoAnalogDesign(A),SP19,119,47,89.7%,94.9%,9.22,B(3.13),C+(2.35)
"Franceschetti,Massimo",ECE45-CircuitsandSystems(A),SP19,127,82,82.1%,77.6%,6.65,B(3.18),C+(2.66)
"Eldon,John",ECE5-IntrotoECE(A),SP19,68,19,93.3%,93.3%,5.57,A-(3.87),B+(3.52)
"Gilja,Vikash",ECE5-IntrotoECE(A),SP19,68,19,93.3%,93.3%,5.57,A-(3.87),B+(3.52)
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),SP19,68,19,93.3%,100.0%,5.57,A-(3.87),B+(3.52)
"Baghdadchi,Saharnaz",ECE65-Components&CircuitsLab(A),SP19,158,130,88.0%,91.9%,7.29,B-(2.97),C+(2.52)
"AbdEl-Messih,AndrewSaad",ECE100-LinearElectronicSystems(A),WI19,43,40,76.9%,74.4%,9.00,B(3.16),B-(2.79)
"Touri,Behrouz",ECE101-LinearSystemsFundamentals(A),WI19,57,38,86.1%,94.4%,7.09,B(3.25),B+(3.34)
"Hsueh,Tzu-Chien",ECE102-Intro/ActiveCircuitDesign(A),WI19,65,22,88.9%,77.8%,9.87,B(3.05),B(3.00)
"Lomakin,Vitaliy",ECE107-Electromagnetism(A),WI19,45,16,100.0%,81.3%,8.13,B(3.19),C+(2.59)
"Vardy,Alexander",ECE109-EngineeringProbability&Stats(A),WI19,114,46,72.1%,83.3%,8.31,B(3.10),B-(2.81)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(A),WI19,69,24,73.9%,95.7%,7.50,B+(3.42),B+(3.41)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(B),WI19,68,21,94.7%,100.0%,6.08,B+(3.37),B+(3.41)
"Yip,Michael",ECE115-FastPrototyping(A),WI19,6,5,100.0%,100.0%,10.10,B(3.00),N/A
"Esmaili,Gholamreza",ECE121B-EnergyConversion(A),WI19,31,14,100.0%,100.0%,8.21,B+(3.43),B-(2.97)
"Esmaili,Gholamreza",ECE125A-IntrotoPowerElectronicsI(A),WI19,28,9,100.0%,100.0%,9.17,B+(3.44),B(3.16)
"Ng,TseNga",ECE134-ElectrncMaterlsSci/IntegCir(A),WI19,21,10,100.0%,100.0%,5.61,A-(3.78),B+(3.45)
"Gessner,RichardK.",ECE140A-TheArtofProductEngI(A),WI19,67,23,86.4%,90.9%,7.95,B+(3.41),B+(3.43)
"Khoshabeh,Ramsin",ECE140A-TheArtofProductEngI(A),WI19,65,23,86.4%,90.9%,7.95,B+(3.41),B+(3.43)
"Gessner,RichardK.",ECE141A-SoftwareFoundationsI(A),WI19,63,40,100.0%,97.5%,9.05,B+(3.58),B+(3.38)
"Unpingco,JoseH.",ECE143-ProgrammingforDataAnalysis(A),WI19,67,54,94.3%,96.2%,7.62,A-(3.79),B+(3.50)
"Phan,AlexMinhGiang",ECE144-LabVIEWProgramming(A),WI19,23,18,94.4%,100.0%,14.61,B+(3.44),B+(3.63)
"Hildebrand,JohnA",ECE145BL-AcousticsLab(A),WI19,10,5,75.0%,100.0%,6.00,A(4.00),N/A
"deOliveira,Mauricio",ECE148-IntrotoAutonomousVehicles(A),WI19,15,6,60.0%,80.0%,8.90,A-(3.83),N/A
"Silberman,Jack",ECE148-IntrotoAutonomousVehicles(A),WI19,16,6,60.0%,80.0%,8.90,A-(3.83),N/A
"Gilja,Vikash",ECE15-EngineeringComputation(A),WI19,169,76,80.0%,90.0%,8.61,B(3.14),B(3.23)
"Lugannani,Robert",ECE153-Probability&RandomProcess/Eng(A),WI19,45,15,100.0%,100.0%,5.50,B+(3.67),B(3.23)
"Milstein,LaurenceB.",ECE154B-CommunicationsSystemsII(A),WI19,8,5,80.0%,80.0%,8.50,B+(3.40),N/A
"Ling,PatrickL",ECE157A-CommunicationsSystemsLabI(A),WI19,8,3,100.0%,100.0%,8.50,B+(3.67),N/A
"Khoshabeh,Ramsin",ECE16-RapidHardware&SoftwareDsn(A),WI19,21,13,92.3%,92.3%,14.50,B(3.18),B(3.15)
"Nguyen,TruongQuang",ECE161B-DigitalSignalProcessingI(A),WI19,43,19,100.0%,100.0%,7.87,B(3.00),B+(3.34)
"Trivedi,MohanM.",ECE172A-Introductn/IntelligentSystems(A),WI19,109,27,84.0%,84.0%,8.26,B(3.24),B(3.17)
"Vasconcelos,Nuno",ECE175A-PattrnRecognandMachineLrng(A),WI19,90,20,81.3%,87.5%,9.38,B(3.00),B(3.03)
"Kumar,Rakesh",ECE180-TopicsinECE(A),WI19,33,30,96.7%,93.3%,6.30,A-(3.83),B+(3.49)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(C),WI19,31,11,100.0%,100.0%,3.77,A-(3.82),A-(3.73)
"Cosman,PamelaC.",ECE191-EngineeringGroupDesignProj(A),WI19,22,4,100.0%,100.0%,9.83,B+(3.67),B(3.30)
"Zhang,Xinyu",ECE191-EngineeringGroupDesignProj(A),WI19,22,4,100.0%,100.0%,9.83,B+(3.67),B(3.30)
"Dey,Sujit",ECE25-IntroductiontoDigitalDesign(A),WI19,134,67,93.8%,92.3%,5.95,B+(3.38),B(3.05)
"Yun,KennethYi",ECE30-IntrotoComputerEngineering(A),WI19,54,20,61.1%,77.8%,5.06,B+(3.44),B-(2.91)
"Schurgers,Curt",ECE35-IntroductiontoAnalogDesign(A),WI19,127,81,85.9%,97.4%,9.47,B(3.08),C+(2.45)
"Zeger,KennethA.",ECE45-CircuitsandSystems(A),WI19,162,64,77.4%,75.4%,7.53,B-(2.79),B-(2.71)
"Eldon,John",ECE5-IntrotoECE(A),WI19,112,37,93.3%,100.0%,5.50,A-(3.73),B+(3.55)
"Gilja,Vikash",ECE5-IntrotoECE(A),WI19,112,37,93.3%,96.4%,5.50,A-(3.73),B+(3.55)
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),WI19,110,37,93.3%,100.0%,5.50,A-(3.73),B+(3.55)
"Baghdadchi,Saharnaz",ECE65-Components&CircuitsLab(A),WI19,138,96,92.6%,97.8%,7.50,B+(3.33),B-(2.74)
"Sievenpiper,DanielF.",ECE100-LinearElectronicSystems(A),FA18,142,100,98.0%,96.0%,9.77,B(3.11),C+(2.57)
"Siegel,PaulH.",ECE101-LinearSystemsFundamentals(A),FA18,127,84,89.0%,95.1%,7.89,B(3.17),B(3.02)
"Hall,DrewA.",ECE102-Intro/ActiveCircuitDesign(A),FA18,54,23,82.6%,90.9%,12.24,B-(2.83),B-(2.71)
"Ng,TseNga",ECE103-Fundamntls/Devices&Materials(A),FA18,42,20,78.9%,63.2%,8.61,B+(3.44),B(3.07)
"Lomakin,Vitaliy",ECE107-Electromagnetism(A),FA18,49,23,89.5%,84.2%,7.76,B(3.16),B-(2.70)
"Zeger,KennethA.",ECE109-EngineeringProbability&Stats(A),FA18,91,37,91.2%,91.2%,6.84,B(3.11),C+(2.66)
"Koushanfar,Farinaz",ECE111-AdvancedDigitalDesignProj(A),FA18,42,35,68.6%,54.3%,8.44,B+(3.40),B+(3.58)
"Esmaili,Gholamreza",ECE121A-PowerSysAnalysis&Fundmntls(A),FA18,50,14,100.0%,83.3%,7.42,B+(3.31),B(3.20)
"Kuzum,Duygu",ECE135A-SemiconductorPhysics(A),FA18,15,10,100.0%,100.0%,5.30,A-(3.70),N/A
"Unpingco,JoseH.",ECE143-ProgrammingforDataAnalysis(A),FA18,92,75,85.3%,90.5%,6.63,A-(3.74),B+(3.60)
"Phan,AlexMinhGiang",ECE144-LabVIEWProgramming(A),FA18,14,14,100.0%,100.0%,12.36,B(3.29),N/A
"Hildebrand,JohnA",ECE145AL-AcousticsLaboratory(A),FA18,13,4,100.0%,100.0%,4.00,B+(3.67),N/A
"deOliveira,Mauricio",ECE148-IntrotoAutonomousVehicles(A),FA18,12,6,100.0%,100.0%,8.17,A(4.00),N/A
"Vardy,Alexander",ECE15-EngineeringComputation(A),FA18,262,165,74.8%,80.4%,8.86,B-(2.86),C+(2.66)
"Javidi,Tara",ECE153-Probability&RandomProcess/Eng(A),FA18,21,15,66.7%,86.7%,7.97,C+(2.67),B-(2.75)
"Milstein,LaurenceB.",ECE154A-CommunicationsSystemsI(A),FA18,10,3,100.0%,100.0%,5.83,B(3.00),N/A
"Franceschetti,Massimo",ECE158A-DataNetworksI(A),FA18,31,10,100.0%,100.0%,3.83,B+(3.33),B(3.05)
"Khoshabeh,Ramsin",ECE16-RapidHardware&SoftwareDsn(A),FA18,23,7,71.4%,85.7%,13.93,B(3.14),B+(3.46)
"Rao,BhaskarD.",ECE161A-Intr/DigitalSignalProcessing(A),FA18,66,20,75.0%,90.0%,8.80,C+(2.63),C+(2.65)
"Hall,DrewA.",ECE164-AnalogIntegrtdCircuitDesign(A),FA18,58,30,90.0%,93.1%,13.03,B+(3.45),B(3.13)
"Rebeiz,Gabriel",ECE166-MicrowaveSystemsandCircuits(A),FA18,63,29,100.0%,100.0%,11.71,B+(3.57),B(3.23)
"Sworder,DavidD.",ECE171B-LinearControlSystemTheory(A),FA18,20,9,100.0%,100.0%,8.28,B+(3.56),B+(3.60)
"Pal,Piya",ECE174-Intro/Linear&NonlinearOptimiz(A),FA18,95,27,32.0%,44.0%,12.02,C+(2.32),C+(2.55)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(A),FA18,32,9,100.0%,100.0%,4.72,A-(3.89),B+(3.61)
"Lomakin,Vitaliy",ECE182-ElectromagneticOptcs/GW&FbrOp(A),FA18,6,3,100.0%,100.0%,5.83,A(4.00),N/A
"Liu,Zhaowei",ECE187-Intro/BiomedImaging&Sensing(A),FA18,27,5,100.0%,100.0%,6.90,A-(3.75),B+(3.50)
"Cosman,PamelaC.",ECE191-EngineeringGroupDesignProj(A),FA18,15,5,80.0%,75.0%,11.30,B(3.00),N/A
"Quest,KevinB",ECE25-IntroductiontoDigitalDesign(A),FA18,100,41,94.7%,94.7%,6.08,B(3.26),B-(2.81)
"Taur,Yuan",ECE35-IntroductiontoAnalogDesign(A),FA18,122,43,84.6%,71.1%,7.90,B-(2.90),C+(2.43)
"Schurgers,Curt",ECE35-IntroductiontoAnalogDesign(B),FA18,146,110,89.9%,94.4%,10.59,B-(2.86),C+(2.57)
"Lugannani,Robert",ECE45-CircuitsandSystems(A),FA18,64,19,83.3%,77.8%,6.06,A-(3.71),B+(3.32)
"Eldon,John",ECE5-IntrotoECE(B),FA18,180,101,100.0%,94.7%,6.62,B+(3.69),B+(3.66)
"Gilja,Vikash",ECE5-IntrotoECE(B),FA18,180,101,100.0%,95.9%,6.62,B+(3.69),B+(3.66)
"Hall,DrewA.",ECE5-IntrotoECE(B),FA18,180,101,100.0%,98.7%,6.62,B+(3.69),B+(3.66)
"Nguyen,TruongQuang",ECE5-IntrotoECE(B),FA18,179,101,100.0%,94.9%,6.62,B+(3.69),B+(3.66)
"Baghdadchi,Saharnaz",ECE65-Components&CircuitsLab(A),FA18,68,53,96.2%,100.0%,7.86,B+(3.42),B(3.01)
"Baghdadchi,Saharnaz",ECE101-LinearSystemsFundamentals(A),S218,50,42,82.9%,90.2%,9.26,B(3.12),C+(2.63)
"Shevchenko,ValentinI",ECE107-Electromagnetism(A),S218,40,16,73.3%,53.3%,14.10,C+(2.67),B(3.10)
"Silberman,Jack",ECE148-IntrotoAutonomousVehicles(A),S218,14,11,100.0%,100.0%,14.68,A(4.00),N/A
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(A),S218,37,10,88.9%,88.9%,6.75,A-(3.78),B+(3.49)
"Morris,KarcherWilliam",ECE5-IntrotoECE(A),S218,50,30,100.0%,100.0%,6.29,A-(3.90),A-(3.94)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(A),S118,51,12,100.0%,100.0%,5.41,A-(3.92),A-(3.86)
"Shevchenko,ValentinI",ECE45-CircuitsandSystems(A),S118,20,10,100.0%,100.0%,9.10,B+(3.40),B+(3.30)
"Taur,Yuan",ECE65-Components&CircuitsLab(A),S118,25,5,100.0%,80.0%,6.50,A(4.00),B-(2.79)
"Touri,Behrouz",ECE101-LinearSystemsFundamentals(A),SP18,146,65,80.3%,86.9%,7.70,B(3.18),B-(2.97)
"Kuzum,Duygu",ECE103-Fundamntls/Devices&Materials(A),SP18,39,18,88.2%,100.0%,7.79,B(3.00),B(3.15)
"Lomakin,Vitaliy",ECE107-Electromagnetism(A),SP18,75,28,84.0%,76.0%,9.06,B-(2.87),B-(2.83)
"Lugannani,Robert",ECE109-EngineeringProbability&Stats(A),SP18,261,90,85.1%,84.9%,5.98,B+(3.42),B-(2.74)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(A),SP18,60,13,91.7%,91.7%,8.33,B+(3.55),B+(3.59)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(B),SP18,59,16,93.3%,100.0%,4.50,A-(3.73),B+(3.59)
"Yip,Michael",ECE115-FastPrototyping(A),SP18,21,15,100.0%,100.0%,13.97,B+(3.47),B+(3.68)
"Quest,KevinB",ECE120-SolarSystemPhysics(A),SP18,48,14,100.0%,100.0%,2.96,B+(3.54),B(3.27)
"Sievenpiper,DanielF.",ECE123-AntennaSystemsEngineering(A),SP18,26,17,100.0%,100.0%,6.15,B(3.12),B-(2.90)
"Esmaili,Gholamreza",ECE125B-IntrotoPowerElectronicsII(A),SP18,33,9,88.9%,100.0%,11.17,B+(3.33),B(3.04)
"Dayeh,ShadiAhmad",ECE136L-MicroelectronicsLaboratory(A),SP18,19,6,100.0%,100.0%,6.90,A(4.00),N/A
"Gessner,RichardK.",ECE140B-TheArtofProductEngII(A),SP18,32,21,95.2%,100.0%,9.45,B+(3.62),B+(3.70)
"Khoshabeh,Ramsin",ECE140B-TheArtofProductEngII(A),SP18,32,21,95.2%,100.0%,9.45,B+(3.62),B+(3.70)
"Unpingco,JoseH.",ECE143-ProgrammingforDataAnalysis(A),SP18,62,18,72.2%,77.8%,7.72,B+(3.59),B+(3.35)
"Silberman,Jack",ECE148-IntrotoAutonomousVehicles(A),SP18,14,7,100.0%,100.0%,6.79,A-(3.83),N/A
"Javidi,Tara",ECE153-Probability&RandomProcess/Eng(A),SP18,27,7,85.7%,71.4%,9.36,B-(2.86),B+(3.49)
"Javidi,Tara",ECE154C-CommunicationsSystemsIII(A),SP18,7,3,100.0%,100.0%,5.83,B+(3.67),N/A
"Zhang,Xinyu",ECE158B-DataNetworksII(A),SP18,7,6,100.0%,100.0%,7.50,A(4.00),N/A
"Harris,FrederickJoel",ECE161C-AppsofDigitalSignalProcess(A),SP18,44,14,71.4%,76.9%,8.07,B(3.15),N/A
"Levy,CooperSinclair",ECE163-ElectronicCircuits&Systems(A),SP18,27,23,78.3%,87.0%,10.59,B-(2.87),B-(2.98)
"Sworder,DavidD.",ECE171A-LinearControlSystemTheory(A),SP18,123,88,79.8%,73.8%,7.17,B(3.20),B(3.28)
"Kreutz-Delgado,Kenneth",ECE175B-ProbReasoning&GraphicalMod(A),SP18,29,7,100.0%,100.0%,6.50,A-(3.75),B+(3.53)
"Gessner,RichardK.",ECE180-TopicsinECE(A),SP18,22,15,73.3%,93.3%,9.79,B+(3.36),B+(3.54)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(B),SP18,46,15,80.0%,86.7%,5.17,B+(3.67),A-(3.79)
"Ford,JosephEarl",ECE181-PhysicalOptics&FourierOptics(A),SP18,10,5,100.0%,100.0%,6.50,B+(3.60),N/A
"Phan,AlexMinhGiang",ECE188-TopicsinECEwithLab(A),SP18,30,27,100.0%,100.0%,13.76,B+(3.54),B+(3.56)
"Das,PankajK",ECE191-EngineeringGroupDesignProj(A),SP18,35,6,33.3%,66.7%,14.50,A-(3.80),N/A
"Tu,Charles",ECE191-EngineeringGroupDesignProj(A),SP18,35,6,33.3%,50.0%,14.50,A-(3.80),N/A
"Liu,Zhaowei",ECE25-IntroductiontoDigitalDesign(A),SP18,56,18,94.1%,93.8%,6.15,B-(2.94),B-(2.87)
"MirArabbaygi,Siavash",ECE30-IntrotoComputerEngineering(A),SP18,142,102,82.7%,91.8%,8.42,B+(3.31),B(3.15)
"Radic,Stojan",ECE35-IntroductiontoAnalogDesign(A),SP18,77,32,75.0%,71.4%,8.57,B-(2.71),C+(2.62)
"Franceschetti,Massimo",ECE45-CircuitsandSystems(A),SP18,64,17,100.0%,81.3%,7.91,B+(3.59),C+(2.65)
"Eldon,John",ECE5-IntrotoECE(A),SP18,99,29,89.3%,92.6%,6.57,A-(3.81),B+(3.63)
"Hall,DrewA.",ECE5-IntrotoECE(A),SP18,99,29,89.3%,100.0%,6.57,A-(3.81),B+(3.63)
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),SP18,99,31,90.0%,96.6%,6.50,A-(3.76),B+(3.63)
"Baghdadchi,Saharnaz",ECE65-Components&CircuitsLab(A),SP18,127,85,84.5%,91.7%,8.01,B(3.19),B(3.11)
"Kante,Boubacar",ECE100-LinearElectronicSystems(A),WI18,53,38,83.8%,91.9%,9.36,B(3.11),B(3.19)
"Baghdadchi,Saharnaz",ECE101-LinearSystemsFundamentals(A),WI18,87,72,94.4%,93.0%,6.94,B(3.24),C+(2.64)
"Kuzum,Duygu",ECE103-Fundamntls/Devices&Materials(A),WI18,27,12,100.0%,100.0%,8.17,B+(3.42),B(3.17)
"Kante,Boubacar",ECE107-Electromagnetism(A),WI18,53,33,80.6%,90.3%,7.56,B(3.03),B-(2.92)
"Zeger,KennethA.",ECE109-EngineeringProbability&Stats(A),WI18,77,30,80.0%,86.7%,5.77,B-(2.93),B-(2.70)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(A),WI18,46,14,100.0%,100.0%,5.95,A(4.00),B(3.17)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(B),WI18,58,19,100.0%,100.0%,6.38,B+(3.53),B(3.17)
"Das,NikhilRanjan",ECE115-FastPrototyping(A),WI18,11,10,100.0%,87.5%,15.30,B+(3.50),N/A
"Esmaili,Gholamreza",ECE121B-EnergyConversion(A),WI18,39,16,93.3%,92.9%,7.17,B(3.07),B(3.08)
"Esmaili,Gholamreza",ECE125A-IntrotoPowerElectronicsI(A),WI18,42,12,90.9%,100.0%,8.14,B+(3.45),B(3.03)
"Ng,TseNga",ECE134-ElectrncMaterlsSci/IntegCir(A),WI18,23,14,100.0%,100.0%,5.36,B(3.29),B(3.26)
"Dayeh,ShadiAhmad",ECE135B-ElectronicDevices(A),WI18,10,4,100.0%,75.0%,5.50,B(3.00),N/A
"Gessner,RichardK.",ECE140A-TheArtofProductEngI(A),WI18,48,38,97.4%,97.4%,8.34,B+(3.39),B+(3.51)
"Khoshabeh,Ramsin",ECE140A-TheArtofProductEngI(A),WI18,48,38,97.4%,97.4%,8.34,B+(3.39),B+(3.51)
"Vardy,Alexander",ECE15-EngineeringComputation(A),WI18,135,83,76.9%,83.3%,9.47,B-(2.79),B-(2.87)
"Milstein,LaurenceB.",ECE154B-CommunicationsSystemsII(A),WI18,10,5,100.0%,100.0%,6.90,A-(3.75),N/A
"Ling,PatrickL",ECE157A-CommunicationsSystemsLabI(A),WI18,7,4,100.0%,100.0%,6.50,A(4.00),N/A
"Khoshabeh,Ramsin",ECE16-RapidHardware&SoftwareDsn(B),WI18,19,18,88.9%,100.0%,7.91,B+(3.41),N/A
"Nguyen,TruongQuang",ECE161B-DigitalSignalProcessingI(A),WI18,46,19,100.0%,100.0%,6.29,B(3.28),B(3.20)
"Mercier,PatrickPhilip",ECE165-DigtlIntegratedCircuitDesgn(A),WI18,20,7,100.0%,100.0%,11.36,B(3.14),B(3.05)
"Trivedi,MohanM.",ECE172A-Introductn/IntelligentSystems(A),WI18,94,32,80.6%,83.9%,7.03,B(3.24),B+(3.34)
"Vasconcelos,Nuno",ECE175A-PattrnRecognandMachineLrng(A),WI18,105,35,93.9%,76.7%,10.00,B(3.07),B-(2.75)
"Gessner,RichardK.",ECE180-TopicsinECE(C),WI18,47,40,92.5%,95.0%,11.25,B+(3.36),B+(3.34)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(D),WI18,30,7,80.0%,100.0%,6.90,A-(3.75),A-(3.77)
"Kumar,Rakesh",ECE180-TopicsinECE(E),WI18,22,17,94.1%,100.0%,4.03,A-(3.76),B+(3.68)
"Unpingco,JoseH.",ECE180-TopicsinECE(F),WI18,149,71,87.1%,88.6%,5.80,A-(3.86),B+(3.45)
"Mookherjea,Shayan",ECE183-OpticalElectronics(A),WI18,19,6,66.7%,83.3%,12.17,B-(2.83),N/A
"Fainman,Yeshaiahu",ECE184-OpticalInfoProces&Holography(A),WI18,11,7,100.0%,100.0%,12.17,B(3.17),N/A
"Phan,AlexMinhGiang",ECE188-TopicsinECEwithLab(A),WI18,22,22,100.0%,100.0%,10.95,B+(3.50),B+(3.65)
"Cosman,PamelaC.",ECE191-EngineeringGroupDesignProj(A),WI18,39,6,80.0%,100.0%,12.50,A-(3.75),B+(3.48)
"Dey,Sujit",ECE25-IntroductiontoDigitalDesign(A),WI18,134,75,94.3%,90.0%,7.30,B(3.24),B-(2.97)
"Eldon,John",ECE30-IntrotoComputerEngineering(A),WI18,70,25,59.1%,90.5%,5.98,B(3.14),B(3.22)
"Ford,JosephEarl",ECE35-IntroductiontoAnalogDesign(A),WI18,109,51,87.8%,93.9%,8.42,B(3.19),C+(2.62)
"Lugannani,Robert",ECE45-CircuitsandSystems(A),WI18,232,101,93.5%,84.1%,6.61,B+(3.57),B+(3.59)
"Eldon,John",ECE5-IntrotoECE(A),WI18,113,42,100.0%,97.0%,4.71,A-(3.90),A-(3.85)
"Hall,DrewA.",ECE5-IntrotoECE(A),WI18,113,42,100.0%,93.8%,4.71,A-(3.90),A-(3.85)
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),WI18,113,42,100.0%,100.0%,4.71,A-(3.90),A-(3.85)
"Baghdadchi,Saharnaz",ECE65-Components&CircuitsLab(A),WI18,117,96,85.4%,81.3%,7.06,B(3.26),B-(2.73)
