Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Binder,Amy",SOCI110-QualitativeRes/EducSettings(A),SP19,26,13,91.7%,100.0%,11.50,B+(3.58),B(3.28)
"Sutton,AprilMarie",SOCI115-SocialProblems(A),SP19,70,26,92.0%,100.0%,4.26,A-(3.92),B+(3.68)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",SP19,70,25,100.0%,100.0%,3.67,A-(3.79),B+(3.67)
"Dean,DallawrenceEdward","SOCI117-Language,Culture&Education(B)",SP19,30,15,92.9%,92.9%,6.23,A-(3.80),A-(3.78)
"PardoGuerra,JuanPablo","SOCI120T-SpecTop/Cult,Lang&SocInterac(A)",SP19,52,16,93.3%,92.9%,4.37,A-(3.80),B+(3.60)
"Kenworthy,LaneA.",SOCI124-TheGoodSociety(A),SP19,36,9,100.0%,100.0%,4.28,B+(3.38),B(3.08)
"Jones,Makeba",SOCI126-SocialOrganization/Education(A),SP19,25,10,90.0%,90.0%,3.17,A-(3.70),B+(3.48)
"BROWNELL,PETERB.",SOCI130-PopulationandSociety(A),SP19,61,18,58.8%,41.2%,3.44,B+(3.53),B+(3.44)
"Troutman,PhilipP",SOCI137-SociologyofFood(A),SP19,99,29,79.3%,65.5%,4.02,B+(3.56),B(3.24)
"Placek,KarolinaLiba",SOCI142-SocialDeviance(A),SP19,70,21,70.0%,65.0%,4.21,B+(3.67),B+(3.38)
"Rogers,JuliaEllen",SOCI143-Suicide(A),SP19,68,30,85.2%,76.9%,5.14,B+(3.38),B+(3.48)
"DauberGriffin,AndreaSte",SOCI144-FormsofSocialControl(A),SP19,25,9,100.0%,100.0%,5.93,B+(3.67),B-(2.89)
"Summers,ValerieR.",SOCI146-CriminalPunishment(A),SP19,132,37,100.0%,97.2%,4.17,B+(3.54),B+(3.33)
"Bergman,MatthewEdward",SOCI152-SocInequality&PublicPolicy(A),SP19,47,18,81.3%,87.5%,7.79,B(3.00),C+(2.64)
"Shtern,Mark",SOCI153-UrbanSociology(A),SP19,80,25,95.8%,100.0%,3.75,B+(3.59),B(3.10)
"Thorpe,CharlesRobert",SOCI167-ScienceandWar(A),SP19,24,20,100.0%,100.0%,5.30,B+(3.67),A-(3.92)
"Rogers,JuliaEllen","SOCI173-Soc/Health,Illness,Medicine(A)",SP19,58,19,89.5%,94.7%,5.34,B+(3.47),B(3.24)
"Sutton,AprilMarie",SOCI183-Geography/AmericanOpportunity(A),SP19,51,19,89.5%,94.7%,4.39,A-(3.72),B+(3.38)
"Zimmerman-Liu,TeresaJean",SOCI187-AfricanSocietiesThroughFilm(A),SP19,43,13,100.0%,100.0%,4.83,A(4.00),A-(3.82)
"Raudenbush,Danielle",SOCI40-Sociology/HealthCareIssues(A),SP19,136,65,100.0%,98.4%,4.10,A-(3.70),B+(3.60)
"Tirshfield,JeffreyT",SOCI50-IntroductiontoLaw&Society(A),SP19,55,18,100.0%,100.0%,5.88,B+(3.53),B(3.11)
"Ben,CrystalAnn",SOCI60-PracticeofSocialResearch(A),SP19,64,33,84.4%,84.4%,4.19,B+(3.53),B+(3.36)
"Tirshfield,JeffreyT",SOCI70-GenSocforPre-MedStudents(A),SP19,41,13,81.8%,81.8%,5.59,B(3.20),B(3.23)
"Kenworthy,LaneA.",SOCI10-AmericanSociety(A),WI19,61,19,94.7%,94.7%,3.24,A-(3.78),B(3.20)
"Goldman,HarveyStern",SOCI100-ClassicalSociologicalTheory(A),WI19,62,24,87.0%,95.5%,6.41,B(3.09),C+(2.54)
"Rona-Tas,Akos",SOCI103M-ComputerAppl/DataManagement(A),WI19,20,9,66.7%,88.9%,4.94,A-(3.78),B(3.12)
"Raudenbush,Danielle",SOCI104-FldRes:Meth/ParticipntObserv(A),WI19,28,10,100.0%,100.0%,4.10,B+(3.60),B(3.27)
"Biernacki,Richard",SOCI106M-HolocaustDiaries(A),WI19,18,4,100.0%,100.0%,6.00,B+(3.50),N/A
"Rogers,JuliaEllen",SOCI113-SociologyoftheAIDSEpidemic(A),WI19,22,6,60.0%,100.0%,3.70,B+(3.60),B+(3.49)
"Micklos,AshleyM.",SOCI116-Gender&LanguageinSociety(A),WI19,28,8,100.0%,100.0%,3.75,A-(3.75),B-(2.78)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",WI19,68,28,89.3%,92.9%,4.35,A-(3.78),A-(3.92)
"Blair-Loy,Mary",SOCI118-SociologyofGender(A),WI19,50,13,100.0%,100.0%,4.81,A(4.00),B(3.14)
"PardoGuerra,JuanPablo",SOCI121-EconomyAndSociety(A),WI19,64,23,95.7%,95.7%,2.67,B+(3.64),A-(3.78)
"Jones,Makeba",SOCI126-SocialOrganization/Education(A),WI19,45,15,100.0%,100.0%,3.79,A-(3.86),A-(3.95)
"Thorpe,CharlesRobert",SOCI131-SociologyOfYouth(A),WI19,22,18,100.0%,100.0%,4.50,B+(3.63),B+(3.67)
"Rogers,JuliaEllen",SOCI136F-Soc/MentalIllness/ContempSoc(A),WI19,68,26,100.0%,100.0%,4.58,B+(3.52),B(3.15)
"Rajagopalan,RamyaM",SOCI138-GeneticsandSociety(A),WI19,110,60,86.2%,91.2%,4.83,B+(3.33),B-(2.96)
"RibasNorris,JanetVanesa","SOCI139-SoclInequal:Class,Race,Gender(A)",WI19,57,28,76.9%,88.0%,6.19,B+(3.36),B+(3.33)
"Ng,Kwai",SOCI140-SociologyOfLaw(A),WI19,106,34,91.2%,90.9%,3.68,B+(3.45),B(3.21)
"Medvetz,ThomasMatthew",SOCI148-PoliticalSociology(A),WI19,60,28,96.3%,100.0%,4.50,B(3.19),B-(2.88)
"Shtern,Mark",SOCI159-SpecTop/Soc/Organztns&Institn(A),WI19,12,5,100.0%,75.0%,3.00,A-(3.75),N/A
"Lampland,Martha",SOCI166-SociologyofKnowledge(A),WI19,19,9,55.6%,100.0%,4.50,B(3.29),N/A
"Rona-Tas,Akos",SOCI172-FilmsAndSociety(A),WI19,49,13,69.2%,76.9%,5.33,B(3.08),B(3.14)
"Biernacki,Richard",SOCI178-TheHolocaust(A),WI19,65,18,88.2%,94.1%,5.32,B+(3.57),B+(3.55)
"Calderon-Zaks,MichaelAar",SOCI179-SocialChange(B),WI19,23,18,94.4%,83.3%,5.68,B+(3.56),A-(3.71)
"Kenworthy,LaneA.",SOCI181-ModernWesternSociety(A),WI19,16,3,100.0%,100.0%,5.17,A(4.00),N/A
"Zamosc,Leon",SOCI188D-LatinAmer:Society&Politics(A),WI19,54,20,72.2%,72.2%,3.28,B(3.12),B-(2.94)
"Jules-Rosette,BennettaW.",SOCI188E-Community&SocialChange/Africa(A),WI19,21,13,92.3%,100.0%,6.50,B+(3.62),B+(3.49)
"Raudenbush,Danielle",SOCI2-TheStudyofSociety(A),WI19,235,108,94.8%,93.8%,4.13,B+(3.59),B(3.30)
"Skrentny,JohnDavid",SOCI50-IntroductiontoLaw&Society(A),WI19,114,47,97.8%,97.7%,4.19,B+(3.57),B+(3.33)
"Sutton,AprilMarie",SOCI60-PracticeofSocialResearch(A),WI19,91,43,88.1%,85.7%,3.38,B+(3.42),B(3.19)
"Lewis,KevinMichael",SOCI70-GenSocforPre-MedStudents(A),WI19,163,138,93.4%,94.9%,4.43,B+(3.60),B+(3.65)
"Skrentny,JohnDavid",SOCI1-IntroductiontoSociology(A),FA18,254,127,98.3%,99.2%,3.96,B+(3.41),B+(3.42)
"Medvetz,ThomasMatthew",SOCI100-ClassicalSociologicalTheory(A),FA18,107,53,79.2%,89.4%,6.46,B(3.23),B(3.25)
"Lewis,KevinMichael",SOCI102-NetworkDataandMethods(A),FA18,28,23,100.0%,100.0%,4.24,B+(3.59),B+(3.59)
"RibasNorris,JanetVanesa",SOCI104-FldRes:Meth/ParticipntObserv(A),FA18,19,8,87.5%,100.0%,5.25,B+(3.38),N/A
"Rogers,JuliaEllen",SOCI113-SociologyoftheAIDSEpidemic(A),FA18,67,28,80.8%,80.8%,4.27,B+(3.44),B+(3.32)
"Lampland,Martha",SOCI114-SociologyofHumor(A),FA18,34,12,91.7%,91.7%,3.67,B+(3.58),B(3.08)
"Gallagher-Geurtsen,TriciaMeghan","SOCI117-Language,Culture&Education(A)",FA18,70,59,98.3%,100.0%,3.82,A-(3.72),A-(3.82)
"Chung,LuzMarina","SOCI117-Language,Culture&Education(B)",FA18,71,32,93.5%,100.0%,5.98,A-(3.82),A-(3.73)
"Rogers,JuliaEllen",SOCI119-Sexuality&SexualIdentities(A),FA18,44,13,83.3%,81.8%,4.50,B+(3.55),B(3.26)
"Lewis,KevinMichael",SOCI122-SocialNetworks(A),FA18,67,44,97.6%,95.1%,5.09,B(3.15),B(3.19)
"Tirshfield,JeffreyT",SOCI123-JapaneseCultureInside/Out(A),FA18,40,18,94.4%,100.0%,5.61,B+(3.59),B-(2.95)
"Hercowitz-Amir,Adi",SOCI125-SociologyofImmigration(A),FA18,74,33,100.0%,100.0%,3.92,A-(3.87),A-(3.73)
"Binder,Amy",SOCI126-SocialOrganization/Education(A),FA18,12,10,100.0%,100.0%,4.28,B(3.22),N/A
"Sanchez-Lopez,LuisEduardo","SOCI127-Immigration,Race,&Ethnicity(A)",FA18,61,14,76.9%,53.8%,7.07,B+(3.43),B(3.28)
"Blair-Loy,Mary",SOCI129-TheFamily(A),FA18,63,27,92.3%,76.9%,3.12,B+(3.48),B(3.09)
"Blair-Loy,Mary",SOCI132-GenderandWork(A),FA18,43,18,88.9%,94.4%,5.06,A-(3.89),B+(3.68)
"Fitzgerald,DavidS",SOCI133-Immigration/ComparativePerspt(A),FA18,44,26,100.0%,100.0%,5.73,B+(3.60),B(3.20)
"Summers,ValerieR.",SOCI141-CrimeAndSociety(A),FA18,112,39,91.7%,97.2%,4.77,B+(3.50),B+(3.31)
"Tirshfield,JeffreyT",SOCI145-ViolenceandSociety(A),FA18,27,11,63.6%,63.6%,7.95,B(3.09),B-(2.71)
"Goldman,HarveyStern",SOCI151-SocialMovements(A),FA18,41,14,100.0%,92.3%,4.04,B+(3.46),B(3.09)
"Biernacki,Richard",SOCI160-SociologyofCulture(A),FA18,9,6,100.0%,100.0%,5.50,B+(3.67),N/A
"Rona-Tas,Akos",SOCI165-PredictingtheFuture(A),FA18,18,5,100.0%,100.0%,3.30,A-(3.75),N/A
"Lampland,Martha",SOCI170-GenderandScience(A),FA18,13,6,66.7%,83.3%,5.50,B(3.00),N/A
"Turner,ChristenaL.",SOCI176-TransnationalJapanResearch(A),FA18,18,8,100.0%,100.0%,7.25,A(4.00),N/A
"Calderon-Zaks,MichaelAar",SOCI182-Ethnicity&IndignsPeople/LatAmr(A),FA18,39,28,77.8%,63.0%,3.43,B+(3.61),B+(3.64)
"Livingstone,StaceyBryley",SOCI184-GenderandFilm(A),FA18,45,24,100.0%,100.0%,5.83,B+(3.67),B+(3.59)
"Turner,ChristenaL.",SOCI196A-HonorsSem:AdvStudies/Soc(A),FA18,11,5,100.0%,100.0%,5.83,A(4.00),N/A
"Calderon-Zaks,MichaelAar",SOCI20-SocialChange/ModernWorld(A),FA18,35,27,73.1%,65.4%,5.46,B(3.12),B(3.29)
"RibasNorris,JanetVanesa",SOCI60-PracticeofSocialResearch(A),FA18,164,85,95.0%,96.2%,4.72,A-(3.73),B+(3.49)
"Evans,IvanT",SOCI87-FreshmanSeminar(A),FA18,14,8,100.0%,100.0%,1.07,N/A,N/A
"Lewis,KevinMichael",SOCI87-FreshmanSeminar(B),FA18,16,12,100.0%,100.0%,0.50,N/A,N/A
"Kenworthy,LaneA.",SOCI1-IntroductiontoSociology(A),S218,26,10,75.0%,62.5%,5.25,B+(3.38),B(3.20)
"PardoGuerra,JuanPablo",SOCI121-EconomyAndSociety(A),S218,28,7,85.7%,85.7%,4.21,A-(3.86),B+(3.63)
"Thorpe,CharlesRobert",SOCI131-SociologyOfYouth(A),S218,18,5,80.0%,80.0%,3.70,B+(3.50),N/A
"Livingstone,StaceyBryley","SOCI139-SoclInequal:Class,Race,Gender(A)",S218,35,11,100.0%,100.0%,6.10,A-(3.75),B+(3.54)
"Jules-Rosette,BennettaW.",SOCI157-Religion/ContemporarySociety(A),S218,19,15,100.0%,100.0%,6.36,B+(3.62),N/A
"PardoGuerra,JuanPablo","SOCI30-Science,Technology&Society(A)",S218,26,11,90.0%,100.0%,4.90,B+(3.56),B+(3.49)
"Carter,HarrisonBlaine",SOCI100-ClassicalSociologicalTheory(A),S118,25,15,86.7%,100.0%,9.83,C+(2.69),B(3.22)
"Ng,Kwai",SOCI118E-SociologyofLanguage(A),S118,15,6,83.3%,66.7%,4.17,B+(3.60),N/A
"Payne,ChristineAnna",SOCI135-MedicalSociology(A),S118,42,7,100.0%,100.0%,5.07,A-(3.71),A-(3.76)
"RibasNorris,JanetVanesa",SOCI153-UrbanSociology(A),S118,26,6,66.7%,66.7%,8.17,B+(3.40),C+(2.63)
"Ng,Kwai",SOCI160E-LawandCulture(A),S118,24,7,100.0%,100.0%,3.07,B(3.14),B+(3.40)
"Shafir,Gershon",SOCI100-ClassicalSociologicalTheory(A),SP18,49,16,56.3%,43.8%,6.88,C+(2.69),B(3.04)
"RibasNorris,JanetVanesa",SOCI104-FldRes:Meth/ParticipntObserv(A),SP18,29,14,85.7%,92.9%,7.64,B+(3.50),B+(3.44)
"Carter,HarrisonBlaine",SOCI109M-ResearchReporting(A),SP18,20,11,90.9%,90.9%,7.95,A-(3.70),B(3.27)
"RibasNorris,JanetVanesa","SOCI111-LocalLives,GlobalProblems(A)",SP18,44,18,88.9%,94.4%,4.72,B+(3.65),B+(3.34)
"Schneider,HeidiL.",SOCI112-SocialPsychology(A),SP18,53,25,91.3%,95.7%,4.76,B+(3.45),B+(3.48)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",SP18,66,25,95.7%,100.0%,4.07,A-(3.95),A-(3.90)
"Tirshfield,JeffreyT","SOCI120T-SpecTop/Cult,Lang&SocInterac(A)",SP18,15,5,100.0%,100.0%,4.90,A-(3.75),N/A
"Tirshfield,JeffreyT",SOCI123-JapaneseCultureInside/Out(A),SP18,76,34,77.4%,90.0%,4.76,B+(3.43),B(3.20)
"Kenworthy,LaneA.",SOCI124-TheGoodSociety(A),SP18,39,15,84.6%,84.6%,5.79,B+(3.31),B-(2.97)
"Hercowitz-Amir,Adi",SOCI125-SociologyofImmigration(A),SP18,42,16,100.0%,100.0%,4.13,A-(3.80),A-(3.71)
"VanSteenbergen,SuzanneMichele",SOCI126-SocialOrganization/Education(A),SP18,33,28,100.0%,100.0%,3.98,A-(3.81),A-(3.78)
"Navon,Daniel",SOCI138-GeneticsandSociety(A),SP18,113,54,98.1%,100.0%,4.05,B+(3.49),B(3.22)
"Troutman,PhilipP",SOCI148-PoliticalSociology(A),SP18,27,9,77.8%,55.6%,4.72,B+(3.38),B+(3.34)
"Blaise,JeanG",SOCI153-UrbanSociology(A),SP18,29,11,90.0%,90.0%,5.10,B+(3.57),B+(3.44)
"Jules-Rosette,BennettaW.",SOCI157-Religion/ContemporarySociety(A),SP18,28,21,100.0%,100.0%,6.31,A-(3.81),A-(3.79)
"Burg,SuzanneM.M.",SOCI164-GreenMovement/EnviroPolicies(A),SP18,14,4,75.0%,75.0%,4.00,B(3.25),N/A
"Hallin,DanielC",SOCI165A-MC:AmericanNewsMedia(A),SP18,23,13,84.6%,91.7%,4.00,B+(3.33),B-(3.00)
"Shafir,Gershon","SOCI169-Citizenship,Community&Cultr(A)",SP18,8,3,100.0%,100.0%,4.50,B+(3.67),N/A
"Turner,ChristenaL.",SOCI176-TransnationalJapanResearch(A),SP18,19,9,100.0%,100.0%,5.17,B+(3.56),N/A
"Biernacki,Richard",SOCI178-TheHolocaust(A),SP18,90,28,92.0%,100.0%,5.50,B+(3.38),B(3.25)
"Calderon-Zaks,MichaelAar",SOCI179-SocialChange(A),SP18,33,20,77.8%,82.4%,3.13,B+(3.50),B+(3.40)
"Kenworthy,LaneA.",SOCI181-ModernWesternSociety(A),SP18,33,7,100.0%,100.0%,5.93,B+(3.57),B-(2.98)
"Calderon-Zaks,MichaelAar",SOCI182-Ethnicity&IndignsPeople/LatAmr(A),SP18,15,11,81.8%,72.7%,3.23,B+(3.60),N/A
"McVey,CristinM",SOCI187-AfricanSocietiesThroughFilm(A),SP18,32,9,100.0%,100.0%,5.61,A-(3.78),B+(3.56)
"Madsen,RichardP.",SOCI189-SpecTop/Comp-HistSociology(A),SP18,19,7,100.0%,100.0%,2.50,A(4.00),N/A
"Schneider,HeidiL.",SOCI20-SocialChange/ModernWorld(A),SP18,59,20,95.0%,88.9%,4.90,B+(3.39),B(3.30)
"PardoGuerra,JuanPablo","SOCI30-Science,Technology&Society(A)",SP18,48,14,78.6%,78.6%,2.93,B+(3.50),B(3.27)
"Raudenbush,Danielle",SOCI40-Sociology/HealthCareIssues(A),SP18,109,43,90.7%,90.7%,3.62,B+(3.48),B+(3.40)
"Sutton,AprilMarie",SOCI60-PracticeofSocialResearch(A),SP18,75,42,100.0%,97.6%,3.82,B+(3.54),B(3.30)
"Kenworthy,LaneA.",SOCI10-AmericanSociety(A),WI18,40,17,86.7%,93.3%,4.50,B(3.27),B(3.08)
"Raudenbush,Danielle",SOCI104-FldRes:Meth/ParticipntObserv(A),WI18,26,11,100.0%,100.0%,7.90,B+(3.60),B+(3.56)
"Turner,ChristenaL.",SOCI104-FldRes:Meth/ParticipntObserv(B),WI18,9,4,100.0%,100.0%,5.00,B+(3.50),N/A
"Schneider,HeidiL.",SOCI104Q-QualitativeInterviewing(A),WI18,26,8,100.0%,100.0%,5.64,B+(3.57),A-(3.78)
"Micklos,AshleyM.",SOCI116-Gender&LanguageinSociety(A),WI18,30,16,100.0%,100.0%,3.30,B(3.29),B+(3.53)
"VanSteenbergen,SuzanneMichele","SOCI117-Language,Culture&Education(A)",WI18,65,30,89.7%,93.1%,4.22,A-(3.75),A-(3.80)
"Hercowitz-Amir,Adi",SOCI125-SociologyofImmigration(A),WI18,38,18,100.0%,100.0%,3.32,A-(3.71),A-(3.71)
"Jones,Makeba",SOCI126-SocialOrganization/Education(B),WI18,23,6,100.0%,100.0%,3.50,B(3.17),A-(3.70)
"Schneider,HeidiL.","SOCI127-Immigration,Race,&Ethnicity(A)",WI18,42,18,77.8%,94.4%,3.83,B+(3.53),A-(3.76)
"Thorpe,CharlesRobert",SOCI131-SociologyOfYouth(A),WI18,41,13,100.0%,90.9%,4.33,B+(3.42),B(3.26)
"Blair-Loy,Mary",SOCI132-GenderandWork(A),WI18,49,22,85.7%,71.4%,3.83,B+(3.67),B(3.06)
"Scull,Andrew",SOCI136E-Soc/MentalIllness:HistApprch(A),WI18,21,9,77.8%,88.9%,3.39,B+(3.44),B-(2.88)
"Haydu,JeffreyMiles",SOCI137-SociologyofFood(A),WI18,68,28,100.0%,100.0%,3.39,A-(3.77),A-(3.74)
"RibasNorris,JanetVanesa","SOCI139-SoclInequal:Class,Race,Gender(A)",WI18,26,24,95.8%,95.7%,5.25,B+(3.64),B+(3.57)
"Ng,Kwai",SOCI140-SociologyOfLaw(A),WI18,43,11,100.0%,100.0%,3.95,B+(3.55),B-(2.98)
"Tirshfield,JeffreyT",SOCI145-ViolenceandSociety(A),WI18,26,14,92.9%,92.9%,4.93,B+(3.50),B(3.15)
"Summers,ValerieR.",SOCI146-CriminalPunishment(A),WI18,70,38,97.3%,94.4%,4.28,B+(3.41),B+(3.31)
"Burg,SuzanneM.M.","SOCI147-Organizatns,Society&SocJustce(A)",WI18,20,7,85.7%,100.0%,3.93,B(3.29),B(3.06)
"Davis,DanielBrent",SOCI148E-InequalityandJobs(A),WI18,32,17,94.1%,100.0%,3.68,A(4.00),A-(3.88)
"Burg,SuzanneM.M.",SOCI149-SociologyoftheEnvironment(A),WI18,45,16,87.5%,93.8%,3.75,B+(3.31),B-(2.87)
"Scull,Andrew",SOCI150-MadnessandtheMovies(A),WI18,48,22,68.4%,66.7%,4.82,B-(2.94),B(3.11)
"Rona-Tas,Akos",SOCI165-PredictingtheFuture(A),WI18,32,12,66.7%,81.8%,3.50,A-(3.75),B+(3.48)
"Rona-Tas,Akos",SOCI172-FilmsAndSociety(A),WI18,48,20,90.0%,90.0%,3.80,A-(3.74),B(3.19)
"Navon,Daniel","SOCI173-Soc/Health,Illness,Medicine(A)",WI18,45,19,100.0%,100.0%,4.82,A-(3.78),B(3.23)
"Goldman,HarveyStern",SOCI187E-SocialMovements(A),WI18,25,10,90.0%,90.0%,4.50,B+(3.60),B+(3.38)
"Zamosc,Leon",SOCI188D-LatinAmer:Society&Politics(A),WI18,46,10,90.0%,70.0%,3.50,B+(3.40),B+(3.37)
"Jules-Rosette,BennettaW.",SOCI188E-Community&SocialChange/Africa(A),WI18,17,14,92.9%,92.9%,4.07,B+(3.69),N/A
"Shafir,Gershon",SOCI188I-Israeli-PalestinianConflict(A),WI18,23,10,70.0%,60.0%,4.10,B+(3.40),B(3.12)
"McVey,CristinM",SOCI188K-AmericanSociety(A),WI18,11,3,100.0%,100.0%,3.83,B+(3.67),N/A
"Calderon-Zaks,MichaelAar",SOCI188M-SocialMovementsinLatinAmer(A),WI18,13,3,66.7%,33.3%,6.50,B+(3.33),N/A
"Raudenbush,Danielle",SOCI2-TheStudyofSociety(A),WI18,174,97,95.7%,93.5%,4.16,B+(3.59),B+(3.51)
"Skrentny,JohnDavid",SOCI50-IntroductiontoLaw&Society(A),WI18,116,61,100.0%,100.0%,3.52,B+(3.56),B+(3.31)
"Lewis,KevinMichael",SOCI70-GenSocforPre-MedStudents(A),WI18,120,116,95.7%,98.3%,4.11,B+(3.66),B+(3.55)
"Evans,IvanT",SOCI87-FreshmanSeminar(A),WI18,10,10,100.0%,100.0%,1.70,B+(3.50),N/A
"Skrentny,JohnDavid",SOCI1-IntroductiontoSociology(A),FA17,248,137,96.2%,97.7%,4.33,B+(3.47),B(3.30)
"Goldman,HarveyStern",SOCI100-ClassicalSociologicalTheory(A),FA17,126,68,69.7%,90.8%,7.10,B-(2.83),B(3.01)
"Mayorova,Olga",SOCI102-NetworkDataandMethods(A),FA17,9,4,75.0%,100.0%,4.00,B(3.25),N/A
"McVey,CristinM",SOCI104-FldRes:Meth/ParticipntObserv(B),FA17,25,7,100.0%,100.0%,6.21,B+(3.67),B+(3.50)
"Binder,Amy",SOCI110-QualitativeRes/EducSettings(A),FA17,8,3,100.0%,100.0%,5.17,B+(3.67),N/A
"Rogers,JuliaEllen",SOCI113-SociologyoftheAIDSEpidemic(A),FA17,115,52,75.0%,81.3%,5.21,B+(3.40),B(3.24)
"Sutton,AprilMarie",SOCI115-SocialProblems(A),FA17,16,5,100.0%,100.0%,7.50,A-(3.75),N/A
"Gallagher-Geurtsen,TriciaMeghan","SOCI117-Language,Culture&Education(A)",FA17,56,46,97.8%,100.0%,4.46,A-(3.78),A-(3.80)
"Chung,LuzMarina","SOCI117-Language,Culture&Education(B)",FA17,37,17,100.0%,100.0%,6.26,A-(3.75),A-(3.78)
"Blair-Loy,Mary",SOCI118-SociologyofGender(A),FA17,33,9,100.0%,100.0%,4.28,A-(3.78),B(3.07)
"Lampland,Martha","SOCI120T-SpecTop/Cult,Lang&SocInterac(A)",FA17,10,5,100.0%,100.0%,8.50,A-(3.75),N/A
"PardoGuerra,JuanPablo",SOCI121-EconomyAndSociety(A),FA17,70,30,90.0%,92.9%,2.50,A-(3.79),B(3.26)
"Lewis,KevinMichael",SOCI122-SocialNetworks(A),FA17,73,37,94.4%,100.0%,3.85,B+(3.42),B+(3.33)
"Hercowitz-Amir,Adi",SOCI125-SociologyofImmigration(A),FA17,61,22,100.0%,100.0%,5.59,A-(3.77),A-(3.71)
"Binder,Amy",SOCI126-SocialOrganization/Education(A),FA17,15,7,100.0%,100.0%,4.50,A-(3.83),N/A
"Summers,ValerieR.",SOCI141-CrimeAndSociety(A),FA17,83,30,96.4%,96.4%,4.64,A-(3.79),B+(3.58)
"Schneider,HeidiL.",SOCI142-SocialDeviance(A),FA17,32,17,93.8%,100.0%,3.00,A-(3.87),A-(3.71)
"Schneider,HeidiL.",SOCI144-FormsofSocialControl(A),FA17,27,13,100.0%,100.0%,3.83,A-(3.75),B+(3.59)
"Nations,JenniferM",SOCI152-SocInequality&PublicPolicy(A),FA17,43,21,90.0%,90.0%,4.88,B+(3.57),B(3.13)
"Ng,Kwai",SOCI160E-LawandCulture(A),FA17,39,11,100.0%,100.0%,3.23,A-(3.82),B+(3.55)
"Patnode,ReneNahele",SOCI162-PopularCulture(A),FA17,40,15,92.9%,85.7%,3.50,B+(3.36),B(3.06)
"Fitzgerald,DavidS",SOCI163-MigrationandtheLaw(A),FA17,26,7,100.0%,83.3%,4.83,B+(3.50),B(3.17)
"Thorpe,CharlesRobert",SOCI167-ScienceandWar(A),FA17,7,5,100.0%,100.0%,6.00,A-(3.75),N/A
"Thorpe,CharlesRobert",SOCI171-TechnologyandSociety(A),FA17,9,4,100.0%,100.0%,5.50,A(4.00),N/A
"Patnode,ReneNahele",SOCI188G-ChineseSociety(A),FA17,48,25,83.3%,83.3%,4.33,B(3.25),B-(3.00)
