Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(B),WI19,28,18,100.0%,100.0%,4.37,A-(3.79),B+(3.65)
"Lin,Chihho",CHIN10BM-FirstYrChinese/MandarinII(A),WI19,30,10,100.0%,100.0%,6.50,A(4.00),A-(3.83)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(A),WI19,32,9,100.0%,100.0%,9.83,B+(3.38),B+(3.45)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(B),WI19,14,7,85.7%,100.0%,9.64,B+(3.40),B+(3.45)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(C),WI19,18,7,100.0%,100.0%,8.50,B+(3.43),B+(3.45)
"Wang,Xiao",CHIN169A-MedicalChineseI(A),WI19,12,4,100.0%,100.0%,4.00,A(4.00),N/A
"Wang,Xiao",CHIN185C-Readngs/ChineseCult&Society(A),WI19,9,4,100.0%,100.0%,5.00,A(4.00),N/A
"Wang,Xiao",CHIN20BD-SecondYrChinese-DialectSpII(A),WI19,22,10,100.0%,90.0%,4.70,B+(3.33),A-(3.80)
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(A),WI19,20,18,100.0%,100.0%,3.91,A-(3.85),A-(3.75)
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(B),WI19,15,13,100.0%,100.0%,4.50,B+(3.50),A-(3.75)
"Anderson,Qin-Hong",CHIN100AM-ThirdYrChinese/HeritageSpkI(A),FA18,17,16,93.8%,100.0%,4.25,B+(3.50),N/A
"Xu,Li",CHIN100AN-ThirdYrChinese/Non-NativeI(A),FA18,14,7,100.0%,100.0%,6.79,A(4.00),N/A
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(A),FA18,25,15,100.0%,100.0%,3.50,B+(3.58),B+(3.60)
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(B),FA18,19,9,100.0%,100.0%,3.93,A-(3.75),B+(3.60)
"Xu,Li",CHIN10AM-FirstYrChinese/MandarinI(A),FA18,24,10,100.0%,100.0%,5.50,A-(3.71),A-(3.83)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(A),FA18,33,18,93.8%,100.0%,7.88,B+(3.36),B(3.18)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(B),FA18,28,11,90.9%,100.0%,5.77,A-(3.78),B(3.18)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(C),FA18,22,9,100.0%,100.0%,7.75,A-(3.75),B(3.18)
"Xu,Li","CHIN186A-Read/ChineseEcon,Pol,TradeI(A)",FA18,10,9,100.0%,100.0%,5.07,B+(3.50),N/A
"Wang,Xiao",CHIN20AD-SecondYrChinese-DialectSpkI(A),FA18,27,15,64.3%,64.3%,5.50,B+(3.38),A-(3.92)
"Wang,Xiao",CHIN20AD-SecondYrChinese-DialectSpkI(B),FA18,27,9,88.9%,88.9%,4.94,A-(3.88),A-(3.92)
"Wang,Xiao",CHIN20AM-SecondYrChinese-MandarinI(A),FA18,38,13,84.6%,69.2%,3.42,A-(3.80),B+(3.67)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(A),FA18,29,28,92.9%,96.4%,5.98,B+(3.62),A-(3.76)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(B),FA18,23,19,100.0%,100.0%,4.50,B+(3.50),A-(3.76)
"Xu,Li",CHIN100CN-ThirdYrChinese/Non-NativeIII(A),SP18,14,5,100.0%,100.0%,6.10,A(4.00),N/A
"Chen,Pei-Chia",CHIN10CD-FirstYrChinese/DialectIII(A),SP18,20,8,100.0%,100.0%,5.07,A(4.00),B+(3.49)
"Chen,Pei-Chia",CHIN10CD-FirstYrChinese/DialectIII(B),SP18,21,9,100.0%,100.0%,3.61,A-(3.78),B+(3.49)
"Xu,Li",CHIN10CM-FirstYrChinese/MandarinIII(A),SP18,26,10,100.0%,100.0%,4.28,A(4.00),A-(3.77)
"Cha,Samuel",CHIN10CN-FirstYrChinese/Non-NativeIII(A),SP18,37,18,100.0%,100.0%,6.38,B+(3.58),B+(3.41)
"Cha,Samuel",CHIN10CN-FirstYrChinese/Non-NativeIII(B),SP18,29,10,88.9%,100.0%,4.50,B+(3.56),B+(3.41)
"Xu,Li",CHIN165A-BusinessChinese(A),SP18,16,10,90.0%,70.0%,4.10,B+(3.63),N/A
"Wang,Xiao",CHIN185A-Readngs/ChineseCult&Society(A),SP18,13,6,100.0%,100.0%,4.17,A(4.00),N/A
"Wang,Xiao",CHIN20CD-SecondYrChinese-DialectIII(A),SP18,17,7,100.0%,100.0%,2.79,A-(3.83),N/A
"Anderson,Qin-Hong",CHIN20CN-SecondYrChinese/NonNativeIII(A),SP18,14,11,100.0%,100.0%,4.68,A-(3.91),N/A
"Anderson,Qin-Hong",CHIN20CN-SecondYrChinese/NonNativeIII(B),SP18,17,16,100.0%,100.0%,3.63,A-(3.73),N/A
"Anderson,Qin-Hong",CHIN100BM-ThirdYrChinese/HeritageSpII(A),WI18,14,14,100.0%,100.0%,4.36,A-(3.73),N/A
"Xu,Li",CHIN100BN-ThirdYrChinese/Non-NativeII(A),WI18,14,10,100.0%,100.0%,3.50,A-(3.78),N/A
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(A),WI18,19,10,100.0%,100.0%,5.50,A-(3.90),B+(3.46)
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(B),WI18,22,14,100.0%,100.0%,5.21,B+(3.67),B+(3.46)
"Xu,Li",CHIN10BM-FirstYrChinese/MandarinII(A),WI18,26,15,93.3%,93.3%,4.37,A(4.00),A-(3.75)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(A),WI18,34,17,93.8%,93.8%,7.75,B+(3.60),B+(3.53)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(B),WI18,18,10,100.0%,100.0%,7.70,B+(3.56),B+(3.53)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(C),WI18,25,12,100.0%,100.0%,5.95,A-(3.78),B+(3.53)
"Wang,Xiao",CHIN169A-MedicalChineseI(A),WI18,17,9,100.0%,100.0%,2.28,A(4.00),N/A
"Wang,Xiao",CHIN20BD-SecondYrChinese-DialectSpII(A),WI18,10,4,100.0%,100.0%,2.50,A-(3.75),N/A
"Wang,Xiao",CHIN20BM-SecondYrChinese-MandarinII(A),WI18,11,5,75.0%,75.0%,6.00,A(4.00),N/A
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(A),WI18,18,17,100.0%,100.0%,3.79,B+(3.69),B+(3.64)
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(B),WI18,20,18,100.0%,100.0%,4.28,A-(3.75),B+(3.64)
"Anderson,Qin-Hong",CHIN100AM-ThirdYrChinese/HeritageSpkI(A),FA17,16,16,93.8%,93.8%,5.25,A-(3.86),N/A
"Xu,Li",CHIN100AN-ThirdYrChinese/Non-NativeI(A),FA17,15,5,100.0%,100.0%,6.50,A-(3.75),N/A
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(A),FA17,18,9,88.9%,100.0%,4.06,A(4.00),N/A
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(B),FA17,19,13,100.0%,100.0%,4.35,A-(3.73),N/A
"Xu,Li",CHIN10AM-FirstYrChinese/MandarinI(A),FA17,19,7,85.7%,85.7%,5.64,A-(3.86),N/A
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(A),FA17,34,12,90.9%,90.9%,6.86,B+(3.44),B+(3.55)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(B),FA17,31,22,100.0%,100.0%,6.88,B+(3.47),B+(3.55)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(C),FA17,24,9,100.0%,100.0%,8.06,A-(3.78),B+(3.55)
"Xu,Li","CHIN186A-Read/ChineseEcon,Pol,TradeI(A)",FA17,14,11,100.0%,100.0%,5.50,B+(3.60),N/A
"Wang,Xiao",CHIN20AD-SecondYrChinese-DialectSpkI(A),FA17,21,6,83.3%,66.7%,4.17,A(4.00),A-(3.72)
"Wang,Xiao",CHIN20AD-SecondYrChinese-DialectSpkI(B),FA17,21,6,100.0%,100.0%,3.17,B+(3.67),A-(3.72)
"Wang,Xiao",CHIN20AM-SecondYrChinese-MandarinI(A),FA17,28,13,100.0%,81.8%,6.68,A-(3.86),B+(3.59)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(B),FA17,29,29,100.0%,100.0%,4.96,A-(3.74),B+(3.66)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(C),FA17,23,22,100.0%,100.0%,4.95,B+(3.69),B+(3.66)
"Anderson,Qin-Hong",CHIN100CM-ThirdYrChinese/HeritageIII(A),SP17,11,11,100.0%,100.0%,3.70,B+(3.40),N/A
"Xu,Li",CHIN100CN-ThirdYrChinese/Non-NativeIII(A),SP17,7,4,100.0%,100.0%,3.50,A(4.00),N/A
"Chen,Pei-Chia",CHIN10CD-FirstYrChinese/DialectIII(A),SP17,29,9,100.0%,100.0%,3.93,A-(3.75),A-(3.78)
"Chen,Pei-Chia",CHIN10CD-FirstYrChinese/DialectIII(B),SP17,23,10,100.0%,100.0%,5.30,B(3.13),A-(3.78)
"Xu,Li",CHIN10CM-FirstYrChinese/MandarinIII(A),SP17,26,12,100.0%,100.0%,7.00,A-(3.90),B+(3.62)
"Cha,Samuel",CHIN10CN-FirstYrChinese/Non-NativeIII(A),SP17,32,12,100.0%,100.0%,6.33,B+(3.63),B-(2.84)
"Cha,Samuel",CHIN10CN-FirstYrChinese/Non-NativeIII(B),SP17,27,12,100.0%,100.0%,7.77,B+(3.57),B-(2.84)
"Wang,Xiao",CHIN185C-Readngs/ChineseCult&Society(A),SP17,10,3,100.0%,66.7%,4.50,A(4.00),N/A
"Wang,Xiao",CHIN20CD-SecondYrChinese-DialectIII(A),SP17,20,8,100.0%,87.5%,3.07,B+(3.67),B+(3.57)
"Anderson,Qin-Hong",CHIN20CN-SecondYrChinese/NonNativeIII(A),SP17,25,23,100.0%,100.0%,4.41,B+(3.67),B+(3.55)
"Anderson,Qin-Hong",CHIN100BM-ThirdYrChinese/HeritageSpII(A),WI17,11,11,100.0%,100.0%,5.10,B+(3.67),N/A
"Xu,Li",CHIN100BN-ThirdYrChinese/Non-NativeII(A),WI17,9,6,100.0%,100.0%,4.50,A(4.00),N/A
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(A),WI17,26,11,100.0%,100.0%,4.25,A-(3.83),B+(3.66)
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(B),WI17,27,12,100.0%,100.0%,3.59,B+(3.60),B+(3.66)
"Xu,Li",CHIN10BM-FirstYrChinese/MandarinII(A),WI17,26,19,100.0%,100.0%,6.61,A-(3.93),A-(3.81)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(A),WI17,23,10,100.0%,100.0%,5.83,B+(3.50),A-(3.73)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(B),WI17,28,16,100.0%,100.0%,6.88,B+(3.67),A-(3.73)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(C),WI17,16,7,100.0%,100.0%,7.17,A(4.00),A-(3.73)
"Wang,Xiao",CHIN20BD-SecondYrChinese-DialectSpII(A),WI17,16,8,100.0%,100.0%,4.75,A-(3.80),N/A
"Wang,Xiao",CHIN20BM-SecondYrChinese-MandarinII(A),WI17,10,5,80.0%,100.0%,4.10,B+(3.50),N/A
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(A),WI17,8,8,100.0%,100.0%,4.00,A-(3.86),A-(3.81)
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(B),WI17,23,21,100.0%,100.0%,5.55,A-(3.86),A-(3.81)
"Anderson,Qin-Hong",CHIN100AM-ThirdYrChinese/HeritageSpkI(A),FA16,20,20,95.0%,100.0%,4.71,A-(3.70),B+(3.60)
"Xu,Li",CHIN100AN-ThirdYrChinese/Non-NativeI(A),FA16,14,8,100.0%,62.5%,5.75,A-(3.86),N/A
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(A),FA16,23,8,100.0%,100.0%,3.07,A-(3.80),B+(3.69)
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(B),FA16,28,11,100.0%,100.0%,3.30,A-(3.88),B+(3.69)
"Xu,Li",CHIN10AM-FirstYrChinese/MandarinI(A),FA16,20,12,100.0%,91.7%,7.00,A-(3.91),A-(3.85)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(A),FA16,25,11,100.0%,100.0%,6.50,B+(3.67),B+(3.39)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(B),FA16,36,21,95.0%,100.0%,7.70,B+(3.56),B+(3.39)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(C),FA16,27,17,100.0%,100.0%,6.00,A-(3.75),B+(3.39)
"Xu,Li",CHIN165A-BusinessChinese(C),FA16,10,7,100.0%,100.0%,4.79,A-(3.86),N/A
"Wang,Xiao",CHIN169A-MedicalChineseI(A),FA16,16,6,80.0%,100.0%,3.30,A-(3.75),N/A
"Wang,Xiao",CHIN20AD-SecondYrChinese-DialectSpkI(A),FA16,45,16,93.8%,62.5%,3.50,B+(3.64),A-(3.78)
"Wang,Xiao",CHIN20AM-SecondYrChinese-MandarinI(A),FA16,35,13,84.6%,84.6%,3.67,A-(3.75),A-(3.85)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(A),FA16,22,21,95.2%,95.2%,3.93,A(4.00),B+(3.67)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(B),FA16,21,21,100.0%,100.0%,4.60,B+(3.50),B+(3.67)
"Chen,Pei-Chia",CHIN10CD-FirstYrChinese/DialectIII(A),SP16,23,9,100.0%,100.0%,3.61,A-(3.88),A-(3.71)
"Chen,Pei-Chia",CHIN10CD-FirstYrChinese/DialectIII(B),SP16,27,9,100.0%,100.0%,3.50,B+(3.67),A-(3.71)
"Han,Yuanyuan",CHIN10CM-FirstYrChinese/MandarinIII(A),SP16,29,12,100.0%,100.0%,3.59,B(3.00),B+(3.59)
"Cha,Samuel",CHIN10CN-FirstYrChinese/Non-NativeIII(A),SP16,24,7,100.0%,100.0%,5.83,A-(3.83),B+(3.49)
"Cha,Samuel",CHIN10CN-FirstYrChinese/Non-NativeIII(B),SP16,18,8,100.0%,100.0%,7.00,A-(3.83),B+(3.49)
"Lan,Lan",CHIN165C-BusinessChinese(A),SP16,8,5,100.0%,100.0%,5.50,A(4.00),N/A
"Wang,Xiao",CHIN169A-MedicalChineseI(A),SP16,18,5,80.0%,80.0%,3.30,A(4.00),N/A
"Lan,Lan",CHIN20CD-SecondYrChinese-DialectIII(A),SP16,8,5,100.0%,100.0%,5.83,A(4.00),N/A
"Anderson,Qin-Hong",CHIN20CN-SecondYrChinese/NonNativeIII(A),SP16,18,13,100.0%,92.3%,3.42,A-(3.70),B+(3.55)
"Anderson,Qin-Hong",CHIN20CN-SecondYrChinese/NonNativeIII(B),SP16,20,18,100.0%,100.0%,5.09,B+(3.53),B+(3.55)
"Anderson,Qin-Hong",CHIN100BM-ThirdYrChinese/HeritageSpII(A),WI16,18,18,100.0%,100.0%,4.06,B+(3.64),N/A
"Wang,Xiao",CHIN100BN-ThirdYrChinese/Non-NativeII(A),WI16,11,4,100.0%,100.0%,4.50,A-(3.75),N/A
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(A),WI16,16,4,100.0%,100.0%,3.83,A(4.00),B+(3.60)
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(B),WI16,34,22,100.0%,100.0%,5.10,A-(3.79),B+(3.60)
"Han,Yuanyuan",CHIN10BM-FirstYrChinese/MandarinII(A),WI16,28,14,100.0%,100.0%,4.50,B+(3.63),A-(3.73)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(A),WI16,20,7,100.0%,100.0%,9.07,A(4.00),B+(3.46)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(B),WI16,22,11,100.0%,100.0%,8.30,A(4.00),B+(3.46)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(C),WI16,13,8,100.0%,100.0%,5.93,B+(3.50),B+(3.46)
"Chen,Pei-Chia",CHIN182B-Intro/ClassicalChinese-AdvII(A),WI16,15,7,85.7%,100.0%,5.36,B+(3.50),N/A
"Wang,Xiao",CHIN185B-Readngs/ChineseCult&Society(B),WI16,10,5,80.0%,100.0%,5.70,B+(3.67),N/A
"Lan,Lan",CHIN20BD-SecondYrChinese-DialectSpII(A),WI16,16,8,100.0%,100.0%,3.50,A-(3.80),N/A
"Wang,Xiao",CHIN20BM-SecondYrChinese-MandarinII(A),WI16,15,5,80.0%,100.0%,4.50,A(4.00),N/A
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(A),WI16,21,21,100.0%,100.0%,4.30,B+(3.59),B+(3.68)
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(B),WI16,21,18,100.0%,100.0%,3.72,B+(3.54),B+(3.68)
"Anderson,Qin-Hong",CHIN100AM-ThirdYrChinese/HeritageSpkI(A),FA15,16,14,92.9%,100.0%,4.79,A-(3.80),N/A
"Wang,Xiao",CHIN100AN-ThirdYrChinese/Non-NativeI(A),FA15,10,4,100.0%,100.0%,4.50,B+(3.50),N/A
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(A),FA15,20,6,100.0%,100.0%,2.83,A(4.00),B+(3.70)
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(B),FA15,28,13,100.0%,100.0%,3.05,A-(3.80),B+(3.70)
"He,Qian",CHIN10AM-FirstYrChinese/MandarinI(A),FA15,22,8,100.0%,100.0%,6.83,A-(3.75),B+(3.64)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(A),FA15,33,15,100.0%,100.0%,9.03,B+(3.69),B+(3.55)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(B),FA15,25,9,100.0%,100.0%,4.50,B(3.25),B+(3.55)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(C),FA15,17,10,88.9%,88.9%,6.25,B(3.00),B+(3.55)
"Chen,Pei-Chia",CHIN182A-Intro/ClassicalChinese-AdvI(A),FA15,10,3,100.0%,100.0%,6.50,A(4.00),N/A
"He,Qian",CHIN20AD-SecondYrChinese-DialectSpkI(A),FA15,37,16,93.8%,100.0%,4.13,A-(3.89),B+(3.34)
"Wang,Xiao",CHIN20AM-SecondYrChinese-MandarinI(A),FA15,30,11,90.9%,100.0%,4.32,B+(3.33),B+(3.60)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(B),FA15,31,29,100.0%,100.0%,4.07,A-(3.75),A-(3.78)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(C),FA15,25,23,100.0%,100.0%,4.93,B+(3.65),A-(3.78)
"Anderson,Qin-Hong",CHIN100CM-ThirdYrChinese/HeritageIII(B),SP15,9,9,100.0%,100.0%,4.50,A-(3.78),N/A
"Wang,Xiao",CHIN100CN-ThirdYrChinese/Non-NativeIII(A),SP15,8,5,80.0%,60.0%,3.30,A-(3.75),N/A
"Chen,Pei-Chia",CHIN10CD-FirstYrChinese/DialectIII(A),SP15,22,14,100.0%,100.0%,4.64,A-(3.79),B+(3.68)
"Chen,Pei-Chia",CHIN10CD-FirstYrChinese/DialectIII(B),SP15,20,10,100.0%,100.0%,5.30,B+(3.50),B+(3.68)
"He,Qian",CHIN10CM-FirstYrChinese/MandarinIII(B),SP15,31,4,75.0%,75.0%,4.50,A(4.00),B+(3.52)
"Cha,Samuel",CHIN10CN-FirstYrChinese/Non-NativeIII(A),SP15,33,13,91.7%,91.7%,7.59,B(3.13),B+(3.39)
"Cha,Samuel",CHIN10CN-FirstYrChinese/Non-NativeIII(B),SP15,23,9,88.9%,88.9%,4.72,B+(3.43),B+(3.39)
"Kuo,Jane",CHIN165C-BusinessChinese(A),SP15,7,4,100.0%,100.0%,7.00,B+(3.67),N/A
"Wang,Xiao",CHIN169B-MedicalChineseII(A),SP15,12,3,100.0%,100.0%,8.50,A(4.00),N/A
"Kuo,Jane","CHIN186C-Read/ChineseEcon,Pol,TradeIII(A)",SP15,14,7,100.0%,100.0%,6.83,A-(3.80),N/A
"He,Qian",CHIN20CD-SecondYrChinese-DialectIII(A),SP15,14,6,100.0%,100.0%,2.90,A-(3.80),N/A
"Anderson,Qin-Hong",CHIN20CN-SecondYrChinese/NonNativeIII(B),SP15,38,33,100.0%,100.0%,4.20,A-(3.85),B+(3.67)
"Anderson,Qin-Hong",CHIN100BM-ThirdYrChinese/HeritageSpII(A),WI15,20,17,100.0%,100.0%,3.38,A-(3.80),B+(3.66)
"Wang,Xiao",CHIN100BN-ThirdYrChinese/Non-NativeII(A),WI15,11,3,100.0%,66.7%,3.17,A(4.00),N/A
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(A),WI15,18,10,100.0%,100.0%,3.90,A-(3.70),B+(3.62)
"Chen,Pei-Chia",CHIN10BD-FirstYrChinese/DialectSpII(B),WI15,24,19,100.0%,100.0%,4.61,A-(3.87),B+(3.62)
"He,Qian",CHIN10BM-FirstYrChinese/MandarinII(A),WI15,17,4,75.0%,75.0%,4.50,B+(3.50),N/A
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(A),WI15,29,11,100.0%,100.0%,6.50,B+(3.63),B+(3.36)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(B),WI15,22,10,100.0%,100.0%,5.90,A-(3.88),B+(3.36)
"Cha,Samuel",CHIN10BN-FirstYrChinese/Non-NativeII(C),WI15,21,5,100.0%,100.0%,8.90,B(3.00),B+(3.36)
"Wang,Xiao",CHIN169A-MedicalChineseI(A),WI15,19,5,80.0%,80.0%,7.30,A(4.00),N/A
"Chen,Pei-Chia",CHIN182B-Intro/ClassicalChinese-AdvII(A),WI15,20,7,85.7%,100.0%,4.50,A-(3.71),A-(3.73)
"He,Qian",CHIN20BD-SecondYrChinese-DialectSpII(A),WI15,18,9,100.0%,100.0%,3.50,A-(3.75),N/A
"Wang,Xiao",CHIN20BM-SecondYrChinese-MandarinII(A),WI15,9,5,100.0%,100.0%,6.50,B+(3.60),N/A
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(A),WI15,18,12,100.0%,100.0%,3.00,A-(3.82),B+(3.64)
"Anderson,Qin-Hong",CHIN20BN-SecondYrChinese/Non-NativeII(B),WI15,29,26,100.0%,100.0%,4.74,A-(3.75),B+(3.64)
"Anderson,Qin-Hong",CHIN100AM-ThirdYrChinese/HeritageSpkI(A),FA14,29,28,100.0%,100.0%,3.43,B+(3.65),B+(3.64)
"Wang,Xiao",CHIN100AN-ThirdYrChinese/Non-NativeI(A),FA14,16,7,100.0%,80.0%,3.50,B+(3.50),N/A
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(A),FA14,16,12,91.7%,100.0%,4.33,B+(3.63),A-(3.74)
"Chen,Pei-Chia",CHIN10AD-FirstYrChinese/DialectSpkI(B),FA14,27,15,100.0%,100.0%,3.42,A(4.00),A-(3.74)
"He,Qian",CHIN10AM-FirstYrChinese/MandarinI(A),FA14,8,4,66.7%,66.7%,12.50,A(4.00),B+(3.65)
"He,Qian",CHIN10AM-FirstYrChinese/MandarinI(B),FA14,22,10,100.0%,77.8%,4.06,A(4.00),B+(3.65)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(A),FA14,35,11,100.0%,100.0%,5.77,B+(3.57),B(3.30)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(B),FA14,25,9,85.7%,85.7%,6.79,B(3.20),B(3.30)
"Cha,Samuel",CHIN10AN-FirstYrChinese/Non-NativeI(C),FA14,31,12,100.0%,90.9%,7.05,A-(3.73),B(3.30)
"Kuo,Jane",CHIN165A-BusinessChinese(A),FA14,18,10,100.0%,100.0%,9.75,B(3.29),N/A
"Chen,Pei-Chia",CHIN182A-Intro/ClassicalChinese-AdvI(A),FA14,13,6,80.0%,100.0%,5.30,B+(3.67),N/A
"Kuo,Jane","CHIN186A-Read/ChineseEcon,Pol,TradeI(A)",FA14,13,4,100.0%,100.0%,5.83,A(4.00),N/A
"He,Qian",CHIN20AD-SecondYrChinese-DialectSpkI(B),FA14,40,17,86.7%,66.7%,4.10,A-(3.82),B+(3.64)
"Wang,Xiao",CHIN20AM-SecondYrChinese-MandarinI(A),FA14,21,11,100.0%,90.9%,4.90,B+(3.67),B+(3.69)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(A),FA14,26,22,94.7%,100.0%,5.24,B+(3.67),A-(3.71)
"Anderson,Qin-Hong",CHIN20AN-SecondYrChinese/Non-NativeI(B),FA14,28,23,100.0%,100.0%,4.59,A-(3.79),A-(3.71)
