Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Aluwihare,Lihini",SIO101-CaliforniaCoastOceanography(A),FA18,26,15,50.0%,85.7%,7.79,B(3.29),B(3.23)
"Landry,MichaelRaymond",SIO101-CaliforniaCoastOceanography(A),FA18,27,15,50.0%,78.6%,7.79,B(3.29),B(3.23)
"Brown,KevinMichael",SIO106-IntroductiontoHydrogeology(A),FA18,23,9,77.8%,55.6%,5.39,B+(3.33),B(3.10)
"Willenbring,JaneKathryn",SIO106-IntroductiontoHydrogeology(A),FA18,24,9,77.8%,77.8%,5.39,B+(3.33),B(3.10)
"Teranes,Jane",SIO108-IntrotoPaleoclimatology(A),FA18,16,6,100.0%,100.0%,7.50,B+(3.40),N/A
"Clemesha,RachelSchwartz",SIO117-PhysicalBasisofGlobalWarmg(A),FA18,34,16,93.8%,62.5%,4.38,B+(3.56),B+(3.37)
"Keeling,RalphF.",SIO117-PhysicalBasisofGlobalWarmg(A),FA18,34,16,93.8%,100.0%,4.38,B+(3.56),B+(3.37)
"Peach,Cheryl",SIO12-HistoryofEarth&Evolution(A),FA18,145,59,98.1%,98.1%,2.50,A-(3.85),B+(3.41)
"Bowman,JeffShovlowsky",SIO121-BiologyoftheCryosphere(A),FA18,16,9,77.8%,100.0%,2.94,B+(3.33),N/A
"Allen,AndrewEllis",SIO123-MicrobialEnvSystemsBiology(A),FA18,48,47,93.6%,95.7%,3.69,B+(3.69),B+(3.56)
"Burton,RonaldS.",SIO132-IntroductiontoMarineBiology(A),FA18,173,132,93.7%,95.2%,5.42,B(3.06),B-(2.70)
"Hechinger,RyanF.",SIO132-IntroductiontoMarineBiology(A),FA18,184,132,93.7%,95.2%,5.42,B(3.06),B-(2.70)
"Baumann-Pickering,Simone",SIO136-MarineBiologyLaboratory(A),FA18,34,28,100.0%,96.2%,8.50,B(3.30),B(3.04)
"Bowman,JeffShovlowsky",SIO136-MarineBiologyLaboratory(A),FA18,34,28,100.0%,88.5%,8.50,B(3.30),B(3.04)
"Semmens,BriceXavier",SIO136-MarineBiologyLaboratory(A),FA18,34,28,100.0%,88.5%,8.50,B(3.30),B(3.04)
"Wegner,NicholasCraig",SIO136-MarineBiologyLaboratory(A),FA18,34,28,100.0%,100.0%,8.50,B(3.30),B-(2.98)
"Baumann-Pickering,Simone",SIO136-MarineBiologyLaboratory(B),FA18,35,33,97.0%,97.0%,6.38,B+(3.44),B(3.04)
"Bowman,JeffShovlowsky",SIO136-MarineBiologyLaboratory(B),FA18,35,33,97.0%,93.9%,6.38,B+(3.44),B(3.04)
"Semmens,BriceXavier",SIO136-MarineBiologyLaboratory(B),FA18,35,33,97.0%,100.0%,6.38,B+(3.44),B(3.04)
"Laske,Gabi",SIO15-NaturalDisasters(A),FA18,328,135,95.2%,96.0%,3.26,B+(3.68),B+(3.55)
"Cook,GeoffreyW",SIO170-IntroductiontoVolcanology(A),FA18,15,9,100.0%,100.0%,4.06,B+(3.56),N/A
"Rudnick,DanielLars",SIO171-IntrotoPhysicalOceanography(A),FA18,17,8,100.0%,100.0%,4.25,B+(3.38),N/A
"Merrifield,MarkA",SIO175-AnalysisOcean/AtmosphData(A),FA18,11,7,100.0%,100.0%,6.21,B+(3.57),N/A
"Becker,JanetMaria",SIO177-FluidDynamics(A),FA18,6,3,100.0%,100.0%,7.17,B(3.00),N/A
"Charles,ChristopherD.",SIO30-TheOceans(A),FA18,141,69,75.0%,89.7%,4.20,B(3.27),B(3.05)
"Holland,NicholasD.",SIO30-TheOceans(A),FA18,141,69,75.0%,80.7%,4.20,B(3.27),B(3.05)
"Send,Uwe",SIO30-TheOceans(A),FA18,137,69,75.0%,78.3%,4.20,B(3.27),B(3.05)
"Barbeau,Katherine",SIO40-LifeandClimateonEarth(A),FA18,153,132,90.9%,96.9%,3.48,B+(3.52),B+(3.56)
"Cook,GeoffreyW",SIO50-Intro/Earth&EnvironmentalSci(A),FA18,36,21,100.0%,100.0%,5.20,A-(3.79),B+(3.46)
"Lucas,AndrewJ.",SIO60-Exp/Oceanic&AtmosphericSci(A),FA18,25,16,100.0%,100.0%,3.57,B(3.27),B+(3.42)
"Ricke,KatharineL",SIO60-Exp/Oceanic&AtmosphericSci(A),FA18,27,16,100.0%,86.7%,3.57,B(3.27),B+(3.42)
"Norris,JoelRoland",SIO87-FreshmanSeminar(A),FA18,12,10,100.0%,100.0%,1.30,A(4.00),N/A
"Cook,GeoffreyW",SIO87-FreshmanSeminar(B),FA18,20,17,100.0%,100.0%,0.50,A(4.00),N/A
"Gerwick,WilliamHenry",SIO87-FreshmanSeminar(C),FA18,17,8,100.0%,100.0%,0.50,A(4.00),N/A
"Courtney,TravisAlexander",SIO90-UndergraduateSeminar(A),FA18,40,25,100.0%,100.0%,1.02,A-(3.75),N/A
"Doran,AdrianKristeller",SIO1-ThePlanets(A),S218,20,8,100.0%,100.0%,4.00,A(4.00),B(3.16)
"Durkin,KathrynElaine",SIO12-HistoryofEarth&Evolution(A),S218,32,20,94.7%,100.0%,6.10,B(3.07),B(3.03)
"Joyce,TrevorWilliam",SIO133-MarineMammalBiology(A),S218,37,21,100.0%,100.0%,5.07,B+(3.43),B+(3.46)
"Krause,DouglasJohn",SIO133-MarineMammalBiology(A),S218,29,21,100.0%,100.0%,5.07,B+(3.43),B+(3.46)
"Cook,GeoffreyW",SIO121GS-GeologyoftheAlps(A),S118,17,11,90.0%,100.0%,1.70,A(4.00),N/A
"Cook,GeoffreyW",SIO46GS-GlobalVolcanism(A),S118,17,11,88.9%,100.0%,1.61,A(4.00),N/A
"Borsa,AdrianAntal",SIO10-TheEarth(A),SP18,138,79,94.7%,98.7%,3.59,B+(3.34),B(3.26)
"Norris,RichardD.",SIO104-Paleobiology&HistoryofLife(A),SP18,34,18,94.1%,100.0%,4.28,B(3.22),B(3.04)
"Driscoll,NealW.",SIO105-Sedimentology&Stratigraphy(A),SP18,22,8,100.0%,100.0%,4.00,A-(3.75),A-(3.90)
"Bowman,JeffShovlowsky",SIO121-BiologyoftheCryosphere(A),SP18,20,10,80.0%,88.9%,3.10,B+(3.56),B(3.13)
"Lyons,DeirdreColleen",SIO122-EcologicalDevelopmentalBio(A),SP18,15,10,100.0%,100.0%,3.90,A-(3.88),N/A
"Jensen,PaulR.",SIO124-MarineNaturalProducts(A),SP18,18,9,100.0%,100.0%,3.61,B-(2.89),N/A
"Taylor,JenniferRebecca",SIO125-BiomechanicsofMarineLife(A),SP18,15,8,100.0%,100.0%,6.50,B+(3.57),N/A
"Burton,RonaldS.",SIO127-MarineMolecularEcology(A),SP18,32,28,89.3%,100.0%,3.93,B+(3.42),B(3.23)
"Bartlett,DouglasH",SIO128-MicrobialLifeinExtremeEnv.(A),SP18,74,42,92.1%,97.4%,4.50,B+(3.34),B(3.02)
"Hechinger,RyanF.",SIO131-Parasitology(A),SP18,22,15,80.0%,71.4%,8.23,C+(2.38),C+(2.40)
"Ballance,LisaTaylor",SIO133-MarineMammalBiology(A),SP18,114,45,78.0%,85.4%,5.05,B+(3.61),B(3.04)
"Hildebrand,JohnA",SIO133-MarineMammalBiology(A),SP18,114,45,78.0%,90.2%,5.05,B+(3.61),B(3.04)
"Charles,ChristopherD.",SIO138-TheCoralReefEnvironment(A),SP18,62,24,95.2%,80.0%,3.74,B+(3.38),B(3.22)
"Leichter,JamesJ.",SIO138-TheCoralReefEnvironment(A),SP18,62,24,95.2%,83.3%,3.74,B+(3.38),B(3.22)
"Smith,Jennifer",SIO138-TheCoralReefEnvironment(A),SP18,62,24,95.2%,100.0%,3.74,B+(3.38),B(3.22)
"Dickson,AndrewGilmore",SIO141-ChemPrinofMarineSystems(A),SP18,12,6,66.7%,66.7%,4.17,B+(3.33),N/A
"Day,JamesM.D.",SIO152-PetrologyandPetrography(A),SP18,9,3,100.0%,100.0%,6.50,B+(3.67),N/A
"Gee,JeffreyS",SIO16-GeologyoftheNationalParks(A),SP18,61,34,81.8%,97.0%,3.59,B(3.24),B(3.19)
"Fialko,YuriA.",SIO160-IntroductiontoTectonics(A),SP18,23,12,91.7%,83.3%,4.33,B+(3.36),B+(3.30)
"Severinghaus,JeffreyP.",SIO174-ChemistryofAtmosphandOcean(A),SP18,7,5,100.0%,100.0%,5.00,B+(3.67),N/A
"Tresguerres,Martin",SIO181-MarineBiochemistry(A),SP18,76,32,100.0%,100.0%,4.90,B(3.20),B(3.21)
"Constable,StevenC",SIO182-Envr&ExplorationGeophysics(A),SP18,17,6,80.0%,80.0%,9.70,B-(2.80),N/A
"Willenbring,JaneKathryn",SIO190-SpecialTopic/Earth/Ocean/Atmo(A),SP18,14,6,60.0%,80.0%,6.17,B+(3.33),N/A
"Gaasterland,Theresa",SIO190-SpecialTopic/Earth/Ocean/Atmo(B),SP18,15,7,100.0%,100.0%,3.70,A(4.00),N/A
"Cook,GeoffreyW",SIO50-Intro/Earth&EnvironmentalSci(A),SP18,37,21,95.2%,100.0%,5.50,A-(3.74),B+(3.39)
"Cook,GeoffreyW",SIO87-FreshmanSeminar(B),SP18,16,10,100.0%,100.0%,0.50,N/A,N/A
"Seltzer,AlanMyland",SIO90-UndergraduateSeminar(A),SP18,51,21,100.0%,100.0%,0.80,A(4.00),N/A
"Pommier,AnneA.",SIO1-ThePlanets(A),WI18,108,55,75.0%,90.2%,4.12,B(3.30),B+(3.35)
"Day,JamesM.D.",SIO102-IntroductiontoGeochemistry(A),WI18,43,21,89.5%,94.4%,5.13,B-(2.74),C+(2.54)
"Constable,StevenC",SIO103-IntroductiontoGeophysics(A),WI18,22,4,100.0%,100.0%,9.50,B+(3.50),B-(2.97)
"Masters,ThomasG",SIO103-IntroductiontoGeophysics(A),WI18,22,4,100.0%,100.0%,9.50,B+(3.50),B-(2.97)
"Forman,Fonna",SIO109-ClimateChangeSolutions(A),WI18,26,9,88.9%,88.9%,3.83,A-(3.75),B+(3.64)
"Ramanathan,Veerabhadran",SIO109-ClimateChangeSolutions(A),WI18,26,9,88.9%,88.9%,3.83,A-(3.75),B+(3.64)
"Minster,JeanBernardH.",SIO110-IntroGIS&GPSforScientists(A),WI18,30,12,100.0%,91.7%,4.50,B+(3.67),B+(3.54)
"Salmon,RichardL.",SIO111-IntroductiontoOceanWaves(A),WI18,5,4,100.0%,100.0%,8.00,B(3.25),N/A
"Tauxe,Lisa",SIO113-IntrotoComputationlErthSci(A),WI18,19,9,100.0%,100.0%,7.50,A-(3.78),N/A
"Benmarhnia,Tarik",SIO116-ClimateChange&GlobalHealth(A),WI18,12,12,100.0%,100.0%,3.83,A-(3.90),N/A
"Andersson,AndreasJerry",SIO119-PhysicsandChemoftheOceans(A),WI18,55,52,80.8%,98.1%,5.92,B(3.14),B(3.24)
"Gille,SarahT",SIO119-PhysicsandChemoftheOceans(A),WI18,54,52,80.8%,98.1%,5.92,B(3.14),B(3.24)
"Cook,GeoffreyW",SIO120-IntroductiontoMineralogy(A),WI18,25,11,100.0%,100.0%,3.59,A-(3.73),A-(3.78)
"Palenik,Brian",SIO126-MarineMicrobiology(A),WI18,40,29,71.4%,77.8%,5.12,B-(2.74),B(3.03)
"Barton,AndrewDavid",SIO134-Intro/BiologicalOceanography(A),WI18,151,118,87.2%,96.6%,4.13,B(3.23),C+(2.65)
"Landry,MichaelRaymond",SIO134-Intro/BiologicalOceanography(A),WI18,148,119,87.3%,93.2%,4.21,B(3.23),C+(2.65)
"Palenik,Brian",SIO139-CurrentResearchinMarineBio(A),WI18,53,32,73.3%,83.3%,1.60,B+(3.50),N/A
"Rouse,GregoryW.",SIO147-ApplicationsofPhylogenetics(A),WI18,15,14,100.0%,100.0%,5.64,B+(3.38),N/A
"Brown,KevinMichael",SIO162-StructuralGeology(A),WI18,14,6,100.0%,100.0%,4.83,B+(3.50),N/A
"Evan,AmatoTomas",SIO172-PhysicsoftheAtmosphere(A),WI18,9,6,33.3%,0.0%,4.17,B(3.00),N/A
"Becker,JanetMaria",SIO178-GeophysicalFluidDynamics(A),WI18,5,4,100.0%,100.0%,9.00,A-(3.75),N/A
"Paulenich,CariLynn",SIO180-CommunicatingScience/InfAud(A),WI18,18,6,100.0%,100.0%,2.83,A(4.00),N/A
"Smith,Jennifer",SIO183-Phycology:MarinePlantBiolgy(A),WI18,25,16,93.8%,100.0%,6.75,B+(3.36),B-(2.98)
"Brahamsha,BiancaM.",SIO185-MarineMicrobiologyLaboratory(A),WI18,13,8,87.5%,100.0%,6.00,B(3.25),N/A
"Sandin,StuartAdrian",SIO187-StatMethodsinMarineBiology(A),WI18,47,31,90.3%,77.4%,6.56,B(3.17),B(3.25)
"Hastings,PhilipA.",SIO188-BiologyofFishes(A),WI18,28,19,100.0%,100.0%,5.55,B+(3.32),B(3.20)
"Norris,JoelRoland",SIO20-TheAtmosphere(A),WI18,138,59,70.2%,91.1%,4.36,B-(2.88),B-(2.88)
"Xie,Shang-Ping",SIO20-TheAtmosphere(A),WI18,140,59,70.2%,49.1%,4.36,B-(2.88),B-(2.88)
"Teranes,Jane",SIO25-ClimateChangeandSociety(A),WI18,115,45,88.4%,97.7%,3.43,B+(3.34),B-(2.97)
"AburtoOropeza,MarcoOctavio",SIO3-LifeintheOceans(A),WI18,66,35,96.9%,90.6%,2.68,B+(3.66),A-(3.95)
"Driscoll,NealW.",SIO35-Water(A),WI18,190,99,93.6%,94.7%,2.27,B+(3.66),B+(3.68)
"Cook,GeoffreyW",SIO45-Volcanoes(A),WI18,97,69,98.5%,100.0%,1.84,A-(3.85),B+(3.62)
"Willenbring,JaneKathryn",SIO87-FreshmanSeminar(A),WI18,10,8,100.0%,100.0%,0.75,B(3.00),N/A
"Cook,GeoffreyW",SIO87-FreshmanSeminar(B),WI18,14,8,100.0%,100.0%,0.50,N/A,N/A
"Guazzo,ReginaAnne",SIO90-UndergraduateSeminar(A),WI18,43,30,96.6%,100.0%,0.50,B+(3.67),N/A
"Day,JamesM.D.",SIO100-IntroductiontoFieldMethods(A),FA17,22,9,100.0%,77.8%,8.28,B+(3.67),B+(3.56)
"Aluwihare,Lihini",SIO101-CaliforniaCoastOceanography(A),FA17,29,12,66.7%,90.0%,7.17,B-(2.70),B(3.15)
"Landry,MichaelRaymond",SIO101-CaliforniaCoastOceanography(A),FA17,29,12,66.7%,80.0%,7.17,B-(2.70),B(3.15)
"Brown,KevinMichael",SIO106-IntroductiontoHydrogeology(A),FA17,19,7,71.4%,57.1%,5.93,B(3.29),N/A
"Willenbring,JaneKathryn",SIO106-IntroductiontoHydrogeology(A),FA17,19,7,71.4%,71.4%,5.93,B(3.29),N/A
"Teranes,Jane",SIO108-IntrotoPaleoclimatology(A),FA17,11,9,100.0%,100.0%,5.83,B+(3.44),N/A
"Keeling,RalphF.",SIO117-PhysicalBasisofGlobalWarmg(A),FA17,35,9,88.9%,88.9%,5.39,B+(3.33),B+(3.48)
"Peach,Cheryl",SIO12-HistoryofEarth&Evolution(A),FA17,136,59,100.0%,98.2%,2.26,A-(3.76),B+(3.46)
"Allen,AndrewEllis",SIO123-MicrobialEnvSystemsBiology(A),FA17,43,42,90.5%,95.2%,3.40,A-(3.74),B+(3.69)
"Burton,RonaldS.",SIO132-IntroductiontoMarineBiology(A),FA17,174,85,91.4%,93.7%,4.80,B(3.01),B-(2.84)
"Hechinger,RyanF.",SIO132-IntroductiontoMarineBiology(A),FA17,174,85,91.4%,88.2%,4.80,B(3.01),B-(2.84)
"Cook,Orna",SIO136-MarineBiologyLaboratory(A),FA17,24,22,100.0%,100.0%,7.36,A-(3.86),B+(3.56)
"Semmens,BriceXavier",SIO136-MarineBiologyLaboratory(A),FA17,24,22,100.0%,100.0%,7.32,B+(3.64),B+(3.56)
"Sirovic,Ana",SIO136-MarineBiologyLaboratory(A),FA17,24,22,100.0%,93.8%,7.32,B+(3.64),B+(3.56)
"Wegner,NicholasCraig",SIO136-MarineBiologyLaboratory(A),FA17,24,22,100.0%,100.0%,7.32,B+(3.64),B+(3.56)
"Cook,Orna",SIO136-MarineBiologyLaboratory(B),FA17,18,16,100.0%,100.0%,6.17,B+(3.33),B+(3.56)
"Semmens,BriceXavier",SIO136-MarineBiologyLaboratory(B),FA17,18,16,100.0%,100.0%,6.37,B(3.20),B+(3.56)
"Sirovic,Ana",SIO136-MarineBiologyLaboratory(B),FA17,18,16,100.0%,92.3%,6.37,B(3.20),B+(3.56)
"Laske,Gabi",SIO15-NaturalDisasters(A),FA17,331,110,94.2%,93.2%,3.97,A-(3.77),B+(3.58)
"Rivera-Collazo,IsabelC",SIO164-MaritimeArchaeology(A),FA17,6,3,100.0%,100.0%,3.83,A(4.00),N/A
"Cook,GeoffreyW",SIO170-IntroductiontoVolcanology(A),FA17,29,14,100.0%,100.0%,3.79,B+(3.69),B+(3.56)
"Rudnick,DanielLars",SIO171-IntrotoPhysicalOceanography(A),FA17,14,3,100.0%,100.0%,3.50,A(4.00),N/A
"Hamdoun,Amr","SIO189-Pollution,Environmnt&Health(A)",FA17,127,64,91.7%,88.3%,4.30,B(3.20),B(3.07)
"Castillo,PaternoR.",SIO30-TheOceans(A),FA17,133,56,67.3%,74.5%,3.54,B(3.23),B(3.07)
"Holland,NicholasD.",SIO30-TheOceans(A),FA17,133,56,67.3%,88.0%,3.54,B(3.23),B(3.07)
"Send,Uwe",SIO30-TheOceans(A),FA17,133,56,67.3%,74.0%,3.54,B(3.23),B(3.07)
"Barbeau,Katherine",SIO40-LifeandClimateonEarth(A),FA17,138,126,97.6%,97.6%,3.74,B+(3.64),B+(3.63)
"Cook,GeoffreyW",SIO50-Intro/Earth&EnvironmentalSci(A),FA17,36,22,100.0%,100.0%,4.50,A-(3.84),B+(3.52)
"Lucas,AndrewJ.",SIO60-Exp/Oceanic&AtmosphericSci(A),FA17,8,8,83.3%,83.3%,4.17,B+(3.40),N/A
"Vanos,JenniferK.",SIO60-Exp/Oceanic&AtmosphericSci(A),FA17,8,8,83.3%,83.3%,4.17,B+(3.40),N/A
"Norris,JoelRoland",SIO87-FreshmanSeminar(A),FA17,12,6,50.0%,100.0%,0.83,N/A,N/A
"Cook,GeoffreyW",SIO87-FreshmanSeminar(B),FA17,17,11,100.0%,100.0%,0.50,A(4.00),N/A
"Gerwick,WilliamHenry",SIO87-FreshmanSeminar(C),FA17,14,10,87.5%,87.5%,0.50,N/A,N/A
"Harada,AliceElizabeth",SIO90-UndergraduateSeminar(A),FA17,59,26,100.0%,100.0%,0.83,B+(3.57),N/A
"Joyce,TrevorWilliam",SIO133-MarineMammalBiology(A),S217,36,13,100.0%,76.9%,4.65,B+(3.33),N/A
"Krause,DouglasJohn",SIO133-MarineMammalBiology(A),S217,36,13,100.0%,100.0%,4.65,B+(3.33),N/A
