Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Rahimi,Babak",MMW15GS-TwentiethCenturyandBeyond(B),S118,26,15,100.0%,100.0%,5.57,A-(3.87),A-(3.95)
"Chang,EdmondYi-Teh",MMW13-NewIdeas&CulturalEncountrs(A),SP18,284,208,69.7%,94.8%,6.75,B(3.15),B(3.15)
"Murillo,DanaV.",MMW13-NewIdeas&CulturalEncountrs(B),SP18,328,196,63.6%,86.5%,5.82,B+(3.47),B+(3.40)
"Rahimi,Babak",MMW13-NewIdeas&CulturalEncountrs(C),SP18,327,189,63.7%,79.5%,6.04,B+(3.41),B+(3.33)
"Radcliff,PamelaB.",MMW15-TwentiethCenturyandBeyond(A),SP18,240,209,63.9%,94.2%,5.25,B+(3.34),B+(3.37)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(B),SP18,261,157,79.9%,97.2%,5.92,B+(3.35),B(3.26)
"Kwak,Nancy",MMW15-TwentiethCenturyandBeyond(C),SP18,233,138,63.3%,86.7%,5.17,B(3.28),B(3.03)
"Cohen,RichardS.",MMW12-Classical&MedievalTradition(A),WI18,325,237,71.0%,89.5%,6.43,B+(3.36),B+(3.32)
"Smarr,JanetL.",MMW12-Classical&MedievalTradition(B),WI18,318,231,66.8%,91.2%,5.99,B+(3.31),B(3.17)
"Chang,EdmondYi-Teh",MMW12-Classical&MedievalTradition(C),WI18,318,258,67.9%,92.8%,7.51,B(3.19),B(3.11)
"Chang,EdmondYi-Teh",MMW122-ExploringtheModernWorld(A),WI18,223,173,50.0%,87.7%,6.22,B(3.10),B-(2.97)
"Patterson,PatrickH.",MMW122-ExploringtheModernWorld(B),WI18,136,98,63.4%,92.4%,9.37,B+(3.33),B(3.10)
"Hertz,Deborah","MMW14-Revolution,Industry&Empire(A)",WI18,145,118,44.3%,50.9%,4.11,B+(3.34),B+(3.42)
"Gallant,ThomasW.","MMW14-Revolution,Industry&Empire(B)",WI18,179,93,78.6%,95.2%,4.81,B+(3.35),B+(3.42)
"Blanco,JohnD","MMW14-Revolution,Industry&Empire(C)",WI18,140,102,59.6%,69.4%,4.82,B(3.22),B(3.22)
"Frank,RossH.","MMW14-Revolution,Industry&Empire(D)",WI18,11,8,100.0%,100.0%,6.75,A-(3.75),N/A
"Herbst,Matthew","MMW14-Revolution,Industry&Empire(D)",WI18,11,8,100.0%,100.0%,6.75,A-(3.75),N/A
"duBois,PageAnn",MMW11-Pre-History&AncientFoundatn(A),FA17,275,168,72.9%,91.0%,5.21,B+(3.40),B(3.09)
"Herbst,Matthew",MMW11-Pre-History&AncientFoundatn(B),FA17,241,163,74.1%,95.5%,7.59,B(3.17),B(3.11)
"MyerstonSantana,Jacobo",MMW11-Pre-History&AncientFoundatn(B),FA17,241,163,74.1%,59.4%,7.59,B(3.17),B(3.11)
"Chang,EdmondYi-Teh",MMW11-Pre-History&AncientFoundatn(C),FA17,246,182,86.4%,97.2%,7.49,B+(3.40),B+(3.32)
"Jordan,DavidK.",MMW11-Pre-History&AncientFoundatn(D),FA17,147,104,69.8%,86.2%,6.44,B(3.15),B(3.21)
"Keller-Lapp,HeidiM.",MMW121-ExploringthePre-ModernWorld(A),FA17,109,91,76.9%,93.4%,7.31,B(3.14),B(3.10)
"Chang,EdmondYi-Teh",MMW121-ExploringthePre-ModernWorld(B),FA17,294,216,66.2%,95.7%,6.64,B(3.25),B(3.24)
"Cassedy,StevenDennis","MMW14-Revolution,Industry&Empire(A)",FA17,226,140,69.2%,90.2%,4.92,B+(3.42),B+(3.45)
"Radcliff,PamelaB.",MMW15GS-TwentiethCenturyandBeyond(A),S317,27,6,83.3%,100.0%,6.50,B+(3.50),N/A
"Stewart,AlexanderB",MMW122-ExploringtheModernWorld(A),S217,71,30,50.0%,72.0%,9.21,B-(2.75),N/A
"Patterson,PatrickH.","MMW14GS-Revolution,Industry&Empire(A)",S217,27,23,82.6%,100.0%,7.98,B+(3.57),N/A
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(A),S217,147,58,75.0%,92.0%,8.85,B(3.26),N/A
"Patterson,PatrickH.",MMW121-ExploringthePre-ModernWorld(A),S117,58,47,76.1%,95.5%,9.89,B-(2.98),B(3.21)
"Bolar,RichardAllen","MMW14-Revolution,Industry&Empire(A)",S117,164,47,63.0%,86.4%,7.31,B(3.09),B(3.03)
"Herbst,Matthew","MMW14GS-Revolution,Industry&Empire(A)",S117,23,21,95.2%,100.0%,6.50,B+(3.67),B+(3.32)
"Evans,IvanT",MMW15GS-TwentiethCenturyandBeyond(B),S117,14,3,100.0%,100.0%,6.50,B+(3.50),N/A
"Chang,EdmondYi-Teh",MMW13-NewIdeas&CulturalEncountrs(A),SP17,321,221,71.5%,97.6%,7.18,B(3.19),B(3.12)
"Murillo,DanaV.",MMW13-NewIdeas&CulturalEncountrs(B),SP17,290,200,73.0%,91.0%,6.05,B+(3.34),B(3.29)
"Rahimi,Babak",MMW13-NewIdeas&CulturalEncountrs(C),SP17,319,214,65.3%,83.9%,6.69,B+(3.36),B+(3.37)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(A),SP17,224,183,74.7%,95.9%,5.62,B(3.17),B(3.26)
"Kwak,Nancy",MMW15-TwentiethCenturyandBeyond(B),SP17,223,137,63.4%,90.8%,5.18,B(3.25),B(3.23)
"Evans,IvanT",MMW15-TwentiethCenturyandBeyond(C),SP17,174,83,68.9%,87.8%,4.14,B+(3.43),B+(3.40)
"Stewart,AlexanderB",MMW12-Classical&MedievalTradition(A),WI17,322,265,54.6%,70.8%,7.94,B(3.07),B-(2.92)
"Smarr,JanetL.",MMW12-Classical&MedievalTradition(B),WI17,308,231,69.1%,84.3%,6.85,B(3.22),B(3.11)
"Chang,EdmondYi-Teh",MMW12-Classical&MedievalTradition(C),WI17,367,244,69.4%,94.0%,8.62,B(3.11),B-(2.93)
"Cassedy,StevenDennis",MMW122-ExploringtheModernWorld(A),WI17,157,64,66.7%,93.7%,5.82,B+(3.32),B(3.21)
"Patterson,PatrickH.",MMW122-ExploringtheModernWorld(B),WI17,213,174,60.2%,92.4%,8.73,B+(3.37),B(3.29)
"Blanco,JohnD","MMW14-Revolution,Industry&Empire(A)",WI17,107,75,45.7%,38.6%,5.57,B(3.12),B(3.07)
"Hertz,Deborah","MMW14-Revolution,Industry&Empire(B)",WI17,234,151,48.6%,43.8%,4.78,B(3.30),B+(3.51)
"Chang,EdmondYi-Teh","MMW14-Revolution,Industry&Empire(C)",WI17,239,107,68.6%,94.1%,5.91,B(3.24),B(3.27)
"Jordan,DavidK.",MMW11-Pre-History&AncientFoundatn(A),FA16,286,158,65.7%,67.8%,7.65,B-(2.99),B(3.26)
"Chang,EdmondYi-Teh",MMW11-Pre-History&AncientFoundatn(B),FA16,366,274,88.0%,98.1%,7.98,B(3.28),B(3.15)
"duBois,PageAnn",MMW11-Pre-History&AncientFoundatn(C),FA16,365,180,81.3%,88.6%,5.89,B+(3.40),B(3.24)
"Keller-Lapp,HeidiM.",MMW121-ExploringthePre-ModernWorld(A),FA16,176,141,60.0%,79.3%,6.59,B(3.12),B(3.10)
"Chang,EdmondYi-Teh",MMW121-ExploringthePre-ModernWorld(B),FA16,288,205,63.1%,93.8%,7.35,B(3.08),B-(2.99)
"Patterson,PatrickH.",MMW122-ExploringtheModernWorld(A),S216,75,41,68.4%,94.7%,10.72,B(3.17),B(3.02)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(A),S216,147,97,78.3%,93.5%,7.60,B(3.12),B-(2.90)
"Biess,FrankPeter",MMW15GS-TwentiethCenturyandBeyond(A),S216,28,9,100.0%,100.0%,6.25,A-(3.88),B+(3.45)
"Rahimi,Babak",MMW15GS-TwentiethCenturyandBeyond(B),S216,27,8,75.0%,87.5%,6.50,A-(3.88),A(4.00)
"Patterson,PatrickH.",MMW121-ExploringthePre-ModernWorld(A),S116,37,33,68.8%,93.8%,10.13,B(3.00),B(3.12)
"Cassedy,StevenDennis","MMW14-Revolution,Industry&Empire(A)",S116,166,82,68.8%,90.9%,7.86,B(3.04),B(3.08)
"Gallant,ThomasW.","MMW14GS-Revolution,Industry&Empire(A)",S116,26,6,100.0%,100.0%,7.83,A-(3.75),A-(3.88)
"Chang,EdmondYi-Teh",MMW13-NewIdeas&CulturalEncountrs(A),SP16,312,201,71.8%,94.9%,6.76,B(3.27),B(3.09)
"Strasser,Ulrike",MMW13-NewIdeas&CulturalEncountrs(B),SP16,293,253,69.6%,96.8%,6.86,B(3.27),B(3.15)
"Rahimi,Babak",MMW13-NewIdeas&CulturalEncountrs(C),SP16,309,194,74.9%,88.6%,6.52,B+(3.33),B+(3.33)
"Radcliff,PamelaB.",MMW15-TwentiethCenturyandBeyond(A),SP16,192,132,65.9%,90.2%,4.81,B(3.27),B(3.18)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(B),SP16,228,152,75.0%,96.5%,5.55,B+(3.31),B+(3.45)
"Biess,FrankPeter",MMW15-TwentiethCenturyandBeyond(C),SP16,234,213,72.9%,95.7%,5.33,B(3.24),B+(3.30)
"Cohen,RichardS.",MMW12-Classical&MedievalTradition(A),WI16,322,232,75.2%,94.5%,7.10,B(3.23),B(3.15)
"Smarr,JanetL.",MMW12-Classical&MedievalTradition(B),WI16,298,207,72.3%,83.8%,6.66,B(3.10),B-(2.81)
"Chang,EdmondYi-Teh",MMW12-Classical&MedievalTradition(C),WI16,313,260,75.7%,96.4%,6.97,B(3.28),B(3.21)
"Patterson,PatrickH.",MMW122-ExploringtheModernWorld(A),WI16,127,110,65.7%,92.6%,7.59,B(3.23),B(3.20)
"Chang,EdmondYi-Teh",MMW122-ExploringtheModernWorld(B),WI16,186,126,60.8%,90.8%,7.21,B(3.03),B-(2.84)
"Cassedy,StevenDennis","MMW14-Revolution,Industry&Empire(A)",WI16,178,129,70.8%,87.5%,5.34,B+(3.32),B+(3.33)
"Blanco,JohnD","MMW14-Revolution,Industry&Empire(B)",WI16,113,76,64.7%,63.2%,4.65,B(3.24),B(3.24)
"Hertz,Deborah","MMW14-Revolution,Industry&Empire(C)",WI16,120,100,61.6%,56.6%,4.23,B+(3.30),B+(3.48)
"Herbst,Matthew",MMW11-Pre-History&AncientFoundatn(A),FA15,363,220,84.1%,98.1%,8.92,B(3.16),B(3.17)
"Propp,WilliamHenry",MMW11-Pre-History&AncientFoundatn(A),FA15,367,217,82.8%,78.4%,8.98,B(3.18),B(3.17)
"Jordan,DavidK.",MMW11-Pre-History&AncientFoundatn(B),FA15,254,133,71.9%,76.6%,7.48,B(3.13),B(3.07)
"duBois,PageAnn",MMW11-Pre-History&AncientFoundatn(C),FA15,302,156,74.8%,89.1%,6.24,B+(3.52),B(3.25)
"Keller-Lapp,HeidiM.",MMW121-ExploringthePre-ModernWorld(A),FA15,141,116,53.9%,84.3%,7.46,B(3.11),B(3.02)
"Chang,EdmondYi-Teh",MMW121-ExploringthePre-ModernWorld(B),FA15,232,136,56.7%,89.8%,7.95,B(3.03),B-(2.79)
"Chang,EdmondYi-Teh","MMW14-Revolution,Industry&Empire(A)",FA15,230,103,74.0%,89.6%,6.57,B(3.29),B+(3.33)
"Bolar,RichardAllen",MMW122-ExploringtheModernWorld(A),S215,52,8,50.0%,87.5%,8.00,B(3.00),C+(2.55)
"Patterson,PatrickH.","MMW14GS-Revolution,Industry&Empire(A)",S215,23,21,85.7%,95.2%,5.93,B+(3.62),A-(3.73)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(A),S215,103,57,86.3%,96.1%,8.02,B+(3.33),B(3.11)
"Stewart,AlexanderB",MMW121-ExploringthePre-ModernWorld(A),S115,39,9,44.4%,100.0%,8.50,B+(3.33),C+(2.36)
"Patterson,PatrickH.","MMW14-Revolution,Industry&Empire(A)",S115,119,95,69.2%,82.4%,9.57,B(3.14),B(3.12)
"Gallant,ThomasW.","MMW14GS-Revolution,Industry&Empire(A)",S115,22,4,100.0%,100.0%,5.83,A(4.00),B+(3.36)
"Prestholdt,Jeremy",MMW15GS-TwentiethCenturyandBeyond(A),S115,14,3,100.0%,100.0%,3.17,B(3.00),N/A
"Radcliff,PamelaB.",MMW15GS-TwentiethCenturyandBeyond(B),S115,24,12,91.7%,100.0%,9.17,A-(3.80),B+(3.68)
"Chang,EdmondYi-Teh",MMW13-NewIdeas&CulturalEncountrs(A),SP15,320,250,73.9%,97.1%,6.25,B(3.28),B(3.03)
"Strasser,Ulrike",MMW13-NewIdeas&CulturalEncountrs(B),SP15,265,227,75.0%,95.5%,5.96,B(3.27),B(3.26)
"Rahimi,Babak",MMW13-NewIdeas&CulturalEncountrs(C),SP15,242,166,72.1%,80.5%,6.12,B(3.23),B(3.16)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(A),SP15,238,159,83.2%,96.8%,5.13,B+(3.36),B+(3.33)
"Bolar,RichardAllen",MMW15-TwentiethCenturyandBeyond(B),SP15,91,42,75.0%,90.0%,4.91,B+(3.41),B+(3.38)
"Prestholdt,Jeremy",MMW15-TwentiethCenturyandBeyond(C),SP15,237,136,67.4%,87.9%,4.95,B+(3.35),B(3.27)
"Cohen,RichardS.",MMW12-Classical&MedievalTradition(A),WI15,318,168,80.7%,90.7%,7.86,B(3.24),B(3.09)
"Smarr,JanetL.",MMW12-Classical&MedievalTradition(B),WI15,229,134,65.9%,82.9%,6.47,B-(2.99),B-(2.80)
"Chang,EdmondYi-Teh",MMW12-Classical&MedievalTradition(C),WI15,322,248,77.3%,97.9%,7.57,B(3.21),B(3.10)
"Patterson,PatrickH.",MMW122-ExploringtheModernWorld(A),WI15,101,61,60.0%,86.7%,7.31,B+(3.47),B+(3.39)
"Chang,EdmondYi-Teh",MMW122-ExploringtheModernWorld(B),WI15,199,109,79.2%,95.3%,7.11,B+(3.30),B(3.00)
"Cassedy,StevenDennis","MMW14-Revolution,Industry&Empire(A)",WI15,169,118,70.0%,86.4%,4.65,B+(3.35),B+(3.35)
"Gallant,ThomasW.","MMW14-Revolution,Industry&Empire(B)",WI15,177,117,78.1%,95.2%,4.79,B+(3.36),B(3.27)
"Jordan,DavidK.",MMW11-Pre-History&AncientFoundatn(A),FA14,276,132,70.4%,83.2%,8.82,B(3.02),B(3.09)
"duBois,PageAnn",MMW11-Pre-History&AncientFoundatn(B),FA14,303,145,82.6%,89.1%,6.12,B+(3.39),B(3.15)
"Herbst,Matthew",MMW11-Pre-History&AncientFoundatn(C),FA14,321,182,82.1%,98.2%,8.04,B(3.22),B-(2.96)
"Propp,WilliamHenry",MMW11-Pre-History&AncientFoundatn(C),FA14,332,182,82.1%,75.0%,8.05,B(3.22),B-(2.96)
"Keller-Lapp,HeidiM.",MMW121-ExploringthePre-ModernWorld(A),FA14,96,79,44.6%,73.0%,7.08,B(3.25),B(3.18)
"Chang,EdmondYi-Teh",MMW121-ExploringthePre-ModernWorld(B),FA14,238,172,68.9%,96.3%,7.47,B+(3.38),B(3.20)
"Chang,EdmondYi-Teh","MMW14-Revolution,Industry&Empire(A)",FA14,239,149,86.0%,97.2%,5.58,B+(3.41),B(3.24)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(A),S214,103,31,90.3%,100.0%,6.89,B+(3.47),B(3.23)
"Rahimi,Babak",MMW15GS-TwentiethCenturyandBeyond(A),S214,28,12,100.0%,100.0%,4.68,A-(3.82),A-(3.92)
"Patterson,PatrickH.",MMW22-ExploringtheModernWorld(A),S214,54,26,80.0%,92.0%,11.46,B(3.25),C+(2.64)
"Cassedy,StevenDennis","MMW14-Revolution,Industry&Empire(A)",S114,105,30,63.0%,88.9%,6.65,B+(3.52),B(3.20)
"Gallant,ThomasW.","MMW14GS-Revolution,Industry&Empire(A)",S114,25,4,100.0%,100.0%,4.00,A(4.00),A-(3.71)
"Herbst,Matthew","MMW14GS-Revolution,Industry&Empire(B)",S114,15,15,86.7%,93.3%,8.23,B+(3.33),N/A
"VanOvermeire,Ben",MMW21-ExploringthePre-ModernWorld(A),S114,35,28,50.0%,82.1%,9.61,B-(2.82),C+(2.38)
"Chang,EdmondYi-Teh",MMW13-NewIdeas&CulturalEncountrs(A),SP14,290,190,85.5%,95.2%,7.07,B+(3.41),B(3.24)
"Strasser,Ulrike",MMW13-NewIdeas&CulturalEncountrs(B),SP14,244,189,70.5%,75.4%,6.22,B+(3.31),B+(3.39)
"Rahimi,Babak",MMW13-NewIdeas&CulturalEncountrs(C),SP14,286,171,68.4%,79.7%,6.31,B(3.26),B(3.16)
"Radcliff,PamelaB.",MMW15-TwentiethCenturyandBeyond(A),SP14,181,78,73.7%,89.5%,5.28,B+(3.40),B+(3.36)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(B),SP14,175,99,87.9%,97.8%,4.70,B+(3.45),B+(3.36)
"Biess,FrankPeter",MMW15-TwentiethCenturyandBeyond(C),SP14,152,105,81.3%,96.7%,5.58,B+(3.45),B+(3.35)
"Herbst,Matthew",MMW12-Classical&MedievalTradition(A),WI14,295,224,80.6%,97.7%,8.13,B(3.17),B(3.09)
"VanOvermeire,Ben",MMW12-Classical&MedievalTradition(B),WI14,239,205,83.9%,98.0%,6.22,B(3.19),B(3.05)
"Chang,EdmondYi-Teh",MMW12-Classical&MedievalTradition(C),WI14,295,215,76.2%,97.6%,7.10,B(3.22),B(3.05)
"Keller-Lapp,HeidiM.","MMW14-Revolution,Industry&Empire(A)",WI14,37,33,78.8%,90.9%,6.44,B(3.27),B+(3.46)
"Chang,EdmondYi-Teh","MMW14-Revolution,Industry&Empire(B)",WI14,233,130,75.4%,97.4%,4.96,B+(3.50),B+(3.41)
"Cassedy,StevenDennis",MMW22-ExploringtheModernWorld(A),WI14,140,92,56.2%,77.5%,7.43,B(3.13),B-(2.98)
"Patterson,PatrickH.",MMW22-ExploringtheModernWorld(B),WI14,168,105,72.3%,90.1%,8.28,B+(3.36),B(3.24)
"Jordan,DavidK.",MMW11-Pre-History&AncientFoundatn(A),FA13,295,191,71.7%,79.9%,7.84,B-(2.91),B(3.08)
"duBois,PageAnn",MMW11-Pre-History&AncientFoundatn(B),FA13,271,178,86.1%,92.7%,4.93,B+(3.39),B(3.25)
"Herbst,Matthew",MMW11-Pre-History&AncientFoundatn(C),FA13,308,209,84.3%,97.5%,8.14,B(3.11),B-(2.98)
"Propp,WilliamHenry",MMW11-Pre-History&AncientFoundatn(C),FA13,310,206,82.8%,70.0%,8.14,B(3.12),B-(2.98)
"Chang,EdmondYi-Teh","MMW14-Revolution,Industry&Empire(A)",FA13,231,172,78.4%,98.1%,5.46,B+(3.35),B+(3.31)
"Keller-Lapp,HeidiM.",MMW21-ExploringthePre-ModernWorld(A),FA13,115,88,67.8%,90.8%,7.40,B(3.27),B(3.29)
"Chang,EdmondYi-Teh",MMW21-ExploringthePre-ModernWorld(B),FA13,230,168,70.9%,97.6%,7.49,B+(3.30),B-(2.94)
"Herbst,Matthew","MMW14GS-Revolution,Industry&Empire(A)",S213,27,22,100.0%,100.0%,12.23,B+(3.37),B+(3.44)
"Propp,WilliamHenry","MMW14GS-Revolution,Industry&Empire(A)",S213,28,3,100.0%,66.7%,5.83,B+(3.33),N/A
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(A),S213,98,28,71.4%,92.9%,6.00,B+(3.39),B(3.23)
"Patterson,PatrickH.",MMW22-ExploringtheModernWorld(A),S213,57,35,74.3%,97.1%,14.03,B(3.26),B(3.09)
"Cassedy,StevenDennis","MMW14-Revolution,Industry&Empire(A)",S113,86,23,69.6%,100.0%,6.24,B(3.22),B(3.29)
"Gallant,ThomasW.","MMW14GS-Revolution,Industry&Empire(A)",S113,15,4,100.0%,100.0%,2.50,A(4.00),N/A
"Biess,FrankPeter",MMW15GS-TwentiethCenturyandBeyond(A),S113,26,10,90.0%,100.0%,5.50,B+(3.63),B+(3.64)
"Peterson,MaryE.",MMW21-ExploringthePre-ModernWorld(A),S113,41,10,80.0%,100.0%,10.90,B+(3.60),B+(3.43)
"Chang,EdmondYi-Teh",MMW13-NewIdeas&CulturalEncountrs(A),SP13,357,257,78.7%,98.0%,6.55,B+(3.38),B+(3.37)
"Bevers,AmandaE",MMW13-NewIdeas&CulturalEncountrs(B),SP13,312,212,73.3%,48.5%,6.08,B+(3.34),B(3.21)
"Chang,EdmondYi-Teh",MMW15-TwentiethCenturyandBeyond(A),SP13,215,147,86.7%,96.5%,5.07,B+(3.55),B+(3.51)
"Prestholdt,Jeremy",MMW15-TwentiethCenturyandBeyond(B),SP13,173,80,81.8%,72.7%,5.03,B+(3.54),B+(3.50)
"Cohen,RichardS.",MMW12-Classical&MedievalTradition(A),WI13,199,77,75.7%,82.4%,7.12,B(3.18),B(3.22)
"Smarr,JanetL.",MMW12-Classical&MedievalTradition(B),WI13,206,91,83.1%,86.5%,6.85,B+(3.30),B(3.12)
"Chang,EdmondYi-Teh",MMW12-Classical&MedievalTradition(C),WI13,263,185,84.7%,97.8%,7.02,B(3.29),B(3.17)
"Patterson,PatrickH.","MMW14-Revolution,Industry&Empire(A)",WI13,58,50,80.0%,88.0%,7.63,B+(3.49),B+(3.37)
"Gallant,ThomasW.","MMW14-Revolution,Industry&Empire(B)",WI13,116,41,78.0%,95.1%,4.80,B(3.28),B(3.06)
"Cassedy,StevenDennis",MMW22-ExploringtheModernWorld(A),WI13,140,47,67.4%,73.9%,5.93,B+(3.43),B-(2.99)
"Chang,EdmondYi-Teh",MMW22-ExploringtheModernWorld(B),WI13,176,90,74.2%,95.5%,6.54,B+(3.38),B+(3.41)
"Jordan,DavidK.",MMW11-Pre-History&AncientFoundatn(A),FA12,175,69,69.2%,73.8%,7.25,B(3.17),B-(2.91)
"duBois,PageAnn",MMW11-Pre-History&AncientFoundatn(B),FA12,247,110,72.5%,70.6%,5.59,B-(2.95),B-(2.83)
"Herbst,Matthew",MMW11-Pre-History&AncientFoundatn(C),FA12,154,123,90.0%,100.0%,7.40,B+(3.46),B(3.09)
"Herbst,Matthew",MMW11-Pre-History&AncientFoundatn(D),FA12,186,150,93.8%,98.6%,6.42,B(3.28),B(3.09)
"Chang,EdmondYi-Teh","MMW14-Revolution,Industry&Empire(A)",FA12,239,140,75.2%,97.1%,5.75,B+(3.38),B(3.24)
"Chang,EdmondYi-Teh",MMW21-ExploringthePre-ModernWorld(B),FA12,267,134,70.1%,97.6%,7.40,B+(3.39),B(3.10)
"Miano,DavidRingo",MMW12-Classical&MedievalTradition(A),S312,9,4,75.0%,100.0%,7.00,B(3.25),N/A
