Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Brown,SheldonGlenn",ICAM160B-SeniorPrjct/ComputingArtsII(C),SP14,8,3,100.0%,100.0%,14.50,A(4.00),N/A
"Bratton,BenjaminH.",ICAM150-HistoryofArtandTechnology(A),WI14,33,13,66.7%,83.3%,3.17,A-(3.83),B(3.26)
"Alexander,AmyJ",ICAM160A-SeniorProjct/ComputingArtsI(A),WI14,13,3,66.7%,100.0%,5.17,B+(3.67),A-(3.76)
"Otto,PeterG",ICAM160A-SeniorProjct/ComputingArtsI(B),WI14,16,9,87.5%,75.0%,7.75,A-(3.75),A-(3.81)
"Mehrmand,Elizabeth",ICAM160A-SeniorProjct/ComputingArtsI(C),WI14,8,4,100.0%,100.0%,6.50,B+(3.50),N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),WI14,57,26,87.5%,87.5%,3.50,A-(3.71),B+(3.46)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),FA13,17,5,60.0%,40.0%,2.90,B+(3.40),N/A
"Losh,Elizabeth",ICAM102-Time&ProcessDigitalMediaI(A),FA13,20,8,62.5%,100.0%,3.75,B+(3.63),B-(2.99)
"Puckette,MillerS.",ICAM103-MusicalAcoustics(B),FA13,8,4,25.0%,25.0%,8.50,B(3.25),N/A
"Dubnov,Shlomo",ICAM160A-SeniorProjct/ComputingArtsI(A),FA13,8,4,100.0%,75.0%,8.00,A-(3.75),N/A
"Bratton,BenjaminH.",ICAM101-DigtlImaging:Image&Interactiv(A),SP13,25,14,78.6%,71.4%,4.79,A-(3.79),B+(3.43)
"Spellman,LisaNaomi",ICAM110-Computing/Arts:CurrentPract(A),SP13,64,29,41.4%,27.6%,3.43,B(3.27),C+(2.37)
"Bratton,BenjaminH.",ICAM130-ContemporaryComputerTopics(A),SP13,5,3,33.3%,66.7%,5.83,B(3.00),N/A
"Brown,SheldonGlenn",ICAM160B-SeniorPrjct/ComputingArtsII(A),SP13,15,6,100.0%,83.3%,7.83,B+(3.67),N/A
"Steiger,Rand",ICAM160B-SeniorPrjct/ComputingArtsII(C),SP13,9,4,100.0%,100.0%,9.00,A-(3.75),N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),SP13,25,18,77.8%,83.3%,4.17,B+(3.69),B+(3.43)
"Bratton,BenjaminH.",ICAM130-ContemporaryComputerTopics(A),WI13,6,4,100.0%,100.0%,4.50,B+(3.67),N/A
"Bratton,BenjaminH.",ICAM150-HistoryofArtandTechnology(A),WI13,36,19,63.2%,78.9%,5.45,B(3.25),B+(3.47)
"Brown,SheldonGlenn",ICAM160A-SeniorProjct/ComputingArtsI(A),WI13,17,6,100.0%,100.0%,7.17,B+(3.50),N/A
"Otto,PeterG",ICAM160A-SeniorProjct/ComputingArtsI(B),WI13,10,4,100.0%,100.0%,6.00,A(4.00),N/A
"Steiger,Rand",ICAM160A-SeniorProjct/ComputingArtsI(C),WI13,9,4,100.0%,100.0%,5.50,A(4.00),N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),WI13,31,19,88.9%,94.4%,4.38,B+(3.44),B+(3.31)
"Bratton,BenjaminH.",ICAM101-DigtlImaging:Image&Interactiv(A),FA12,16,9,37.5%,75.0%,4.75,B+(3.50),N/A
"Paul,IanAlen",ICAM102-Time&ProcessDigitalMediaI(A),FA12,25,13,50.0%,66.7%,3.70,B+(3.64),A-(3.81)
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),FA12,39,24,73.9%,78.3%,5.80,B+(3.67),B(3.20)
"Margolis,ToddB",ICAM101-DigtlImaging:Image&Interactiv(A),SP12,33,4,50.0%,50.0%,5.50,B+(3.50),A-(3.72)
"Margolis,ToddB",ICAM101-DigtlImaging:Image&Interactiv(A),SP12,34,18,83.3%,77.8%,4.97,B+(3.44),A-(3.72)
"Crandall,Jordan",ICAM110-Computing/Arts:CurrentPract(A),SP12,59,22,52.4%,42.9%,2.88,B+(3.53),A-(3.82)
"Bratton,BenjaminH.",ICAM130-ContemporaryComputerTopics(B),SP12,7,3,100.0%,100.0%,5.17,B+(3.67),N/A
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(B),SP12,8,5,80.0%,80.0%,5.30,B(3.00),N/A
"Bratton,BenjaminH.",ICAM130-ContemporaryComputerTopics(C),SP12,7,3,100.0%,100.0%,5.17,B+(3.67),N/A
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(C),SP12,8,5,80.0%,80.0%,5.30,B(3.00),N/A
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(C),SP12,5,4,100.0%,100.0%,9.00,A-(3.75),N/A
"Brown,SheldonGlenn",ICAM160B-SeniorPrjct/ComputingArtsII(A),SP12,14,4,100.0%,100.0%,11.50,B+(3.50),N/A
"Otto,PeterG",ICAM160B-SeniorPrjct/ComputingArtsII(B),SP12,19,4,100.0%,50.0%,16.50,A-(3.75),N/A
"Hight,JeremyJames",ICAM40-Introduction/ComputinginArts(A),SP12,33,15,66.7%,53.3%,3.30,B+(3.69),B+(3.62)
"Hight,JeremyJames",ICAM40-Introduction/ComputinginArts(A),SP12,30,10,70.0%,70.0%,6.30,A-(3.80),B+(3.62)
"Hight,JeremyJames",ICAM150-HistoryofArtandTechnology(A),WI12,94,43,44.2%,46.5%,3.57,B+(3.55),B+(3.65)
"Hight,JeremyJames",ICAM150-HistoryofArtandTechnology(A),WI12,22,11,54.5%,54.5%,3.23,B+(3.55),B+(3.65)
"Otto,PeterG",ICAM160A-SeniorProjct/ComputingArtsI(A),WI12,16,4,75.0%,50.0%,8.00,A(4.00),N/A
"Brown,SheldonGlenn",ICAM160A-SeniorProjct/ComputingArtsI(B),WI12,15,5,80.0%,100.0%,9.70,B+(3.50),N/A
"Alexander,AmyJ",ICAM160B-SeniorPrjct/ComputingArtsII(B),WI12,11,7,85.7%,100.0%,9.36,A-(3.71),N/A
"Spellman,LisaNaomi",ICAM40-Introduction/ComputinginArts(A),WI12,45,23,59.1%,36.4%,5.41,B+(3.40),B-(2.85)
"Spellman,LisaNaomi",ICAM40-Introduction/ComputinginArts(A),WI12,38,13,84.6%,46.2%,6.19,B(3.25),B-(2.85)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),FA11,19,9,55.6%,66.7%,6.72,B+(3.44),B(3.18)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),FA11,24,8,87.5%,62.5%,5.75,B+(3.43),B(3.18)
"Alexander,AmyJ",ICAM102-Time&ProcessDigitalMediaI(A),FA11,30,15,80.0%,86.7%,7.43,B(3.23),B+(3.36)
"Alexander,AmyJ",ICAM102-Time&ProcessDigitalMediaI(A),FA11,30,12,91.7%,91.7%,7.00,B+(3.40),B+(3.36)
"Moore,FRichard",ICAM103-MusicalAcoustics(A),FA11,60,29,66.7%,55.6%,6.28,B-(2.96),B(3.12)
"Moore,FRichard",ICAM103-MusicalAcoustics(A),FA11,21,11,45.5%,45.5%,5.95,C(2.27),B(3.12)
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(A),FA11,7,6,100.0%,100.0%,5.83,B+(3.67),N/A
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(A),FA11,8,7,85.7%,100.0%,7.07,A(4.00),N/A
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(A),FA11,6,6,100.0%,100.0%,4.83,B(3.20),N/A
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(B),FA11,8,7,85.7%,100.0%,7.07,A(4.00),N/A
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(B),FA11,7,6,100.0%,100.0%,5.83,B+(3.67),N/A
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(B),FA11,7,7,71.4%,71.4%,7.64,B+(3.57),N/A
"Alexander,AmyJ",ICAM160A-SeniorProjct/ComputingArtsI(A),FA11,12,8,87.5%,100.0%,9.50,B+(3.50),N/A
"Hight,JeremyJames",ICAM40-Introduction/ComputinginArts(A),FA11,36,13,46.2%,61.5%,4.33,B+(3.42),B+(3.57)
"Hight,JeremyJames",ICAM40-Introduction/ComputinginArts(A),FA11,35,14,84.6%,100.0%,6.65,A-(3.83),B+(3.57)
"Bratton,BenjaminH.",ICAM101-DigtlImaging:Image&Interactiv(A),SP11,61,28,82.1%,67.9%,5.86,N/A,B+(3.51)
"Brown,SheldonGlenn",ICAM110-Computing/Arts:CurrentPract(A),SP11,85,31,76.7%,80.0%,3.92,B+(3.59),B(3.20)
"Brown,SheldonGlenn",ICAM130-ContemporaryComputerTopics(A),SP11,14,3,33.3%,33.3%,10.50,N/A,N/A
"Bratton,BenjaminH.",ICAM130-ContemporaryComputerTopics(B),SP11,17,5,60.0%,100.0%,5.30,N/A,N/A
"Alexander,AmyJ",ICAM160B-SeniorPrjct/ComputingArtsII(A),SP11,12,5,100.0%,100.0%,6.50,A-(3.80),N/A
"Otto,PeterG",ICAM160B-SeniorPrjct/ComputingArtsII(B),SP11,20,10,90.0%,90.0%,8.90,A-(3.90),A-(3.94)
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),SP11,95,28,84.6%,88.5%,4.20,N/A,B+(3.57)
"Alexander,AmyJ",ICAM102-Time&ProcessDigitalMediaI(A),WI11,59,17,70.6%,75.0%,7.21,N/A,B-(2.99)
"Bratton,BenjaminH.",ICAM130-ContemporaryComputerTopics(A),WI11,17,12,91.7%,100.0%,6.67,N/A,N/A
"Manovich,LevZ",ICAM150-HistoryofArtandTechnology(A),WI11,136,57,64.9%,71.9%,3.94,N/A,B(3.18)
"Alexander,AmyJ",ICAM160A-SeniorProjct/ComputingArtsI(A),WI11,9,6,83.3%,83.3%,6.50,B+(3.33),N/A
"Otto,PeterG",ICAM160A-SeniorProjct/ComputingArtsI(B),WI11,20,7,100.0%,85.7%,8.50,A-(3.86),A-(3.76)
"Moore,FRichard",ICAM160B-SeniorPrjct/ComputingArtsII(A),WI11,21,9,88.9%,100.0%,9.61,A-(3.88),A(4.00)
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),WI11,81,27,80.0%,88.5%,4.57,N/A,B+(3.64)
"Bratton,BenjaminH.",ICAM101-DigtlImaging:Image&Interactiv(A),FA10,55,19,63.2%,68.4%,6.92,N/A,B-(2.88)
"Dubnov,Shlomo",ICAM103-MusicalAcoustics(A),FA10,96,66,62.5%,37.5%,4.59,N/A,B(3.21)
"Crandall,Jordan",ICAM130-ContemporaryComputerTopics(A),FA10,10,9,77.8%,100.0%,5.83,N/A,N/A
"Stalbaum,Brett",ICAM130-ContemporaryComputerTopics(B),FA10,16,7,85.7%,100.0%,6.50,N/A,N/A
"Spellman,LisaNaomi",ICAM160A-SeniorProjct/ComputingArtsI(A),FA10,10,5,100.0%,80.0%,6.50,A-(3.80),N/A
"Moore,FRichard",ICAM160A-SeniorProjct/ComputingArtsI(B),FA10,13,4,100.0%,100.0%,5.50,A(4.00),N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),FA10,119,62,73.8%,80.3%,5.30,N/A,B+(3.52)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),SP10,49,20,90.0%,85.0%,7.20,N/A,B-(2.95)
"Knowlton,Jeff",ICAM102-Time&ProcessDigitalMediaI(A),SP10,50,21,76.2%,76.2%,5.03,N/A,B-(2.87)
"Brown,SheldonGlenn",ICAM110-Computing/Arts:CurrentPract(A),SP10,73,33,75.8%,93.9%,3.00,B+(3.65),B+(3.48)
"Crandall,Jordan",ICAM130-ContemporaryComputerTopics(A),SP10,16,4,50.0%,75.0%,3.50,N/A,N/A
"Manovich,LevZ",ICAM160B-SeniorPrjct/ComputingArtsII(A),SP10,19,8,87.5%,50.0%,7.93,A-(3.88),N/A
"Steiger,Rand",ICAM160B-SeniorPrjct/ComputingArtsII(B),SP10,19,4,75.0%,50.0%,11.50,A-(3.75),N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),SP10,110,42,56.1%,73.2%,4.64,N/A,B+(3.45)
"Bratton,BenjaminH.",ICAM101-DigtlImaging:Image&Interactiv(A),WI10,46,21,66.7%,66.7%,4.98,N/A,B+(3.53)
"Alexander,AmyJ",ICAM102-Time&ProcessDigitalMediaI(A),WI10,40,17,82.4%,88.2%,5.68,N/A,B+(3.44)
"Morgan,JamesI.",ICAM120-VirtualEnvironments(A),WI10,15,7,85.7%,85.7%,4.79,A(4.00),N/A
"Brown,SheldonGlenn",ICAM130-ContemporaryComputerTopics(A),WI10,13,4,100.0%,100.0%,11.00,N/A,N/A
"Dominguez,Ricardo",ICAM130-ContemporaryComputerTopics(B),WI10,11,4,50.0%,75.0%,7.17,N/A,N/A
"Crandall,Jordan",ICAM150-HistoryofArtandTechnology(A),WI10,120,45,46.7%,53.3%,4.37,N/A,B+(3.58)
"Bratton,BenjaminH.",ICAM160A-SeniorProjct/ComputingArtsI(A),WI10,18,8,75.0%,87.5%,4.25,B+(3.63),N/A
"Steiger,Rand",ICAM160A-SeniorProjct/ComputingArtsI(B),WI10,18,5,80.0%,80.0%,7.00,A(4.00),N/A
"Otto,PeterG",ICAM160B-SeniorPrjct/ComputingArtsII(B),WI10,11,4,100.0%,100.0%,8.50,A-(3.75),N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),WI10,102,35,65.7%,82.9%,4.56,N/A,B+(3.62)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),FA09,39,22,72.7%,45.5%,4.50,N/A,B+(3.43)
"Moore,FRichard",ICAM103-MusicalAcoustics(A),FA09,95,39,74.4%,66.7%,4.13,N/A,B-(2.86)
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(A),FA09,13,11,72.7%,72.7%,3.59,N/A,N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),FA09,148,30,70.0%,73.3%,4.57,N/A,B+(3.40)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),SP09,40,33,48.5%,36.4%,3.56,N/A,B+(3.46)
"Alexander,AmyJ",ICAM102-Time&ProcessDigitalMediaI(A),SP09,46,28,74.1%,96.3%,5.57,N/A,B+(3.49)
"Brown,SheldonGlenn",ICAM110-Computing/Arts:CurrentPract(A),SP09,94,59,60.3%,68.4%,1.69,B+(3.49),B+(3.56)
"Bratton,BenjaminH.",ICAM130-ContemporaryComputerTopics(B),SP09,14,14,71.4%,64.3%,5.36,N/A,N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),SP09,224,30,76.7%,86.7%,5.70,N/A,B+(3.39)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),WI09,48,31,53.3%,70.0%,3.17,N/A,B+(3.61)
"Alexander,AmyJ",ICAM102-Time&ProcessDigitalMediaI(A),WI09,41,32,68.8%,83.3%,5.13,N/A,B+(3.50)
"Manovich,LevZ",ICAM150-HistoryofArtandTechnology(A),WI09,124,58,53.4%,48.3%,2.95,N/A,B(3.11)
"Otto,PeterG",ICAM160A-SeniorProjct/ComputingArtsI(B),WI09,16,13,100.0%,100.0%,12.50,A-(3.85),N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),WI09,166,33,81.8%,97.0%,3.95,N/A,B+(3.49)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),FA08,46,31,58.1%,50.0%,3.34,N/A,B+(3.30)
"Puckette,MillerS.",ICAM103-MusicalAcoustics(A),FA08,94,29,68.0%,51.9%,4.22,N/A,B-(2.74)
"Alexander,AmyJ",ICAM130-ContemporaryComputerTopics(A),FA08,15,11,100.0%,100.0%,3.59,N/A,N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),FA08,218,33,72.7%,84.8%,4.32,N/A,A-(3.73)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),SP08,43,11,50.0%,27.3%,3.41,N/A,B+(3.63)
"Almeida,Jane",ICAM110-Computing/Arts:CurrentPract(A),SP08,60,29,69.0%,58.6%,2.16,B+(3.69),B(3.16)
"Manovich,LevZ",ICAM130-ContemporaryComputerTopics(C),SP08,15,9,100.0%,88.9%,6.06,N/A,N/A
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),SP08,222,64,75.0%,87.5%,4.06,N/A,B+(3.59)
"Spellman,LisaNaomi",ICAM101-DigtlImaging:Image&Interactiv(A),WI08,43,29,86.2%,79.3%,4.14,N/A,B+(3.68)
"Alexander,AmyJ",ICAM102-Time&ProcessDigitalMediaI(A),WI08,36,24,91.7%,87.5%,6.42,N/A,B+(3.69)
"Manovich,LevZ",ICAM150-HistoryofArtandTechnology(A),WI08,118,57,70.2%,63.2%,2.92,N/A,B+(3.51)
"Stalbaum,Brett",ICAM40-Introduction/ComputinginArts(A),WI08,168,21,61.9%,90.5%,4.88,N/A,B+(3.42)
"Moore,FRichard",ICAM103-MusicalAcoustics(A),FA07,46,26,65.4%,53.8%,4.88,N/A,N/A
"Boyer,Steve",ICAM130-ContemporaryComputerTopics(C),FA07,14,11,90.9%,100.0%,2.68,N/A,N/A
