Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Dong,Bili",PHYS1BL-Electricity&MagnetismLab(B),S119,19,4,75.0%,100.0%,3.50,B(3.25),B+(3.50)
"Alvarez-Cabanillas,Miguel","PHYS1C-Waves,Optics&ModernPhysics(A)",S119,57,30,20.7%,6.9%,8.71,B-(2.79),B+(3.35)
"Dong,Bili","PHYS1CL-Waves,Optics&ModrnPhysLab(A)",S119,28,5,66.7%,66.7%,5.83,A(4.00),B(3.27)
"Dong,Bili","PHYS1CL-Waves,Optics&ModrnPhysLab(B)",S119,28,11,90.0%,100.0%,5.30,B+(3.40),B(3.27)
"Zdyrski,ThomasJohn",PHYS2A-Physics-Mechanics(A),S119,88,29,74.1%,80.8%,8.72,B-(2.93),B-(2.74)
"Mogre,SaurabhSanjay",PHYS2B-Phys-ElectricityandMagnetism(A),S119,86,28,63.0%,85.2%,9.46,C+(2.56),C+(2.62)
"Fang,Zheng",PHYS2BL-PhysicsLaboratory-Mechanics(A),S119,52,19,61.1%,72.2%,15.39,B+(3.56),B+(3.32)
"Rappel,WouterJan","PHYS2C-Physics-Flu,Wav,Thrmdyn,Optics(A)",S119,88,26,91.3%,100.0%,6.32,B+(3.65),B-(2.96)
"Shotwell,Brian",PHYS100B-ElectromagnetismII(A),SP19,41,10,80.0%,90.0%,5.90,B(3.00),C+(2.30)
"Chivukula,RajaS",PHYS100C-ElectromagnetismIII(A),SP19,39,16,93.3%,100.0%,7.75,B+(3.31),B(3.02)
"Dubin,DanielHerschel",PHYS105A-Mathematical&ComputatnlPhyI(A),SP19,51,13,81.8%,72.7%,11.59,C+(2.64),C+(2.33)
"Flauger,RaphaelM",PHYS110B-MechanicsII(A),SP19,42,18,100.0%,100.0%,6.50,B+(3.47),B(3.23)
"Kleinfeld,David",PHYS120-CircuitsandElectronics(A),SP19,61,23,61.9%,90.5%,13.64,B(3.24),B(3.08)
"Surko,CliffordM",PHYS130A-QuantumPhysicsI(A),SP19,80,26,72.0%,52.0%,5.38,B(3.00),C+(2.55)
"Branson,JamesG",PHYS130C-QuantumPhysicsIII(A),SP19,20,5,100.0%,100.0%,12.10,B+(3.50),B+(3.46)
"Averitt,RichardDouglas",PHYS133-CondensedMatter/MATLSci.Lab(A),SP19,24,7,85.7%,100.0%,7.50,A(4.00),A-(3.78)
"Maple,M.Brian",PHYS133-CondensedMatter/MATLSci.Lab(A),SP19,24,7,85.7%,100.0%,7.50,A(4.00),A-(3.78)
"Intriligator,KennethArthur",PHYS137-StringTheory(A),SP19,14,4,100.0%,100.0%,8.50,B+(3.33),N/A
"Kuti,Julius",PHYS142-CompPhysII:PDE&MatrixModl(A),SP19,15,3,100.0%,66.7%,7.17,B+(3.67),N/A
"Anderegg,Francois",PHYS151-ElementaryPlasmaPhysics(A),SP19,15,12,100.0%,100.0%,5.59,B+(3.36),N/A
"Maple,M.Brian",PHYS152B-ElectronicMaterials(A),SP19,16,6,83.3%,100.0%,7.83,B(3.17),N/A
"Jenkins,Elizabeth",PHYS154-ElementaryParticlePhysics(A),SP19,7,3,66.7%,66.7%,6.50,A(4.00),N/A
"Green,DanielRichard",PHYS161-BlackHoles(A),SP19,28,11,66.7%,44.4%,9.17,B-(2.89),C+(2.60)
"Keres,Dusan",PHYS162-Cosmology(A),SP19,27,10,80.0%,100.0%,8.30,B-(2.80),C+(2.39)
"Koslover,ElenaF",PHYS177-PhysicsoftheCell(A),SP19,13,4,75.0%,100.0%,10.50,B+(3.33),N/A
"Chakraborty,Subrata",PHYS1A-Mechanics(A),SP19,182,73,72.1%,64.7%,4.68,B(3.16),B(3.15)
"Yagil,Avi",PHYS1AL-MechanicsLaboratory(0),SP19,189,63,72.1%,75.4%,3.58,B(3.14),B+(3.37)
"Smith,DouglasE",PHYS1B-ElectricityandMagnetism(A),SP19,289,119,80.9%,97.3%,5.08,B+(3.34),B(3.20)
"Yagil,Avi",PHYS1BL-Electricity&MagnetismLab(0),SP19,284,94,37.3%,49.4%,4.52,B(3.27),B(3.28)
"Paddock,Mark","PHYS1C-Waves,Optics&ModernPhysics(A)",SP19,406,161,72.0%,73.2%,5.64,B+(3.31),B(3.10)
"Tsai,PhilbertS","PHYS1C-Waves,Optics&ModernPhysics(B)",SP19,417,183,85.8%,97.7%,6.42,B+(3.40),B(3.23)
"Paddock,Mark","PHYS1C-Waves,Optics&ModernPhysics(C)",SP19,152,71,59.1%,62.1%,5.92,B+(3.32),B(3.10)
"Yagil,Avi","PHYS1CL-Waves,Optics&ModrnPhysLab(0)",SP19,976,354,41.6%,54.9%,4.49,B+(3.46),B+(3.49)
"Dudko,Olga",PHYS2A-Physics-Mechanics(A),SP19,239,115,78.2%,92.5%,6.77,B-(2.94),C+(2.58)
"Dudko,Olga",PHYS2A-Physics-Mechanics(B),SP19,244,103,78.6%,85.6%,7.10,B-(2.91),C+(2.58)
"Meyertholen,AndrewD.",PHYS2B-Phys-ElectricityandMagnetism(A),SP19,377,197,88.4%,96.8%,5.91,B(3.16),B(3.07)
"Rappel,WouterJan",PHYS2B-Phys-ElectricityandMagnetism(B),SP19,184,84,80.8%,91.0%,6.45,B-(2.90),B-(2.73)
"Rappel,WouterJan",PHYS2B-Phys-ElectricityandMagnetism(C),SP19,133,63,69.0%,87.7%,7.69,B-(2.89),B-(2.73)
"Jun,Suckjoon",PHYS2BL-PhysicsLaboratory-Mechanics(A),SP19,176,146,69.5%,73.8%,7.94,B(3.28),B+(3.44)
"Shotwell,Brian","PHYS2C-Physics-Flu,Wav,Thrmdyn,Optics(A)",SP19,358,154,90.8%,95.7%,6.19,B+(3.42),B(3.16)
"BarreiroGuerrero,Julio",PHYS2CL-PhysLab-Elec&Magnetism(A),SP19,154,96,65.3%,92.6%,7.22,B+(3.35),B(3.24)
"Branson,JamesG",PHYS2D-Phys-Relativity&QuantmPhysics(A),SP19,74,31,77.8%,57.7%,7.12,B+(3.41),B(3.22)
"Butov,Leonid",PHYS2DL-PhysicsLab-ModernPhysics(A),SP19,41,14,72.7%,90.9%,4.68,B+(3.55),B+(3.31)
"Chivukula,RajaS","PHYS4B-PhysMajrs-Fluid,Wav,Heat(A)",SP19,65,39,94.9%,97.4%,8.50,B+(3.38),B+(3.43)
"FranoPereira,AlexM",PHYS4E-PhysicsMajors-QuantumPhysics(A),SP19,25,9,87.5%,71.4%,7.75,B(3.25),B-(2.92)
"Ni,Kaixuan",PHYS8-PhysicsofEverydayLife(A),SP19,143,47,82.9%,85.4%,3.96,B+(3.39),B+(3.31)
"Grinstein,Benjamin",PHYS87-FreshmanSeminar(A),SP19,20,8,100.0%,100.0%,0.50,N/A,N/A
"Fuller,GeorgeMichael",PHYS87-FreshmanSeminar(B),SP19,20,11,100.0%,100.0%,0.50,N/A,N/A
"Tytler,DavidRobert",PHYS9-TheSolarSystem(A),SP19,116,41,61.5%,60.5%,4.81,B+(3.43),B(3.02)
"Tytler,DavidRobert",PHYS10-ConceptsInPhysics(A),WI19,74,29,44.8%,48.3%,5.50,B+(3.47),B(3.04)
"Shotwell,Brian",PHYS100A-ElectromagnetismI(A),WI19,53,19,94.1%,94.1%,7.32,C+(2.56),C(2.25)
"Shotwell,Brian",PHYS100B-ElectromagnetismII(A),WI19,43,21,90.5%,95.0%,7.64,B(3.19),B+(3.36)
"Dubin,DanielHerschel",PHYS105B-Mathematical&ComputatnlPhyII(A),WI19,33,9,77.8%,100.0%,15.61,B+(3.33),B-(2.91)
"Burgasser,AdamJonathan",PHYS110A-MechanicsI(A),WI19,43,13,75.0%,81.8%,8.67,C+(2.58),C(2.25)
"Arovas,DanielP",PHYS110B-MechanicsII(A),WI19,43,10,90.0%,70.0%,7.10,B-(2.90),C+(2.66)
"Arnold,KamS",PHYS120-CircuitsandElectronics(A),WI19,45,15,76.9%,84.6%,13.07,B(3.23),B-(2.77)
"Smith,DouglasE",PHYS122-ExperimentalTechniques(A),WI19,26,15,100.0%,100.0%,4.23,A-(3.93),A-(3.71)
"Jenkins,Elizabeth",PHYS130B-QuantumPhysicsII(A),WI19,34,15,61.5%,30.8%,10.81,C+(2.54),B-(2.80)
"Intriligator,KennethArthur",PHYS140A-Statistical&ThermalPhysI(A),WI19,47,17,100.0%,100.0%,7.63,B-(2.88),C+(2.53)
"Grover,Tarun",PHYS140B-Statistical&ThermalPhysII(A),WI19,25,10,100.0%,90.0%,9.90,B(3.10),C+(2.52)
"Kuti,Julius",PHYS141-CompPhysI:ProbModels&Simu(A),WI19,15,6,100.0%,80.0%,7.30,A-(3.80),N/A
"Butov,Leonid",PHYS152A-CondensedMatterPhysics(A),WI19,32,11,100.0%,90.0%,5.41,B(3.18),B+(3.33)
"Sandstrom,KarinMarie",PHYS163-GalaxiesandQuasars(A),WI19,28,8,87.5%,87.5%,10.50,B-(2.75),C+(2.68)
"Wright,ShelleyAdams",PHYS164-ObservationalAstrophysicsLab(A),WI19,10,9,88.9%,88.9%,12.50,B-(2.89),N/A
"Kleinfeld,David",PHYS178-Biophysics/Neurons&Networks(A),WI19,17,5,60.0%,80.0%,6.50,B-(2.75),N/A
"Smith,DouglasE",PHYS1A-Mechanics(A),WI19,342,154,88.9%,95.1%,4.79,B+(3.33),B(3.17)
"Yagil,Avi",PHYS1AL-MechanicsLaboratory(0),WI19,329,135,43.0%,59.5%,4.71,B(3.09),B(3.28)
"Tsai,PhilbertS",PHYS1B-ElectricityandMagnetism(A),WI19,407,193,82.1%,98.4%,6.59,B+(3.32),B(3.19)
"Tsai,PhilbertS",PHYS1B-ElectricityandMagnetism(B),WI19,350,151,83.0%,95.0%,6.27,B+(3.40),B(3.19)
"Paddock,Mark",PHYS1B-ElectricityandMagnetism(C),WI19,286,113,78.4%,81.4%,6.03,B+(3.39),B-(2.95)
"Yagil,Avi",PHYS1BL-Electricity&MagnetismLab(0),WI19,1012,371,45.8%,66.7%,4.12,B+(3.41),B+(3.45)
"Koslover,ElenaF","PHYS1C-Waves,Optics&ModernPhysics(A)",WI19,174,70,83.8%,97.0%,6.21,B+(3.43),B(3.19)
"Yagil,Avi","PHYS1CL-Waves,Optics&ModrnPhysLab(0)",WI19,162,49,41.3%,60.9%,4.63,B(3.24),B(3.28)
"Jun,Suckjoon",PHYS2A-Physics-Mechanics(A),WI19,233,103,74.2%,53.6%,6.37,B-(2.85),B-(2.71)
"Jun,Suckjoon",PHYS2A-Physics-Mechanics(B),WI19,160,72,84.3%,71.4%,6.13,B-(2.97),B-(2.71)
"Popmintchev,Tenio",PHYS2A-Physics-Mechanics(C),WI19,395,333,87.5%,91.4%,6.82,B+(3.31),B+(3.32)
"BarreiroGuerrero,Julio",PHYS2B-Phys-ElectricityandMagnetism(A),WI19,303,272,82.3%,90.8%,7.47,B-(2.97),B-(2.84)
"Sharma,VivekA.",PHYS2BL-PhysicsLaboratory-Mechanics(A),WI19,41,37,73.0%,94.6%,6.82,B+(3.38),B+(3.38)
"Michelsen,EricLeonard","PHYS2C-Physics-Flu,Wav,Thrmdyn,Optics(A)",WI19,339,113,83.3%,75.0%,6.80,B(3.03),B-(2.94)
"Groisman,Alexander",PHYS2CL-PhysLab-Elec&Magnetism(A),WI19,146,57,62.3%,62.3%,7.28,B+(3.34),B(3.19)
"Sharma,VivekA.",PHYS2D-Phys-Relativity&QuantmPhysics(A),WI19,49,44,95.5%,95.5%,6.95,B(3.27),B(3.30)
"Lin,Tongyan",PHYS4A-Physics/PhysicsMajrs-Mechancs(A),WI19,75,47,81.4%,93.0%,8.41,B-(2.74),C+(2.57)
"FranoPereira,AlexM","PHYS4D-PhysMajrs-EMWav,Opt,SpecRel(A)",WI19,26,13,100.0%,100.0%,8.50,B(3.25),B-(2.75)
"Keres,Dusan",PHYS7-GalaxiesandCosmology(A),WI19,141,60,89.3%,89.3%,4.03,B+(3.36),B(3.06)
"Grinstein,Benjamin",PHYS87-FreshmanSeminar(A),WI19,13,7,100.0%,100.0%,0.50,A(4.00),N/A
"Murphy,Thomas",PHYS87-FreshmanSeminar(B),WI19,12,6,100.0%,100.0%,1.50,B(3.00),N/A
"Lin,Tongyan",PHYS100A-ElectromagnetismI(A),FA18,75,37,86.5%,80.6%,8.28,B-(2.75),C-(1.87)
"Chivukula,RajaS",PHYS100C-ElectromagnetismIII(A),FA18,33,10,90.0%,90.0%,7.30,B+(3.40),B-(2.94)
"Green,DanielRichard",PHYS105A-Mathematical&ComputatnlPhyI(A),FA18,60,27,73.1%,76.9%,11.50,C+(2.64),C+(2.33)
"Tytler,DavidRobert",PHYS11-SurveyofPhysics(A),FA18,33,15,71.4%,64.3%,4.79,B+(3.44),B(3.22)
"Averitt,RichardDouglas",PHYS110A-MechanicsI(A),FA18,68,31,93.3%,96.7%,7.77,B(3.10),C+(2.57)
"Arnold,KamS",PHYS124-LaboratoryProjects(A),FA18,41,8,100.0%,100.0%,8.25,B+(3.38),B+(3.48)
"Murphy,Thomas",PHYS124-LaboratoryProjects(A),FA18,41,8,100.0%,100.0%,8.25,B+(3.38),B+(3.48)
"Konopacky,QuinnMorgan",PHYS13-LifeintheUniverse(A),FA18,159,118,96.6%,99.1%,3.64,B+(3.38),B(3.09)
"Fuller,GeorgeMichael",PHYS130A-QuantumPhysicsI(A),FA18,37,14,78.6%,92.9%,8.21,B-(2.71),B-(2.85)
"Surko,CliffordM",PHYS130B-QuantumPhysicsII(A),FA18,89,18,93.8%,100.0%,7.50,B(3.20),B-(2.72)
"Kuti,Julius",PHYS139-SpecialTopics(A),FA18,10,4,100.0%,100.0%,9.00,B+(3.50),N/A
"Palacci,Jeremie",PHYS140A-Statistical&ThermalPhysI(A),FA18,93,25,76.0%,64.0%,8.50,C+(2.39),C+(2.60)
"Wright,ShelleyAdams",PHYS164-ObservationalAstrophysicsLab(A),FA18,17,14,85.7%,92.9%,11.93,B+(3.31),N/A
"Dudko,Olga",PHYS175-BiologicalPhysics(A),FA18,26,10,87.5%,87.5%,5.83,B+(3.33),B-(2.87)
"Flauger,RaphaelM",PHYS191-UndergraduateSeminar/Physics(A),FA18,13,5,100.0%,100.0%,0.90,N/A,N/A
"Paddock,Mark",PHYS1A-Mechanics(A),FA18,328,168,82.6%,82.2%,6.85,B(3.26),B(3.20)
"Burgasser,AdamJonathan",PHYS1A-Mechanics(B),FA18,371,169,82.3%,89.6%,6.78,B(3.18),B+(3.37)
"Tsai,PhilbertS",PHYS1A-Mechanics(C),FA18,358,165,88.9%,99.4%,6.17,B+(3.34),B+(3.36)
"Yagil,Avi",PHYS1AL-MechanicsLaboratory(0),FA18,1064,450,53.3%,60.3%,3.86,B(3.26),B+(3.48)
"Ni,Kaixuan",PHYS1B-ElectricityandMagnetism(A),FA18,184,77,86.3%,91.8%,5.98,B(3.26),B(3.07)
"Yagil,Avi",PHYS1BL-Electricity&MagnetismLab(0),FA18,177,55,75.0%,76.9%,4.23,B+(3.46),B+(3.50)
"Paddock,Mark","PHYS1C-Waves,Optics&ModernPhysics(A)",FA18,176,65,73.8%,66.7%,5.47,B(3.19),B-(2.77)
"Yagil,Avi","PHYS1CL-Waves,Optics&ModrnPhysLab(0)",FA18,179,59,54.5%,64.8%,3.65,B+(3.44),B+(3.34)
"Keres,Dusan",PHYS2A-Physics-Mechanics(A),FA18,318,134,73.6%,92.6%,7.12,B(3.01),C+(2.56)
"Groisman,Alexander",PHYS2B-Phys-ElectricityandMagnetism(A),FA18,346,127,81.5%,81.3%,6.52,B(3.22),B-(2.93)
"Sharma,VivekA.",PHYS2BL-PhysicsLaboratory-Mechanics(A),FA18,57,20,82.4%,88.2%,6.83,B+(3.67),B+(3.36)
"Shpyrko,Oleg","PHYS2C-Physics-Flu,Wav,Thrmdyn,Optics(A)",FA18,349,148,92.1%,98.6%,6.68,B(3.23),B-(2.96)
"Shpyrko,Oleg","PHYS2C-Physics-Flu,Wav,Thrmdyn,Optics(B)",FA18,349,134,91.3%,97.6%,6.18,B(3.21),B-(2.96)
"Ni,Kaixuan",PHYS2CL-PhysLab-Elec&Magnetism(A),FA18,214,98,51.6%,77.4%,9.22,B(3.18),B+(3.34)
"Branson,JamesG",PHYS2D-Phys-Relativity&QuantmPhysics(A),FA18,48,18,70.6%,41.2%,7.79,B+(3.59),B+(3.44)
"Butov,Leonid",PHYS2DL-PhysicsLab-ModernPhysics(A),FA18,15,4,100.0%,100.0%,7.00,A-(3.75),N/A
"Shotwell,Brian",PHYS4C-PhysMajrs-Elect&Magnetism(A),FA18,25,13,100.0%,100.0%,8.83,B(3.27),B+(3.41)
"Coil,Alison",PHYS5-StarsandBlackHoles(A),FA18,180,78,94.7%,93.3%,4.04,B+(3.39),B(3.03)
"Grinstein,Benjamin",PHYS87-FreshmanSeminar(A),FA18,19,13,91.7%,100.0%,0.50,A(4.00),N/A
"Murphy,Thomas",PHYS87-FreshmanSeminar(B),FA18,18,14,100.0%,100.0%,0.81,A(4.00),N/A
"Sharma,VivekA.",PHYS87-FreshmanSeminar(C),FA18,19,14,100.0%,100.0%,0.64,A(4.00),N/A
"Lubin,Dan",PHYS1A-Mechanics(A),S218,50,15,76.9%,75.0%,6.65,B+(3.57),B+(3.55)
"Yang,Yi",PHYS1AL-MechanicsLaboratory(0),S218,47,10,22.2%,55.6%,6.06,B(3.25),B(3.20)
"Bibby,Yu",PHYS1B-ElectricityandMagnetism(A),S218,48,14,61.5%,61.5%,8.19,B(3.17),B-(2.81)
"Yang,Yi",PHYS1BL-Electricity&MagnetismLab(0),S218,42,12,54.5%,63.6%,5.59,B+(3.64),B(3.19)
"Sheldon,ForrestCrawford","PHYS1C-Waves,Optics&ModernPhysics(A)",S218,57,17,81.3%,93.8%,7.63,B(3.25),B+(3.41)
"Yang,Yi","PHYS1CL-Waves,Optics&ModrnPhysLab(0)",S218,49,12,77.8%,88.9%,6.50,A-(3.78),B(3.25)
"Rozenberg,MarceloJavier",PHYS2B-Phys-ElectricityandMagnetism(A),S218,61,14,46.2%,15.4%,7.73,C+(2.58),C+(2.59)
"Chakraborty,Subrata","PHYS2C-Physics-Flu,Wav,Thrmdyn,Optics(A)",S218,105,28,74.1%,73.1%,7.31,B(3.19),B-(2.89)
"Meill,AlexanderWarren",PHYS2CL-PhysLab-Elec&Magnetism(A),S218,72,21,85.0%,100.0%,9.74,B+(3.43),B(3.18)
"Malkov,MikhailAlexandr",PHYS2D-Phys-Relativity&QuantmPhysics(A),S218,22,15,26.7%,7.1%,11.30,C+(2.67),B-(2.90)
"Lubin,Dan",PHYS1A-Mechanics(A),S118,49,14,84.6%,66.7%,6.81,B+(3.38),A-(3.75)
"Yang,Yi",PHYS1AL-MechanicsLaboratory(0),S118,44,10,50.0%,66.7%,5.39,B+(3.38),B+(3.41)
"Ben-Zion,Daniel",PHYS1B-ElectricityandMagnetism(A),S118,55,13,81.8%,80.0%,10.00,B(3.08),B-(2.73)
"Yang,Yi",PHYS1BL-Electricity&MagnetismLab(0),S118,38,6,80.0%,80.0%,7.30,B+(3.40),B(3.28)
"Sheldon,ForrestCrawford","PHYS1C-Waves,Optics&ModernPhysics(A)",S118,49,47,89.1%,97.8%,7.90,B+(3.49),B(3.03)
"Yang,Yi","PHYS1CL-Waves,Optics&ModrnPhysLab(0)",S118,53,25,72.7%,70.0%,5.77,B+(3.43),B+(3.36)
"Meill,AlexanderWarren",PHYS2A-Physics-Mechanics(A),S118,72,37,100.0%,100.0%,7.83,B(3.29),B(3.02)
"Rozenberg,MarceloJavier",PHYS2B-Phys-ElectricityandMagnetism(A),S118,75,21,66.7%,57.1%,7.17,B(3.29),C+(2.62)
"Fang,Zheng",PHYS2BL-PhysicsLaboratory-Mechanics(A),S118,36,10,100.0%,80.0%,15.30,B-(2.90),B+(3.33)
"Chakraborty,Subrata","PHYS2C-Physics-Flu,Wav,Thrmdyn,Optics(A)",S118,97,20,82.4%,75.0%,7.32,B(3.06),B-(2.93)
"Tytler,DavidRobert",PHYS10-ConceptsInPhysics(A),SP18,170,62,46.6%,49.1%,5.53,B(3.00),B-(2.85)
"Ni,Kaixuan",PHYS100B-ElectromagnetismII(A),SP18,48,18,94.4%,100.0%,6.39,B(3.12),B(3.05)
"Michelsen,EricLeonard",PHYS100C-ElectromagnetismIII(A),SP18,23,9,100.0%,100.0%,6.50,C+(2.67),C+(2.62)
"Dubin,DanielHerschel",PHYS105A-Mathematical&ComputatnlPhyI(A),SP18,42,10,77.8%,88.9%,10.90,C(2.20),C-(1.92)
"Flauger,RaphaelM",PHYS110B-MechanicsII(A),SP18,80,20,95.0%,95.0%,5.20,B+(3.35),B(3.14)
"Kleinfeld,David",PHYS120-CircuitsandElectronics(A),SP18,77,24,70.8%,87.0%,11.42,B(3.21),B-(2.96)
"Surko,CliffordM",PHYS130A-QuantumPhysicsI(A),SP18,107,30,85.7%,78.6%,7.21,B-(2.79),B-(2.76)
"Averitt,RichardDouglas",PHYS133-CondensedMatter/MATLSci.Lab(A),SP18,23,5,100.0%,100.0%,9.50,A-(3.75),A-(3.87)
"Maple,M.Brian",PHYS133-CondensedMatter/MATLSci.Lab(A),SP18,23,5,100.0%,100.0%,9.50,A-(3.75),A-(3.87)
"Intriligator,KennethArthur",PHYS137-StringTheory(A),SP18,12,5,80.0%,100.0%,8.50,B-(2.80),N/A
"Kuti,Julius",PHYS142-CompPhysII:PDE&MatrixModl(A),SP18,13,3,100.0%,100.0%,9.83,A(4.00),N/A
"Anderegg,Francois",PHYS151-ElementaryPlasmaPhysics(A),SP18,12,8,100.0%,100.0%,6.00,A-(3.75),N/A
"Fuller,GeorgeMichael",PHYS161-BlackHoles(A),SP18,50,9,100.0%,100.0%,5.17,B+(3.33),B+(3.44)
"Friedman,AndrewSamuel",PHYS162-Cosmology(A),SP18,16,15,93.3%,86.7%,7.57,B+(3.57),N/A
"Burgasser,AdamJonathan",PHYS1A-Mechanics(B),SP18,176,81,78.4%,86.3%,6.39,B(3.23),B(3.20)
"Yagil,Avi",PHYS1AL-MechanicsLaboratory(0),SP18,175,59,60.0%,60.0%,4.29,B(3.25),B+(3.35)
"Bott-Suzuki,SimonCharles",PHYS1B-ElectricityandMagnetism(A),SP18,179,73,66.2%,70.4%,6.27,B(3.13),B-(2.74)
"Yagil,Avi",PHYS1BL-Electricity&MagnetismLab(0),SP18,189,62,50.8%,61.4%,5.02,B(3.30),B(3.27)
"Coil,Alison","PHYS1C-Waves,Optics&ModernPhysics(A)",SP18,186,77,80.0%,85.1%,6.23,B+(3.45),B(3.19)
"Paddock,Mark","PHYS1C-Waves,Optics&ModernPhysics(B)",SP18,415,152,75.3%,81.5%,5.43,B+(3.51),B+(3.52)
"Tsai,PhilbertS","PHYS1C-Waves,Optics&ModernPhysics(C)",SP18,395,140,85.0%,97.7%,5.76,B+(3.42),B(3.27)
"Yagil,Avi","PHYS1CL-Waves,Optics&ModrnPhysLab(0)",SP18,989,299,47.7%,63.2%,4.12,B+(3.37),B+(3.39)
"Popmintchev,Tenio",PHYS2A-Physics-Mechanics(A),SP18,181,136,82.7%,89.5%,6.03,B+(3.35),B(3.29)
"Shotwell,Brian",PHYS2A-Physics-Mechanics(B),SP18,179,58,78.2%,89.1%,7.74,B-(2.89),C+(2.41)
"BarreiroGuerrero,Julio",PHYS2B-Phys-ElectricityandMagnetism(A),SP18,239,187,75.1%,80.3%,8.22,B(3.21),B-(2.72)
"Groisman,Alexander",PHYS2B-Phys-ElectricityandMagnetism(B),SP18,136,41,57.9%,34.2%,5.53,B-(2.76),C+(2.50)
"Shpyrko,Oleg",PHYS2B-Phys-ElectricityandMagnetism(C),SP18,340,129,80.6%,95.1%,6.85,B(3.13),B-(2.80)
"Sharma,VivekA.",PHYS2BL-PhysicsLaboratory-Mechanics(A),SP18,116,112,74.5%,90.0%,6.70,B+(3.47),B+(3.54)
"Wuerthwein,Frank","PHYS2C-Physics-Flu,Wav,Thrmdyn,Optics(A)",SP18,402,156,78.9%,75.3%,6.23,B(3.29),B(3.04)
"FranoPereira,AlexM",PHYS2CL-PhysLab-Elec&Magnetism(A),SP18,156,51,63.3%,95.9%,8.17,B+(3.42),B(3.17)
"Branson,JamesG",PHYS2D-Phys-Relativity&QuantmPhysics(A),SP18,106,34,53.1%,46.9%,6.44,B(3.06),B(3.00)
"Butov,Leonid",PHYS2DL-PhysicsLab-ModernPhysics(A),SP18,88,22,75.0%,60.0%,5.03,B+(3.33),B(3.21)
"Hirsch,JorgeEduardo","PHYS4B-PhysMajrs-Fluid,Wav,Heat(A)",SP18,37,9,77.8%,55.6%,7.61,B-(2.86),C+(2.43)
"Manohar,AneeshVasant",PHYS4E-PhysicsMajors-QuantumPhysics(A),SP18,39,21,94.7%,100.0%,9.55,B(3.11),B(3.21)
"Grinstein,Benjamin",PHYS87-FreshmanSeminar(A),SP18,12,6,100.0%,100.0%,0.83,N/A,N/A
"Fuller,GeorgeMichael",PHYS87-FreshmanSeminar(B),SP18,12,4,100.0%,100.0%,0.50,N/A,N/A
"Shotwell,Brian",PHYS100A-ElectromagnetismI(A),WI18,49,18,70.6%,88.2%,9.17,B-(2.76),C+(2.61)
"Jenkins,Elizabeth",PHYS100B-ElectromagnetismII(A),WI18,89,35,74.2%,74.2%,7.35,B-(2.77),C(2.26)
