Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Saiegh,Sebastian",POLI163-AnalyzingPolitics(A),WI19,15,6,83.3%,83.3%,3.83,B+(3.40),N/A
"Wachob,William",POLI165-SpecialTopics:PolicyAnalysis(A),WI19,15,6,100.0%,100.0%,2.83,A(4.00),N/A
"Xu,Yiqing",POLI171-MakingPolicywithData(A),WI19,71,26,80.0%,64.0%,6.58,B+(3.42),B+(3.49)
"Hill,SethJ",POLI191B-SenrHonSem:Frontier/POLIII(A),WI19,15,3,100.0%,100.0%,18.50,A(4.00),N/A
"Wiens,DavidAbram",POLI191B-SenrHonSem:Frontier/POLIII(A),WI19,16,3,100.0%,100.0%,18.50,A(4.00),N/A
"Hill,SethJ",POLI194-ResearchSeminar/WashingtonDC(A),WI19,11,3,100.0%,100.0%,7.50,A(4.00),N/A
"Desposato,Scott",POLI30D-PoliticalInquiry(A),WI19,176,88,79.3%,86.4%,6.26,B(3.27),B(3.04)
"Oklobdzija,Stan",POLI5D-DataAnalytics/SocialSciences(A),WI19,30,14,100.0%,100.0%,5.58,B+(3.38),B(3.03)
"Ban,PamelaM",POLI100B-TheU.S.Congress(A),FA18,121,44,97.5%,95.0%,3.50,B+(3.69),B+(3.44)
"Fletcher,Nathan",POLI100G-HowtoWinorLoseanElection(A),FA18,106,31,100.0%,100.0%,4.18,B+(3.63),B(3.30)
"Gause,LaGina",POLI100V-OrganizedInterests(A),FA18,29,13,75.0%,100.0%,4.83,B-(2.82),B-(2.90)
"Galderisi,Peter",POLI102C-AmericanPoliticalDevelopment(A),FA18,69,24,100.0%,100.0%,3.68,B+(3.57),B(3.08)
"Smith,GlennChatmas",POLI104A-SupremeCourt&Constitution(A),FA18,160,44,97.4%,100.0%,4.80,A-(3.71),B+(3.35)
"Smith,GlennChatmas",POLI104F-ConstitutionalLaw(A),FA18,13,4,100.0%,100.0%,7.50,A-(3.75),N/A
"Galderisi,Peter",POLI104G-ElectionLaw(A),FA18,65,18,94.4%,100.0%,3.72,B+(3.56),B+(3.49)
"Bergman,MatthewEdward",POLI104J-Introduction/LegalReasoning(A),FA18,27,8,100.0%,57.1%,8.25,B+(3.63),B(3.27)
"Abrajano,Marisa",POLI105A-LatinoPoliticsintheUS(A),FA18,142,45,88.6%,88.1%,3.61,B+(3.67),B(3.30)
"Adida,Claire",POLI108-PoliticsofMulticulturalism(A),FA18,231,203,96.5%,99.0%,4.11,B+(3.56),A-(3.87)
"Hill,SethJ",POLI10D-Intro/PoliSci:AmerPolitics(A),FA18,199,103,95.0%,99.0%,4.10,B+(3.45),B+(3.41)
"Goldman,HarveyStern",POLI110A-Citiz&Saints:Plato-Augustine(A),FA18,38,17,100.0%,100.0%,6.50,B+(3.63),B(3.16)
"Magagna,VictorValentine",POLI113A-E.AsiaThought/CompPerspectv(A),FA18,465,141,99.2%,98.4%,3.25,A-(3.92),A-(3.94)
"Magagna,VictorValentine",POLI113A-E.AsiaThought/CompPerspectv(B),FA18,467,161,97.3%,98.0%,3.46,A-(3.98),A-(3.94)
"Ferree,KarenE",POLI11D-Intro/PoliSci:ComparPolitics(A),FA18,87,45,95.2%,97.6%,4.74,A-(3.70),B(3.18)
"Fisk,DavidLee",POLI120H-EuropeanIntegration(A),FA18,110,29,92.6%,92.6%,4.12,B+(3.69),B(3.19)
"Nichter,SimeonC",POLI126-PoliticalEconomy/Development(A),FA18,65,47,100.0%,97.9%,4.46,B+(3.63),B(3.27)
"Bergman,MatthewEdward",POLI126AA-PoliticlEcon:ModrnCapitalism(A),FA18,51,16,85.7%,85.7%,5.64,B+(3.64),B+(3.30)
"Roeder,PhilipG",POLI12D-Intro/PoliSci:Int'lRelations(A),FA18,145,71,94.1%,98.5%,5.12,B+(3.50),B(3.28)
"Saiegh,Sebastian",POLI134D-Topics/LatinAmericanPolitics(A),FA18,40,24,87.5%,83.3%,4.00,B(3.22),B(3.06)
"Feinberg,RichardEdward",POLI134J-Cuba:RevolutionandReform(A),FA18,41,16,85.7%,85.7%,3.79,B+(3.67),B+(3.37)
"Nellis,GarethHb",POLI138D-SpecTopic/ComparatvePolitics(A),FA18,21,9,85.7%,85.7%,4.25,B(3.25),B+(3.43)
"Sharpless,IsaacWalling",POLI13D-PowerandJustice(A),FA18,65,50,80.0%,84.0%,4.82,B(3.29),B(3.21)
"Merrell,Brandon",POLI142P-CrisisAreasinWorldPolitics(A),FA18,79,31,79.3%,92.9%,4.64,B+(3.55),B(3.24)
"Bergman,MatthewEdward",POLI144D-IntlPoliticlEconmy:Money(A),FA18,28,11,81.8%,80.0%,6.50,B(3.27),B(3.06)
"Fisk,DavidLee",POLI145C-InterntnlReltnAfterColdWar(A),FA18,108,39,97.1%,97.1%,5.09,B+(3.51),B(3.16)
"Vaughn,AbigailLeigh",POLI151-InternationalOrganizations(A),FA18,93,48,87.2%,93.6%,4.46,B+(3.43),B-(2.84)
"Hajnal,ZoltanLloyd",POLI160AA-Introduction/PolicyAnalysis(A),FA18,122,39,78.4%,83.3%,4.55,B(3.05),B(3.07)
"Butler,Daniel",POLI164-ThePoliticsofPublicPolicy(A),FA18,39,15,92.9%,85.7%,3.79,B+(3.64),B+(3.38)
"Hill,SethJ",POLI191A-SenrHonSem:Frontier/POLII(A),FA18,20,7,100.0%,100.0%,7.50,B+(3.67),A-(3.94)
"Wiens,DavidAbram",POLI191A-SenrHonSem:Frontier/POLII(A),FA18,20,7,100.0%,100.0%,7.50,B+(3.67),A-(3.94)
"Galderisi,Peter",POLI197SD-LocalInternshipPolSci(A),FA18,3,3,100.0%,100.0%,2.50,A(4.00),N/A
"Mackie,Gerald",POLI27-EthicsAndSocietyI(A),FA18,262,103,55.6%,67.7%,3.09,B+(3.44),B+(3.46)
"Butler,Daniel",POLI30D-PoliticalInquiry(A),FA18,210,100,85.7%,94.4%,4.63,B+(3.32),B(3.21)
"Roeder,PhilipG",POLI87-FreshmanSeminar(A),FA18,16,12,100.0%,100.0%,0.67,N/A,N/A
"Bonett,DerekJohn",POLI100B-TheU.S.Congress(A),S218,18,3,100.0%,100.0%,6.50,A(4.00),N/A
"Roth,SkylerElijahMaclean",POLI100C-AmericanPoliticalParties(A),S218,21,6,100.0%,100.0%,5.50,A-(3.80),A-(3.89)
"Liu,Huchen",POLI100I-ParticipationandInequality(A),S218,19,6,20.0%,40.0%,7.50,B(3.17),N/A
"Spangler,LieselIngrid",POLI100O-PerspectivesonRace(A),S218,22,11,100.0%,100.0%,5.23,A-(3.78),B+(3.46)
"Galderisi,Peter",POLI104G-ElectionLaw(A),S218,14,6,100.0%,100.0%,5.30,A(4.00),N/A
"Strom,Kaare",POLI11-Intro/PoliSci:ComparPolitics(A),S218,19,3,100.0%,100.0%,7.83,A(4.00),N/A
"Morgan,SeanThomas","POLI110B-Sovereigns,Subj&ModernState(A)",S218,17,3,33.3%,66.7%,7.17,B(3.00),N/A
"Fisk,DavidLee",POLI126AB-Politics&Econ/CntrlEastEurope(A),S218,28,7,100.0%,100.0%,4.50,B(3.29),B+(3.68)
"Sharpless,IsaacWalling",POLI13-PowerandJustice(A),S218,17,12,100.0%,100.0%,6.83,B+(3.33),N/A
"Bredell,GarrettBailey",POLI133G-PostwarU.S.-JapanRelations(A),S218,15,6,100.0%,100.0%,8.50,B+(3.50),N/A
"Gartzke,Erik",POLI142A-UnitedStatesForeignPolicy(A),S218,34,10,100.0%,90.0%,5.90,A-(3.78),B+(3.53)
"Magagna,VictorValentine",POLI142K-PoliticsandWarfare(A),S218,252,55,100.0%,100.0%,5.23,A-(3.98),A-(3.95)
"Lee,LaurenElizabeth",POLI144D-IntlPoliticlEconmy:Money(A),S218,10,8,100.0%,100.0%,5.25,B+(3.63),N/A
"Bergman,MatthewEdward",POLI160AA-Introduction/PolicyAnalysis(A),S218,26,7,100.0%,100.0%,4.50,B(3.17),C+(2.62)
"Morgan,SeanThomas",POLI28-EthicsAndSocietyII(B),S218,36,13,75.0%,90.9%,4.83,A-(3.85),A-(3.74)
"Liu,Huchen",POLI10-Intro/PoliSci:AmerPolitics(A),S118,28,6,80.0%,100.0%,4.10,B(3.20),B-(2.96)
"Roth,SkylerElijahMaclean",POLI100A-ThePresidency(A),S118,28,10,100.0%,100.0%,5.90,A-(3.78),B+(3.53)
"Carlson,TaylorNicole","POLI100DA-Voting,Campaigning&Elections(B)",S118,11,4,100.0%,100.0%,3.50,A-(3.75),N/A
"Smith,GlennChatmas",POLI104A-SupremeCourt&Constitution(A),S118,29,7,100.0%,100.0%,6.17,A-(3.80),B+(3.43)
"Smith,GlennChatmas",POLI104I-Law&Politcs-Crts&PoliControv(A),S118,25,4,100.0%,100.0%,5.00,B+(3.50),B(3.11)
"Magagna,VictorValentine",POLI113A-E.AsiaThought/CompPerspectv(A),S118,282,72,98.3%,100.0%,4.63,A-(3.85),A-(3.86)
"Sharpless,IsaacWalling",POLI119A-SpeclTopics/PoliticalTheory(A),S118,17,12,91.7%,100.0%,6.00,A-(3.75),N/A
"Roeder,PhilipG",POLI12-Intro/PoliSci:Int'lRelations(A),S118,22,5,100.0%,100.0%,6.90,B+(3.50),B-(2.99)
"Zhang,JiakunJack",POLI130B-Politics/People'sRepofChina(A),S118,27,24,100.0%,100.0%,7.75,B+(3.57),B+(3.68)
"McClean,CharlesThurman",POLI133A-JapanesePol:DevlpmntPerspctv(A),S118,26,14,100.0%,100.0%,4.64,B+(3.58),B+(3.62)
"Porten,JohnJoseph",POLI134D-Topics/LatinAmericanPolitics(A),S118,16,5,100.0%,100.0%,6.00,B+(3.50),N/A
"Vaughn,AbigailLeigh",POLI140A-InternationalLaw(A),S118,16,8,100.0%,100.0%,8.50,B+(3.63),N/A
"Fisk,DavidLee",POLI145C-InterntnlReltnAfterColdWar(A),S118,26,8,71.4%,80.0%,6.75,B+(3.38),B(3.05)
"Galderisi,Peter",POLI30-PoliticalInquiry(A),S118,41,7,71.4%,85.7%,7.64,B(3.00),B(3.11)
"Hill,SethJ","POLI100DA-Voting,Campaigning&Elections(A)",SP18,47,18,100.0%,100.0%,3.75,B+(3.69),B+(3.51)
"Fletcher,Nathan",POLI103A-CalifGovernment&Politics(A),SP18,126,37,97.1%,97.1%,3.53,B+(3.59),B+(3.38)
"Smith,GlennChatmas",POLI104D-JudicialPolitics(A),SP18,135,41,97.3%,97.3%,5.47,B+(3.53),B(3.21)
"Macmanus,MaureenDanielle",POLI104F-ConstitutionalLaw(A),SP18,11,3,100.0%,100.0%,10.50,A(4.00),N/A
"Smith,GlennChatmas",POLI104I-Law&Politcs-Crts&PoliControv(A),SP18,17,4,100.0%,100.0%,7.00,A(4.00),N/A
"Bergman,MatthewEdward",POLI104K-LegalArgumentFormulation(A),SP18,16,4,100.0%,100.0%,8.00,A(4.00),N/A
"Stephens,MattheusE",POLI104M-LawandSex(A),SP18,110,34,84.8%,78.8%,5.03,B+(3.66),B(3.22)
"Orfield,MichaelBennett","POLI104P-Science,Technology&theLaw(A)",SP18,46,16,100.0%,100.0%,1.75,A-(3.87),A-(3.80)
"Hill,SethJ",POLI10D-Intro/PoliSci:AmerPolitics(A),SP18,165,117,89.6%,95.7%,4.05,B+(3.41),B(3.18)
"Ingham,Sean",POLI110C-PolitclThought/Kant-Nietzsche(A),SP18,45,17,87.5%,87.5%,6.38,B+(3.60),B(3.17)
"Hoston,Germaine",POLI113C-Chin&JapnPoliticalThought(A),SP18,37,13,50.0%,83.3%,7.50,B+(3.40),B(3.25)
"Neuheiser,Joerg",POLI120D-Germany:Division(A),SP18,47,38,94.7%,97.4%,4.97,B+(3.51),B+(3.43)
"Feeley,MaureenCatherine",POLI122-PoliticsofHumanRights(A),SP18,131,41,91.7%,94.4%,5.53,B+(3.57),B(3.24)
"Feeley,MaureenCatherine","POLI125-Gender,Politics&Globalization(A)",SP18,61,16,84.6%,92.3%,4.65,B+(3.62),B(3.11)
"Nichter,SimeonC",POLI126-PoliticalEconomy/Development(A),SP18,46,29,96.6%,96.6%,5.53,B+(3.54),B(3.18)
"Gartzke,Erik",POLI12D-Intro/PoliSci:Int'lRelations(A),SP18,177,64,90.3%,82.3%,4.07,B+(3.44),B+(3.38)
"Sells,CameronJames",POLI134AA-ComparPolitics/LatinAmerica(A),SP18,48,17,87.5%,87.5%,4.38,B+(3.35),B(3.26)
"Fisk,DavidLee",POLI137A-ComparPolParties/InterstGrp(A),SP18,46,9,77.8%,100.0%,3.17,A-(3.78),B+(3.38)
"Merrell,Brandon",POLI140C-InternationalCrisisDiplomacy(A),SP18,41,17,92.9%,92.9%,6.36,A-(3.86),B+(3.65)
"Fisk,DavidLee",POLI142A-UnitedStatesForeignPolicy(A),SP18,85,31,100.0%,100.0%,4.31,B+(3.68),B+(3.42)
"Gartzke,Erik",POLI142D-WeaponsofMassDestruction(A),SP18,170,49,95.6%,95.5%,3.70,A-(3.87),B+(3.67)
"Willoughby,RandyK",POLI142I-National&InternatnlSecurity(A),SP18,40,13,100.0%,90.9%,6.00,B+(3.42),B(3.20)
"Magagna,VictorValentine",POLI142K-PoliticsandWarfare(A),SP18,469,151,99.3%,99.3%,3.64,A-(3.94),A-(3.80)
"Magagna,VictorValentine",POLI142K-PoliticsandWarfare(B),SP18,465,140,100.0%,100.0%,3.57,A-(3.93),A-(3.80)
"Vaughn,AbigailLeigh",POLI144-InternationalPoliticalEconmy(A),SP18,76,58,81.0%,84.5%,5.22,B(3.25),B-(2.77)
"Broz,JamesLawrence",POLI144F-Politics/Int'lTrade&Finance(A),SP18,45,12,100.0%,100.0%,4.33,B(3.25),B(3.01)
"Roeder,PhilipG",POLI147B-Russian-AmericanRelations(A),SP18,43,14,78.6%,85.7%,5.79,B+(3.54),B+(3.37)
"Wachob,William",POLI165-SpecialTopics:PolicyAnalysis(A),SP18,46,21,70.0%,63.2%,4.12,B+(3.69),B+(3.48)
"Hill,SethJ",POLI194-ResearchSeminar/WashingtonDC(A),SP18,14,3,100.0%,100.0%,2.50,A(4.00),N/A
"Galderisi,Peter",POLI197SD-LocalInternshipPolSci(A),SP18,12,3,100.0%,100.0%,4.50,N/A,N/A
"Wiens,DavidAbram",POLI28-EthicsAndSocietyII(A),SP18,136,49,82.2%,95.6%,4.68,B+(3.60),B+(3.51)
"Galderisi,Peter",POLI30D-PoliticalInquiry(A),SP18,161,54,70.4%,87.0%,5.25,B+(3.52),B(3.11)
"Kaushik,Arushi",POLI5D-DataAnalytics/SocialSciences(A),SP18,8,7,57.1%,57.1%,6.79,B(3.20),N/A
