Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Hinds,JuliBeth",USP2-UrbanWorldSystem(A),S118,15,11,100.0%,100.0%,3.05,B+(3.50),N/A
"Peerson,Susan",USP100-IntroductiontoUrbanPlanning(A),SP18,66,25,92.0%,91.7%,5.22,B+(3.67),B(3.22)
"Blaise,JeanG",USP105-UrbanSociology(A),SP18,14,4,100.0%,100.0%,7.00,B+(3.50),N/A
"Fletcher,Nathan",USP109-CalifGovernment&Politics(A),SP18,14,4,100.0%,100.0%,3.50,B-(2.75),N/A
"Ho,Lisa",USP135-Asn&LatnaImmgrntWrkrs/GlblE(A),SP18,19,12,81.8%,81.8%,4.86,B(3.11),N/A
"Lewis,LeslieR",USP141B-LifeCourseScholarsCapstone(A),SP18,15,8,100.0%,100.0%,4.50,A(4.00),N/A
"Lewis,LeslieR",USP145-Aging-Social&HealthPolicy(A),SP18,130,47,91.1%,97.7%,4.59,B+(3.36),B+(3.35)
"Norr,AlexVaughn",USP15-UrbanEcon/Plan&Development(A),SP18,46,20,100.0%,94.7%,3.55,B+(3.39),B-(2.92)
"Moeder,NathanL",USP152-RealEstate/DevFinance&Invest(A),SP18,23,8,85.7%,100.0%,5.25,B+(3.50),B(3.07)
"Edwards,GregoryS",USP153-RealEstate&DevMarketAnalysis(A),SP18,16,14,100.0%,100.0%,3.21,B+(3.69),N/A
"Hinds,JuliBeth",USP171-SustainableDevelopment(A),SP18,66,15,93.3%,100.0%,3.70,B(3.23),B+(3.45)
"Peerson,Susan",USP172-Graphics/VisualCommunication(A),SP18,26,12,100.0%,100.0%,5.33,A-(3.83),A-(3.85)
"Chavez,RichardGerard",USP180-TransportationPlanning(A),SP18,20,5,100.0%,100.0%,4.10,A-(3.80),B+(3.49)
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),SP18,24,7,71.4%,85.7%,4.50,A-(3.71),B(3.19)
"Bush,BarbaraAnn",USP3-CityandSocialTheory(A),SP18,143,109,72.2%,80.6%,4.22,B+(3.50),B+(3.68)
"Kwak,Nancy",USP1-History/USUrbanCommunities(A),WI18,106,50,91.7%,97.9%,4.42,B+(3.33),B(3.20)
"Erie,StevenP",USP113-Politics&Policymaking/L.A.(A),WI18,9,3,100.0%,100.0%,4.50,B(3.00),N/A
"McGrory,Jack",USP120-UrbanPlan/Infrastruc/RealEst(A),WI18,23,8,83.3%,100.0%,2.83,A(4.00),A-(3.76)
"Wartell,JulieDara",USP131-CraftBreweries/UrbanEconomy(A),WI18,37,10,100.0%,100.0%,2.70,A(4.00),A-(3.78)
"Calavita,Nico",USP137-Housg&Comm.Dev./Policy&Prac(A),WI18,18,7,71.4%,71.4%,5.36,C+(2.57),N/A
"Bussell,MirleRabinowitz",USP141A-LifeCourseScholarsResearch(A),WI18,15,10,100.0%,100.0%,2.90,A(4.00),N/A
"Lewis,LeslieR",USP143-TheUSHealthCareSystem(A),WI18,210,115,91.7%,98.1%,5.36,B+(3.34),B(3.22)
"Yetwin,RichardMark",USP150-RealEstate/Law&Regulation(A),WI18,25,13,90.0%,90.0%,4.50,B+(3.30),B(3.23)
"Peerson,Susan",USP175-SiteAnal.-Opptys&Constraints(B),WI18,7,5,100.0%,100.0%,6.10,B+(3.40),N/A
"Peerson,Susan","USP179-UrbanDesign,Theory&Practice(A)",WI18,23,13,100.0%,92.3%,6.65,A-(3.92),B+(3.64)
"Curcio,PaulDavid",USP181-PublicTransportation(A),WI18,15,7,100.0%,100.0%,5.64,A-(3.71),N/A
"Pezzoli,Keith",USP187-UrbanStudiesIntership(A),WI18,30,13,92.3%,84.6%,7.12,B+(3.38),B+(3.36)
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),WI18,17,7,83.3%,83.3%,4.83,A(4.00),N/A
"Bergman,MatthewEdward",USP193-SanDiegoCommunityResearch(A),WI18,11,5,75.0%,75.0%,6.00,B(3.25),N/A
"Moeder,NathanL",USP5-IntrotoRealEstate/Develmnt(A),WI18,61,33,100.0%,100.0%,3.95,B+(3.52),B-(2.77)
"Bergman,MatthewEdward",USP101-Introduction/PolicyAnalysis(A),FA17,16,5,20.0%,60.0%,6.50,C+(2.40),N/A
"Kharputly,NadeenShB",USP104-EthnicDiversity&theCity(A),FA17,19,7,100.0%,100.0%,3.93,B+(3.67),N/A
"Bussell,MirleRabinowitz",USP124-LandUsePlanning(A),FA17,66,25,88.0%,92.0%,5.17,B+(3.43),B(3.07)
"Nations,JenniferM",USP133-SocInequality&PublicPolicy(A),FA17,8,4,75.0%,75.0%,5.00,B+(3.50),N/A
"Lewis,LeslieR",USP144-Environ/PreventHealthIssues(A),FA17,136,62,95.1%,96.7%,5.68,B+(3.35),B(3.26)
"Garcia,Kathleen",USP170-SustainablePlanning(A),FA17,28,10,100.0%,100.0%,3.90,B+(3.67),B+(3.33)
"Peerson,Susan",USP177-UrbanDesignPracticum(A),FA17,22,11,100.0%,100.0%,7.05,A-(3.91),A-(3.97)
"Pezzoli,Keith",USP186-SeniorSequenceResrchProposl(A),FA17,30,13,84.6%,84.6%,7.12,A-(3.77),B+(3.40)
"Lewis,LeslieR",USP189-SpecialTopics/UrbanPlanning(A),FA17,13,6,80.0%,100.0%,4.10,A(4.00),N/A
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),FA17,17,4,100.0%,100.0%,4.50,A(4.00),N/A
"Pezzoli,Keith",USP2-UrbanWorldSystem(A),FA17,107,54,84.6%,84.3%,4.42,B+(3.46),B+(3.52)
"Bovino,EmilyVerla",USP100-IntroductiontoUrbanPlanning(A),S217,15,6,100.0%,100.0%,6.50,A(4.00),N/A
"Romo,Oscar",USP171-SustainableDevelopment(A),S117,30,10,80.0%,100.0%,6.10,B+(3.67),B(3.27)
"Bussell,MirleRabinowitz",USP100-IntroductiontoUrbanPlanning(A),SP17,58,24,87.5%,100.0%,4.00,A-(3.80),B+(3.37)
"Lowe,CaryD",USP121-RealEstateLawandRegulation(A),SP17,11,6,50.0%,33.3%,4.17,B(3.20),N/A
"Denny,ElaineKathryn",USP125-TheDesignofSocialResearch(A),SP17,9,5,100.0%,100.0%,6.10,B(3.00),N/A
"Nations,JenniferM",USP133-SocInequality&PublicPolicy(A),SP17,23,23,91.3%,82.6%,5.37,B+(3.35),B+(3.46)
"Kini,AshvinRathnanand",USP135-Asn&LatnaImmgrntWrkrs/GlblE(A),SP17,14,5,100.0%,75.0%,9.00,B+(3.50),N/A
"Lewis,LeslieR",USP141B-LifeCourseScholarsCapstone(A),SP17,21,7,100.0%,100.0%,6.50,A(4.00),A(4.00)
"Lewis,LeslieR",USP147-CaseStudies/HlthCare/Poor(A),SP17,144,72,97.1%,97.1%,5.19,B+(3.59),B+(3.41)
"Kwak,Nancy",USP167-HistoryofNewYorkCity(A),SP17,16,3,100.0%,100.0%,7.17,A(4.00),N/A
"Hinds,JuliBeth",USP171-SustainableDevelopment(A),SP17,52,6,66.7%,83.3%,4.17,B(3.20),B(3.23)
"Leiter,RobertA.",USP171-SustainableDevelopment(A),SP17,52,6,66.7%,83.3%,4.17,B(3.20),B(3.23)
"Peerson,Susan",USP172-Graphics/VisualCommunication(A),SP17,16,8,100.0%,100.0%,3.64,A(4.00),N/A
"Peerson,Susan",USP177-UrbanDesignPracticum(A),SP17,16,4,100.0%,100.0%,5.50,A(4.00),N/A
"Chavez,RichardGerard",USP180-TransportationPlanning(A),SP17,12,6,100.0%,100.0%,6.83,B+(3.33),N/A
"Yang,Yang",USP189-SpecialTopics/UrbanPlanning(A),SP17,15,5,100.0%,100.0%,5.17,A-(3.75),N/A
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),SP17,16,5,100.0%,75.0%,4.00,A(4.00),N/A
"Martin,Isaac",USP3-CityandSocialTheory(A),SP17,164,54,86.0%,98.0%,4.66,B+(3.36),B+(3.31)
"McGrory,Jack",USP120-UrbanPlan/Infrastruc/RealEst(A),WI17,18,9,87.5%,100.0%,2.50,B+(3.63),N/A
"Williams,RobertZachary","USP132-AfrnAmer,Religions&theCity(A)",WI17,7,3,100.0%,100.0%,8.50,A(4.00),N/A
"Lewis,LeslieR",USP143-TheUSHealthCareSystem(A),WI17,204,115,91.0%,95.5%,5.53,B(3.19),B(3.14)
"Bussell,MirleRabinowitz",USP173-History/UrbanPlanning&Design(A),WI17,30,17,100.0%,100.0%,5.75,B+(3.47),A-(3.71)
"Peerson,Susan",USP175-SiteAnal.-Opptys&Constraints(A),WI17,21,10,100.0%,100.0%,4.50,A-(3.80),A-(3.92)
"Peerson,Susan","USP179-UrbanDesign,Theory&Practice(A)",WI17,19,9,100.0%,100.0%,6.94,B+(3.63),N/A
"Curcio,PaulDavid",USP181-PublicTransportation(A),WI17,18,6,100.0%,100.0%,3.17,B+(3.67),N/A
"Pezzoli,Keith",USP187-UrbanStudiesIntership(A),WI17,34,22,90.5%,90.5%,8.20,B(3.14),B+(3.35)
"Wartell,JulieDara",USP189-SpecialTopics/UrbanPlanning(A),WI17,24,6,100.0%,100.0%,4.50,A(4.00),A-(3.84)
"Bussell,MirleRabinowitz",USP189-SpecialTopics/UrbanPlanning(D),WI17,21,11,100.0%,100.0%,3.70,A(4.00),A(4.00)
"Kruger,SebastianArvid",USP189-SpecialTopics/UrbanPlanning(E),WI17,6,5,100.0%,100.0%,2.50,A(4.00),N/A
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),WI17,13,3,100.0%,100.0%,8.50,B(3.00),N/A
"Bergman,MatthewEdward",USP193-SanDiegoCommunityResearch(A),WI17,10,3,66.7%,66.7%,11.17,B(3.00),N/A
"Lewis,LeslieR",USP2-UrbanWorldSystem(A),WI17,122,53,86.3%,96.1%,4.38,B+(3.49),B+(3.36)
"Kwak,Nancy",USP1-History/USUrbanCommunities(A),FA16,110,52,89.8%,98.0%,4.46,B+(3.32),B+(3.44)
"Bergman,MatthewEdward",USP101-Introduction/PolicyAnalysis(A),FA16,18,9,50.0%,87.5%,4.75,B-(2.86),N/A
"Lajevardi,Nazita",USP107-UrbanPolitics(A),FA16,8,6,80.0%,100.0%,5.70,B+(3.40),N/A
"Bussell,MirleRabinowitz",USP124-LandUsePlanning(A),FA16,65,30,96.4%,96.4%,5.39,B+(3.52),B+(3.33)
"Lewis,LeslieR",USP144-Environ/PreventHealthIssues(A),FA16,139,64,93.3%,95.0%,5.08,B+(3.37),B(3.28)
"Garcia,Kathleen",USP170-SustainablePlanning(A),FA16,44,18,88.9%,77.8%,4.61,B+(3.50),B(3.26)
"Ducheny,DeniseMoreno",USP176-Bi-NationlRegionalGovernance(A),FA16,16,7,100.0%,83.3%,1.83,A-(3.83),N/A
"Peerson,Susan",USP177-UrbanDesignPracticum(A),FA16,21,7,100.0%,100.0%,4.50,A-(3.86),A-(3.77)
"Pezzoli,Keith",USP186-SeniorSequenceResrchProposl(A),FA16,35,15,100.0%,93.3%,5.36,A-(3.77),B+(3.61)
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),FA16,18,6,100.0%,100.0%,6.50,B+(3.50),N/A
"Bussell,MirleRabinowitz",USP100-IntroductiontoUrbanPlanning(A),S216,20,10,100.0%,100.0%,6.30,A-(3.78),B+(3.69)
"Romo,Oscar",USP171-SustainableDevelopment(A),S116,45,9,87.5%,75.0%,4.75,B+(3.57),B(3.28)
"Curcio,PaulDavid",USP181-PublicTransportation(A),S116,14,13,100.0%,100.0%,6.81,A-(3.85),N/A
"Mendes,Gabriel",USP104-EthnicDiversity&theCity(A),SP16,19,9,100.0%,75.0%,4.25,A-(3.71),N/A
"Fletcher,Nathan",USP109-CalifGovernment&Politics(A),SP16,9,3,100.0%,100.0%,3.50,B+(3.50),N/A
"Martin,Isaac",USP133-SocInequality&PublicPolicy(A),SP16,31,13,100.0%,100.0%,4.19,B+(3.46),B(3.21)
"Green,ChristinaEstel",USP135-Asn&LatnaImmgrntWrkrs/GlblE(A),SP16,9,5,100.0%,60.0%,5.30,A(4.00),N/A
"Lewis,LeslieR",USP143-TheUSHealthCareSystem(A),SP16,123,54,90.4%,94.2%,4.80,B(3.28),B(3.16)
"Lewis,LeslieR",USP145-Aging-Social&HealthPolicy(A),SP16,135,61,89.7%,93.1%,4.82,B+(3.35),B+(3.36)
"Peerson,Susan",USP177-UrbanDesignPracticum(A),SP16,20,8,85.7%,100.0%,6.79,B+(3.57),A-(3.77)
"Chavez,RichardGerard",USP180-TransportationPlanning(A),SP16,23,7,85.7%,85.7%,3.36,A-(3.86),B+(3.59)
"Wartell,JulieDara",USP189-SpecialTopics/UrbanPlanning(B),SP16,52,17,100.0%,100.0%,2.25,A-(3.85),B+(3.69)
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),SP16,18,4,75.0%,100.0%,4.50,B+(3.50),N/A
"Bussell,MirleRabinowitz",USP193-SanDiegoCommunityResearch(A),SP16,15,7,100.0%,100.0%,8.21,A-(3.71),N/A
"Martin,Isaac",USP3-CityandSocialTheory(A),SP16,169,71,97.1%,100.0%,4.44,A-(3.74),B+(3.43)
"Bovino,EmilyVerla",USP100-IntroductiontoUrbanPlanning(A),WI16,36,30,82.8%,93.1%,6.78,A-(3.72),B+(3.57)
"McGrory,Jack",USP120-UrbanPlan/Infrastruc/RealEst(A),WI16,18,8,85.7%,100.0%,3.93,A-(3.71),N/A
"Denny,ElaineKathryn",USP125-TheDesignofSocialResearch(A),WI16,10,7,100.0%,100.0%,7.64,B+(3.50),N/A
"Bussell,MirleRabinowitz",USP137-Housg&Comm.Dev./Policy&Prac(A),WI16,38,22,100.0%,100.0%,5.93,A-(3.82),A-(3.76)
"Lewis,LeslieR",USP143-TheUSHealthCareSystem(A),WI16,141,70,95.5%,97.0%,5.26,B+(3.40),B(3.18)
"Hinds,JuliBeth",USP171-SustainableDevelopment(A),WI16,70,29,89.3%,100.0%,3.94,A-(3.75),B+(3.35)
"Leiter,RobertA.",USP171-SustainableDevelopment(A),WI16,69,29,89.3%,92.9%,3.94,A-(3.75),B+(3.35)
"Peerson,Susan","USP179-UrbanDesign,Theory&Practice(A)",WI16,28,11,100.0%,90.9%,10.10,A-(3.80),A-(3.71)
"Curcio,PaulDavid",USP181-PublicTransportation(A),WI16,19,8,87.5%,50.0%,5.25,B+(3.38),N/A
"Pezzoli,Keith",USP187-UrbanStudiesIntership(A),WI16,40,20,70.6%,82.4%,8.74,B+(3.59),B+(3.64)
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),WI16,20,9,100.0%,100.0%,6.06,B+(3.67),B+(3.55)
"Lewis,LeslieR",USP2-UrbanWorldSystem(A),WI16,109,59,91.4%,96.6%,3.98,B+(3.60),A-(3.92)
"Mooney,BrianF",USP1-History/USUrbanCommunities(A),FA15,98,42,74.4%,46.2%,3.34,B+(3.39),A-(3.71)
"Hajnal,ZoltanLloyd",USP101-Introduction/PolicyAnalysis(A),FA15,14,7,100.0%,100.0%,4.21,B(3.14),N/A
"Andrews,AbigailLeslie",USP105-UrbanSociology(A),FA15,19,8,100.0%,87.5%,6.50,B(3.25),N/A
"Kousser,Thad",USP109-CalifGovernment&Politics(A),FA15,9,5,100.0%,100.0%,6.90,B+(3.40),N/A
"Lowe,CaryD",USP121-RealEstateLawandRegulation(A),FA15,3,3,100.0%,100.0%,3.83,B+(3.67),N/A
"Bussell,MirleRabinowitz",USP124-LandUsePlanning(A),FA15,66,39,97.4%,97.4%,5.29,B+(3.43),B+(3.38)
"Lewis,LeslieR",USP144-Environ/PreventHealthIssues(A),FA15,132,45,100.0%,100.0%,6.14,B+(3.61),B+(3.47)
"Garcia,Kathleen",USP170-SustainablePlanning(A),FA15,55,17,100.0%,100.0%,4.50,B+(3.67),B+(3.49)
"Peerson,Susan",USP177-UrbanDesignPracticum(B),FA15,20,14,100.0%,92.3%,6.19,A(4.00),A(4.00)
"Pezzoli,Keith",USP186-SeniorSequenceResrchProposl(A),FA15,40,12,100.0%,100.0%,6.33,B+(3.42),B+(3.40)
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),FA15,19,10,100.0%,100.0%,3.70,B+(3.50),N/A
"Bussell,MirleRabinowitz",USP100-IntroductiontoUrbanPlanning(A),S215,19,6,80.0%,100.0%,11.70,B+(3.60),N/A
"Bussell,MirleRabinowitz",USP124-LandUsePlanning(A),S215,17,7,100.0%,100.0%,4.79,A-(3.86),N/A
"Romo,Oscar",USP171-SustainableDevelopment(A),S215,48,18,94.4%,83.3%,6.38,B+(3.35),B+(3.31)
"Romo,Oscar",USP2-UrbanWorldSystem(A),S115,11,4,100.0%,75.0%,2.50,A-(3.75),N/A
"Lowe,CaryD","USP123-Law,Planning&PublicPolicy(A)",SP15,6,5,80.0%,100.0%,4.50,B+(3.40),N/A
"Watson,PaulL",USP134-CommunityYouthDevelopment(A),SP15,5,4,100.0%,100.0%,4.00,B+(3.67),N/A
"Lewis,LeslieR",USP147-CaseStudies/HlthCare/Poor(A),SP15,139,61,98.3%,100.0%,4.70,B+(3.46),B+(3.49)
"Leiter,RobertA.",USP171-SustainableDevelopment(A),SP15,42,16,81.3%,87.5%,4.50,A-(3.80),B+(3.43)
"Bussell,MirleRabinowitz",USP173-History/UrbanPlanning&Design(A),SP15,36,11,100.0%,100.0%,4.68,B+(3.30),B+(3.42)
"Leiter,RobertA.",USP175-SiteAnal.-Opptys&Constraints(A),SP15,12,6,83.3%,50.0%,4.17,B+(3.33),N/A
"Peerson,Susan",USP177-UrbanDesignPracticum(A),SP15,20,6,100.0%,100.0%,5.00,A(4.00),A-(3.89)
"Chavez,RichardGerard",USP180-TransportationPlanning(A),SP15,26,4,100.0%,100.0%,3.50,B+(3.33),B+(3.55)
"Sine,ElizabethE",USP190-SeniorHonorsSeminar(A),SP15,5,5,100.0%,100.0%,4.90,A(4.00),N/A
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),SP15,21,7,100.0%,100.0%,5.36,A(4.00),B(3.15)
"Bussell,MirleRabinowitz",USP193-SanDiegoCommunityResearch(A),SP15,22,4,100.0%,100.0%,10.50,A(4.00),A-(3.72)
"Martin,Isaac",USP3-CityandSocialTheory(A),SP15,138,63,88.7%,93.5%,4.27,B+(3.55),B+(3.43)
"Bussell,MirleRabinowitz",USP100-IntroductiontoUrbanPlanning(A),WI15,57,26,100.0%,95.8%,4.67,B+(3.60),A-(3.80)
"Mendes,Gabriel",USP104-EthnicDiversity&theCity(A),WI15,20,17,82.4%,58.8%,4.03,A-(3.73),B+(3.64)
"Andrews,AbigailLeslie",USP105-UrbanSociology(A),WI15,12,7,100.0%,85.7%,3.93,B(3.20),N/A
"Fletcher,Nathan",USP109-CalifGovernment&Politics(A),WI15,9,4,100.0%,100.0%,4.00,A(4.00),N/A
"McGrory,Jack",USP120-UrbanPlan/Infrastruc/RealEst(A),WI15,23,7,85.7%,100.0%,3.07,A-(3.71),B+(3.57)
"Denny,ElaineKathryn",USP125-TheDesignofSocialResearch(A),WI15,15,13,100.0%,100.0%,6.33,B(3.25),N/A
"Martin,Isaac",USP133-SocInequality&PublicPolicy(A),WI15,25,15,93.3%,100.0%,5.17,B+(3.31),B(3.19)
"Lewis,LeslieR",USP143-TheUSHealthCareSystem(A),WI15,183,85,93.6%,91.0%,5.25,B(3.22),B+(3.32)
"Peerson,Susan","USP179-UrbanDesign,Theory&Practice(A)",WI15,22,7,100.0%,100.0%,5.07,A(4.00),A-(3.90)
"Curcio,PaulDavid",USP181-PublicTransportation(A),WI15,20,11,88.9%,77.8%,4.94,A-(3.78),A-(3.85)
"Pezzoli,Keith",USP187-UrbanStudiesIntership(A),WI15,43,23,94.1%,88.2%,8.38,A-(3.71),B+(3.51)
"Wartell,JulieDara",USP191-GISforUrban&CommunityPlan(A),WI15,17,7,100.0%,100.0%,4.21,A-(3.83),N/A
"Curcio,PaulDavid",USP2-UrbanWorldSystem(A),WI15,70,31,66.7%,46.7%,3.23,B+(3.56),B+(3.64)
"Kwak,Nancy",USP1-History/USUrbanCommunities(A),FA14,97,47,86.0%,97.7%,4.45,B(3.26),B(3.05)
"Bussell,MirleRabinowitz",USP124-LandUsePlanning(A),FA14,51,21,95.0%,100.0%,4.94,B+(3.56),A-(3.71)
"Baza,RonaldL",USP136-CollaborativeComm.Leadership(A),FA14,10,7,71.4%,85.7%,2.79,A-(3.71),N/A
