Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Ackerman,Farrell",HDP1-IntrotoHumanDevelopment(A),FA16,159,71,95.7%,89.9%,4.38,B+(3.60),B+(3.38)
"Most,Corinna",HDP111-EvolutioninHumanDevelopment(A),FA16,18,14,92.9%,100.0%,5.50,B(3.23),N/A
"Blumenthal,EmilyJeanne",HDP150-SeniorSeminar(A),FA16,18,9,88.9%,88.9%,4.28,A-(3.78),N/A
"Blumenthal,EmilyJeanne",HDP181-ExperProj/HumanDev.Research(A),FA16,32,28,92.9%,89.3%,9.02,B(3.14),B(3.27)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA16,11,4,100.0%,100.0%,9.00,B(3.25),N/A
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),FA16,16,6,100.0%,100.0%,12.83,B+(3.50),N/A
"Haist,Frank",HDP150-SeniorSeminar(A),S116,10,3,100.0%,100.0%,3.83,B+(3.33),N/A
"Fort,JahmeseMeolla",HDP171-DiversityinHumanDevelopment(A),S116,14,3,100.0%,100.0%,5.17,A(4.00),N/A
"Somerville,AndrewD",HDP111-EvolutioninHumanDevelopment(A),SP16,26,12,100.0%,100.0%,4.00,B+(3.36),B(3.28)
"Darwich,Lina",HDP122-SocialDevelopment(A),SP16,61,49,98.0%,98.0%,4.24,B+(3.45),B(3.17)
"Somerville,AndrewD",HDP150-SeniorSeminar(A),SP16,20,14,100.0%,100.0%,3.33,B+(3.62),B+(3.48)
"Hwang,So-OneKim",HDP150-SeniorSeminar(B),SP16,21,15,86.7%,100.0%,4.63,B+(3.67),N/A
"Fort,JahmeseMeolla",HDP171-DiversityinHumanDevelopment(A),SP16,16,15,93.3%,93.3%,5.83,B+(3.67),N/A
"Blumenthal,EmilyJeanne",HDP181-ExperProj/HumanDev.Research(A),SP16,18,11,60.0%,80.0%,6.50,B+(3.30),N/A
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP16,15,4,100.0%,100.0%,12.50,B+(3.50),N/A
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP16,14,8,62.5%,100.0%,11.25,B(3.13),N/A
"Reese,ClarissaJane",HDP98-DirectedGroupStudy(A),SP16,8,6,100.0%,100.0%,0.50,N/A,N/A
"Carver,LeslieJ.",HDP110-Brain&BehavioralDevelopment(A),WI16,83,59,96.6%,91.4%,3.95,B+(3.57),B+(3.55)
"Hwang,So-OneKim",HDP120-LanguageDevelopment(A),WI16,60,54,94.4%,94.4%,4.87,B+(3.57),B+(3.51)
"Blumenthal,EmilyJeanne",HDP121-TheDevelopingMind(A),WI16,51,46,95.7%,93.5%,5.12,B(3.13),B(3.16)
"Parish,StevenMartin",HDP133-Socio-CulturalFoundations(A),WI16,95,88,78.4%,67.0%,2.81,B+(3.60),A-(3.90)
"Deak,GedeonO.",HDP150-SeniorSeminar(A),WI16,16,9,33.3%,55.6%,3.61,B(3.22),N/A
"Perez,JasonMagabo",HDP171-DiversityinHumanDevelopment(A),WI16,15,6,100.0%,100.0%,4.10,A-(3.83),N/A
"Blumenthal,EmilyJeanne",HDP181-ExperProj/HumanDev.Research(A),WI16,23,22,81.0%,95.2%,6.40,B(3.00),B(3.29)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI16,15,11,90.0%,90.0%,10.70,B+(3.40),N/A
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),WI16,16,10,77.8%,100.0%,11.39,B(3.11),N/A
"Ackerman,Farrell",HDP98-DirectedGroupStudy(A),WI16,43,26,92.3%,92.3%,1.38,A(4.00),N/A
"Reese,ClarissaJane",HDP98-DirectedGroupStudy(B),WI16,11,3,100.0%,100.0%,1.50,N/A,N/A
"Ackerman,Farrell",HDP1-IntrotoHumanDevelopment(A),FA15,198,106,91.0%,81.0%,4.10,B+(3.53),B+(3.46)
"Somerville,AndrewD",HDP150-SeniorSeminar(A),FA15,20,12,100.0%,100.0%,4.10,A-(3.70),B+(3.43)
"Blumenthal,EmilyJeanne",HDP181-ExperProj/HumanDev.Research(A),FA15,33,25,91.7%,100.0%,6.83,B-(2.96),B(3.11)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA15,15,8,100.0%,100.0%,10.75,B(3.14),N/A
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),FA15,17,8,80.0%,100.0%,10.10,B(3.00),N/A
"Haist,Frank",HDP150-SeniorSeminar(A),S115,13,4,100.0%,100.0%,7.83,B+(3.67),N/A
"Blumenthal,EmilyJeanne",HDP121-TheDevelopingMind(A),SP15,59,45,84.4%,97.8%,3.83,B+(3.42),B(3.16)
"Westerfield,MarissaAnneNavarrete",HDP122-SocialDevelopment(A),SP15,55,30,80.0%,70.0%,5.60,B+(3.31),B+(3.34)
"Lieberman,AmyM",HDP150-SeniorSeminar(A),SP15,19,6,100.0%,100.0%,4.17,B+(3.50),N/A
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(B),SP15,19,16,68.8%,93.8%,4.13,B+(3.44),N/A
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(C),SP15,15,11,100.0%,100.0%,4.30,B+(3.45),N/A
"Haist,Frank",HDP160-SpecialTopics/HumanDevelpmnt(A),SP15,10,8,100.0%,100.0%,4.00,A-(3.75),N/A
"Blumenthal,EmilyJeanne",HDP181-ExperProj/HumanDev.Research(A),SP15,31,31,93.5%,100.0%,6.05,B+(3.47),B+(3.60)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP15,18,7,85.7%,100.0%,14.21,B(3.14),C+(2.61)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP15,20,5,100.0%,100.0%,8.00,B(3.20),C+(2.61)
"Reese,ClarissaJane",HDP98-DirectedGroupStudy(A),SP15,14,10,100.0%,100.0%,0.70,A(4.00),N/A
"Carver,LeslieJ.",HDP110-Brain&BehavioralDevelopment(A),WI15,97,38,100.0%,94.6%,4.39,B+(3.54),B+(3.32)
"Boyd,JeremyKenyon",HDP120-LanguageDevelopment(A),WI15,62,53,90.6%,100.0%,4.73,B+(3.38),C+(2.57)
"Parish,StevenMartin",HDP133-Socio-CulturalFoundations(A),WI15,92,30,76.7%,76.7%,3.17,A-(3.73),A-(3.88)
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(A),WI15,20,18,100.0%,100.0%,3.72,B+(3.53),B+(3.43)
"Ackerman,Farrell",HDP171-DiversityinHumanDevelopment(A),WI15,17,11,100.0%,100.0%,4.90,A-(3.70),N/A
"Blumenthal,EmilyJeanne",HDP181-ExperProj/HumanDev.Research(A),WI15,11,7,100.0%,100.0%,6.50,B+(3.50),N/A
"Blumenthal,EmilyJeanne",HDP181-ExperProj/HumanDev.Research(B),WI15,18,9,88.9%,100.0%,6.72,B+(3.44),N/A
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI15,22,10,77.8%,100.0%,10.94,B(3.11),B(3.18)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),WI15,22,11,81.8%,100.0%,9.90,B(3.09),B(3.18)
"Ackerman,Farrell",HDP98-DirectedGroupStudy(A),WI15,17,7,100.0%,100.0%,2.21,N/A,N/A
"Ackerman,Farrell",HDP1-IntrotoHumanDevelopment(A),FA14,242,116,94.5%,86.4%,4.14,B+(3.54),B+(3.36)
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(B),FA14,19,18,88.2%,94.1%,4.15,B+(3.47),N/A
"Roberts,AmandaJ",HDP160-SpecialTopics/HumanDevelpmnt(A),FA14,116,41,100.0%,100.0%,3.11,B+(3.47),B(3.07)
"Ark,WendyS",HDP181-ExperProj/HumanDev.Research(A),FA14,34,11,90.9%,100.0%,5.70,B+(3.55),B+(3.54)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA14,20,12,100.0%,100.0%,10.10,B+(3.30),B(3.01)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),FA14,18,14,100.0%,100.0%,11.42,B(3.18),B(3.01)
"Leaver,EchoElizabeth",HDP150-SeniorSeminar(A),S114,18,7,85.7%,100.0%,6.21,A(4.00),N/A
"Wanic,RebekahAmelie",HDP122-SocialDevelopment(A),SP14,94,40,87.5%,85.0%,4.10,B(3.21),B-(2.98)
"Collins,CarolineImani",HDP135-MMPP:PracticuminChildDev(A),SP14,3,3,100.0%,100.0%,7.17,B(3.00),N/A
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(A),SP14,22,20,80.0%,95.0%,3.90,B+(3.65),B+(3.64)
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(B),SP14,26,24,82.6%,95.7%,3.63,B+(3.48),B+(3.64)
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(C),SP14,25,23,100.0%,100.0%,3.77,B+(3.59),B+(3.64)
"Lee,Leslie",HDP181-ExperProj/HumanDev.Research(A),SP14,29,24,83.3%,91.7%,6.33,B(3.22),B+(3.30)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP14,24,20,94.7%,94.7%,9.13,B(3.21),B-(2.87)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP14,22,14,100.0%,100.0%,9.50,B(3.29),B-(2.87)
"Carper,RuthA",HDP110-Brain&BehavioralDevelopment(A),WI14,109,58,92.7%,89.1%,5.44,B(3.18),B(3.04)
"Boyd,JeremyKenyon",HDP120-LanguageDevelopment(A),WI14,67,61,91.8%,93.4%,4.63,B(3.17),B-(2.80)
"Parish,StevenMartin",HDP133-Socio-CulturalFoundations(A),WI14,83,36,82.9%,82.9%,3.29,A-(3.74),A-(3.71)
"Collins,CarolineImani",HDP135-MMPP:PracticuminChildDev(A),WI14,9,8,100.0%,100.0%,5.50,B+(3.38),N/A
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(A),WI14,24,21,85.7%,85.7%,5.07,B+(3.33),B-(2.95)
"Lee,Leslie",HDP181-ExperProj/HumanDev.Research(A),WI14,30,28,85.7%,92.9%,4.57,B+(3.57),B+(3.51)
"Lee,Leslie",HDP181-ExperProj/HumanDev.Research(B),WI14,27,25,92.0%,96.0%,3.62,B+(3.40),B+(3.51)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI14,22,12,72.7%,90.9%,8.50,B+(3.45),B-(2.95)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),WI14,25,10,100.0%,100.0%,8.50,B+(3.30),B-(2.95)
"Ackerman,Farrell",HDP1-Introduction/HumanDevelopment(A),FA13,238,129,88.5%,86.1%,4.21,B+(3.47),B(3.21)
"Deak,GedeonO.",HDP121-TheDevelopingMind(A),FA13,39,17,58.8%,47.1%,5.09,B(3.06),B-(2.83)
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),FA13,6,5,100.0%,100.0%,5.30,B+(3.40),N/A
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(A),FA13,21,20,90.0%,95.0%,4.30,B(3.20),B+(3.30)
"Boyd,JeremyKenyon",HDP181-ExperProj/HumanDev.Research(A),FA13,37,34,70.6%,85.3%,4.85,B+(3.50),B+(3.52)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA13,19,6,83.3%,83.3%,10.83,B-(2.83),B-(2.99)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),FA13,19,6,83.3%,100.0%,8.17,B+(3.50),B-(2.99)
"Spilkin,AmyM.",HDP150-SeniorSeminar(A),S113,17,4,100.0%,100.0%,5.50,A-(3.75),N/A
"Boyd,JeremyKenyon",HDP120-LanguageDevelopment(A),SP13,122,107,86.0%,88.8%,4.12,B(3.13),C+(2.61)
"Sweet,MonicaAnn",HDP122-SocialDevelopment(A),SP13,90,40,85.0%,65.0%,3.88,B+(3.42),B(3.08)
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),SP13,6,6,100.0%,100.0%,4.17,A-(3.80),N/A
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(A),SP13,24,23,82.6%,95.7%,4.41,B(3.22),B+(3.41)
"Sweet,MonicaAnn",HDP150-SeniorSeminar(B),SP13,25,8,100.0%,75.0%,2.75,A-(3.75),B+(3.50)
"Spilkin,AmyM.",HDP150-SeniorSeminar(C),SP13,24,15,100.0%,100.0%,3.03,B+(3.53),A-(3.78)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),SP13,33,15,93.3%,100.0%,4.23,B+(3.53),B+(3.34)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP13,24,18,88.9%,94.4%,10.83,B(3.11),B-(2.81)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP13,24,13,84.6%,84.6%,7.73,B+(3.33),B-(2.81)
"Ackerman,Farrell",HDP98-DirectedGroupStudy(A),SP13,15,3,100.0%,100.0%,4.50,A(4.00),N/A
"Carper,RuthA",HDP110-Brain&BehavioralDevelopment(A),WI13,127,66,93.9%,86.4%,4.53,B+(3.44),B(3.22)
"Wilson,DeborahDowning",HDP115-Media&Design/SocLrnContexts(A),WI13,8,5,100.0%,100.0%,2.90,A(4.00),N/A
"Parish,StevenMartin",HDP133-Socio-CulturalFoundations(A),WI13,129,62,69.4%,66.1%,3.91,B+(3.30),B+(3.39)
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),WI13,6,6,100.0%,100.0%,4.50,A(4.00),N/A
"Boyd,JeremyKenyon",HDP150-SeniorSeminar(A),WI13,21,20,90.0%,95.0%,5.00,B+(3.55),B(3.21)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),WI13,26,14,92.9%,78.6%,5.50,B(3.29),B(3.25)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(B),WI13,28,13,83.3%,83.3%,6.00,B+(3.50),B(3.25)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI13,20,7,83.3%,100.0%,11.17,B(3.17),B(3.00)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),WI13,23,7,57.1%,85.7%,8.50,B+(3.57),B(3.00)
"Ackerman,Farrell",HDP1-Introduction/HumanDevelopment(A),FA12,287,124,84.5%,79.1%,3.78,B+(3.47),B(3.08)
"Rosero,IvanD.",HDP115-Media&Design/SocLrnContexts(A),FA12,4,3,100.0%,100.0%,3.17,A(4.00),N/A
"Deak,GedeonO.",HDP121-TheDevelopingMind(A),FA12,57,19,64.7%,47.1%,5.44,B(3.06),B-(2.97)
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),FA12,7,7,100.0%,100.0%,5.36,B+(3.57),N/A
"Woolpert,Darin",HDP150-SeniorSeminar(A),FA12,22,12,90.9%,90.9%,4.68,B+(3.45),B(3.17)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),FA12,34,12,80.0%,80.0%,5.83,B+(3.45),B(3.22)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA12,17,10,90.0%,100.0%,10.90,B+(3.50),B-(2.98)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),FA12,20,7,83.3%,100.0%,8.50,B+(3.33),B-(2.98)
"Johnson,RachelStewart",HDP150-SeniorSeminar(A),S212,16,5,60.0%,80.0%,3.70,A(4.00),N/A
"Roberts,AmandaJ",HDP160-SpecialTopics/HumanDevelpmnt(A),S212,66,20,95.0%,95.0%,4.60,B+(3.42),B+(3.39)
"Borovsky,ArielleA.",HDP120-LanguageDevelopment(A),SP12,118,101,80.2%,82.0%,4.32,A-(3.71),B+(3.51)
"Sweet,MonicaAnn",HDP122-SocialDevelopment(A),SP12,104,92,90.2%,78.3%,3.55,B(3.29),B(3.07)
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),SP12,9,9,88.9%,100.0%,6.28,B+(3.56),N/A
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),SP12,18,17,94.1%,100.0%,6.15,A-(3.75),N/A
"Sweet,MonicaAnn",HDP150-SeniorSeminar(A),SP12,24,18,83.3%,94.1%,4.50,B+(3.50),B+(3.63)
"Sweet,MonicaAnn",HDP150-SeniorSeminar(B),SP12,22,20,75.0%,100.0%,4.20,B+(3.30),B+(3.63)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),SP12,33,19,94.7%,94.7%,6.71,B+(3.37),B+(3.38)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(B),SP12,30,19,94.4%,100.0%,5.17,B+(3.63),B+(3.38)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP12,17,11,72.7%,90.9%,10.68,B(3.27),B(3.07)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP12,21,12,75.0%,91.7%,10.33,B(3.18),B(3.07)
"Ackerman,Farrell",HDP98-DirectedGroupStudy(A),SP12,25,13,76.9%,76.9%,2.04,N/A,N/A
"Carver,LeslieJ.",HDP110-Brain&BehavioralDevelopment(A),WI12,120,58,87.9%,93.1%,5.50,B+(3.43),B-(2.93)
"Rosero,IvanD.",HDP115-Media&Design/SocLrnContexts(A),WI12,6,3,66.7%,66.7%,3.83,A(4.00),N/A
"Rosero,IvanD.",HDP115-Media&Design/SocLrnContexts(B),WI12,6,3,66.7%,66.7%,3.83,A(4.00),N/A
"Parish,StevenMartin",HDP133-Socio-CulturalFoundations(A),WI12,118,49,89.8%,79.6%,3.93,B+(3.63),B+(3.40)
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),WI12,11,11,90.9%,100.0%,7.10,A-(3.82),N/A
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),WI12,3,3,100.0%,100.0%,7.83,B+(3.67),N/A
"Cole,Michael",HDP150-SeniorSeminar(A),WI12,11,7,83.3%,100.0%,8.21,A-(3.71),N/A
"Johnson,RachelStewart",HDP150-SeniorSeminar(B),WI12,17,8,75.0%,62.5%,4.50,B+(3.63),N/A
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),WI12,33,21,76.2%,85.7%,5.64,B(3.29),B(3.16)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI12,19,7,57.1%,85.7%,12.21,B+(3.43),B(3.02)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),WI12,20,8,100.0%,100.0%,9.25,B+(3.38),B(3.02)
