Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),FA18,23,14,84.6%,92.3%,4.19,B+(3.55),B+(3.55)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(B),FA18,26,17,94.1%,94.1%,7.79,B+(3.63),B+(3.55)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),S218,21,4,75.0%,75.0%,8.50,A(4.00),B+(3.69)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),SP18,24,7,85.7%,100.0%,6.50,A-(3.83),B+(3.32)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(B),SP18,27,11,80.0%,88.9%,7.90,B+(3.50),B+(3.32)
"Solomon,AmandaLeeAlbaniel",DOC3-Imagination(A),SP18,266,245,66.9%,94.3%,3.68,B+(3.36),B+(3.62)
"Strom,MeganC.",DOC3-Imagination(B),SP18,264,244,64.2%,78.2%,3.70,B+(3.40),B+(3.55)
"Ho,Lisa",DOC3-Imagination(C),SP18,269,200,54.3%,77.7%,3.46,B+(3.36),B+(3.50)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),WI18,27,14,78.6%,85.7%,4.79,B+(3.69),B+(3.68)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(B),WI18,22,9,88.9%,100.0%,7.61,A-(3.75),B+(3.68)
"Solomon,AmandaLeeAlbaniel",DOC2-Justice(A),WI18,294,253,78.6%,94.4%,4.48,B+(3.34),B+(3.40)
"Strom,MeganC.",DOC2-Justice(B),WI18,264,247,78.5%,91.5%,4.67,B+(3.32),B+(3.36)
"Ho,Lisa",DOC2-Justice(C),WI18,252,221,68.9%,90.0%,4.26,B+(3.30),B+(3.39)
"Ho,Lisa",DOC1-Diversity(A),FA17,295,272,79.0%,92.6%,3.87,B(3.29),B(3.28)
"Strom,MeganC.",DOC1-Diversity(B),FA17,266,250,79.6%,90.2%,4.18,B+(3.34),B+(3.35)
"Solomon,AmandaLeeAlbaniel",DOC1-Diversity(C),FA17,190,183,85.2%,94.5%,4.36,B(3.28),B+(3.35)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),FA17,33,11,90.0%,80.0%,9.90,B(3.25),B-(2.87)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(B),FA17,30,10,77.8%,88.9%,6.50,B(3.29),B-(2.87)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),S217,22,5,100.0%,100.0%,9.00,A-(3.75),B(3.17)
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),S117,29,18,100.0%,94.4%,7.06,B+(3.59),B+(3.31)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),SP17,30,17,100.0%,100.0%,7.21,A-(3.93),B+(3.43)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(B),SP17,28,11,90.9%,90.9%,8.30,B+(3.40),B+(3.43)
"Mariscal,George",DOC3-Imagination(A),SP17,313,145,82.0%,97.1%,3.69,B+(3.46),B+(3.43)
"Gagnon,JeffreyC",DOC3-Imagination(B),SP17,281,114,81.0%,96.2%,4.13,B+(3.48),B(3.30)
"Strom,MeganC.",DOC3-Imagination(C),SP17,275,105,71.4%,80.6%,4.41,B+(3.34),B(3.26)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),WI17,28,17,94.1%,94.1%,4.97,B+(3.50),B+(3.61)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(B),WI17,30,14,92.3%,92.3%,6.04,A-(3.82),B+(3.61)
"Sanchez,VioletaA",DOC2-Justice(A),WI17,286,138,75.0%,63.3%,4.68,B+(3.31),B(3.27)
"Strom,MeganC.",DOC2-Justice(B),WI17,287,148,79.3%,76.4%,4.40,B+(3.36),B(3.28)
"Gagnon,JeffreyC",DOC2-Justice(C),WI17,314,151,91.8%,98.6%,4.86,B+(3.37),B(3.26)
"Mariscal,George",DOC1-Diversity(A),FA16,314,161,83.8%,97.3%,5.17,B(3.27),B(3.23)
"Nguyen,LinhThuy",DOC1-Diversity(B),FA16,285,156,86.7%,90.0%,5.01,B(3.29),B+(3.37)
"Strom,MeganC.",DOC1-Diversity(C),FA16,286,158,77.5%,88.7%,5.16,B(3.27),B(3.27)
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),FA16,25,14,100.0%,100.0%,5.27,B+(3.42),B+(3.32)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(C),FA16,22,12,100.0%,100.0%,4.83,A-(3.91),B+(3.55)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(D),FA16,21,9,87.5%,87.5%,3.50,A-(3.88),B+(3.55)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),S216,13,3,100.0%,100.0%,1.83,A(4.00),N/A
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),S116,20,8,100.0%,100.0%,9.64,B(3.14),B-(2.97)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),SP16,26,12,91.7%,91.7%,6.50,B+(3.55),A-(3.71)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(B),SP16,25,7,100.0%,100.0%,4.17,A(4.00),A-(3.71)
"Mariscal,George",DOC3-Imagination(A),SP16,301,131,84.9%,92.9%,4.74,B+(3.35),B(3.29)
"Gagnon,JeffreyC",DOC3-Imagination(B),SP16,282,110,80.6%,97.2%,4.10,B+(3.50),B(3.24)
"Widener,Daniel",DOC3-Imagination(C),SP16,211,97,57.0%,53.8%,3.80,B+(3.40),B(3.26)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(A),WI16,27,18,100.0%,100.0%,3.94,A-(3.93),B+(3.48)
"Pass,NatalyeJoann",DOC100D-Promises&Contradictions/USCult(C),WI16,14,7,100.0%,100.0%,4.79,A-(3.71),B+(3.48)
"Hendrickson,GeraldM.",DOC2-Justice(A),WI16,248,208,83.2%,92.3%,4.75,B+(3.42),B(3.28)
"Sanchez,VioletaA",DOC2-Justice(B),WI16,254,137,79.9%,88.1%,4.56,B+(3.46),B(3.29)
"Gagnon,JeffreyC",DOC2-Justice(C),WI16,285,172,86.4%,97.5%,4.79,B+(3.36),B(3.23)
"Mariscal,George",DOC1-Diversity(A),FA15,277,143,83.2%,96.4%,5.57,B+(3.37),B(3.25)
"Sanchez,VioletaA",DOC1-Diversity(B),FA15,252,133,78.2%,71.8%,5.90,B+(3.38),B(3.26)
"Strom,MeganC.",DOC1-Diversity(C),FA15,248,149,76.1%,77.5%,5.14,B+(3.38),B(3.19)
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),FA15,26,12,100.0%,91.7%,5.33,B+(3.60),B(3.10)
"Strom,MeganC.",DOC100D-Promises&Contradictions/USCult(D),FA15,20,12,100.0%,100.0%,5.17,B(3.20),B+(3.57)
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),S115,28,10,88.9%,100.0%,6.28,B(3.29),B(3.09)
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),SP15,28,12,100.0%,100.0%,5.67,B+(3.63),B(3.25)
"Power,JadeYukana",DOC100D-Promises&Contradictions/USCult(B),SP15,31,13,92.3%,92.3%,5.12,B+(3.67),B+(3.62)
"Streeby,Shelley",DOC3-Imagination(A),SP15,210,193,57.3%,52.6%,5.08,B(3.29),B(3.24)
"Power,JadeYukana",DOC3-Imagination(B),SP15,238,101,63.5%,61.5%,4.99,B+(3.33),B+(3.44)
"George,Nadine",DOC3-Imagination(C),SP15,186,126,50.4%,10.4%,3.56,B+(3.40),B+(3.31)
"Abrajano,Marisa",DOC100D-Promises&Contradictions/USCult(A),WI15,30,13,84.6%,92.3%,5.17,B+(3.67),B+(3.40)
"Hendrickson,GeraldM.",DOC2-Justice(A),WI15,270,236,76.3%,95.7%,4.79,B+(3.35),B(3.20)
"Gagnon,JeffreyC",DOC2-Justice(B),WI15,391,223,75.7%,96.3%,4.91,B(3.26),B(3.21)
"Gagnon,JeffreyC",DOC1-Diversity(A),FA14,218,115,84.6%,99.0%,5.63,B(3.17),B(3.11)
"Mariscal,George",DOC1-Diversity(B),FA14,270,161,77.4%,93.2%,5.30,B+(3.30),B(3.16)
"Power,JadeYukana",DOC1-Diversity(C),FA14,158,114,71.8%,67.3%,5.04,B(3.26),B(3.16)
"Perreira,ChristopherMichael",DOC100D-Promises&Contradictions/USCult(C),FA14,31,17,81.3%,100.0%,6.50,B+(3.67),B+(3.57)
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),S114,23,5,100.0%,100.0%,7.30,B(3.25),B+(3.38)
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),SP14,27,14,92.3%,92.3%,4.83,B(3.23),B(3.21)
"Mariscal,George",DOC3-Imagination(A),SP14,366,163,58.2%,83.5%,4.23,B(3.30),B(3.11)
"Roxworthy,Emily",DOC3-Imagination(B),SP14,362,152,55.5%,60.3%,3.70,B+(3.32),B(3.21)
"Mariscal,George",DOC100D-Promises&Contradictions/USCult(A),WI14,29,13,90.9%,90.9%,5.95,B+(3.36),B+(3.33)
"Hendrickson,GeraldM.",DOC2-Justice(A),WI14,257,217,69.0%,93.0%,4.88,B+(3.34),B+(3.34)
"Gagnon,JeffreyC",DOC2-Justice(B),WI14,345,166,76.4%,95.0%,4.99,B+(3.32),B(3.25)
"Parrish,MichaelE.",DOC2-Justice(C),WI14,119,74,63.9%,86.1%,4.78,B(3.25),B(3.16)
"Mariscal,George",DOC1-Diversity(B),FA13,361,222,78.7%,95.8%,5.21,B(3.27),B(3.16)
"Gagnon,JeffreyC",DOC1-Diversity(D),FA13,327,189,79.0%,96.1%,4.96,B(3.26),B(3.20)
"Gagnon,JeffreyC",DOC100D-Promises&Contradictions/USCult(A),SP13,21,15,100.0%,100.0%,5.73,B+(3.33),B(3.21)
"Roxworthy,Emily",DOC3-Imagination(A),SP13,366,142,67.9%,78.6%,4.43,B+(3.44),B+(3.32)
"Gagnon,JeffreyC",DOC3-Imagination(B),SP13,275,162,72.2%,83.5%,4.21,B+(3.39),B(3.21)
"Hendrickson,GeraldM.",DOC2-Justice(A),WI13,363,175,59.3%,50.6%,5.39,B+(3.37),B(3.23)
"Gagnon,JeffreyC",DOC2-Justice(B),WI13,288,151,66.4%,63.8%,4.96,B+(3.31),B(3.12)
"Abrajano,Marisa",DOC1-Diversity(A),FA12,225,138,73.8%,63.1%,4.33,B(3.29),B(3.04)
"Mariscal,George",DOC1-Diversity(B),FA12,318,190,85.1%,96.6%,5.42,B(3.24),B(3.16)
"Mariscal,George",DOC1-Diversity(C),FA12,90,63,92.1%,100.0%,5.02,B+(3.58),B(3.16)
"Rouse,JohnSamuel",DOC3-Imagination(A),SP12,112,54,57.4%,41.5%,4.61,B+(3.33),B(3.12)
"Serlin,David",DOC3-Imagination(B),SP12,234,99,58.6%,52.5%,4.42,B+(3.35),B(3.27)
"Cancel,Robert",DOC3-Imagination(C),SP12,175,73,69.9%,72.6%,4.47,B+(3.33),B(3.20)
"Hartouni,ValerieA",DOC2-Justice(A),WI12,120,64,72.6%,80.6%,6.15,B(3.23),B(3.08)
"Horwitz,RobertB",DOC2-Justice(B),WI12,236,159,79.7%,90.5%,6.64,B(3.16),B(3.01)
"Skrentny,JohnDavid",DOC2-Justice(C),WI12,192,116,79.3%,98.3%,6.09,B+(3.35),B(3.15)
"Abrajano,Marisa",DOC1-Diversity(A),FA11,221,152,79.3%,55.3%,5.38,B+(3.32),B(3.15)
"Mariscal,George",DOC1-Diversity(B),FA11,286,203,90.1%,97.5%,5.57,B+(3.45),B(3.28)
"Rouse,JohnSamuel",DOC3-Imagination(A),SP11,170,92,73.3%,47.8%,5.05,B+(3.31),B(3.10)
"Serlin,David",DOC3-Imagination(B),SP11,200,100,74.7%,81.8%,5.21,B+(3.40),B(3.14)
"Cancel,Robert",DOC3-Imagination(C),SP11,199,110,69.7%,74.3%,5.10,B(3.28),B(3.20)
"Hartouni,ValerieA",DOC2-Justice(A),WI11,164,129,74.2%,64.1%,6.73,B(3.09),B(3.00)
"Horwitz,RobertB",DOC2-Justice(B),WI11,170,129,76.0%,91.4%,6.59,B(3.23),B(3.04)
"Skrentny,JohnDavid",DOC2-Justice(C),WI11,224,148,82.3%,99.3%,6.38,B+(3.31),B(3.12)
"Mariscal,George",DOC1-Diversity(A),FA10,306,249,90.2%,98.0%,6.69,B+(3.30),B(3.11)
"Monteon,MichaelP.",DOC1-Diversity(B),FA10,222,165,74.2%,54.0%,5.99,B(3.29),B-(2.99)
"Shragge,AbrahamJoseph","DOC100-SpecTop/Diversty,Justce&Imagn(A)",SP10,6,3,100.0%,100.0%,5.83,B+(3.33),N/A
"Shragge,AbrahamJoseph","DOC100D-SpecTop/Diversty,Justce&Imagn(A)",SP10,6,3,100.0%,100.0%,5.83,B+(3.33),N/A
"Serlin,David",DOC3-Imagination(A),SP10,269,149,63.0%,76.9%,5.47,B(3.26),B-(2.97)
"Cancel,Robert",DOC3-Imagination(B),SP10,239,110,58.7%,62.4%,5.29,B+(3.36),B-(2.98)
"Rouse,JohnSamuel",DOC3-Imagination(C),SP10,169,73,48.6%,26.4%,5.17,B(3.25),B-(2.96)
"Shragge,AbrahamJoseph","DOC100-SpecTop/Diversty,Justce&Imagn(A)",WI10,29,17,100.0%,100.0%,7.09,B+(3.65),B+(3.35)
"Shragge,AbrahamJoseph","DOC100D-SpecTop/Diversty,Justce&Imagn(A)",WI10,29,17,100.0%,100.0%,7.09,B+(3.65),B+(3.35)
"Horwitz,RobertB",DOC2-Justice(A),WI10,198,101,70.3%,95.0%,6.82,B(3.02),B-(2.75)
"Hartouni,ValerieA",DOC2-Justice(B),WI10,232,127,66.9%,52.8%,6.05,B(3.26),B(3.02)
"Skrentny,JohnDavid",DOC2-Justice(C),WI10,256,117,69.2%,99.1%,5.87,B+(3.32),B(3.12)
"Gilson,Nancy",DOC1-Diversity(A),FA09,212,161,64.6%,78.0%,5.93,B(3.05),B-(2.93)
"Monteon,MichaelP.",DOC1-Diversity(B),FA09,163,105,57.1%,56.2%,4.98,B(3.15),B-(2.94)
"Mariscal,George",DOC1-Diversity(C),FA09,237,208,82.0%,98.5%,5.05,B+(3.42),B(3.23)
"Shragge,AbrahamJoseph","DOC100-SpecTop/Diversty,Justce&Imagn(A)",FA09,48,39,84.6%,97.4%,4.81,A-(3.74),A-(3.73)
"Shragge,AbrahamJoseph","DOC100D-SpecTop/Diversty,Justce&Imagn(A)",FA09,48,39,84.6%,97.4%,4.81,A-(3.74),A-(3.73)
"Gilson,Nancy",DOC3-Imagination(A),SP09,280,186,64.0%,88.2%,5.18,B+(3.43),B(3.17)
"Markovitz,JonathanPaul",DOC3-Imagination(B),SP09,288,187,59.5%,67.2%,4.38,B+(3.38),B(3.10)
"Harris,ChadV",DOC3-Imagination(C),SP09,266,132,51.2%,66.9%,3.93,B(3.28),B(3.17)
"Gilson,Nancy",DOC2-Justice(A),WI09,267,205,66.0%,87.9%,5.41,B+(3.35),B(3.23)
"Rickless,SamuelCharles",DOC2-Justice(B),WI09,332,223,75.7%,97.3%,5.88,B(3.26),B(3.04)
"Garcia,RubenJ",DOC2-Justice(C),WI09,231,96,48.4%,17.9%,5.39,B(3.10),B-(2.94)
"Gilson,Nancy",DOC1-Diversity(A),FA08,265,191,78.9%,91.1%,5.40,B+(3.36),B+(3.30)
"Klatch,Rebecca",DOC1-Diversity(B),FA08,257,182,70.1%,88.8%,5.48,B+(3.37),B(3.21)
"Harris,ChadV",DOC1-Diversity(C),FA08,246,174,68.6%,60.6%,4.81,B+(3.32),B(3.24)
"Shragge,AbrahamJoseph","DOC100-SpecTop/Diversty,Justce&Imagn(A)",FA08,31,22,95.2%,100.0%,6.59,A-(3.82),B+(3.34)
"Shragge,AbrahamJoseph","DOC100D-SpecTop/Diversty,Justce&Imagn(A)",FA08,31,22,95.2%,100.0%,6.59,A-(3.82),B+(3.34)
"Gilson,Nancy",DOC3-Imagination(A),SU08,20,6,100.0%,100.0%,8.50,B+(3.50),N/A
"Gilson,Nancy",DOC3-Imagination(A),SP08,255,194,63.1%,78.0%,5.12,B+(3.40),B(3.24)
"Shragge,AbrahamJoseph",DOC3-Imagination(B),SP08,226,168,49.1%,48.5%,4.11,B+(3.39),B(3.30)
"Ta,LynnM.",DOC3-Imagination(C),SP08,257,203,57.6%,97.0%,3.89,B+(3.46),B+(3.33)
"Gilson,Nancy",DOC2-Justice(A),WI08,266,196,55.5%,71.4%,5.68,B+(3.37),B+(3.33)
"Lee,YongS.",DOC2-Justice(B),WI08,235,179,62.1%,72.7%,4.82,B+(3.36),B(3.28)
"Wimberley,LauraHealy",DOC2-Justice(C),WI08,249,199,55.0%,34.9%,4.78,B+(3.35),B(3.10)
"Gilson,Nancy",DOC1-Diversity(A),FA07,272,232,75.1%,93.9%,6.02,B+(3.31),B(3.19)
"Wimberley,LauraHealy",DOC1-Diversity(B),FA07,241,203,64.3%,59.0%,5.43,B(3.29),B(3.22)
"Ta,LynnM.",DOC1-Diversity(C),FA07,193,158,77.9%,94.2%,5.44,B+(3.47),B+(3.34)
"Shragge,AbrahamJoseph","DOC100-SpecTop/Diversty,Justce&Imagn(A)",FA07,39,27,92.6%,96.3%,5.24,B+(3.54),B(3.22)
"Shragge,AbrahamJoseph","DOC100D-SpecTop/Diversty,Justce&Imagn(A)",FA07,39,27,92.6%,96.3%,5.24,B+(3.54),B(3.22)
"Gilson,Nancy",DOC2-Justice(A),SU07,16,15,46.7%,93.3%,9.21,B(3.20),N/A
