Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Young,MarkT",WCWP100-AcademicWriting(C),WI17,18,5,80.0%,100.0%,4.50,B+(3.60),N/A
"Pantoja,JenniferMetten",WCWP100-AcademicWriting(D),WI17,19,8,100.0%,100.0%,5.93,A-(3.86),N/A
"Pantoja,JenniferMetten",WCWP100-AcademicWriting(E),WI17,19,10,100.0%,100.0%,5.83,A-(3.78),N/A
"McCleary,KeithLong",WCWP100-AcademicWriting(F),WI17,20,20,90.0%,100.0%,7.03,B(3.10),B+(3.35)
"McCleary,KeithLong",WCWP100-AcademicWriting(G),WI17,20,19,89.5%,94.7%,6.71,B(3.21),B+(3.35)
"McCleary,KeithLong",WCWP100-AcademicWriting(H),WI17,20,20,85.0%,90.0%,7.40,B+(3.35),B+(3.35)
"Roxworthy,Emily",WCWP10A-TheWritingCourseA(0),WI17,289,168,66.4%,84.3%,7.48,B(3.19),B(3.07)
"Roxworthy,Emily",WCWP10B-TheWritingCourseB(0),WI17,341,154,56.3%,80.5%,7.47,B(3.13),B(3.19)
"McCleary,KeithLong",WCWP100-AcademicWriting(0),FA16,57,55,65.5%,92.7%,7.77,B(3.24),B(3.27)
"Veal,Adam",WCWP100-AcademicWriting(0),FA16,39,20,78.9%,94.7%,5.32,A-(3.78),A-(3.73)
"Young,MarkT",WCWP100-AcademicWriting(0),FA16,17,6,80.0%,100.0%,10.50,B(3.20),N/A
"Roxworthy,Emily",WCWP10A-TheWritingCourseA(0),FA16,561,320,66.3%,84.2%,7.76,B(3.04),B(3.16)
"Roxworthy,Emily",WCWP10B-TheWritingCourseB(0),FA16,27,15,69.2%,84.6%,9.67,B(3.08),B(3.09)
"Gonzales,PaulinaMargarita",WCWP100-AcademicWriting(A),S116,17,6,50.0%,50.0%,12.50,B(3.00),N/A
"McCleary,KeithLong",WCWP100-AcademicWriting(A),SP16,14,6,40.0%,80.0%,10.10,A-(3.80),N/A
"McCleary,KeithLong",WCWP100-AcademicWriting(B),SP16,12,4,75.0%,75.0%,10.00,B(3.25),N/A
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),SP16,80,39,58.8%,64.7%,9.56,B(3.13),C+(2.69)
"Bauer,HollyJean",WCWP10B-TheWritingCourseB(0),SP16,19,7,71.4%,100.0%,11.93,B+(3.43),N/A
"Gocsik,KarenMarie",WCWP10B-TheWritingCourseB(0),SP16,317,116,61.0%,74.3%,7.02,B(3.16),B(3.06)
"Young,MarkT",WCWP100-AcademicWriting(A),WI16,14,4,50.0%,100.0%,11.50,B+(3.50),N/A
"Young,MarkT",WCWP100-AcademicWriting(B),WI16,17,11,27.3%,63.6%,8.68,B+(3.36),N/A
"McCleary,KeithLong",WCWP100-AcademicWriting(C),WI16,13,5,80.0%,100.0%,7.70,B(3.20),N/A
"Young,MarkT",WCWP100-AcademicWriting(D),WI16,16,9,55.6%,100.0%,7.83,B+(3.56),N/A
"McCleary,KeithLong",WCWP100-AcademicWriting(E),WI16,19,11,63.6%,100.0%,10.10,B+(3.36),N/A
"McCleary,KeithLong",WCWP100-AcademicWriting(F),WI16,16,9,62.5%,100.0%,9.50,B-(2.75),N/A
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),WI16,194,97,72.4%,89.7%,8.18,B(3.24),B-(2.95)
"Gocsik,KarenMarie",WCWP10B-TheWritingCourseB(0),WI16,214,116,68.0%,84.5%,7.16,B(3.20),B(3.07)
"McCleary,KeithLong",WCWP100-AcademicWriting(0),FA15,49,20,65.0%,100.0%,10.90,B+(3.35),B(3.15)
"Young,MarkT",WCWP100-AcademicWriting(0),FA15,56,28,70.4%,92.6%,9.76,B(3.07),B(3.20)
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),FA15,560,302,55.7%,77.9%,8.06,B(3.14),B(3.04)
"Bauer,HollyJean",WCWP100-AcademicWriting(A),S215,14,6,50.0%,100.0%,14.50,A-(3.75),N/A
"Gonzales,PaulinaMargarita",WCWP10B-TheWritingCourseB(A),S215,14,3,100.0%,100.0%,13.50,B(3.00),N/A
"O'Keefe,AmyMerrill",WCWP10A-TheWritingCourseA(A),S115,10,3,66.7%,33.3%,14.50,C+(2.67),N/A
"Coulter,JaneElisabeth",WCWP10B-TheWritingCourseB(A),S115,10,4,100.0%,100.0%,14.00,B+(3.50),N/A
"McCleary,KeithLong",WCWP10B-TheWritingCourseB(B),S115,15,3,66.7%,100.0%,11.17,B+(3.67),N/A
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),SP15,64,26,78.3%,82.6%,8.59,B+(3.30),B-(2.94)
"Bauer,HollyJean",WCWP10B-TheWritingCourseB(0),SP15,14,6,66.7%,100.0%,10.83,B+(3.33),N/A
"Gocsik,KarenMarie",WCWP10B-TheWritingCourseB(0),SP15,351,136,78.7%,84.4%,7.35,B(3.28),B(3.20)
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),WI15,133,75,72.6%,93.5%,7.32,B(3.12),B(3.20)
"Gocsik,KarenMarie",WCWP10B-TheWritingCourseB(0),WI15,347,171,70.0%,88.8%,7.26,B(3.29),B(3.28)
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),FA14,507,279,70.1%,83.7%,7.05,B(3.24),B(3.19)
"Chandler,BaileeDaniele",WCWP10B-TheWritingCourseB(A),S214,16,9,88.9%,88.9%,10.72,B(3.00),N/A
"Coulter,JaneElisabeth",WCWP10A-TheWritingCourseA(A),S114,13,4,75.0%,75.0%,15.50,B(3.25),N/A
"Gonzales,PaulinaMargarita",WCWP10B-TheWritingCourseB(C),S114,14,5,60.0%,80.0%,18.10,B(3.20),N/A
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),SP14,65,28,67.9%,82.1%,9.27,B(3.15),B-(2.96)
"Bauer,HollyJean",WCWP10B-TheWritingCourseB(0),SP14,21,8,87.5%,100.0%,6.50,B+(3.38),B+(3.53)
"Gocsik,KarenMarie",WCWP10B-TheWritingCourseB(0),SP14,369,139,66.7%,82.5%,7.14,B(3.17),B(3.23)
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),WI14,190,100,75.6%,90.2%,7.61,B(3.07),B(3.19)
"Gocsik,KarenMarie",WCWP10B-TheWritingCourseB(0),WI14,264,143,61.1%,77.0%,7.00,B(3.25),B(3.29)
"Gocsik,KarenMarie",WCWP10A-TheWritingCourseA(0),FA13,560,337,70.9%,86.4%,7.57,B(3.16),B(3.27)
"Mayville,SarahJo",WCWP10B-TheWritingCourseB(A),S213,9,4,75.0%,100.0%,8.50,B(3.25),N/A
"Gonzales,PaulinaMargarita",WCWP10B-TheWritingCourseB(A),S113,14,4,100.0%,100.0%,11.00,B(3.25),N/A
"Adler,Steven",WCWP10A-TheWritingCourseA(0),SP13,78,20,68.4%,89.5%,6.08,B(3.05),B-(2.90)
"Adler,Steven",WCWP10B-TheWritingCourseB(0),SP13,305,95,74.7%,86.8%,6.66,B(3.22),B(3.13)
"Adler,Steven",WCWP10A-TheWritingCourseA(0),WI13,206,91,71.3%,89.7%,7.10,B(3.17),B(3.09)
"Adler,Steven",WCWP10B-TheWritingCourseB(0),WI13,326,143,71.9%,85.2%,6.73,B(3.23),B(3.16)
"Bauer,HollyJean",WCWP10B-TheWritingCourseB(0),WI13,14,5,100.0%,100.0%,6.10,A-(3.75),N/A
"Adler,Steven",WCWP10A-TheWritingCourseA(0),FA12,417,194,75.3%,85.5%,6.95,B(3.27),B(3.10)
"Bauer,HollyJean",WCWP10A-TheWritingCourseA(0),FA12,15,9,88.9%,100.0%,7.83,B+(3.44),N/A
"Adler,Steven",WCWP10A-TheWritingCourseA(B),SP12,6,3,66.7%,66.7%,3.17,B+(3.33),B-(2.83)
"Adler,Steven",WCWP10A-TheWritingCourseA(C),SP12,13,4,100.0%,100.0%,7.50,B(3.25),B-(2.83)
"Adler,Steven",WCWP10A-TheWritingCourseA(E),SP12,14,6,80.0%,100.0%,12.50,B(3.00),B-(2.83)
"Picciotto,Madeleine",WCWP10B-TheWritingCourseB(01),SP12,20,9,66.7%,100.0%,5.39,B+(3.56),B+(3.37)
"Picciotto,Madeleine",WCWP10B-TheWritingCourseB(02),SP12,20,9,88.9%,100.0%,6.06,B+(3.67),B+(3.37)
"Adler,Steven",WCWP10B-TheWritingCourseB(03),SP12,15,9,33.3%,66.7%,6.72,B-(2.89),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(04),SP12,15,5,60.0%,100.0%,6.50,B(3.00),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(05),SP12,15,5,100.0%,100.0%,5.30,B+(3.60),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(06),SP12,12,7,57.1%,85.7%,5.64,B+(3.33),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(07),SP12,15,5,25.0%,100.0%,8.50,B(3.20),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(08),SP12,14,5,60.0%,100.0%,6.10,B(3.00),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(09),SP12,15,8,87.5%,62.5%,8.79,B(3.00),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(10),SP12,14,4,50.0%,75.0%,8.50,B(3.25),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(11),SP12,14,6,66.7%,66.7%,7.17,B+(3.33),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(12),SP12,15,3,66.7%,100.0%,7.17,B(3.00),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(13),SP12,14,7,100.0%,100.0%,7.93,B+(3.43),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(14),SP12,15,10,77.8%,100.0%,7.61,B(3.10),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(15),SP12,13,8,62.5%,87.5%,6.75,B(3.00),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(16),SP12,12,4,100.0%,100.0%,7.00,A-(3.75),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(17),SP12,11,7,71.4%,85.7%,6.21,B+(3.43),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(18),SP12,15,5,100.0%,100.0%,7.30,B(3.20),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(19),SP12,15,5,100.0%,100.0%,6.50,B(3.00),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(22),SP12,14,6,66.7%,80.0%,8.50,B+(3.33),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(23),SP12,15,8,75.0%,75.0%,5.75,B(3.25),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(24),SP12,14,5,60.0%,80.0%,6.10,B(3.00),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(25),SP12,15,7,57.1%,100.0%,6.79,B+(3.43),B(3.10)
"Adler,Steven",WCWP10B-TheWritingCourseB(28),SP12,14,6,66.7%,66.7%,3.83,B(3.17),B(3.10)
"Adler,Steven",WCWP10A-TheWritingCourseA(01),WI12,193,91,73.3%,82.2%,8.79,B(3.08),B(3.02)
"Bauer,HollyJean",WCWP10A-TheWritingCourseA(09),WI12,14,7,66.7%,83.3%,8.17,B(3.14),N/A
"Picciotto,Madeleine",WCWP10B-TheWritingCourseB(01),WI12,40,29,75.9%,100.0%,5.74,B+(3.41),B(3.29)
"Adler,Steven",WCWP10B-TheWritingCourseB(03),WI12,219,113,75.9%,83.6%,6.91,B+(3.31),B(3.14)
"Adler,Steven",WCWP10A-TheWritingCourseA(01),FA11,352,193,75.0%,88.3%,7.89,B(3.14),B(3.12)
"Bauer,HollyJean",WCWP10A-TheWritingCourseA(12),FA11,14,8,62.5%,75.0%,10.75,B+(3.50),N/A
"Picciotto,Madeleine",WCWP10B-TheWritingCourseB(B),FA11,20,13,84.6%,100.0%,5.73,B(3.15),B(3.25)
"Picciotto,Madeleine",WCWP10B-TheWritingCourseB(C),FA11,19,10,70.0%,100.0%,6.30,B+(3.56),B(3.25)
"Pear,VeronicaA",WCWP10B-TheWritingCourseB(B),S211,12,6,83.3%,100.0%,9.17,B+(3.33),N/A
"Gonzales,PaulinaMargarita",WCWP10A-TheWritingCourseA(A),S111,11,7,71.4%,100.0%,10.50,B(3.14),N/A
"Desai,ViditJ",WCWP10B-TheWritingCourseB(A),S111,13,9,37.5%,100.0%,12.25,B(3.00),N/A
"Talbot,JanB",WCWP10A-TheWritingCourseA(A),SP11,14,5,80.0%,100.0%,5.70,B+(3.40),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(B),SP11,13,6,66.7%,100.0%,9.50,B+(3.33),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(D),SP11,15,7,100.0%,100.0%,5.36,B-(2.83),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(E),SP11,15,11,100.0%,100.0%,6.50,B-(2.91),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(F),SP11,13,6,83.3%,100.0%,10.17,B-(2.83),B(3.02)
"Talbot,JanB",WCWP10B-TheWritingCourseB(01),SP11,15,8,50.0%,85.7%,7.00,B(3.00),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(02),SP11,14,5,40.0%,80.0%,7.30,B-(2.80),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(03),SP11,15,7,71.4%,71.4%,7.93,B(3.00),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(04),SP11,15,6,83.3%,83.3%,10.17,B+(3.33),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(05),SP11,13,3,100.0%,66.7%,10.50,B+(3.33),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(06),SP11,14,4,25.0%,50.0%,6.00,B(3.00),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(07),SP11,15,7,71.4%,85.7%,8.50,B-(2.71),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(08),SP11,15,6,100.0%,100.0%,7.50,B(3.00),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(10),SP11,14,7,100.0%,85.7%,7.36,B+(3.50),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(11),SP11,14,8,62.5%,75.0%,6.25,B(3.13),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(12),SP11,13,6,40.0%,80.0%,7.83,B(3.17),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(13),SP11,15,6,66.7%,33.3%,6.50,B-(2.83),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(14),SP11,15,7,66.7%,83.3%,6.17,B(3.14),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(18),SP11,15,3,100.0%,100.0%,8.50,B+(3.33),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(19),SP11,15,5,60.0%,100.0%,5.30,B(3.00),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(20),SP11,15,10,88.9%,100.0%,8.06,B+(3.40),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(21),SP11,14,8,75.0%,87.5%,7.25,B-(2.86),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(22),SP11,15,8,75.0%,100.0%,6.75,B(3.00),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(23),SP11,15,6,83.3%,100.0%,7.17,B(3.00),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(25),SP11,15,4,100.0%,100.0%,4.50,B(3.00),B(3.05)
"Talbot,JanB",WCWP10B-TheWritingCourseB(27),SP11,15,5,60.0%,40.0%,7.30,B(3.00),B(3.05)
"Talbot,JanB",WCWP10A-TheWritingCourseA(02),WI11,15,9,11.1%,77.8%,8.28,B(3.00),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(03),WI11,15,6,33.3%,50.0%,6.17,B(3.17),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(04),WI11,15,11,81.8%,90.9%,6.32,B(3.18),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(05),WI11,14,5,40.0%,80.0%,8.50,B(3.00),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(06),WI11,14,6,50.0%,66.7%,5.83,B(3.00),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(07),WI11,15,6,50.0%,100.0%,7.83,B(3.17),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(08),WI11,15,8,75.0%,62.5%,7.50,B(3.13),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(09),WI11,14,9,44.4%,77.8%,9.17,B(3.00),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(11),WI11,14,7,85.7%,85.7%,9.64,B(3.17),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(12),WI11,14,8,62.5%,75.0%,6.00,B(3.25),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(13),WI11,15,9,88.9%,88.9%,6.28,B(3.11),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(14),WI11,15,9,75.0%,100.0%,8.06,B-(2.89),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(15),WI11,13,7,66.7%,100.0%,9.17,B+(3.57),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(16),WI11,15,8,87.5%,100.0%,8.50,B-(2.86),B(3.02)
"Talbot,JanB",WCWP10A-TheWritingCourseA(17),WI11,15,8,75.0%,87.5%,6.75,B(3.25),B(3.02)
"Talbot,JanB",WCWP10B-TheWritingCourseB(01),WI11,15,11,90.9%,100.0%,6.32,B(3.27),B(3.14)
