Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),FA13,15,6,50.0%,25.0%,9.00,B(3.00),N/A
"Binder,Amy",TMC198-MarshallDirectedGroupStudy(A),FA13,8,4,50.0%,50.0%,8.00,N/A,N/A
"Havis,Allan",TMC20-ThurgoodMarshallColHnrsSem(A),FA13,17,11,90.0%,100.0%,1.30,A(4.00),N/A
"Desposato,Scott",TMC87-FreshmanSeminar(A),FA13,12,10,77.8%,100.0%,1.17,A(4.00),N/A
"Havis,Allan",TMC20-ThurgoodMarshallColHnrsSem(A),SP13,6,4,100.0%,100.0%,1.17,N/A,N/A
"Goldwasser,MicheleA.",TMC10-MethodsofInquiry(A),WI13,7,3,100.0%,100.0%,3.17,N/A,N/A
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),WI13,13,6,40.0%,20.0%,5.30,C+(2.60),N/A
"Havis,Allan",TMC20-ThurgoodMarshallColHnrsSem(A),WI13,6,5,60.0%,80.0%,1.50,N/A,N/A
"Goldwasser,MicheleA.",TMC10-MethodsofInquiry(A),FA12,10,5,40.0%,80.0%,2.50,N/A,N/A
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),FA12,16,8,100.0%,100.0%,5.93,A-(3.71),N/A
"Havis,Allan",TMC20-ThurgoodMarshallColHnrsSem(A),FA12,14,8,100.0%,100.0%,1.36,A(4.00),N/A
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),WI12,9,8,87.5%,87.5%,5.00,B+(3.50),N/A
"Mehan,HughB.",TMC198-MarshallDirectedGroupStudy(A),WI12,40,21,100.0%,94.7%,7.20,N/A,N/A
"Havis,Allan",TMC20-ThurgoodMarshallColHnrsSem(A),WI12,10,7,100.0%,85.7%,1.64,N/A,N/A
"Goldwasser,MicheleA.",TMC10-MethodsofInquiry(A),FA11,7,5,60.0%,80.0%,5.30,N/A,N/A
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),FA11,23,16,81.3%,81.3%,4.50,B(3.06),B-(2.81)
"Mehan,HughB.",TMC198-MarshallDirectedGroupStudy(A),FA11,35,19,94.7%,100.0%,9.83,A(4.00),N/A
"Havis,Allan",TMC198-MarshallDirectedGroupStudy(A),SP11,22,10,100.0%,100.0%,4.50,N/A,N/A
"Lytle,CecilWilliam",TMC20-ThurgoodMarshallColHnrsSem(A),SP11,10,4,75.0%,75.0%,2.50,A(4.00),N/A
"Goldwasser,MicheleA.",TMC10-MethodsofInquiry(A),WI11,12,6,83.3%,83.3%,2.17,N/A,N/A
"Bussell,MirleRabinowitz",TMC15-PublicServiceinAmerica(A),WI11,26,18,94.4%,88.9%,5.83,B+(3.59),A-(3.79)
"Havis,Allan",TMC198-MarshallDirectedGroupStudy(A),WI11,27,10,100.0%,100.0%,7.90,A(4.00),N/A
"Brown,WillieC.",TMC10-MethodsofInquiry(A),FA10,14,9,88.9%,100.0%,8.28,N/A,N/A
"Havis,Allan",TMC198-MarshallDirectedGroupStudy(A),FA10,19,12,91.7%,100.0%,6.83,N/A,N/A
"Havis,Allan",TMC20-ThurgoodMarshallColHnrsSem(A),FA10,14,11,100.0%,100.0%,1.59,A(4.00),N/A
"Shragge,AbrahamJoseph",TMC15-PublicServiceinAmerica(A),SP10,25,12,91.7%,83.3%,4.00,A-(3.82),B+(3.57)
"Havis,Allan",TMC198-MarshallDirectedGroupStudy(A),SP10,33,16,100.0%,100.0%,6.88,N/A,N/A
"Mariscal,George",TMC20-ThurgoodMarshallColHnrsSem(A),SP10,6,5,100.0%,100.0%,3.70,N/A,N/A
"Brown,WillieC.",TMC10-MethodsofInquiry(A),WI10,28,8,87.5%,100.0%,7.00,A(4.00),N/A
"Shragge,AbrahamJoseph",TMC15-PublicServiceinAmerica(A),WI10,29,11,100.0%,100.0%,4.86,A-(3.89),A-(3.98)
"Brown,WillieC.",TMC10-MethodsofInquiry(A),FA09,27,29,100.0%,100.0%,7.95,A(4.00),N/A
"Mehan,HughB.",TMC198-MarshallDirectedGroupStudy(A),FA09,20,21,90.0%,95.0%,6.40,A(4.00),N/A
"Mehan,HughB.",TMC198-MarshallDirectedGroupStudy(A),SP09,17,7,100.0%,100.0%,6.79,N/A,N/A
"Brown,WillieC.",TMC10-MethodsofInquiry(A),WI09,35,29,100.0%,100.0%,5.53,B+(3.67),N/A
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),WI09,23,18,94.4%,100.0%,4.17,A-(3.76),B(3.11)
"Mehan,HughB.",TMC198-MarshallDirectedGroupStudy(A),WI09,24,24,87.0%,100.0%,3.92,A-(3.95),N/A
"Havis,Allan",TMC20-ThurgoodMarshallColHnrsSem(A),WI09,20,21,100.0%,100.0%,0.92,A(4.00),N/A
"Brown,WillieC.",TMC10-MethodsofInquiry(A),FA08,15,12,100.0%,100.0%,8.50,A(4.00),N/A
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),FA08,21,17,94.1%,82.4%,3.91,B+(3.50),B(3.05)
"Cancel,Robert",TMC192-TMCSeniorSeminar(A),FA08,9,9,100.0%,100.0%,3.39,A(4.00),N/A
"Brown,WillieC.",TMC10-MethodsofInquiry(A),SP08,28,20,100.0%,100.0%,6.70,B(3.00),N/A
"Havis,Allan",TMC192-TMCSeniorSeminar(A),SP08,5,5,100.0%,100.0%,1.30,N/A,N/A
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),WI08,22,16,100.0%,100.0%,4.38,B+(3.38),B(3.00)
"Sinay,Patricia",TMC15-PublicServiceinAmerica(A),FA07,15,12,90.9%,90.9%,3.17,B+(3.67),N/A
