Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Plant,RebeccaJo",CGS107-Gender&ReproductiveRights(A),WI16,28,14,100.0%,91.7%,4.00,A-(3.70),B+(3.63)
"Taylor-Garcia,Daphne","CGS114-Gender,Race,Ethnicity&Class(A)",WI16,21,9,77.8%,66.7%,2.94,B(3.22),B+(3.44)
"Taylor-Garcia,Daphne","CGS150-Visuality,Sexuality,andRace(A)",WI16,15,7,100.0%,100.0%,4.90,B+(3.60),N/A
"Santizo,GabrielaDomitila",CGS100-ConceptlzgGender:Theory&Methd(A),FA15,32,16,53.8%,53.8%,5.58,B+(3.45),B(3.08)
"Hernandez,Jillian",CGS102-TopicsinCriticalGenderStds(A),FA15,15,10,88.9%,100.0%,2.72,A-(3.89),N/A
"Santizo,GabrielaDomitila",CGS102-TopicsinCriticalGenderStds(B),FA15,6,6,100.0%,100.0%,6.50,B+(3.67),N/A
"Shelby,KarenLee",CGS103-FeministTheory(A),FA15,23,17,88.2%,88.2%,5.91,B(3.14),B(3.18)
"Hernandez,Jillian",CGS115-Latina/oSexualities(A),FA15,18,7,100.0%,100.0%,6.79,A-(3.86),N/A
"elTayeb,Fatima",CGS190-HonorsSeminar(A),FA15,4,3,100.0%,100.0%,5.83,A(4.00),N/A
"Gore,DayoF.",CGS2A-Intro/CGS:SocialMovements(A),FA15,69,61,85.0%,95.0%,3.95,B(3.25),B+(3.44)
"Hernandez,Jillian",CGS87-FreshmanSeminar(A),FA15,16,8,100.0%,100.0%,1.00,A(4.00),N/A
"Kim,Eunsong",CGS113-Gender&SexualityintheArts(A),S215,21,6,75.0%,100.0%,7.50,B+(3.33),A-(3.87)
"Kini,AshvinRathnanand",CGS102-TopicsinCriticalGenderStds(A),S115,13,5,100.0%,100.0%,4.10,B(3.25),N/A
"Santizo,GabrielaDomitila",CGS100-ConceptlzgGender:Theory&Methd(A),SP15,36,17,94.1%,100.0%,4.62,A-(3.75),B+(3.59)
"Santizo,GabrielaDomitila",CGS104-Adv.Top/Compar.Perspectives(A),SP15,13,3,100.0%,100.0%,4.50,A(4.00),N/A
"Hernandez,Jillian",CGS116-Girls&Sexuality(A),SP15,30,12,100.0%,100.0%,4.32,A-(3.83),A-(3.87)
"Gore,DayoF.",CGS165-Sex&Gendr/AfrAmerCommunities(A),SP15,14,8,100.0%,100.0%,4.83,B(3.25),N/A
"Kheshti,Roshanak","CGS101-Gender,Modernity&Globalization(A)",WI15,58,28,85.2%,100.0%,4.27,B+(3.65),B+(3.48)
"Santizo,GabrielaDomitila",CGS112-Sexuality&Nation(A),WI15,22,22,81.8%,86.4%,5.05,B+(3.56),B+(3.35)
"Hernandez,Jillian",CGS2B-Intro/CGS:Gender&Institutions(A),WI15,52,31,100.0%,100.0%,4.50,A-(3.77),A-(3.73)
"Santizo,GabrielaDomitila",CGS102-TopicsinCriticalGenderStds(B),FA14,23,11,70.0%,80.0%,6.70,B(3.25),B+(3.51)
"George,Nadine",CGS103-FeministTheory(A),FA14,19,17,92.9%,100.0%,4.96,B+(3.54),N/A
"Yanez,AngelicaM",CGS115-Latina/oSexualities(A),FA14,4,4,100.0%,100.0%,5.00,B-(2.75),N/A
"Carney,ChristinaJ",CGS147-BlackFeminismsPast&Pres(A),FA14,16,8,100.0%,100.0%,6.50,B+(3.38),N/A
"Taylor-Garcia,Daphne","CGS150-Visuality,Sexuality,andRace(A)",FA14,9,5,75.0%,100.0%,8.00,B+(3.67),N/A
"Gore,DayoF.",CGS2A-Intro/CGS:SocialMovements(A),FA14,68,35,70.6%,73.5%,3.74,B+(3.36),B+(3.66)
"Kini,AshvinRathnanand",CGS105-QueerTheory(A),S214,20,7,100.0%,100.0%,7.64,B+(3.40),B(3.16)
"Springer,AnnaJoy",CGS102-TopicsinCriticalGenderStds(A),S114,13,3,100.0%,100.0%,1.50,B(3.00),N/A
"Cappelli,MariaGhira",CGS103-FeministTheory(A),SP14,10,6,100.0%,100.0%,4.50,A(4.00),N/A
"Henry,ToddA.",CGS104-Adv.Top/Compar.Perspectives(A),SP14,4,4,100.0%,100.0%,8.00,B(3.25),N/A
"Kaplan,SaraClarke",CGS105-QueerTheory(A),SP14,50,16,87.5%,93.8%,5.25,B+(3.50),B+(3.49)
"Miller,ArianneE.",CGS111-GenderandtheBody(A),SP14,30,14,100.0%,100.0%,3.93,A-(3.89),A-(3.82)
"Hernandez,Jillian",CGS115-Latina/oSexualities(A),SP14,21,10,90.0%,100.0%,5.10,B+(3.33),B+(3.30)
"Kaplan,SaraClarke",CGS147-BlackFeminismsPast&Pres(A),SP14,19,4,100.0%,100.0%,3.17,B+(3.67),N/A
"Cappelli,MariaGhira",CGS2A-Intro/CGS:SocialMovements(A),SP14,67,27,87.5%,95.8%,4.33,B+(3.50),B(3.19)
"Kaplan,SaraClarke",CGS87-FreshmanSeminar(A),SP14,8,5,100.0%,100.0%,0.90,N/A,N/A
"Cappelli,MariaGhira","CGS101-Gender,Modernity&Globalization(A)",WI14,36,15,85.7%,85.7%,6.07,B(3.15),B-(2.97)
"Cappelli,MariaGhira",CGS102-TopicsinCriticalGenderStds(B),WI14,7,4,100.0%,100.0%,3.50,A(4.00),N/A
"Kaplan,SaraClarke",CGS100-ConceptlzgGender:Theory&Methd(A),FA13,32,15,100.0%,92.9%,7.50,B+(3.45),B+(3.66)
"Cappelli,MariaGhira",CGS102-TopicsinCriticalGenderStds(A),FA13,11,6,100.0%,100.0%,5.83,B+(3.67),N/A
"Dorr,KirstieA.",CGS102-TopicsinCriticalGenderStds(B),FA13,14,8,87.5%,87.5%,4.50,A-(3.75),N/A
"Hernandez,Jillian",CGS102-TopicsinCriticalGenderStds(C),FA13,12,10,100.0%,100.0%,5.30,A-(3.78),N/A
"Kheshti,Roshanak",CGS112-Sexuality&Nation(A),FA13,22,11,90.9%,90.9%,6.68,A-(3.75),B(3.26)
"Gore,DayoF.",CGS2B-Intro/CGS:Gender&Institutions(A),FA13,57,47,93.6%,100.0%,4.46,B+(3.56),B+(3.53)
"Solomon,AmandaLeeAlbaniel",CGS2B-Intro/CGS:Gender&Institutions(B),S213,10,3,66.7%,100.0%,5.83,B+(3.50),N/A
"Kini,AshvinRathnanand",CGS2A-Intro/CGS:SocialMovements(A),S113,16,7,83.3%,100.0%,5.17,A-(3.80),N/A
"Miller,ArianneE.",CGS102-TopicsinCriticalGenderStds(A),SP13,39,33,97.0%,100.0%,4.68,B+(3.65),B+(3.65)
"Cappelli,MariaGhira",CGS111-GenderandtheBody(A),SP13,29,7,85.7%,100.0%,5.07,B+(3.50),B+(3.32)
"Gore,DayoF.",CGS2B-Intro/CGS:Gender&Institutions(A),SP13,59,52,90.0%,98.0%,4.01,B+(3.42),B+(3.38)
"Kheshti,Roshanak","CGS101-Gender,Modernity&Globalization(A)",WI13,30,16,100.0%,100.0%,5.03,B+(3.64),B+(3.39)
"Gore,DayoF.",CGS102-TopicsinCriticalGenderStds(A),WI13,6,5,100.0%,100.0%,7.70,B+(3.60),N/A
"Martin-Cabrera,Luis",CGS102-TopicsinCriticalGenderStds(B),WI13,20,9,100.0%,100.0%,4.25,A-(3.86),B+(3.50)
"elTayeb,Fatima",CGS102-TopicsinCriticalGenderStds(C),WI13,9,4,75.0%,100.0%,4.50,B+(3.50),N/A
"Wesling,MeganE.",CGS103-FeministTheory(A),WI13,23,14,92.9%,92.9%,3.50,B(3.09),A-(3.83)
"Murillo,RubenR",CGS112-Sexuality&Nation(A),WI13,14,6,83.3%,83.3%,4.50,B+(3.67),N/A
"Cappelli,MariaGhira",CGS113-Gender&SexualityintheArts(A),WI13,12,8,100.0%,100.0%,5.00,B+(3.57),N/A
"Cappelli,MariaGhira",CGS2A-Intro/CGS:SocialMovements(A),WI13,65,28,66.7%,88.9%,3.73,B+(3.33),B(3.15)
"Kaplan,SaraClarke",CGS100-ConceptlzgGender:Theory&Methd(A),FA12,44,32,93.5%,100.0%,6.30,B+(3.43),B+(3.46)
"Gates,Kelly",CGS102-TopicsinCriticalGenderStds(A),FA12,24,9,75.0%,87.5%,4.50,B+(3.63),B+(3.46)
"Gallaccio,Anya",CGS113-Gender&SexualityintheArts(A),FA12,25,9,75.0%,62.5%,6.00,B(3.14),A-(3.78)
"Geiger,Eric",CGS113-Gender&SexualityintheArts(A),FA12,25,9,66.7%,66.7%,4.50,B(3.00),A-(3.78)
"Anderson,PatrickW.",CGS190-HonorsSeminar(A),FA12,5,3,100.0%,100.0%,5.17,A(4.00),N/A
"Cesena,MariaTeresa",CGS112-Sexuality&Nation(A),S212,19,5,80.0%,80.0%,12.10,B+(3.67),N/A
"Cesena,MariaTeresa",CGS112-Sexuality&Nation(A),S212,12,3,100.0%,66.7%,7.17,A(4.00),N/A
"Voyles,TraciBrynne",CGS102-TopicsinCriticalGenderStds(A),S112,16,7,100.0%,100.0%,8.50,B+(3.67),N/A
"Diaz,JosenGayle","CGS101-Gender,Modernity&Globalization(A)",SP12,35,14,100.0%,100.0%,6.79,A-(3.70),B+(3.56)
"elTayeb,Fatima",CGS102-TopicsinCriticalGenderStds(A),SP12,18,9,88.9%,88.9%,7.39,B(3.13),N/A
"Reid,Roddey",CGS102-TopicsinCriticalGenderStds(B),SP12,13,4,100.0%,100.0%,6.00,B+(3.33),N/A
"Henry,ToddA.",CGS104-Adv.Top/Compar.Perspectives(A),SP12,6,3,100.0%,100.0%,9.17,B+(3.67),N/A
"Murillo,RubenR",CGS112-Sexuality&Nation(A),SP12,23,8,75.0%,87.5%,8.21,A(4.00),B+(3.69)
"Murillo,RubenR",CGS112-Sexuality&Nation(A),SP12,20,7,85.7%,71.4%,8.79,A-(3.83),B+(3.69)
"Braff,LaraRachel",CGS102-TopicsinCriticalGenderStds(A),WI12,15,9,88.9%,100.0%,4.94,B(3.20),N/A
"Kaplan,SaraClarke",CGS105-QueerTheory(A),WI12,34,23,95.7%,100.0%,6.33,B+(3.32),B+(3.45)
"Cartwright,Lisa",CGS111-GenderandtheBody(A),WI12,18,8,87.5%,100.0%,5.50,A-(3.71),A-(3.71)
"Suarez,Harrod",CGS2B-Intro/CGS:Gender&Institutions(A),WI12,51,32,66.7%,90.0%,4.63,B+(3.40),B+(3.58)
"Kaplan,SaraClarke",CGS100-ConceptlzgGender:Theory&Methd(A),FA11,41,28,92.9%,100.0%,6.57,B+(3.48),B+(3.69)
"Anderson,PatrickW.",CGS190-HonorsSeminar(A),FA11,8,5,100.0%,100.0%,5.30,A-(3.75),N/A
"Dorr,KirstieA.",CGS2A-Intro/CGS:SocialMovements(A),FA11,62,46,89.1%,97.8%,5.02,B+(3.60),B+(3.69)
"Voyles,TraciBrynne",CGS102-TopicsinCriticalGenderStds(A),S211,17,3,66.7%,100.0%,3.17,A(4.00),N/A
"Ruiz,StevieR",CGS112-Sexuality&Nation(A),S211,12,5,80.0%,100.0%,7.70,B+(3.50),N/A
"Ruiz,StevieR",CGS112-Sexuality&Nation(A),S211,12,4,100.0%,100.0%,4.50,A-(3.75),N/A
"Voyles,TraciBrynne","CGS101-Gender,Modernity&Globalization(A)",S111,19,9,100.0%,100.0%,8.72,B+(3.57),N/A
"Stephens,MattheusE",CGS107-Gender&ReproductiveRights(A),S111,12,6,100.0%,100.0%,3.83,B+(3.33),N/A
"Shah,NayanB",CGS105-QueerTheory(A),SP11,40,13,92.3%,92.3%,4.35,A-(3.78),B+(3.43)
"Stephens,MattheusE",CGS106-GenderEquality&theLaw(A),SP11,53,21,95.2%,100.0%,5.07,A-(3.82),B(3.26)
"Anderson,PatrickW.",CGS111-GenderandtheBody(A),SP11,46,25,84.0%,87.5%,3.78,B+(3.67),B+(3.42)
"Serlin,David",CGS87-FreshmanSeminar(A),SP11,15,7,85.7%,71.4%,0.79,N/A,N/A
"Kheshti,Roshanak","CGS101-Gender,Modernity&Globalization(A)",WI11,53,33,90.9%,97.0%,6.20,B+(3.57),B+(3.39)
"El-Tayeb,Fatima",CGS102-TopicsinCriticalGenderStds(A),WI11,18,10,90.0%,100.0%,6.30,B+(3.63),N/A
"Voyles,TraciBrynne",CGS103-FeministTheory(A),WI11,28,18,100.0%,100.0%,5.83,B+(3.61),A-(3.80)
"Dorr,KirstieA.",CGS112-Sexuality&Nation(A),WI11,46,43,95.3%,100.0%,5.64,N/A,A-(3.97)
"Woodhull,WinifredJohanna",CGS2B-Intro/CGS:Gender&Institutions(A),WI11,65,37,72.2%,58.3%,2.94,B(3.25),B(3.17)
"Kaplan,SaraClarke",CGS100-ConceptlzgGender:Theory&Methd(A),FA10,39,25,96.0%,91.7%,6.98,B+(3.63),B+(3.58)
"Cardenas,MichaMaya",CGS113-Gender&SexualityintheArts(A),FA10,31,18,88.2%,88.2%,5.09,B(3.21),B(3.27)
"Yoneyama,Lisa",CGS190-HonorsSeminar(A),FA10,7,5,100.0%,100.0%,9.30,B+(3.60),N/A
"Lowe,Lisa",CGS2A-Intro/CGS:SocialMovements(A),FA10,56,36,72.2%,83.3%,3.61,B+(3.53),B+(3.44)
"Serlin,David",CGS100-ConceptlzgGender:Theory&Methd(A),SU10,17,5,100.0%,100.0%,7.00,A-(3.75),N/A
"Suarez,Harrod","CGS101-Gender,Modernity&Globalization(A)",SU10,25,12,81.8%,90.9%,6.32,A-(3.82),N/A
"Limki,RashneM",CGS112-Sexuality&Nation(A),SU10,27,12,83.3%,100.0%,6.00,N/A,N/A
"Voyles,TraciBrynne","CGS101-Gender,Modernity&Globalization(A)",SP10,44,26,100.0%,96.2%,4.35,A-(3.74),A-(3.74)
"Gilson,Nancy",CGS104-Adv.Top/Compar.Perspectives(A),SP10,16,11,90.9%,90.9%,5.59,B+(3.67),N/A
"Kaplan,SaraClarke",CGS105-QueerTheory(A),SP10,49,31,100.0%,100.0%,5.73,B+(3.46),B+(3.47)
"Serlin,David",CGS87-FreshmanSeminar(A),SP10,12,8,100.0%,100.0%,1.75,N/A,N/A
"El-Tayeb,Fatima",CGS102-TopicsinCriticalGenderStds(A),WI10,29,11,90.9%,81.8%,6.14,B+(3.60),B+(3.45)
"Suarez,Harrod",CGS104-Adv.Top/Compar.Perspectives(A),WI10,15,4,100.0%,100.0%,5.50,B(3.25),N/A
"Kheshti,Roshanak",CGS112-Sexuality&Nation(A),WI10,57,26,96.2%,96.2%,5.86,N/A,B+(3.45)
"Serlin,David",CGS2B-Intro/CGS:Gender&Institutions(A),WI10,62,29,69.0%,79.3%,5.12,B(3.15),B(3.12)
"Kaplan,SaraClarke",CGS100-ConceptlzgGender:Theory&Methd(A),FA09,21,17,94.1%,94.1%,5.50,B(3.19),B+(3.45)
"Stephens,MattheusE",CGS107-Gender&ReproductiveRights(A),FA09,49,38,94.6%,94.7%,3.91,B+(3.52),B+(3.52)
"Gates,Kelly",CGS109B-Gender&Info.Technology(A),FA09,24,20,90.0%,85.0%,3.90,B+(3.68),B+(3.51)
"Radcliff,PamelaB.",CGS2A-Intro/CGS:SocialMovements(A),FA09,63,40,71.8%,78.9%,3.47,B(3.18),B(3.10)
"Serlin,David",CGS100-ConceptlzgGender:Theory&Methd(A),SU09,16,9,100.0%,100.0%,6.28,B+(3.43),N/A
"Woodhull,WinifredJohanna","CGS101-Gender,Modernity&Globalization(A)",SU09,24,7,71.4%,100.0%,6.21,B+(3.33),N/A
"Plant,RebeccaJo",CGS104-Adv.Top/Compar.Perspectives(A),SP09,21,11,100.0%,100.0%,4.50,B+(3.55),B+(3.59)
"Anderson,PatrickW.",CGS111-GenderandtheBody(A),SP09,63,47,89.1%,95.6%,2.89,B+(3.69),B+(3.70)
"Kahn,Stanya",CGS113-Gender&SexualityintheArts(A),SP09,24,19,68.4%,78.9%,2.61,B+(3.38),B-(2.97)
"Kheshti,Roshanak",CGS192-SrSem.inCriticalGenderStds(A),SP09,17,11,100.0%,100.0%,3.30,A(4.00),N/A
"Blair-Loy,Mary",CGS192-SrSem.inCriticalGenderStds(B),SP09,8,8,100.0%,100.0%,1.25,A(4.00),N/A
"Kaplan,SaraClarke",CGS100-ConceptlzgGender:Theory&Methd(A),WI09,20,15,86.7%,100.0%,4.63,B+(3.69),B+(3.51)
"Kheshti,Roshanak","CGS101-Gender,Modernity&Globalization(A)",WI09,25,20,94.4%,100.0%,5.20,A-(3.71),A-(3.74)
"Suarez,Harrod",CGS112-Sexuality&Nation(A),WI09,37,23,90.9%,100.0%,4.24,N/A,B(3.21)
"Blair-Loy,Mary",CGS110-GenderandSexualityinSports(A),FA08,25,21,76.2%,71.4%,3.64,A-(3.78),A-(3.80)
"Waidzunas,ThomasJohn",CGS2A-Intro/CGS:SocialMovements(A),FA08,62,41,70.7%,78.0%,4.16,B+(3.41),B(3.18)
