Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Nunez,RafaelE",COGS155-GestureandCognition(A),SP19,51,20,100.0%,100.0%,2.92,B+(3.38),B-(2.95)
"Deak,GedeonO.",COGS160-SeminaronSpecialTopics(A),SP19,7,4,0.0%,0.0%,0.00,N/A,N/A
"Nunez,RafaelE",COGS160-SeminaronSpecialTopics(B),SP19,20,8,75.0%,87.5%,6.25,C(2.25),B-(2.70)
"Rossano,Federico",COGS160-SeminaronSpecialTopics(C),SP19,34,23,100.0%,100.0%,3.63,B+(3.67),B+(3.62)
"Chiba,Andrea",COGS164-NeurobiologyofMotivation(A),SP19,79,27,96.2%,96.2%,3.19,A-(3.71),A-(3.92)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),SP19,445,208,81.1%,89.4%,5.87,B-(2.99),C+(2.56)
"Jernigan,TerryLynne","COGS178-Genes,Brains&Behavior(A)",SP19,53,23,90.5%,95.2%,2.50,A-(3.89),A-(3.83)
"Coulson,SeanaM",COGS179-ElectrophysiologyofCognition(A),SP19,45,14,83.3%,100.0%,6.17,B+(3.33),B-(2.83)
"Ellis,ShannonElizabeth",COGS18-IntroductiontoPython(A),SP19,275,222,94.9%,98.6%,5.36,B+(3.50),B+(3.58)
"Tu,Zhuowen",COGS181-NeuralNetworks/DeepLearning(A),SP19,148,78,93.5%,90.9%,5.66,A-(3.72),B+(3.55)
"Johnson,ChristineM.",COGS184-Modeling/EvolutionofCognitn(A),SP19,37,10,100.0%,100.0%,7.25,A-(3.88),B(3.16)
"Leonardis,EricJeffrey",COGS8-Hands-OnComputing(A),SP19,35,16,92.9%,92.9%,3.07,B+(3.54),B+(3.37)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),SP19,20,6,83.3%,100.0%,0.50,N/A,N/A
"Dow,StevenP",DSGN100-Prototyping(A),SP19,69,30,85.2%,63.0%,6.57,B+(3.33),B+(3.56)
"Klemmer,ScottR",DSGN119-DesignatLarge(A),SP19,68,20,88.2%,47.1%,0.75,A(4.00),N/A
"Deak,GedeonO.",COGS1-IntroductiontoCognitiveSci(A),WI19,469,369,95.0%,93.9%,3.38,B+(3.62),B+(3.45)
"Leonardis,EricJeffrey",COGS100-CyborgsNowandintheFuture(A),WI19,185,119,77.3%,75.6%,4.81,B(3.23),A-(3.76)
"Hoffman,DrewEllen",COGS101A-SensationandPerception(A),WI19,420,243,95.3%,90.5%,4.47,B+(3.36),B(3.05)
"Scott,TaylorJackson",COGS102B-CognitiveEthnography(A),WI19,203,181,75.7%,94.2%,5.13,B+(3.60),A-(3.75)
"Nitz,DouglasA.",COGS107B-SystemsNeuroscience(A),WI19,302,106,88.0%,90.1%,5.12,B(3.27),B-(2.82)
"Nitz,DouglasA.",COGS107B-SystemsNeuroscience(B),WI19,143,45,82.5%,82.5%,5.64,B+(3.31),B-(2.82)
"Keown,ChristopherLee",COGS108-DataScienceinPractice(A),WI19,425,135,90.9%,89.8%,5.37,B+(3.67),B+(3.68)
"Boroditsky,Lera",COGS11-Minds&Brains(A),WI19,175,81,94.7%,98.7%,3.92,B+(3.42),B(3.17)
"Klemmer,ScottR",COGS120-InteractionDesign(A),WI19,141,61,67.2%,31.6%,11.45,B+(3.31),B+(3.38)
"Hollan,JamesD.",COGS126-Human-ComputerInteraction(A),WI19,43,15,83.3%,90.9%,4.04,B+(3.33),B(3.24)
"Rossano,Federico",COGS13-FldMethods:CognitioninWild(A),WI19,311,149,86.6%,92.9%,3.85,B+(3.53),B-(2.97)
"Johnson,ChristineM.",COGS143-AnimalCognition(A),WI19,39,17,88.2%,88.2%,3.75,B(3.00),B-(2.92)
"Kim,SeungKyung",COGS14A-Intro.toResearchMethods(A),WI19,177,138,78.1%,67.2%,4.02,B(3.28),B-(2.81)
"Deak,GedeonO.",COGS160-SeminaronSpecialTopics(A),WI19,13,4,66.7%,66.7%,6.50,A(4.00),N/A
"Boyle,MaryE.T.",COGS163-MetabolicDisorders/Brain(A),WI19,65,33,93.5%,96.6%,5.23,A-(3.85),A-(3.75)
"Greenspan,RalphJ.",COGS169-GeneticInformation/Behavior(A),WI19,39,15,26.7%,46.7%,6.77,B(3.00),C+(2.51)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),WI19,288,133,91.3%,90.3%,6.11,B(3.17),C+(2.66)
"Saygin,AyseP",COGS172-BrainDisordersandCognition(A),WI19,62,27,84.6%,84.0%,4.57,B+(3.44),B(3.05)
"Nitz,DouglasA.",COGS176-FromSleeptoAttention(A),WI19,74,22,90.0%,100.0%,4.10,B+(3.53),B+(3.59)
"Kirsh,DavidJoel",COGS187B-PracticuminProWebDesign(A),WI19,64,18,86.7%,80.0%,8.23,A-(3.73),A-(3.73)
"DeSa,Virginia",COGS189-BrainComputerInterfaces(A),WI19,108,18,88.2%,94.1%,4.15,A-(3.71),A-(3.77)
"Boyle,MaryE.T.",COGS2-CognitiveNeuroEconomics(A),WI19,33,18,82.4%,82.4%,2.74,A-(3.76),A-(3.77)
"Boyle,MaryE.T.",COGS3-IntroductiontoComputing(A),WI19,136,60,91.4%,87.9%,5.55,A-(3.80),B+(3.64)
"Ellis,ShannonElizabeth",COGS9-IntroductiontoDataScience(A),WI19,326,158,90.8%,92.1%,3.84,A-(3.79),A-(3.85)
"Meyer,MichaelWayne",DSGN1-DesignofEverydayThings(A),WI19,156,50,85.7%,95.9%,5.40,B+(3.60),B+(3.58)
"Scott,TaylorJackson",DSGN100-InformationDesign(A),WI19,81,73,100.0%,98.6%,6.61,B+(3.63),A-(3.77)
"Irani,LillyC",DSGN119-DesignatLarge(A),WI19,55,18,86.7%,100.0%,0.63,A(4.00),N/A
"Klemmer,ScottR",DSGN90-UndergraduateSeminar(A),WI19,21,8,100.0%,100.0%,1.17,A(4.00),N/A
"Boyle,MaryE.T.",COGS1-IntroductiontoCognitiveSci(A),FA18,469,426,90.4%,92.0%,4.34,B+(3.45),B(3.16)
"Scott,TaylorJackson",COGS10-CognitvConsequence/Technology(A),FA18,260,227,94.7%,97.8%,3.82,A-(3.75),B+(3.69)
"Kirsh,DavidJoel",COGS100-CyborgsNowandintheFuture(A),FA18,139,126,79.4%,85.7%,4.71,B(3.23),B-(3.00)
"Momma,Shota",COGS101C-Language(A),FA18,241,103,96.0%,98.0%,3.93,B+(3.56),B+(3.58)
"Scott,TaylorJackson",COGS102A-DistributedCognition(A),FA18,146,128,83.6%,97.7%,4.73,B+(3.41),B+(3.42)
"Rangel,LaraM",COGS107A-NeuroanatomyandPhysiology(A),FA18,201,99,90.8%,99.0%,4.71,B+(3.56),B+(3.63)
"Mukamel,EranA",COGS109-Modeling&DataAnalysis(A),FA18,133,92,79.8%,87.8%,7.85,B(3.23),B(3.29)
"Boyle,MaryE.T.",COGS11-Minds&Brains(A),FA18,182,104,95.0%,97.0%,5.09,B+(3.45),B+(3.36)
"Deak,GedeonO.",COGS110-TheDevelopingMind(A),FA18,76,39,91.4%,85.7%,4.96,B(3.24),B(3.19)
"Tu,Zhuowen",COGS118A-IntrotoMachineLearningI(A),FA18,154,59,83.0%,75.5%,9.44,B+(3.37),B+(3.51)
"DeSa,Virginia",COGS118B-IntrotoMachineLearningII(A),FA18,121,34,75.8%,87.9%,8.26,B+(3.41),A-(3.71)
"Saygin,AyseP",COGS119-Programming/ExperimentalRes.(A),FA18,36,22,90.0%,85.0%,6.50,B+(3.63),B+(3.41)
"Guo,PhilipJ",COGS120-InteractionDesign(A),FA18,150,72,95.3%,100.0%,7.17,B+(3.58),A-(3.83)
"Guo,PhilipJ",COGS124-HCITechnicalSystemsResearch(A),FA18,32,21,100.0%,100.0%,4.88,A-(3.95),A-(3.93)
"SanchezAmaro,Alejandro",COGS144-SocialCognition(A),FA18,42,21,85.0%,90.0%,3.90,B+(3.55),B(3.27)
"Kim,SeungKyung",COGS14A-Intro.toResearchMethods(A),FA18,162,135,80.6%,82.8%,3.42,B+(3.62),B(3.27)
"Kim,SeungKyung",COGS14B-Intro.toStatisticalAnalysis(A),FA18,64,52,71.2%,65.4%,4.27,B(3.02),B(3.04)
"Bergen,Benjamin",COGS15-UncensoredIntro.toLanguage(A),FA18,115,78,100.0%,100.0%,2.29,B+(3.63),B+(3.39)
"Deak,GedeonO.",COGS160-SeminaronSpecialTopics(A),FA18,7,3,66.7%,100.0%,7.17,A(4.00),N/A
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),FA18,298,161,83.1%,91.4%,6.28,B(3.25),B-(2.84)
"Rangel,LaraM",COGS170-BrainWavesAcrossScales(A),FA18,54,44,100.0%,100.0%,4.69,A-(3.76),A-(3.91)
"Donoghue,Thomas",COGS18-IntroductiontoPython(A),FA18,208,110,93.3%,98.0%,5.95,B+(3.62),B+(3.54)
"Kirsh,DavidJoel",COGS187A-Usability&Info.Architecture(A),FA18,73,46,92.9%,90.5%,4.45,B+(3.60),B+(3.59)
"Miller,CarsonGrant",COGS3-IntroductiontoComputing(A),FA18,163,109,87.5%,88.3%,3.02,A-(3.78),A-(3.79)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),FA18,15,9,88.9%,100.0%,0.50,B(3.00),N/A
"Voytek,BradleyThomas",COGS9-IntroductiontoDataScience(A),FA18,404,152,91.0%,95.1%,2.98,A-(3.74),B+(3.43)
"Meyer,MichaelWayne",DSGN1-DesignofEverydayThings(A),FA18,166,70,77.6%,85.9%,7.07,B+(3.42),B+(3.42)
"Hollan,JamesD.",DSGN119-DesignatLarge(A),FA18,23,5,100.0%,100.0%,2.10,B(3.00),N/A
"Klemmer,ScottR",DSGN90-UndergraduateSeminar(A),FA18,18,6,100.0%,100.0%,0.50,N/A,N/A
"Klemmer,ScottR",DSGN90-UndergraduateSeminar(B),FA18,7,3,100.0%,100.0%,3.50,N/A,N/A
"Scott,TaylorJackson",COGS10-CognitvConsequence/Technology(A),S218,47,43,95.2%,97.6%,4.88,A-(3.80),B+(3.64)
"Davis,JoshuaDaniel","COGS101B-Learning,MemoryandAttention(A)",S218,114,63,96.8%,98.4%,4.98,B+(3.50),B+(3.38)
"Johnson,ChristineM.",COGS102A-DistributedCognition(A),S218,49,13,58.3%,45.5%,5.33,B-(2.73),C+(2.63)
"Semenuks,Arturs",COGS153-LanguageComprehension(A),S218,22,19,100.0%,94.7%,6.50,B+(3.47),A-(3.76)
"Pineda,JaimeA",COGS171GS-MirrorNeuronSystem(A),S218,28,26,92.3%,96.2%,5.42,A-(3.71),B+(3.67)
"Pineda,JaimeA","COGS174GS-Drugs:Brain,MindandCulture(A)",S218,28,26,96.2%,96.2%,5.04,B+(3.65),A-(3.82)
"Boyle,MaryE.T.",COGS187A-Usability&Info.Architecture(A),S218,74,15,100.0%,91.7%,4.83,A-(3.92),A-(3.90)
"Gupta,Anjum",COGS188-AIAlgorithm&SocialLanguage(A),S218,38,21,85.7%,81.0%,6.30,B+(3.35),B(3.22)
"Boyle,MaryE.T.",COGS3-IntroductiontoComputing(A),S218,36,13,70.0%,80.0%,7.23,B+(3.50),B+(3.52)
"Ngoon,Tricia",DSGN90-UndergraduateSeminar(A),S218,21,6,83.3%,80.0%,1.17,N/A,N/A
"Davis,JoshuaDaniel",COGS101A-SensationandPerception(A),S118,64,44,93.2%,95.3%,5.82,B+(3.56),B+(3.33)
"Coulson,SeanaM",COGS101C-Language(A),S118,37,12,80.0%,88.9%,4.67,B+(3.50),B+(3.40)
"Boyle,MaryE.T.",COGS107A-NeuroanatomyandPhysiology(A),S118,55,24,91.7%,91.7%,8.92,B+(3.33),B+(3.38)
"Bardolph,MeganDalene",COGS109-Modeling&DataAnalysis(A),S118,65,27,81.5%,96.2%,5.65,A-(3.73),B+(3.67)
"Boyle,MaryE.T.",COGS11-Minds&Brains(A),S118,19,18,100.0%,100.0%,8.28,B+(3.47),N/A
"Barrera,StevenJames",COGS14A-Intro.toResearchMethods(A),S118,89,41,97.5%,100.0%,5.28,B+(3.35),B(3.23)
"Gougelet,RobertJoseph",COGS14B-Intro.toStatisticalAnalysis(A),S118,26,14,64.3%,46.2%,13.64,B+(3.43),N/A
"Yang,DorothyDaw-Shin",COGS154-CommDisorders/Children&Adults(A),S118,44,37,97.3%,94.6%,6.01,B+(3.39),B(3.07)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),S118,46,22,86.4%,95.5%,7.86,B(3.16),B-(2.71)
"Pineda,JaimeA",COGS1-IntroductiontoCognitiveSci(A),SP18,410,141,90.2%,90.2%,3.66,B+(3.50),B-(2.88)
"Hollan,JamesD.",COGS10-CognitvConsequence/Technology(A),SP18,184,69,66.2%,79.7%,3.69,B+(3.36),B+(3.49)
"Scott,TaylorJackson",COGS100-CyborgsNowandintheFuture(A),SP18,183,166,72.7%,90.2%,4.55,B(3.25),B(3.22)
"Hoffman,DrewEllen",COGS101A-SensationandPerception(A),SP18,399,314,94.8%,94.4%,4.19,B+(3.39),B(3.01)
"Coulson,SeanaM",COGS101C-Language(A),SP18,221,90,81.4%,86.0%,5.18,B+(3.30),B(3.11)
"Scott,TaylorJackson",COGS102C-CognitiveDesignStudio(A),SP18,127,106,90.5%,95.2%,9.15,B+(3.69),A-(3.85)
"Pineda,JaimeA",COGS107A-NeuroanatomyandPhysiology(A),SP18,270,115,82.1%,78.1%,5.71,B(3.12),B-(2.83)
"Chiba,Andrea",COGS107C-CognitiveNeuroscience(A),SP18,239,110,89.3%,92.2%,4.79,B+(3.58),A-(3.72)
"Boroditsky,Lera",COGS11-Minds&Brains(A),SP18,116,42,95.0%,97.5%,4.45,B+(3.41),B-(2.73)
"Mukamel,EranA",COGS118C-NeuralSignalProcessing(A),SP18,43,21,100.0%,100.0%,8.20,B+(3.35),A-(3.72)
"Guo,PhilipJ",COGS121-HumanComptrInteracProgStud(A),SP18,128,63,98.3%,98.3%,6.67,A-(3.73),A-(3.81)
"Dow,StevenP",COGS123-SocialComputing(A),SP18,97,34,78.8%,87.5%,5.89,B+(3.44),B+(3.46)
"Rossano,Federico",COGS13-FldMethods:CognitioninWild(A),SP18,493,196,75.9%,84.5%,3.62,B+(3.54),B+(3.51)
"Johnson,ChristineM.",COGS143-AnimalCognition(A),SP18,36,14,92.9%,92.9%,5.50,B(3.25),B+(3.39)
"Barrera,StevenJames",COGS14A-Intro.toResearchMethods(A),SP18,165,76,96.0%,100.0%,4.05,B+(3.61),B(3.20)
"Gougelet,RobertJoseph",COGS14B-Intro.toStatisticalAnalysis(A),SP18,141,61,53.4%,41.1%,7.86,B+(3.36),B+(3.50)
"Coulson,SeanaM",COGS151-AnalogyandConceptualSystems(A),SP18,41,13,72.7%,90.9%,4.32,B+(3.60),B+(3.45)
"Nunez,RafaelE",COGS152-CognitiveFoundationsofMath(A),SP18,39,11,72.7%,90.9%,3.50,C+(2.60),B-(3.00)
"Yang,DorothyDaw-Shin",COGS153-LanguageComprehension(A),SP18,40,28,92.9%,100.0%,5.71,B+(3.44),B-(2.72)
"Creel,Sarah",COGS157-MusicandtheMind(A),SP18,54,21,100.0%,100.0%,3.20,B+(3.42),B(3.21)
"Nunez,RafaelE",COGS160-SeminaronSpecialTopics(B),SP18,21,8,83.3%,100.0%,3.17,B+(3.67),B-(2.93)
"Boyle,MaryE.T.",COGS163-MetabolicDisorders/Brain(A),SP18,49,23,87.0%,91.3%,5.28,A-(3.86),B+(3.60)
"Chiba,Andrea",COGS164-NeurobiologyofMotivation(A),SP18,55,14,92.9%,100.0%,3.88,A-(3.85),A-(3.98)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),SP18,307,117,79.1%,89.1%,6.03,B(3.18),B-(2.72)
"Rangel,LaraM",COGS170-BrainWavesAcrossScales(A),SP18,36,29,100.0%,100.0%,4.14,A-(3.86),A-(3.89)
"Jernigan,TerryLynne","COGS178-Genes,Brains&Behavior(A)",SP18,30,21,75.0%,80.0%,3.80,A-(3.85),B+(3.69)
"Tu,Zhuowen",COGS185-Adv.MachineLearningMethods(A),SP18,68,38,97.2%,94.3%,9.15,A-(3.78),A-(3.86)
"Boyle,MaryE.T.",COGS2-CognitiveNeuroEconomics(A),SP18,16,13,100.0%,100.0%,3.12,B+(3.60),N/A
"Borgo,DavidGarcia",COGS20-ExploringtheMusicalMind(A),SP18,15,9,87.5%,75.0%,1.93,B+(3.57),N/A
"Boyle,MaryE.T.",COGS3-IntroductiontoComputing(A),SP18,157,94,91.1%,84.4%,7.10,B+(3.63),B+(3.66)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),SP18,8,4,100.0%,100.0%,0.50,N/A,N/A
"Irani,LillyC",DSGN119-DesignatLarge(A),SP18,48,12,90.9%,81.8%,1.05,B(3.00),N/A
"Klemmer,ScottR",DSGN119-DesignatLarge(A),SP18,48,12,90.9%,80.0%,1.05,B(3.00),N/A
"Boyle,MaryE.T.",COGS1-IntroductiontoCognitiveSci(A),WI18,401,358,93.0%,93.0%,4.41,B+(3.40),B(3.29)
"Hoffman,DrewEllen","COGS101B-Learning,MemoryandAttention(A)",WI18,385,326,89.8%,87.6%,3.91,B+(3.34),B(3.01)
"Scott,TaylorJackson",COGS102B-CognitiveEthnography(A),WI18,193,176,78.4%,94.3%,4.93,B+(3.59),B+(3.59)
"Rangel,LaraM",COGS107A-NeuroanatomyandPhysiology(A),WI18,123,62,96.7%,100.0%,6.33,B+(3.44),B+(3.64)
"Nitz,DouglasA.",COGS107B-SystemsNeuroscience(A),WI18,351,175,87.9%,87.3%,5.88,B+(3.33),B(3.01)
"Voytek,BradleyThomas",COGS108-DataScienceinPractice(A),WI18,426,168,91.1%,97.4%,5.25,A-(3.75),A-(3.80)
"Boroditsky,Lera",COGS11-Minds&Brains(A),WI18,175,79,89.3%,90.3%,3.53,B+(3.52),B(3.06)
"Tu,Zhuowen",COGS118A-IntrotoMachineLearningI(A),WI18,165,74,91.9%,83.8%,7.28,A-(3.73),B+(3.62)
"Yu,AngelaJ.",COGS118D-Stats/BehavioralDataAnalysis(A),WI18,24,18,55.6%,55.6%,11.79,B(3.29),B+(3.54)
"Boroditsky,Lera","COGS12-Language,Culture&Cognition(A)",WI18,47,20,94.7%,94.7%,3.45,B+(3.65),B+(3.41)
"Klemmer,ScottR",COGS120-InteractionDesign(A),WI18,155,76,80.3%,69.0%,10.90,B+(3.36),B+(3.49)
"Dow,StevenP",COGS122-InteractionDesignStartup(A),WI18,46,19,100.0%,94.7%,6.50,A-(3.82),B+(3.57)
"Rossano,Federico",COGS144-SocialCognition(A),WI18,30,18,94.1%,100.0%,3.94,B(3.28),B+(3.52)
"Rossano,Federico",COGS14A-Intro.toResearchMethods(A),WI18,218,160,89.9%,93.7%,3.71,B(3.21),B(3.08)
"Hoffman,DrewEllen",COGS14B-Intro.toStatisticalAnalysis(A),WI18,198,154,81.6%,88.2%,4.08,B(3.24),B(3.19)
"Yang,DorothyDaw-Shin",COGS154-CommDisorders/Children&Adults(A),WI18,74,65,95.4%,95.4%,3.98,B(3.19),B(3.16)
"Creel,Sarah",COGS156-LanguageDevelopment(A),WI18,57,30,96.7%,100.0%,3.90,B+(3.58),B+(3.67)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),WI18,384,260,90.2%,94.4%,5.79,B(3.27),B-(2.85)
"Saygin,AyseP",COGS172-BrainDisordersandCognition(A),WI18,63,28,81.5%,60.0%,5.58,B(3.16),B-(2.92)
"Nitz,DouglasA.",COGS176-FromSleeptoAttention(A),WI18,51,24,95.2%,100.0%,4.69,B+(3.48),B+(3.47)
"Nitz,DouglasA.",COGS177-SpaceandTimeintheBrain(A),WI18,41,16,93.3%,100.0%,4.63,A-(3.77),A-(3.70)
"Johnson,ChristineM.",COGS184-Modeling/EvolutionofCognitn(A),WI18,19,12,90.9%,100.0%,6.67,B+(3.33),N/A
"Kirsh,DavidJoel",COGS187B-PracticuminProWebDesign(A),WI18,62,45,90.2%,80.5%,7.26,A-(3.86),B+(3.64)
"DeSa,Virginia",COGS189-BrainComputerInterfaces(A),WI18,85,37,94.3%,91.4%,5.06,A-(3.81),A-(3.91)
"Boyle,MaryE.T.",COGS3-AnIntroductiontoComputing(A),WI18,151,96,84.9%,81.7%,5.48,B+(3.70),B+(3.66)
"Meyer,MichaelWayne",DSGN1-DesignofEverydayThings(A),WI18,164,100,90.6%,93.7%,5.82,B+(3.55),B+(3.48)
"Dow,StevenP",DSGN100-Prototyping(A),WI18,70,34,87.1%,80.6%,5.34,A-(3.79),B+(3.54)
"Hollan,JamesD.",DSGN119-DesignatLarge(A),WI18,65,21,100.0%,94.4%,0.94,A(4.00),N/A
"Hollan,JamesD.",DSGN90-UndergraduateSeminar(A),WI18,24,9,85.7%,100.0%,1.36,A(4.00),N/A
"Boyle,MaryE.T.",COGS1-IntroductiontoCognitiveSci(A),FA17,478,382,89.3%,84.1%,4.61,B+(3.37),B(3.26)
"Kirsh,DavidJoel",COGS100-CyborgsNowandintheFuture(A),FA17,243,88,54.1%,72.3%,4.38,B+(3.54),B(3.20)
"Hoffman,DrewEllen",COGS101A-SensationandPerception(A),FA17,468,158,94.5%,85.3%,4.40,B+(3.43),B(3.07)
"Rangel,LaraM",COGS107A-NeuroanatomyandPhysiology(A),FA17,322,130,84.3%,93.3%,7.02,B+(3.45),B+(3.47)
"Mukamel,EranA",COGS109-Modeling&DataAnalysis(A),FA17,119,53,80.4%,92.3%,9.13,B(3.16),B+(3.35)
"Boyle,MaryE.T.",COGS11-Minds&Brains(A),FA17,175,98,96.8%,97.8%,4.92,B+(3.49),B+(3.43)
"Deak,GedeonO.",COGS110-TheDevelopingMind(A),FA17,45,19,83.3%,88.9%,5.50,B-(2.89),B-(2.95)
"DeSa,Virginia",COGS118B-IntrotoMachineLearningII(A),FA17,78,32,96.8%,96.8%,7.66,A-(3.79),A-(3.82)
"Saygin,AyseP",COGS119-Programming/ExperimentalRes.(A),FA17,16,6,83.3%,83.3%,5.50,A(4.00),N/A
"Guo,PhilipJ",COGS120-InteractionDesign(A),FA17,68,25,100.0%,100.0%,8.42,A-(3.72),A-(3.87)
"Guo,PhilipJ",COGS124-HCITechnicalSystemsResearch(A),FA17,13,3,100.0%,100.0%,4.50,A(4.00),N/A
