Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Man,SimeonS",ETHN163J-AsianAmericanSocialMovemnts(A),FA17,8,7,100.0%,100.0%,4.17,B+(3.67),N/A
"Kharputly,NadeenShB",ETHN177-ListeningtotheWorld(B),FA17,14,6,83.3%,83.3%,4.90,A-(3.75),N/A
"Chodos,AsherTobin",ETHN178-Blues:AnOralTradition(A),FA17,18,16,87.5%,93.8%,4.75,A-(3.71),N/A
"Ho,Lisa",ETHN20-IntrotoAsianAmerStudies(A),FA17,49,23,91.3%,95.5%,3.46,B+(3.48),A-(3.92)
"Quintanilla,LeslieJocelyn",ETHN103-EnvironmentalRacism(A),S217,26,8,100.0%,100.0%,5.00,A-(3.71),N/A
"Singh,Vineeta",ETHN147-BlackFeminismsPast&Pres(A),S217,7,4,100.0%,100.0%,7.83,A(4.00),N/A
"Boston,MartinLuther",ETHN101-EthnicImagesinFilm(A),S117,24,3,66.7%,66.7%,7.83,B+(3.50),B+(3.66)
"Dorr,KirstieA.",ETHN127-Sexuality&Nation(A),S117,16,5,100.0%,100.0%,6.50,B+(3.50),N/A
"Celleri,Maria",ETHN135B-Lat-Chican/CulProd:1960toPres(A),S117,6,6,100.0%,100.0%,4.50,B+(3.67),N/A
"Yang,K.Wayne",ETHN100C-SocialJusticePraxis(A),SP17,31,11,90.9%,100.0%,6.86,A-(3.82),A-(3.94)
"Alomar,Maisam",ETHN102-SciandTechn:Race/Gendr/Class(A),SP17,18,5,100.0%,100.0%,7.70,A-(3.75),N/A
"DeLeon,Justin",ETHN110-WrldViews/IndigenousAmerica(A),SP17,49,29,96.6%,96.6%,3.60,A-(3.83),B+(3.66)
"Celleri,Maria",ETHN113-DecolonizingEducation(A),SP17,29,22,95.0%,95.0%,4.80,A-(3.79),A-(3.80)
"Villegas,MarkRedondo",ETHN123-AsianAmericanPolitics(A),SP17,24,24,91.3%,82.6%,6.24,B+(3.45),B+(3.59)
"Kini,AshvinRathnanand",ETHN129-Asn&LatnaImmgrntWrkrs/GlblE(A),SP17,23,6,83.3%,100.0%,3.83,B+(3.40),B(3.11)
"Werner,BradleyT.",ETHN136-Science/AnalysisofEnvJustic(A),SP17,13,4,0.0%,0.0%,2.50,A(4.00),N/A
"Nguyen,LinhThuy",ETHN140-ComparativeRefugeeCommunities(A),SP17,20,9,100.0%,100.0%,5.25,B+(3.38),B(3.16)
"Vora,Kalindi",ETHN142-Medcn/Race&GloblPoli/Inequity(A),SP17,61,25,90.9%,95.5%,6.32,B+(3.64),B+(3.63)
"Ho,Lisa",ETHN152-LawandCivilRights(A),SP17,35,17,87.5%,93.8%,4.88,B+(3.67),A-(3.91)
"Kini,AshvinRathnanand",ETHN164-AfricanAmericans&MassMedia(A),SP17,23,8,100.0%,100.0%,4.21,B+(3.50),B(3.19)
"Walkiewicz,KathrynA",ETHN168-ComparativeEthnicLiterature(A),SP17,4,4,100.0%,100.0%,9.50,A-(3.75),N/A
"Childs,DennisR.",ETHN174-Themes/Afro-AmericnLiterature(A),SP17,23,9,100.0%,100.0%,6.75,B+(3.50),B+(3.52)
"Charney,JoshuaJamsheed",ETHN179-DiscoverJazz(A),SP17,19,11,90.9%,100.0%,5.59,A-(3.89),N/A
"Taylor-Garcia,Daphne","ETHN183-Gender,Race,Ethnicity&Class(A)",SP17,13,4,100.0%,100.0%,5.00,A(4.00),N/A
"Nguyen,LinhThuy","ETHN185-Discourse,Power&Inequality(A)",SP17,34,16,93.8%,93.8%,4.63,B+(3.43),B(3.13)
"DeLeon,Justin",ETHN189-SpecialTopics/EthnicStudies(A),SP17,27,13,100.0%,100.0%,3.33,A-(3.90),A-(3.89)
"Espiritu,Yen",ETHN189-SpecialTopics/EthnicStudies(B),SP17,26,8,100.0%,100.0%,3.50,A-(3.88),B(3.25)
"Hernandez,Jillian",ETHN3-Intro:MakingCulture(A),SP17,397,135,82.7%,78.7%,3.73,A-(3.73),A-(3.81)
"Vora,Kalindi",ETHN100B-InterdisciplinaryMethodologies(A),WI17,33,11,88.9%,100.0%,5.17,B+(3.67),B+(3.54)
"Vora,Kalindi",ETHN100H-HonorsResearchDesign(A),WI17,10,3,100.0%,100.0%,5.50,A(4.00),N/A
"DeLeon,Justin","ETHN104-Race,Space,&Segregation(A)",WI17,47,22,100.0%,100.0%,3.80,B+(3.33),A-(3.79)
"Kini,AshvinRathnanand","ETHN106-Life,DeathandtheHuman(A)",WI17,29,10,100.0%,100.0%,5.00,B+(3.63),B(3.26)
"Nguyen,LinhThuy",ETHN118-ContempraryImmigrationIssues(A),WI17,16,5,100.0%,100.0%,6.50,B(3.25),N/A
"Kheshti,Roshanak",ETHN120-Race/Perfrm:PoltcsPoplrCult(A),WI17,17,7,100.0%,100.0%,4.21,A-(3.83),N/A
"Nguyen,LinhThuy",ETHN121-ContempAsianAmericanHistory(A),WI17,24,8,87.5%,87.5%,4.75,B(3.14),B(3.20)
"Blanco,JohnD",ETHN124-AsianAmericanLiterature(A),WI17,29,15,53.3%,73.3%,3.64,B+(3.46),A-(3.75)
"Villegas,MarkRedondo",ETHN126-CompFilip&VietAmIdent&Cmnty(A),WI17,24,21,85.7%,90.5%,5.26,B+(3.68),A-(3.70)
"Villegas,MarkRedondo",ETHN143-Chicana/oFilm&MediaStudies(A),WI17,21,19,88.9%,83.3%,5.94,B+(3.47),B+(3.51)
"Taylor-Garcia,Daphne","ETHN150-Visuality,Sexuality,andRace(A)",WI17,9,5,100.0%,100.0%,5.30,A-(3.80),N/A
"Taylor-Garcia,Daphne",ETHN163E-DecolonialTheory(A),WI17,12,5,100.0%,100.0%,4.50,B+(3.60),N/A
"Kini,AshvinRathnanand",ETHN165-Sex&Gendr/AfrAmerCommunities(A),WI17,14,7,100.0%,100.0%,3.36,B+(3.57),N/A
"DeLeon,Justin",ETHN187-Latina/oSexualities(A),WI17,17,8,100.0%,100.0%,4.75,B+(3.57),N/A
"Williams,RobertZachary","ETHN188-AfrnAmer,Religions&theCity(A)",WI17,4,4,100.0%,100.0%,7.50,A(4.00),N/A
"Yang,K.Wayne",ETHN2-Intro:CirculationsofDifference(A),WI17,344,140,87.1%,88.6%,4.01,B+(3.64),A-(3.74)
"Visweswaran,Kamala",ETHN20-IntrotoAsianAmerStudies(A),WI17,37,19,50.0%,44.4%,3.50,A-(3.92),B+(3.50)
"Frank,RossH.",ETHN1-Intro:LandandLabor(A),FA16,394,192,67.2%,44.8%,4.24,B+(3.63),B+(3.60)
"Kaplan,SaraClarke",ETHN100A-TheoreticalApproaches(A),FA16,34,19,100.0%,100.0%,6.50,B+(3.63),B+(3.65)
"Kini,AshvinRathnanand",ETHN101-EthnicImagesinFilm(A),FA16,65,38,93.8%,96.9%,4.37,B+(3.57),B+(3.50)
"Harper,MattieMarie",ETHN103-EnvironmentalRacism(A),FA16,48,22,81.8%,81.8%,4.05,A-(3.76),A-(3.76)
"Harper,MattieMarie",ETHN111-NativeAmericanLiterature(A),FA16,19,6,100.0%,100.0%,5.83,A-(3.83),N/A
"DeLeon,Justin",ETHN116-US-MexicoBordr/Comp.Perspect(A),FA16,41,25,95.5%,100.0%,5.14,B+(3.62),B+(3.58)
"Kini,AshvinRathnanand",ETHN117-OrganicSocialMovements(A),FA16,39,16,100.0%,100.0%,5.83,B+(3.50),B(3.01)
"Nguyen,LinhThuy",ETHN119-RaceintheAmericas(A),FA16,21,9,100.0%,100.0%,7.25,B-(2.88),B(3.28)
"Villegas,MarkRedondo",ETHN122-AsianAmericanCult&Identity(A),FA16,54,49,95.8%,97.9%,5.21,B+(3.68),A-(3.88)
"Villegas,MarkRedondo",ETHN151-EthnicPoliticsinAmerica(A),FA16,20,13,92.3%,92.3%,3.88,B+(3.50),B+(3.40)
"Gutierrez,DavidG",ETHN154-HistoryofMexicanAmerica(A),FA16,14,6,60.0%,60.0%,2.90,B(3.00),N/A
"Espiritu,Yen",ETHN155-U.S.Militarism(A),FA16,40,24,100.0%,100.0%,6.86,B+(3.70),B+(3.68)
"Charney,JoshuaJamsheed",ETHN178-Blues:AnOralTradition(A),FA16,21,16,87.5%,93.8%,4.00,A-(3.73),A-(3.79)
"Cesena,MariaTeresa",ETHN139-ChicanoLiteratureinEnglish(A),S216,6,4,100.0%,100.0%,3.17,A(4.00),N/A
"Perez,CrystalRoxanaRamirez",ETHN168-ComparativeEthnicLiterature(A),S216,6,4,100.0%,66.7%,5.83,B+(3.67),N/A
"Mogannam,JenniferMarie","ETHN108-Race,Culture&SocialChange(A)",S116,17,5,100.0%,100.0%,7.30,A(4.00),N/A
"Villegas,MarkRedondo",ETHN125-AsianAmericanHistory(A),S116,12,4,100.0%,100.0%,6.50,A(4.00),N/A
"Villegas,MarkRedondo",ETHN128-HipHop:PoliticsofCulture(A),S116,15,4,75.0%,75.0%,5.00,B+(3.50),N/A
"Kheshti,Roshanak",ETHN100C-SocialJusticePraxis(A),SP16,23,11,90.0%,100.0%,6.72,A-(3.78),A-(3.84)
"Kheshti,Roshanak",ETHN101-EthnicImagesinFilm(A),SP16,56,20,89.5%,94.7%,4.18,A-(3.82),A-(3.90)
"Mendes,Gabriel",ETHN105-EthnicDiversityandtheCity(A),SP16,16,6,83.3%,66.7%,2.83,A(4.00),N/A
"Hidalgo,MelissaMartha",ETHN109-Race&SocialMovements(A),SP16,19,6,100.0%,100.0%,2.50,A(4.00),N/A
"Zarate,SalvadorElias",ETHN116-US-MexicoBordr/Comp.Perspect(A),SP16,35,18,100.0%,100.0%,6.00,B+(3.50),A-(3.80)
"Dorr,KirstieA.",ETHN118-ContempraryImmigrationIssues(A),SP16,59,18,100.0%,94.4%,5.21,B+(3.40),B+(3.59)
"Villegas,MarkRedondo",ETHN121-ContempAsianAmericanHistory(A),SP16,32,15,93.3%,86.7%,4.77,A-(3.71),A-(3.73)
"Dorr,KirstieA.",ETHN127-Sexuality&Nation(A),SP16,22,9,77.8%,77.8%,4.06,B+(3.60),B+(3.63)
"Green,ChristinaEstel",ETHN129-Asn&LatnaImmgrntWrkrs/GlblE(A),SP16,21,9,100.0%,100.0%,4.00,A-(3.86),B+(3.57)
"Taylor-Garcia,Daphne",ETHN163E-DecolonialTheory(A),SP16,12,3,66.7%,100.0%,6.50,A(4.00),N/A
"Childs,DennisR.",ETHN174-Themes/Afro-AmericnLiterature(A),SP16,31,15,100.0%,100.0%,8.50,B(3.17),B+(3.59)
"Borgo,DavidGarcia",ETHN179B-JazzSince1946:Freedom&Form(A),SP16,14,9,88.9%,88.9%,4.25,A-(3.86),N/A
"Hidalgo,MelissaMartha","ETHN185-Discourse,Power&Inequality(B)",SP16,29,12,91.7%,83.3%,4.14,A-(3.80),A-(3.78)
"Visweswaran,Kamala",ETHN3-Intro:MakingCulture(A),SP16,301,130,65.1%,38.9%,3.64,B+(3.53),A-(3.73)
"Kheshti,Roshanak",ETHN87-FreshmanSeminar(A),SP16,9,3,100.0%,100.0%,0.50,A(4.00),N/A
"Vora,Kalindi",ETHN100B-InterdisciplinaryMethodologies(A),WI16,27,12,100.0%,100.0%,7.39,A-(3.78),A-(3.73)
"Vora,Kalindi",ETHN100H-HonorsResearchDesign(A),WI16,9,3,100.0%,100.0%,8.50,A(4.00),N/A
"Vora,Kalindi",ETHN102-SciandTechn:Race/Gendr/Class(A),WI16,28,13,100.0%,100.0%,3.67,A-(3.82),A-(3.93)
"Iyengar,MalathiMichelle",ETHN113-DecolonizingEducation(A),WI16,21,11,100.0%,100.0%,6.70,B+(3.63),A-(3.76)
"Ho,Lisa",ETHN122-AsianAmericanCult&Identity(A),WI16,28,12,91.7%,91.7%,6.17,A-(3.89),A-(3.83)
"Frank,RossH.",ETHN130-Social&EconHist/SouthwestI(A),WI16,19,8,87.5%,87.5%,5.75,B(3.17),N/A
"Taylor-Garcia,Daphne","ETHN150-Visuality,Sexuality,andRace(A)",WI16,12,5,80.0%,80.0%,4.50,B+(3.40),N/A
"Ha,KyungHee",ETHN152-LawandCivilRights(A),WI16,32,10,100.0%,80.0%,4.94,A-(3.80),A-(3.77)
"Richards,StephanieF",ETHN179A-JazzRoots/ErlyDev(1900-1943)(A),WI16,19,18,88.9%,88.9%,3.28,B+(3.44),N/A
"Taylor-Garcia,Daphne","ETHN183-Gender,Race,Ethnicity&Class(A)",WI16,19,8,57.1%,42.9%,5.07,A-(3.71),N/A
"Mendes,Gabriel",ETHN184-BlackIntellectualsin20thC(A),WI16,10,4,100.0%,66.7%,5.17,B+(3.67),N/A
"Frank,RossH.",ETHN189-SpecialTopics/EthnicStudies(A),WI16,4,4,100.0%,100.0%,7.83,B+(3.50),N/A
"Dorr,KirstieA.",ETHN2-Intro:CirculationsofDifference(A),WI16,322,125,79.1%,83.5%,4.43,B+(3.63),B+(3.68)
"Villegas,MarkRedondo",ETHN20-IntrotoAsianAmerStudies(A),WI16,56,23,78.3%,91.3%,5.05,B+(3.59),B+(3.61)
"Kheshti,Roshanak",ETHN87-FreshmanSeminar(A),WI16,9,6,100.0%,100.0%,0.50,N/A,N/A
"Harper,MattieMarie",ETHN1-Intro:LandandLabor(A),FA15,388,180,72.8%,45.0%,4.19,A-(3.71),A-(3.80)
